Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R01.mzML
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	1.00242e+07
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	4.87332e+06
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	1.99781e+07
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	7.5956e+06
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	3.72776e+06
Q9UI15	TAGL3_HUMAN	TAGLN3	Transgelin-3	1.23396e+06
Q9UI26	IPO11_HUMAN	IPO11	Importin-11	5.80783e+06
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	1.80877e+07
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	1.78421e+07
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	6.17999e+06
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	2.48054e+06
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	8.65097e+06
Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial	1.05432e+08
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	7.73379e+06
Q9UIL1	SCOC_HUMAN	SCOC	Short coiled-coil protein	1.96432e+06
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	1.2911e+07
Q9UIR0	BTNL2_HUMAN	BTNL2	Butyrophilin-like protein 2	1.01385e+07
Q9UIU6	SIX4_HUMAN	SIX4	Homeobox protein SIX4	560947
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	3.62791e+06
Q9UIW2	PLXA1_HUMAN	PLXNA1	Plexin-A1	7.47842e+06
Q9UJ41	RABX5_HUMAN	RABGEF1	Rab5 GDP/GTP exchange factor	449737
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	602464
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	176372
Q9UJ83	HACL1_HUMAN	HACL1	2-hydroxyacyl-CoA lyase 1	4.91785e+06
Q9UJA5	TRM6_HUMAN	TRMT6	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	4.4063e+06
Q9UJC3	HOOK1_HUMAN	HOOK1	Protein Hook homolog 1	5.15571e+06
Q9UJK0	TSR3_HUMAN	TSR3	18S rRNA aminocarboxypropyltransferase	3.53465e+06
Q9UJS0	CMC2_HUMAN	SLC25A13	Calcium-binding mitochondrial carrier protein Aralar2	6.68899e+06
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	1.09892e+07
Q9UJV9	DDX41_HUMAN	DDX41	Probable ATP-dependent RNA helicase DDX41	3.5403e+06
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	1.84021e+06
Q9UJX3	APC7_HUMAN	ANAPC7	Anaphase-promoting complex subunit 7	5.38197e+06
Q9UJX4	APC5_HUMAN	ANAPC5	Anaphase-promoting complex subunit 5	761923
Q9UJX5	APC4_HUMAN	ANAPC4	Anaphase-promoting complex subunit 4	1.38989e+06
Q9UJX6	ANC2_HUMAN	ANAPC2	Anaphase-promoting complex subunit 2	2.20725e+06
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	1.73104e+07
Q9UK22	FBX2_HUMAN	FBXO2	F-box only protein 2	606490
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	2.38824e+06
Q9UK53	ING1_HUMAN	ING1	Inhibitor of growth protein 1	870820
Q9UK58	CCNL1_HUMAN	CCNL1	Cyclin-L1	1.62372e+06
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	4.47821e+06
Q9UK61	TASOR_HUMAN	TASOR	Protein TASOR	2.68721e+06
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	1.96634e+07
Q9UK99	FBX3_HUMAN	FBXO3	F-box only protein 3	385354
Q9UKB3	DJC12_HUMAN	DNAJC12	DnaJ homolog subfamily C member 12	680627
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	1.71351e+07
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	6.74836e+06
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	4.93286e+06
Q9UKJ3	GPTC8_HUMAN	GPATCH8	G patch domain-containing protein 8	2.20741e+06
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	930130
Q9UKK6	NXT1_HUMAN	NXT1	NTF2-related export protein 1	966100
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	1.25949e+07
Q9UKL0	RCOR1_HUMAN	RCOR1	REST corepressor 1	3.23944e+06
Q9UKM7	MA1B1_HUMAN	MAN1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	1.05336e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	6.24271e+07
Q9UKN7	MYO15_HUMAN	MYO15A	Unconventional myosin-XV	6.31298e+06
Q9UKN8	TF3C4_HUMAN	GTF3C4	General transcription factor 3C polypeptide 4	1.5688e+07
Q9UKS6	PACN3_HUMAN	PACSIN3	Protein kinase C and casein kinase substrate in neurons protein 3	3.29585e+07
Q9UKT5	FBX4_HUMAN	FBXO4	F-box only protein 4	1.41168e+06
Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus	1.87428e+07
Q9UKV8	AGO2_HUMAN	AGO2	Protein argonaute-2	7.95214e+06
Q9UKX7	NUP50_HUMAN	NUP50	Nuclear pore complex protein Nup50	1.26611e+07
Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog	2.48834e+07
Q9UKZ1	CNO11_HUMAN	CNOT11	CCR4-NOT transcription complex subunit 11	3.46556e+06
Q9UL03	INT6_HUMAN	INTS6	Integrator complex subunit 6	1.05259e+06
Q9UL15	BAG5_HUMAN	BAG5	BAG family molecular chaperone regulator 5	3.56077e+06
Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21	2.17539e+07
Q9UL26	RB22A_HUMAN	RAB22A	Ras-related protein Rab-22A	7.45531e+06
Q9UL40	ZN346_HUMAN	ZNF346	Zinc finger protein 346	3.1297e+06
Q9UL45	BL1S6_HUMAN	BLOC1S6	Biogenesis of lysosome-related organelles complex 1 subunit 6	1.39108e+06
Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2	2.86228e+07
Q9UL54	TAOK2_HUMAN	TAOK2	Serine/threonine-protein kinase TAO2	1.35294e+06
Q9UL63	MKLN1_HUMAN	MKLN1	Muskelin	7.65532e+06
Q9ULA0	DNPEP_HUMAN	DNPEP	Aspartyl aminopeptidase	3.06554e+06
Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1	1.71635e+07
Q9ULF5	S39AA_HUMAN	SLC39A10	Zinc transporter ZIP10	2.5689e+06
Q9ULH0	KDIS_HUMAN	KIDINS220	Kinase D-interacting substrate of 220 kDa	871445
Q9ULH7	MRTFB_HUMAN	MRTFB	Myocardin-related transcription factor B	1.05571e+06
Q9ULI0	ATD2B_HUMAN	ATAD2B	ATPase family AAA domain-containing protein 2B	166315
Q9ULJ3	ZBT21_HUMAN	ZBTB21	Zinc finger and BTB domain-containing protein 21	302813
Q9ULJ8	NEB1_HUMAN	PPP1R9A	Neurabin-1	1.04124e+06
Q9ULK4	MED23_HUMAN	MED23	Mediator of RNA polymerase II transcription subunit 23	2.7297e+06
Q9ULL5	PRR12_HUMAN	PRR12	Proline-rich protein 12	2.95514e+06
Q9ULM3	YETS2_HUMAN	YEATS2	YEATS domain-containing protein 2	6.46869e+06
Q9ULP9	TBC24_HUMAN	TBC1D24	TBC1 domain family member 24	1.69085e+06
Q9ULQ1	TPC1_HUMAN	TPCN1	Two pore calcium channel protein 1	490336
Q9ULR0	ISY1_HUMAN	ISY1	Pre-mRNA-splicing factor ISY1 homolog	4.5571e+06
Q9ULR3	PPM1H_HUMAN	PPM1H	Protein phosphatase 1H	4.28743e+06
Q9ULT8	HECD1_HUMAN	HECTD1	E3 ubiquitin-protein ligase HECTD1	7.79055e+06
Q9ULU4	PKCB1_HUMAN	ZMYND8	Protein kinase C-binding protein 1	3.03144e+06
Q9ULV0	MYO5B_HUMAN	MYO5B	Unconventional myosin-Vb	656747
Q9ULV3	CIZ1_HUMAN	CIZ1	Cip1-interacting zinc finger protein	871566
Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C	2.6281e+07
Q9ULW0	TPX2_HUMAN	TPX2	Targeting protein for Xklp2	2.10728e+08
Q9ULW3	ABT1_HUMAN	ABT1	Activator of basal transcription 1	4.41832e+06
Q9ULX3	NOB1_HUMAN	NOB1	RNA-binding protein NOB1	5.52982e+06
Q9ULX6	AKP8L_HUMAN	AKAP8L	A-kinase anchor protein 8-like	3.79017e+06
Q9ULX9	MAFF_HUMAN	MAFF	Transcription factor MafF	1.99376e+06
Q9UM00	TMCO1_HUMAN	TMCO1	Calcium load-activated calcium channel	1.88944e+07
Q9UM22	EPDR1_HUMAN	EPDR1	Mammalian ependymin-related protein 1	337050
Q9UM47	NOTC3_HUMAN	NOTCH3	Neurogenic locus notch homolog protein 3	871654
Q9UM54	MYO6_HUMAN	MYO6	Unconventional myosin-VI	5.88733e+06
Q9UMR2	DD19B_HUMAN	DDX19B	ATP-dependent RNA helicase DDX19B	3.34923e+06
Q9UMR5	PPT2_HUMAN	PPT2	Lysosomal thioesterase PPT2	1.04918e+06
Q9UMS0	NFU1_HUMAN	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	2.55318e+06
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	8.2454e+07
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	6.40934e+06
Q9UMX1	SUFU_HUMAN	SUFU	Suppressor of fused homolog	311718
Q9UMX5	NENF_HUMAN	NENF	Neudesin	1.00085e+07
Q9UMY1	NOL7_HUMAN	NOL7	Nucleolar protein 7	7.20265e+06
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	7.91002e+06
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	5.56668e+06
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	2.88124e+07
Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP	7.67396e+06
Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	1.23644e+07
Q9UNF1	MAGD2_HUMAN	MAGED2	Melanoma-associated antigen D2	1.82789e+07
Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6	1.38515e+07
Q9UNI6	DUS12_HUMAN	DUSP12	Dual specificity protein phosphatase 12	2.83411e+06
Q9UNK0	STX8_HUMAN	STX8	Syntaxin-8	5.01754e+07
Q9UNK9	ANGE1_HUMAN	ANGEL1	Protein angel homolog 1	524911
Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	1.80378e+06
Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	1.66124e+07
Q9UNN5	FAF1_HUMAN	FAF1	FAS-associated factor 1	9.64924e+06
Q9UNN8	EPCR_HUMAN	PROCR	Endothelial protein C receptor	3.9578e+06
Q9UNP9	PPIE_HUMAN	PPIE	Peptidyl-prolyl cis-trans isomerase E	3.86412e+06
Q9UNQ2	DIM1_HUMAN	DIMT1	Probable dimethyladenosine transferase	8.46272e+06
Q9UNS1	TIM_HUMAN	TIMELESS	Protein timeless homolog	1.41678e+07
Q9UNS2	CSN3_HUMAN	COPS3	COP9 signalosome complex subunit 3	1.34075e+07
Q9UNW1	MINP1_HUMAN	MINPP1	Multiple inositol polyphosphate phosphatase 1	1.1961e+06
Q9UNW9	NOVA2_HUMAN	NOVA2	RNA-binding protein Nova-2	2.57897e+06
Q9UNX3	RL26L_HUMAN	RPL26L1	60S ribosomal protein L26-like 1	1.38677e+08
Q9UNX4	WDR3_HUMAN	WDR3	WD repeat-containing protein 3	8.59025e+06
Q9UNZ2	NSF1C_HUMAN	NSFL1C	NSFL1 cofactor p47	1.45086e+07
Q9UNZ5	L10K_HUMAN	C19orf53	Leydig cell tumor 10 kDa protein homolog	2.14891e+07
Q9UP83	COG5_HUMAN	COG5	Conserved oligomeric Golgi complex subunit 5	2.93184e+06
Q9UP95	S12A4_HUMAN	SLC12A4	Solute carrier family 12 member 4	6.17331e+06
Q9UPA5	BSN_HUMAN	BSN	Protein bassoon	8.02493e+06
Q9UPN3	MACF1_HUMAN	MACF1	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	8.82835e+06
Q9UPN6	SCAF8_HUMAN	SCAF8	SR-related and CTD-associated factor 8	1.40957e+07
Q9UPN7	PP6R1_HUMAN	PPP6R1	Serine/threonine-protein phosphatase 6 regulatory subunit 1	3.06801e+06
Q9UPN9	TRI33_HUMAN	TRIM33	E3 ubiquitin-protein ligase TRIM33	5.32338e+06
Q9UPP1	PHF8_HUMAN	PHF8	Histone lysine demethylase PHF8	5.92927e+06
Q9UPP5	K1107_HUMAN	KIAA1107	AP2-interacting clathrin-endocytosis protein	2.91154e+06
Q9UPQ0	LIMC1_HUMAN	LIMCH1	LIM and calponin homology domains-containing protein 1	7.48382e+06
Q9UPQ9	TNR6B_HUMAN	TNRC6B	Trinucleotide repeat-containing gene 6B protein	778503
Q9UPT5	EXOC7_HUMAN	EXOC7	Exocyst complex component 7	2.41773e+07
Q9UPT8	ZC3H4_HUMAN	ZC3H4	Zinc finger CCCH domain-containing protein 4	8.04153e+06
Q9UPT9	UBP22_HUMAN	USP22	Ubiquitin carboxyl-terminal hydrolase 22	1.12388e+06
Q9UPU5	UBP24_HUMAN	USP24	Ubiquitin carboxyl-terminal hydrolase 24	3.21533e+06
Q9UPY3	DICER_HUMAN	DICER1	Endoribonuclease Dicer	4.64572e+06
Q9UPY8	MARE3_HUMAN	MAPRE3	Microtubule-associated protein RP/EB family member 3	1.75131e+07
Q9UPZ3	HPS5_HUMAN	HPS5	Hermansky-Pudlak syndrome 5 protein	1.18849e+06
Q9UQ13	SHOC2_HUMAN	SHOC2	Leucine-rich repeat protein SHOC-2	2.57945e+06
Q9UQ16	DYN3_HUMAN	DNM3	Dynamin-3	2.66269e+06
Q9UQ35	SRRM2_HUMAN	SRRM2	Serine/arginine repetitive matrix protein 2	3.62731e+07
Q9UQ80	PA2G4_HUMAN	PA2G4	Proliferation-associated protein 2G4	1.78352e+08
Q9UQ90	SPG7_HUMAN	SPG7	Paraplegin	745827
Q9UQB8	BAIP2_HUMAN	BAIAP2	Brain-specific angiogenesis inhibitor 1-associated protein 2	385246
Q9UQE7	SMC3_HUMAN	SMC3	Structural maintenance of chromosomes protein 3	1.87528e+07
Q9UQN3	CHM2B_HUMAN	CHMP2B	Charged multivesicular body protein 2b	5.26632e+06
Q9UQR0	SCML2_HUMAN	SCML2	Sex comb on midleg-like protein 2	6.94834e+06
Q9UQR1	ZN148_HUMAN	ZNF148	Zinc finger protein 148	2.02467e+06
Q9URQ5	HTL1_YEAST	HTL1	High temperature lethal protein 1	856376
Q9XTB5	LEM2_CAEEL	lem-2	LEM protein 2	6.32052e+06
Q9XTI0	3HIDH_CAEEL	B0250.5	Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial	1.61065e+07
Q9XTT9	PRS8_CAEEL	rpt-6	26S proteasome regulatory subunit 8	1.82821e+07
Q9XTU6	RUXE_CAEEL	snr-6	Probable small nuclear ribonucleoprotein E	1.70717e+07
Q9XTU8				981019
Q9XTU9				1.06517e+07
Q9XTV4				6.30834e+06
Q9XTY9				3.48539e+06
Q9XTZ2				2.50219e+06
Q9XU13				866544
Q9XU15				3.40273e+06
Q9XU45				5.18649e+06
Q9XU67				2.2826e+06
Q9XU97				2.61558e+07
Q9XUB7				5.26426e+06
Q9XUE5				1.07326e+07
Q9XUE6	PMM_CAEEL	F52B11.2	Probable phosphomannomutase	2.57222e+06
Q9XUF9;U4PBX8				7.97911e+06
Q9XUN9	TNNI3_CAEEL	tni-3	Troponin I 3	9.89372e+06
Q9XUP3	EIF3K_CAEEL	eif-3.K	Eukaryotic translation initiation factor 3 subunit K	5.48647e+06
Q9XUT0				2.89119e+06
Q9XUU8				2.11942e+06
Q9XUU9	JAGN_CAEEL	K05C4.2	Protein jagunal homolog	2.57658e+06
Q9XUV0	PBS5_CAEEL	pbs-5	Proteasome subunit pbs-5	1.50915e+07
Q9XUW5				1.41172e+07
Q9XUY5;V6CLW5	AT1B3_CAEEL	nkb-3	Probable sodium/potassium-transporting ATPase subunit beta-3	6.16e+06
Q9XV52	EFGM_CAEEL	gfm-1	Elongation factor G, mitochondrial	8.10915e+06
Q9XVA6				438839
Q9XVE5	FACE1_CAEEL	fce-1	CAAX prenyl protease 1 homolog	2.06627e+06
Q9XVE9				1.73204e+08
Q9XVF7	RL8_CAEEL	rpl-2	60S ribosomal protein L8	1.51616e+08
Q9XVH6	RPB11_CAEEL	rpb-11	Probable DNA-directed RNA polymerase II subunit RPB11	1.88511e+06
Q9XVI9	MLC5_CAEEL	mlc-5	Myosin-2 essential light chain	1.67837e+07
Q9XVJ0				161274
Q9XVJ2	GNPI_CAEEL	T03F6.3	Probable glucosamine-6-phosphate isomerase	2.70306e+06
Q9XVJ3				1.88612e+07
Q9XVK5	UBC12_CAEEL	ubc-12	NEDD8-conjugating enzyme ubc-12	2.09967e+06
Q9XVL1				4.81308e+06
Q9XVM0				1.87077e+06
Q9XVP0	RS15_CAEEL	rps-15	40S ribosomal protein S15	1.42227e+08
Q9XVQ2				1.21644e+06
Q9XVR6	OTUBL_CAEEL	otub-1	Ubiquitin thioesterase otubain-like	3.1994e+06
Q9XVR7				1.60604e+06
Q9XVR8	NOP10_CAEEL	nola-3	Putative H/ACA ribonucleoprotein complex subunit 3	3.88764e+07
Q9XVS1	MCES_CAEEL	tag-72	mRNA cap guanine-N7 methyltransferase	1.50474e+06
Q9XVS2				1.01072e+07
Q9XVS3	CLC87_CAEEL	clec-87	C-type lectin domain-containing protein 87	6.31234e+06
Q9XVS4	NOLC1_CAEEL	dao-5	Nucleolar protein dao-5	2.59102e+06
Q9XVT0	RRS1_CAEEL	rrbs-1	Ribosome biogenesis regulatory protein homolog	4.41652e+06
Q9XVU3				2.24586e+06
Q9XVZ2				1.06544e+06
Q9XVZ6				832466
Q9XW01				887875
Q9XW03				6.00252e+06
Q9XW12	CIAO1_CAEEL	Y18D10A.9	Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog	2.61383e+06
Q9XW16	PROF1_CAEEL	pfn-1	Profilin-1	6.2834e+07
Q9XW17				4.53759e+07
Q9XW20				7.49798e+06
Q9XW37				8.05543e+06
Q9XW38				757841
Q9XW41				9.04057e+06
Q9XW42	ANM7_CAEEL	prmt-7	Protein arginine N-methyltransferase 7	774226
Q9XW58				1.51636e+06
Q9XW68				1.30346e+06
Q9XW79	PP4C1_CAEEL	pph-4.1	Serine/threonine-protein phosphatase 4 catalytic subunit 1	669124
Q9XW83				1.11269e+06
Q9XW92	VATA_CAEEL	vha-13	V-type proton ATPase catalytic subunit A	1.57304e+08
Q9XWD1				2.34295e+07
Q9XWG2				4.04532e+07
Q9XWH0	BUB3_CAEEL	bub-3	Mitotic checkpoint protein bub-3	4.79202e+06
Q9XWI1				244180
Q9XWI6	EIF3B_CAEEL	eif-3.B	Eukaryotic translation initiation factor 3 subunit B	2.11718e+07
Q9XWJ5;Q9XWJ6				6.01724e+06
Q9XWK2				2.04072e+07
Q9XWL1				1.97571e+06
Q9XWM1				4.29899e+06
Q9XWN7				7.8653e+06
Q9XWP0				5.58301e+06
Q9XWP1				2.79168e+06
Q9XWP6	LSD1_CAEEL	spr-5	Probable lysine-specific histone demethylase 1	262639
Q9XWP7				1.57693e+07
Q9XWS2	EXOC4_CAEEL	sec-8	Exocyst complex component 4	183725
Q9XWS4				1.14239e+08
Q9XWS6				4.76934e+06
Q9XWT3				2.13626e+06
Q9XWT5				1.55743e+06
Q9XWU2	SUP1_CAEEL	sup-1	Protein SUP-1	1.65675e+07
Q9XWU3				2.21698e+07
Q9XWV0	TMM33_CAEEL	npp-25	Transmembrane protein 33 homolog	4.11184e+06
Q9XWV1				1.31827e+06
Q9XWV2	PLBL1_CAEEL	Y37D8A.2	Putative phospholipase B-like 1	1.16031e+07
Q9XWV3	ARPC3_CAEEL	arx-5	Probable actin-related protein 2/3 complex subunit 3	1.83166e+06
Q9XWV5	RT10_CAEEL	mrps-10	Probable 28S ribosomal protein S10, mitochondrial	2.38778e+06
Q9XWW0				102236
Q9XWW1	SPCS2_CAEEL	spcs-2	Probable signal peptidase complex subunit 2	3.54877e+06
Q9XX15	NEP1_CAEEL	Y39A1A.14	Ribosomal RNA small subunit methyltransferase nep-1	2.87341e+06
Q9XX18				944029
Q9XX28				1.39775e+06
Q9XX57				2.53524e+08
Q9XXA2				4.73773e+06
Q9XXD2				1.2945e+06
Q9XXD4	NHP2_CAEEL	Y48A6B.3	Putative H/ACA ribonucleoprotein complex subunit 2-like protein	1.43606e+07
Q9XXE9				392535
Q9XXF9				5.52523e+06
Q9XXI9				4.5152e+06
Q9XXJ0	DHYS_CAEEL	dhps-1	Deoxyhypusine synthase	333898
Q9XXJ1				1.45608e+06
Q9XXK1	ATPA_CAEEL	atp-1	ATP synthase subunit alpha, mitochondrial	3.28659e+08
Q9XXN0				900330
Q9XXN2	IMMT2_CAEEL	immt-2	MICOS complex subunit MIC60-2	634177
Q9XXR4				1.25603e+07
Q9XXU9	VATC_CAEEL	vha-11	V-type proton ATPase subunit C	2.95e+07
Q9XZI6	PICAL_CAEEL	unc-11	Phosphatidylinositol-binding clathrin assembly protein unc-11	3.3822e+06
Q9Y041	HGD_CAEEL	hgo-1	Homogentisate 1,2-dioxygenase	1.06959e+07
Q9Y0V6	TIM10_CAEEL	tin-10	Mitochondrial import inner membrane translocase subunit Tim10	1.0492e+07
Q9Y194	SGPL_CAEEL	spl-1	Sphingosine-1-phosphate lyase	4.98482e+06
Q9Y217	MTMR6_HUMAN	MTMR6	Myotubularin-related protein 6	718755
Q9Y221	NIP7_HUMAN	NIP7	60S ribosome subunit biogenesis protein NIP7 homolog	9.45631e+06
Q9Y223	GLCNE_HUMAN	GNE	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	1.41389e+06
Q9Y224	RTRAF_HUMAN	RTRAF	RNA transcription, translation and transport factor protein	2.42003e+07
Q9Y230	RUVB2_HUMAN	RUVBL2	RuvB-like 2	5.32802e+07
Q9Y237	PIN4_HUMAN	PIN4	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	1.98493e+07
Q9Y241	HIG1A_HUMAN	HIGD1A	HIG1 domain family member 1A, mitochondrial	1.05561e+06
Q9Y244	POMP_HUMAN	POMP	Proteasome maturation protein	1.10785e+06
Q9Y248	PSF2_HUMAN	GINS2	DNA replication complex GINS protein PSF2	1.20975e+07
Q9Y256	FACE2_HUMAN	RCE1	CAAX prenyl protease 2	766816
Q9Y262	EIF3L_HUMAN	EIF3L	Eukaryotic translation initiation factor 3 subunit L	2.89919e+07
Q9Y263	PLAP_HUMAN	PLAA	Phospholipase A-2-activating protein	1.48813e+07
Q9Y265	RUVB1_HUMAN	RUVBL1	RuvB-like 1	6.324e+07
Q9Y266	NUDC_HUMAN	NUDC	Nuclear migration protein nudC	6.20122e+07
Q9Y276	BCS1_HUMAN	BCS1L	Mitochondrial chaperone BCS1	1.7578e+06
Q9Y277	VDAC3_HUMAN	VDAC3	Voltage-dependent anion-selective channel protein 3	4.28929e+07
Q9Y281	COF2_HUMAN	CFL2	Cofilin-2	3.95465e+08
Q9Y282	ERGI3_HUMAN	ERGIC3	Endoplasmic reticulum-Golgi intermediate compartment protein 3	8.94829e+06
Q9Y285	SYFA_HUMAN	FARSA	Phenylalanine--tRNA ligase alpha subunit	1.65085e+07
Q9Y289	SC5A6_HUMAN	SLC5A6	Sodium-dependent multivitamin transporter	2.22626e+06
Q9Y294	ASF1A_HUMAN	ASF1A	Histone chaperone ASF1A	863569
Q9Y295	DRG1_HUMAN	DRG1	Developmentally-regulated GTP-binding protein 1	3.89376e+07
Q9Y296	TPPC4_HUMAN	TRAPPC4	Trafficking protein particle complex subunit 4	1.20125e+06
Q9Y2A7	NCKP1_HUMAN	NCKAP1	Nck-associated protein 1	2.13261e+07
Q9Y2B0	CNPY2_HUMAN	CNPY2	Protein canopy homolog 2	3.94625e+07
Q9Y2C4	EXOG_HUMAN	EXOG	Nuclease EXOG, mitochondrial	300469
Q9Y2D4	EXC6B_HUMAN	EXOC6B	Exocyst complex component 6B	967766
Q9Y2F5	ICE1_HUMAN	ICE1	Little elongation complex subunit 1	480500
Q9Y2H0	DLGP4_HUMAN	DLGAP4	Disks large-associated protein 4	522534
Q9Y2H6	FND3A_HUMAN	FNDC3A	Fibronectin type-III domain-containing protein 3A	6.15791e+06
Q9Y2K7	KDM2A_HUMAN	KDM2A	Lysine-specific demethylase 2A	6.90761e+06
Q9Y2L1	RRP44_HUMAN	DIS3	Exosome complex exonuclease RRP44	1.56317e+07
Q9Y2P8	RCL1_HUMAN	RCL1	RNA 3'-terminal phosphate cyclase-like protein	6.49815e+06
Q9Y2Q3	GSTK1_HUMAN	GSTK1	Glutathione S-transferase kappa 1	1.24827e+07
Q9Y2Q5	LTOR2_HUMAN	LAMTOR2	Ragulator complex protein LAMTOR2	1.92703e+06
Q9Y2Q9	RT28_HUMAN	MRPS28	28S ribosomal protein S28, mitochondrial	1.11174e+07
Q9Y2R0	COA3_HUMAN	COA3	Cytochrome c oxidase assembly factor 3 homolog, mitochondrial	9.64718e+06
Q9Y2R4	DDX52_HUMAN	DDX52	Probable ATP-dependent RNA helicase DDX52	3.91585e+06
Q9Y2R5	RT17_HUMAN	MRPS17	28S ribosomal protein S17, mitochondrial	6.90152e+06
Q9Y2R9	RT07_HUMAN	MRPS7	28S ribosomal protein S7, mitochondrial	5.42227e+06
Q9Y2S0				8.26579e+06
Q9Y2S6	TMA7_HUMAN	TMA7	Translation machinery-associated protein 7	3.75917e+07
Q9Y2S7	PDIP2_HUMAN	POLDIP2	Polymerase delta-interacting protein 2	6.35932e+06
Q9Y2T2	AP3M1_HUMAN	AP3M1	AP-3 complex subunit mu-1	3.60445e+06
Q9Y2T3	GUAD_HUMAN	GDA	Guanine deaminase	3.95905e+07
Q9Y2U8	MAN1_HUMAN	LEMD3	Inner nuclear membrane protein Man1	2.72657e+06
Q9Y2V2	CHSP1_HUMAN	CARHSP1	Calcium-regulated heat-stable protein 1	2.77809e+07
Q9Y2V7	COG6_HUMAN	COG6	Conserved oligomeric Golgi complex subunit 6	2.83022e+06
Q9Y2W1	TR150_HUMAN	THRAP3	Thyroid hormone receptor-associated protein 3	3.04744e+07
Q9Y2W2	WBP11_HUMAN	WBP11	WW domain-binding protein 11	1.34267e+07
