Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R02.mzML
Q9GZT8	NIF3L_HUMAN	NIF3L1	NIF3-like protein 1	3.45099e+06
Q9GZT9	EGLN1_HUMAN	EGLN1	Egl nine homolog 1	5.95641e+06
Q9GZU8	PIP30_HUMAN	PSME3IP1	PSME3-interacting protein	1.50305e+07
Q9GZY8	MFF_HUMAN	MFF	Mitochondrial fission factor	1.16875e+07
Q9GZZ1	NAA50_HUMAN	NAA50	N-alpha-acetyltransferase 50	1.7754e+07
Q9GZZ9	UBA5_HUMAN	UBA5	Ubiquitin-like modifier-activating enzyme 5	4.46786e+06
Q9H000	MKRN2_HUMAN	MKRN2	Probable E3 ubiquitin-protein ligase makorin-2	8.01221e+06
Q9H008	LHPP_HUMAN	LHPP	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase	1.11433e+06
Q9H061	T126A_HUMAN	TMEM126A	Transmembrane protein 126A	2.34657e+06
Q9H063	MAF1_HUMAN	MAF1	Repressor of RNA polymerase III transcription MAF1 homolog	1.3618e+06
Q9H074	PAIP1_HUMAN	PAIP1	Polyadenylate-binding protein-interacting protein 1	1.50602e+07
Q9H078	CLPB_HUMAN	CLPB	Caseinolytic peptidase B protein homolog	3.67311e+06
Q9H089	LSG1_HUMAN	LSG1	Large subunit GTPase 1 homolog	4.68075e+06
Q9H098	F107B_HUMAN	FAM107B	Protein FAM107B	3.48964e+06
Q9H0A0	NAT10_HUMAN	NAT10	RNA cytidine acetyltransferase	1.70565e+07
Q9H0A8	COMD4_HUMAN	COMMD4	COMM domain-containing protein 4	1.27055e+06
Q9H0B6	KLC2_HUMAN	KLC2	Kinesin light chain 2	2.82882e+06
Q9H0C8	ILKAP_HUMAN	ILKAP	Integrin-linked kinase-associated serine/threonine phosphatase 2C	6.64467e+06
Q9H0D6	XRN2_HUMAN	XRN2	5'-3' exoribonuclease 2	6.08307e+06
Q9H0E3	SP130_HUMAN	SAP130	Histone deacetylase complex subunit SAP130	3.34595e+06
Q9H0E9	BRD8_HUMAN	BRD8	Bromodomain-containing protein 8	1.74554e+06
Q9H0G5	NSRP1_HUMAN	NSRP1	Nuclear speckle splicing regulatory protein 1	4.34055e+06
Q9H0H0	INT2_HUMAN	INTS2	Integrator complex subunit 2	607588
Q9H0H5	RGAP1_HUMAN	RACGAP1	Rac GTPase-activating protein 1	5.16543e+06
Q9H0J9	PAR12_HUMAN	PARP12	Protein mono-ADP-ribosyltransferase PARP12	1.74903e+06
Q9H0K6	PUS7L_HUMAN	PUS7L	Pseudouridylate synthase 7 homolog-like protein	1.19433e+06
Q9H0L4	CSTFT_HUMAN	CSTF2T	Cleavage stimulation factor subunit 2 tau variant	1.04862e+07
Q9H0M0	WWP1_HUMAN	WWP1	NEDD4-like E3 ubiquitin-protein ligase WWP1	8.07931e+06
Q9H0N5	PHS2_HUMAN	PCBD2	Pterin-4-alpha-carbinolamine dehydratase 2	3.47477e+06
Q9H0P0	5NT3A_HUMAN	NT5C3A	Cytosolic 5'-nucleotidase 3A	2.15697e+06
Q9H0R4	HDHD2_HUMAN	HDHD2	Haloacid dehalogenase-like hydrolase domain-containing protein 2	2.40385e+06
Q9H0S4	DDX47_HUMAN	DDX47	Probable ATP-dependent RNA helicase DDX47	1.45651e+07
Q9H0U3	MAGT1_HUMAN	MAGT1	Magnesium transporter protein 1	7.64308e+06
Q9H0U4	RAB1B_HUMAN	RAB1B	Ras-related protein Rab-1B	2.49764e+07
Q9H0U6	RM18_HUMAN	MRPL18	39S ribosomal protein L18, mitochondrial	4.77914e+06
Q9H0V9	LMA2L_HUMAN	LMAN2L	VIP36-like protein	1.63826e+06
Q9H0W8	SMG9_HUMAN	SMG9	Protein SMG9	1.14879e+06
Q9H0W9	CK054_HUMAN	C11orf54	Ester hydrolase C11orf54	1.36599e+07
Q9H0X4	F234A_HUMAN	FAM234A	Protein FAM234A	1.79388e+06
Q9H147	TDIF1_HUMAN	DNTTIP1	Deoxynucleotidyltransferase terminal-interacting protein 1	1.85725e+06
Q9H173	SIL1_HUMAN	SIL1	Nucleotide exchange factor SIL1	291857
Q9H1A4	APC1_HUMAN	ANAPC1	Anaphase-promoting complex subunit 1	9.86188e+06
Q9H1B7	I2BPL_HUMAN	IRF2BPL	Probable E3 ubiquitin-protein ligase IRF2BPL	3.1121e+06
Q9H1C4	UN93B_HUMAN	UNC93B1	Protein unc-93 homolog B1	1.59148e+06
Q9H1C7	CYTM1_HUMAN	CYSTM1	Cysteine-rich and transmembrane domain-containing protein 1	7.84869e+06
Q9H1D9	RPC6_HUMAN	POLR3F	DNA-directed RNA polymerase III subunit RPC6	3.48237e+06
Q9H1E3	NUCKS_HUMAN	NUCKS1	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	4.43182e+07
Q9H1E5	TMX4_HUMAN	TMX4	Thioredoxin-related transmembrane protein 4	278901
Q9H1H9	KI13A_HUMAN	KIF13A	Kinesin-like protein KIF13A	909414
Q9H1I8	ASCC2_HUMAN	ASCC2	Activating signal cointegrator 1 complex subunit 2	2.12744e+06
Q9H1K1	ISCU_HUMAN	ISCU	Iron-sulfur cluster assembly enzyme ISCU, mitochondrial	3.54915e+06
Q9H1P3	OSBL2_HUMAN	OSBPL2	Oxysterol-binding protein-related protein 2	1.26553e+06
Q9H1Y0	ATG5_HUMAN	ATG5	Autophagy protein 5	996410
Q9H1Z4	WDR13_HUMAN	WDR13	WD repeat-containing protein 13	2.92745e+06
Q9H201	EPN3_HUMAN	EPN3	Epsin-3	879837
Q9H223	EHD4_HUMAN	EHD4	EH domain-containing protein 4	1.3619e+07
Q9H267	VP33B_HUMAN	VPS33B	Vacuolar protein sorting-associated protein 33B	2.91664e+06
Q9H269	VPS16_HUMAN	VPS16	Vacuolar protein sorting-associated protein 16 homolog	5.97952e+06
Q9H270	VPS11_HUMAN	VPS11	Vacuolar protein sorting-associated protein 11 homolog	990482
Q9H299	SH3L3_HUMAN	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3	2.09367e+07
Q9H2C0	GAN_HUMAN	GAN	Gigaxonin	3.50427e+06
Q9H2D1	MFTC_HUMAN	SLC25A32	Mitochondrial folate transporter/carrier	806292
Q9H2D6	TARA_HUMAN	TRIOBP	TRIO and F-actin-binding protein	1.73933e+06
Q9H2G2	SLK_HUMAN	SLK	STE20-like serine/threonine-protein kinase	1.24558e+07
Q9H2H8	PPIL3_HUMAN	PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3	9.29102e+06
Q9H2H9	S38A1_HUMAN	SLC38A1	Sodium-coupled neutral amino acid transporter 1	8.82364e+06
Q9H2J4	PDCL3_HUMAN	PDCL3	Phosducin-like protein 3	2.27809e+06
Q9H2J7	S6A15_HUMAN	SLC6A15	Sodium-dependent neutral amino acid transporter B(0)AT2	4.37866e+06
Q9H2M9	RBGPR_HUMAN	RAB3GAP2	Rab3 GTPase-activating protein non-catalytic subunit	3.32495e+06
Q9H2P0	ADNP_HUMAN	ADNP	Activity-dependent neuroprotector homeobox protein	5.42868e+06
Q9H2P9	DPH5_HUMAN	DPH5	Diphthine methyl ester synthase	3.03751e+06
Q9H2U1	DHX36_HUMAN	DHX36	ATP-dependent DNA/RNA helicase DHX36	5.92492e+06
Q9H2U2	IPYR2_HUMAN	PPA2	Inorganic pyrophosphatase 2, mitochondrial	1.22274e+07
Q9H2V7	SPNS1_HUMAN	SPNS1	Protein spinster homolog 1	4.17293e+06
Q9H2W6	RM46_HUMAN	MRPL46	39S ribosomal protein L46, mitochondrial	6.32699e+06
Q9H2X9	S12A5_HUMAN	SLC12A5	Solute carrier family 12 member 5	4.8222e+07
Q9H2Y7	ZN106_HUMAN	ZNF106	Zinc finger protein 106	2.43402e+06
Q9H307	PININ_HUMAN	PNN	Pinin	1.78817e+07
Q9H330	TM245_HUMAN	TMEM245	Transmembrane protein 245	3.90021e+06
Q9H340	O51B6_HUMAN	OR51B6	Olfactory receptor 51B6	9.30821e+06
Q9H3G5	CPVL_HUMAN	CPVL	Probable serine carboxypeptidase CPVL	1.48772e+07
Q9H3H1	MOD5_HUMAN	TRIT1	tRNA dimethylallyltransferase	1.02141e+06
Q9H3H5	GPT_HUMAN	DPAGT1	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase	9.12546e+06
Q9H3K2	GHITM_HUMAN	GHITM	Growth hormone-inducible transmembrane protein	1.06636e+07
Q9H3K6	BOLA2_HUMAN	BOLA2	BolA-like protein 2	3.72014e+07
Q9H3M7	TXNIP_HUMAN	TXNIP	Thioredoxin-interacting protein	7.07566e+06
Q9H3N1	TMX1_HUMAN	TMX1	Thioredoxin-related transmembrane protein 1	2.41535e+07
Q9H3P2	NELFA_HUMAN	NELFA	Negative elongation factor A	2.209e+07
Q9H3P7	GCP60_HUMAN	ACBD3	Golgi resident protein GCP60	5.91602e+06
Q9H3Q1	BORG4_HUMAN	CDC42EP4	Cdc42 effector protein 4	3.76721e+06
Q9H3R5	CENPH_HUMAN	CENPH	Centromere protein H	1.1062e+06
Q9H3S7	PTN23_HUMAN	PTPN23	Tyrosine-protein phosphatase non-receptor type 23	2.63488e+06
Q9H3U1	UN45A_HUMAN	UNC45A	Protein unc-45 homolog A	3.09147e+06
Q9H3Y8	PPDPF_HUMAN	PPDPF	Pancreatic progenitor cell differentiation and proliferation factor	449538
Q9H410	DSN1_HUMAN	DSN1	Kinetochore-associated protein DSN1 homolog	2.12421e+06
Q9H444	CHM4B_HUMAN	CHMP4B	Charged multivesicular body protein 4b	2.44309e+07
Q9H467	CUED2_HUMAN	CUEDC2	CUE domain-containing protein 2	1.64109e+06
Q9H488	OFUT1_HUMAN	POFUT1	GDP-fucose protein O-fucosyltransferase 1	5.2046e+06
Q9H490	PIGU_HUMAN	PIGU	Phosphatidylinositol glycan anchor biosynthesis class U protein	3.63429e+06
Q9H496	IFG15_HUMAN	TOR1AIP2	Torsin-1A-interacting protein 2, isoform IFRG15	1.01859e+06
Q9H4A3	WNK1_HUMAN	WNK1	Serine/threonine-protein kinase WNK1	5.09748e+06
Q9H4A4	AMPB_HUMAN	RNPEP	Aminopeptidase B	1.8437e+07
Q9H4A5	GLP3L_HUMAN	GOLPH3L	Golgi phosphoprotein 3-like	2.82799e+06
Q9H4A6	GOLP3_HUMAN	GOLPH3	Golgi phosphoprotein 3	4.42398e+06
Q9H4B0	OSGP2_HUMAN	OSGEPL1	Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial	389483
Q9H4G0	E41L1_HUMAN	EPB41L1	Band 4.1-like protein 1	5.6758e+06
Q9H4H8	FA83D_HUMAN	FAM83D	Protein FAM83D	913111
Q9H4L4	SENP3_HUMAN	SENP3	Sentrin-specific protease 3	8.99724e+06
Q9H4L7	SMRCD_HUMAN	SMARCAD1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1	1.56065e+06
Q9H4M9	EHD1_HUMAN	EHD1	EH domain-containing protein 1	5.8412e+06
Q9H4Z3	CAPAM_HUMAN	PCIF1	mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase	1.42752e+06
Q9H501	ESF1_HUMAN	ESF1	ESF1 homolog	9.28444e+06
Q9H568	ACTL8_HUMAN	ACTL8	Actin-like protein 8	799775
Q9H583	HEAT1_HUMAN	HEATR1	HEAT repeat-containing protein 1	8.33043e+06
Q9H5H4	ZN768_HUMAN	ZNF768	Zinc finger protein 768	1.04586e+06
Q9H5Q4	TFB2M_HUMAN	TFB2M	Dimethyladenosine transferase 2, mitochondrial	2.51334e+06
Q9H5V9	CX056_HUMAN	CXorf56	UPF0428 protein CXorf56	5.68352e+06
Q9H5X1	CIA2A_HUMAN	CIAO2A	Cytosolic iron-sulfur assembly component 2A	2.07829e+06
Q9H6D7	HAUS4_HUMAN	HAUS4	HAUS augmin-like complex subunit 4	559893
Q9H6E5	STPAP_HUMAN	TUT1	Speckle targeted PIP5K1A-regulated poly(A) polymerase	2.07458e+06
Q9H6F5	CCD86_HUMAN	CCDC86	Coiled-coil domain-containing protein 86	1.75991e+07
Q9H6H4	REEP4_HUMAN	REEP4	Receptor expression-enhancing protein 4	4.30999e+06
Q9H6Q4	CIAO3_HUMAN	CIAO3	Cytosolic iron-sulfur assembly component 3	1.52669e+06
Q9H6R0	DHX33_HUMAN	DHX33	ATP-dependent RNA helicase DHX33	3.16887e+06
Q9H6R4	NOL6_HUMAN	NOL6	Nucleolar protein 6	4.1432e+06
Q9H6S0	YTDC2_HUMAN	YTHDC2	3'-5' RNA helicase YTHDC2	2.0693e+06
Q9H6S3	ES8L2_HUMAN	EPS8L2	Epidermal growth factor receptor kinase substrate 8-like protein 2	3.06536e+06
Q9H6T0	ESRP2_HUMAN	ESRP2	Epithelial splicing regulatory protein 2	3.38829e+06
Q9H6T3	RPAP3_HUMAN	RPAP3	RNA polymerase II-associated protein 3	5.80217e+06
Q9H6V9	LDAH_HUMAN	LDAH	Lipid droplet-associated hydrolase	1.88588e+06
Q9H6W3	RIOX1_HUMAN	RIOX1	Ribosomal oxygenase 1	3.57982e+06
Q9H6X2	ANTR1_HUMAN	ANTXR1	Anthrax toxin receptor 1	98385.1
Q9H6Y2	WDR55_HUMAN	WDR55	WD repeat-containing protein 55	1.6427e+06
Q9H6Z4	RANB3_HUMAN	RANBP3	Ran-binding protein 3	5.86909e+06
Q9H765	ASB8_HUMAN	ASB8	Ankyrin repeat and SOCS box protein 8	322642
Q9H773	DCTP1_HUMAN	DCTPP1	dCTP pyrophosphatase 1	1.75483e+07
Q9H788	SH24A_HUMAN	SH2D4A	SH2 domain-containing protein 4A	4.2798e+06
Q9H7B2	RPF2_HUMAN	RPF2	Ribosome production factor 2 homolog	1.65896e+07
Q9H7B4	SMYD3_HUMAN	SMYD3	Histone-lysine N-methyltransferase SMYD3	1.80583e+06
Q9H7C9	AAMDC_HUMAN	AAMDC	Mth938 domain-containing protein	1.31866e+06
Q9H7D0	DOCK5_HUMAN	DOCK5	Dedicator of cytokinesis protein 5	1.78164e+07
Q9H7D7	WDR26_HUMAN	WDR26	WD repeat-containing protein 26	6.72e+06
Q9H7E2	TDRD3_HUMAN	TDRD3	Tudor domain-containing protein 3	1.1637e+07
Q9H7E9	CH033_HUMAN	C8orf33	UPF0488 protein C8orf33	8.06015e+06
Q9H7H0	MET17_HUMAN	METTL17	Methyltransferase-like protein 17, mitochondrial	1.01136e+06
Q9H7N4	SFR19_HUMAN	SCAF1	Splicing factor, arginine/serine-rich 19	5.66298e+06
Q9H7Z3	NRDE2_HUMAN	NRDE2	Nuclear exosome regulator NRDE2	440274
Q9H7Z6	KAT8_HUMAN	KAT8	Histone acetyltransferase KAT8	1.29006e+06
Q9H7Z7	PGES2_HUMAN	PTGES2	Prostaglandin E synthase 2	6.91866e+06
Q9H814	PHAX_HUMAN	PHAX	Phosphorylated adapter RNA export protein	3.29474e+06
Q9H832	UBE2Z_HUMAN	UBE2Z	Ubiquitin-conjugating enzyme E2 Z	8.45773e+06
Q9H840	GEMI7_HUMAN	GEMIN7	Gem-associated protein 7	291718
Q9H845	ACAD9_HUMAN	ACAD9	Complex I assembly factor ACAD9, mitochondrial	6.57806e+06
Q9H869	YYAP1_HUMAN	YY1AP1	YY1-associated protein 1	636634
Q9H871	RMD5A_HUMAN	RMND5A	E3 ubiquitin-protein transferase RMND5A	2.27119e+06
Q9H8G2	CAAP1_HUMAN	CAAP1	Caspase activity and apoptosis inhibitor 1	769866
Q9H8H0	NOL11_HUMAN	NOL11	Nucleolar protein 11	9.2109e+06
Q9H8H2	DDX31_HUMAN	DDX31	Probable ATP-dependent RNA helicase DDX31	4.27925e+06
Q9H8H3	MET7A_HUMAN	METTL7A	Methyltransferase-like protein 7A	3.20368e+06
Q9H8M5	CNNM2_HUMAN	CNNM2	Metal transporter CNNM2	936257
Q9H8S9	MOB1A_HUMAN	MOB1A	MOB kinase activator 1A	9.72845e+06
Q9H8V3	ECT2_HUMAN	ECT2	Protein ECT2	4.3521e+06
Q9H8Y5	ANKZ1_HUMAN	ANKZF1	Ankyrin repeat and zinc finger domain-containing protein 1	8.22586e+06
Q9H8Y8	GORS2_HUMAN	GORASP2	Golgi reassembly-stacking protein 2	8.12633e+06
Q9H900	ZWILC_HUMAN	ZWILCH	Protein zwilch homolog	1.74808e+06
Q9H910	JUPI2_HUMAN	JPT2	Jupiter microtubule associated homolog 2	2.18239e+07
Q9H936	GHC1_HUMAN	SLC25A22	Mitochondrial glutamate carrier 1	1.08749e+07
Q9H944	MED20_HUMAN	MED20	Mediator of RNA polymerase II transcription subunit 20	2.30756e+06
Q9H967	WDR76_HUMAN	WDR76	WD repeat-containing protein 76	5.44915e+06
Q9H974	QTRT2_HUMAN	QTRT2	Queuine tRNA-ribosyltransferase accessory subunit 2	2.19375e+07
Q9H977	WDR54_HUMAN	WDR54	WD repeat-containing protein 54	1.77519e+06
Q9H981	ARP8_HUMAN	ACTR8	Actin-related protein 8	1.24346e+06
Q9H993	ARMT1_HUMAN	ARMT1	Damage-control phosphatase ARMT1	6.7443e+06
Q9H9A5	CNO10_HUMAN	CNOT10	CCR4-NOT transcription complex subunit 10	3.40519e+06
Q9H9A6	LRC40_HUMAN	LRRC40	Leucine-rich repeat-containing protein 40	4.4658e+06
Q9H9B1	EHMT1_HUMAN	EHMT1	Histone-lysine N-methyltransferase EHMT1	1.43289e+06
Q9H9B4	SFXN1_HUMAN	SFXN1	Sideroflexin-1	1.73492e+07
Q9H9C1	SPE39_HUMAN	VIPAS39	Spermatogenesis-defective protein 39 homolog	1.53741e+06
Q9H9E3	COG4_HUMAN	COG4	Conserved oligomeric Golgi complex subunit 4	1.09281e+06
Q9H9H4	VP37B_HUMAN	VPS37B	Vacuolar protein sorting-associated protein 37B	679788
Q9H9J2	RM44_HUMAN	MRPL44	39S ribosomal protein L44, mitochondrial	5.52417e+06
Q9H9L3	I20L2_HUMAN	ISG20L2	Interferon-stimulated 20 kDa exonuclease-like 2	3.20728e+06
Q9H9L4	KANL2_HUMAN	KANSL2	KAT8 regulatory NSL complex subunit 2	1.59879e+06
Q9H9P8	L2HDH_HUMAN	L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial	5.37826e+06
Q9H9Q2	CSN7B_HUMAN	COPS7B	COP9 signalosome complex subunit 7b	3.29225e+06
Q9H9T3	ELP3_HUMAN	ELP3	Elongator complex protein 3	4.97463e+06
Q9H9Y2	RPF1_HUMAN	RPF1	Ribosome production factor 1	2.19667e+06
Q9H9Y6	RPA2_HUMAN	POLR1B	DNA-directed RNA polymerase I subunit RPA2	2.72491e+06
Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	4.51415e+06
Q9HA65	TBC17_HUMAN	TBC1D17	TBC1 domain family member 17	1.36218e+06
Q9HA77	SYCM_HUMAN	CARS2	Probable cysteine--tRNA ligase, mitochondrial	6.40094e+06
Q9HAB8	PPCS_HUMAN	PPCS	Phosphopantothenate--cysteine ligase	6.79476e+06
Q9HAF1	EAF6_HUMAN	MEAF6	Chromatin modification-related protein MEAF6	790220
Q9HAN9	NMNA1_HUMAN	NMNAT1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	1.42323e+06
Q9HAS0	NJMU_HUMAN	C17orf75	Protein Njmu-R1	2.43244e+06
Q9HAU5	RENT2_HUMAN	UPF2	Regulator of nonsense transcripts 2	3.16008e+06
Q9HAV0	GBB4_HUMAN	GNB4	Guanine nucleotide-binding protein subunit beta-4	6.62094e+06
Q9HAV4	XPO5_HUMAN	XPO5	Exportin-5	1.07182e+07
Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial	2.67531e+07
Q9HB07	MYG1_HUMAN	MYG1	MYG1 exonuclease	1.60253e+07
Q9HB19	PKHA2_HUMAN	PLEKHA2	Pleckstrin homology domain-containing family A member 2	761329
Q9HB21	PKHA1_HUMAN	PLEKHA1	Pleckstrin homology domain-containing family A member 1	853921
Q9HB40	RISC_HUMAN	SCPEP1	Retinoid-inducible serine carboxypeptidase	950242
Q9HB71	CYBP_HUMAN	CACYBP	Calcyclin-binding protein	8.24082e+07
Q9HB90	RRAGC_HUMAN	RRAGC	Ras-related GTP-binding protein C	871640
Q9HBE1	PATZ1_HUMAN	PATZ1	POZ-, AT hook-, and zinc finger-containing protein 1	1.53908e+06
Q9HBH0	RHOF_HUMAN	RHOF	Rho-related GTP-binding protein RhoF	5.68767e+06
Q9HBH1	DEFM_HUMAN	PDF	Peptide deformylase, mitochondrial	2.15291e+06
Q9HBH5	RDH14_HUMAN	RDH14	Retinol dehydrogenase 14	1.71781e+06
Q9HBI1	PARVB_HUMAN	PARVB	Beta-parvin	755571
Q9HBL8	NMRL1_HUMAN	NMRAL1	NmrA-like family domain-containing protein 1	1.76988e+06
Q9HBM1	SPC25_HUMAN	SPC25	Kinetochore protein Spc25	2.74698e+06
Q9HBM6	TAF9B_HUMAN	TAF9B	Transcription initiation factor TFIID subunit 9B	1.37956e+06
Q9HC07	TM165_HUMAN	TMEM165	Transmembrane protein 165	652988
Q9HC21	TPC_HUMAN	SLC25A19	Mitochondrial thiamine pyrophosphate carrier	3.61434e+06
Q9HC35	EMAL4_HUMAN	EML4	Echinoderm microtubule-associated protein-like 4	5.51074e+06
Q9HC36	MRM3_HUMAN	MRM3	rRNA methyltransferase 3, mitochondrial	1.59583e+06
Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4	2.56237e+07
Q9HC52	CBX8_HUMAN	CBX8	Chromobox protein homolog 8	5.37256e+06
Q9HCC0	MCCB_HUMAN	MCCC2	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	4.79447e+06
Q9HCD5	NCOA5_HUMAN	NCOA5	Nuclear receptor coactivator 5	7.20183e+06
Q9HCE0	EPG5_HUMAN	EPG5	Ectopic P granules protein 5 homolog	5.07802e+06
Q9HCE1	MOV10_HUMAN	MOV10	Helicase MOV-10	6.70001e+06
Q9HCE5	MET14_HUMAN	METTL14	N6-adenosine-methyltransferase non-catalytic subunit	2.73803e+06
Q9HCG8	CWC22_HUMAN	CWC22	Pre-mRNA-splicing factor CWC22 homolog	1.2133e+06
Q9HCH5	SYTL2_HUMAN	SYTL2	Synaptotagmin-like protein 2	3.71769e+08
Q9HCK5	AGO4_HUMAN	AGO4	Protein argonaute-4	5.78009e+06
Q9HCK8	CHD8_HUMAN	CHD8	Chromodomain-helicase-DNA-binding protein 8	4.79138e+06
Q9HCN4	GPN1_HUMAN	GPN1	GPN-loop GTPase 1	2.14492e+06
Q9HCN8	SDF2L_HUMAN	SDF2L1	Stromal cell-derived factor 2-like protein 1	5.60195e+06
Q9HCP0	KC1G1_HUMAN	CSNK1G1	Casein kinase I isoform gamma-1	1.23624e+07
Q9HCS7	SYF1_HUMAN	XAB2	Pre-mRNA-splicing factor SYF1	7.64776e+06
Q9HCU5	PREB_HUMAN	PREB	Prolactin regulatory element-binding protein	4.56932e+06
Q9HCY8	S10AE_HUMAN	S100A14	Protein S100-A14	1.48695e+06
Q9HD15	SRA1_HUMAN	SRA1	Steroid receptor RNA activator 1	2.73466e+06
Q9HD20	AT131_HUMAN	ATP13A1	Manganese-transporting ATPase 13A1	2.65402e+06
Q9HD26	GOPC_HUMAN	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	1.86549e+06
Q9HD33	RM47_HUMAN	MRPL47	39S ribosomal protein L47, mitochondrial	8.16055e+06
Q9HD42	CHM1A_HUMAN	CHMP1A	Charged multivesicular body protein 1a	904918
Q9HD45	TM9S3_HUMAN	TM9SF3	Transmembrane 9 superfamily member 3	1.87096e+07
Q9HD47	MOG1_HUMAN	RANGRF	Ran guanine nucleotide release factor	1.66382e+06
Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	1.381e+07
Q9N2U6	LTOR2_CAEEL	lmtr-2	Ragulator complex protein LAMTOR2 homolog	1.18548e+06
Q9N2W5	UBXN2_CAEEL	ubxn-2	UBX domain-containing protein 2	3.27498e+06
Q9N2W7	NDUAC_CAEEL	Y94H6A.8	Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	1.47148e+07
Q9N2X6				865382
Q9N2Y1				1.57495e+06
Q9N302				4.88911e+06
Q9N350				2.7842e+06
Q9N357				3.86042e+06
Q9N358	TCPQ_CAEEL	cct-8	T-complex protein 1 subunit theta	1.97255e+07
Q9N359	CSN4_CAEEL	csn-4	COP9 signalosome complex subunit 4	3.53284e+06
Q9N362				5.78073e+06
Q9N363				2.38021e+06
Q9N369				3.40459e+06
Q9N372				478957
Q9N384				5.08761e+07
Q9N393				4.53167e+06
Q9N3B0	MANF_CAEEL	manf-1	Mesencephalic astrocyte-derived neurotrophic factor homolog	1.60092e+06
Q9N3B9				2.07589e+06
Q9N3C9				1.41933e+06
Q9N3D0				3.83184e+06
Q9N3D1				159266
Q9N3D3				1.55593e+06
Q9N3D9				3.02054e+07
Q9N3F0	RPF2_CAEEL	Y54E10A.10	Ribosome production factor 2 homolog	3.72133e+06
Q9N3F2				1.26349e+06
Q9N3F3				2.33186e+06
Q9N3F7				1.74363e+06
Q9N3G0				1.20089e+07
Q9N3H3				9.31285e+06
Q9N3H9				1.60487e+06
Q9N3J4				2.05825e+06
Q9N3Q9				422545
Q9N3S8				1.5121e+06
Q9N3T2	FEN1_CAEEL	crn-1	Flap endonuclease 1	853488
Q9N3T5	AFG3_CAEEL	spg-7	AFG3-like protein spg-7	6.75e+06
Q9N3X2	RS4_CAEEL	rps-4	40S ribosomal protein S4	1.69679e+08
Q9N3Y1				7.75219e+06
Q9N408	TIM8_CAEEL	ddp-1	Mitochondrial import inner membrane translocase subunit Tim8	3.13669e+07
Q9N425	CSN3_CAEEL	csn-3	COP9 signalosome complex subunit 3	1.90294e+06
Q9N456				2.34624e+07
Q9N477				1.51574e+06
Q9N478				117505
Q9N492				4.6832e+06
Q9N4A5				1.64988e+06
Q9N4A7	SEC13_CAEEL	npp-20	Protein SEC13 homolog	7.10082e+06
Q9N4C6				4.24556e+06
Q9N4D8	NLP40_CAEEL	nlp-40	Neuropeptide-like peptides nlp-40	8.21045e+06
Q9N4D9	NTM1_CAEEL	homt-1	Alpha N-terminal protein methyltransferase 1	597250
Q9N4E8				814240
Q9N4F3				3.12897e+06
Q9N4G8				1.1126e+07
Q9N4G9	RUXG_CAEEL	snr-7	Probable small nuclear ribonucleoprotein G	6.61518e+06
Q9N4H6				432601
Q9N4H7				6.12962e+06
Q9N4I0	ARP3_CAEEL	arx-1	Actin-related protein 3	1.00895e+07
Q9N4I3				1.22134e+07
Q9N4I4	RL10A_CAEEL	rpl-1	60S ribosomal protein L10a	2.70901e+08
Q9N4I5				938250
Q9N4J2	VIT3_CAEEL	vit-3	Vitellogenin-3	3.64333e+07
Q9N4J7				146971
Q9N4J8	TCPG_CAEEL	cct-3	T-complex protein 1 subunit gamma	1.20691e+07
Q9N4K0	MIC10_CAEEL	F54A3.5	MICOS complex subunit Mic10	1.18963e+07
Q9N4L8				1.32419e+07
Q9N4L9				2.68453e+06
Q9N4M0				498408
Q9N4M4	ANC1_CAEEL	anc-1	Nuclear anchorage protein 1	4.09125e+07
Q9N4N4				4.89142e+06
Q9N4U1				2.40194e+06
Q9N4V3				1.22651e+06
Q9N4X8	GSTPA_CAEEL	gst-10	Glutathione S-transferase P 10	1.05402e+07
Q9N4Y8				1.99288e+07
Q9N4Z0	L2HDH_CAEEL	Y45G12B.3	L-2-hydroxyglutarate dehydrogenase, mitochondrial	1.73284e+06
Q9N4Z7				3.16019e+06
