Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R03.mzML
Q95QS3				1.83565e+06
Q95QU0	PCID2_CAEEL	C27F2.10	PCI domain-containing protein 2 homolog	196690
Q95QW0	EIF3L_CAEEL	eif-3.L	Eukaryotic translation initiation factor 3 subunit L	4.6122e+06
Q95X18				882550
Q95X21;Q9TZC8				8.61248e+06
Q95X39				1.77467e+06
Q95X44				6.1967e+07
Q95XD0				575300
Q95XD4				6.87387e+06
Q95XG6				6.48801e+06
Q95XJ0				4.79245e+07
Q95XM5				4.21859e+06
Q95XM9				1.19811e+06
Q95XN1				2.75483e+06
Q95XN2	MPPA_CAEEL	mppa-1	Mitochondrial-processing peptidase subunit alpha	2.37824e+06
Q95XN3				1.79782e+06
Q95XP6				4.32988e+06
Q95XQ8	MCM4_CAEEL	mcm-4	DNA replication licensing factor mcm-4	1.20168e+06
Q95XR0				2.94316e+07
Q95XR1				4.5495e+06
Q95XS1				7.52521e+06
Q95XS2				9.24198e+06
Q95XT5				1.68955e+07
Q95XX0	UBC13_CAEEL	ubc-13	Ubiquitin-conjugating enzyme E2 13	6.53138e+06
Q95XX1	PNCB_CAEEL	nprt-1	Nicotinate phosphoribosyltransferase	344187
Q95XY1				9.58963e+06
Q95XY4				1.83833e+06
Q95XZ0	COG4_CAEEL	cogc-4	Conserved oligomeric Golgi complex subunit 4	8.12513e+06
Q95Y04	RS28_CAEEL	rps-28	40S ribosomal protein S28	2.23976e+08
Q95Y15				1.16465e+06
Q95Y26				217671
Q95Y28				3.77441e+06
Q95Y44				1.63242e+06
Q95Y51				341695
Q95Y71	RM45_CAEEL	mrpl-45	Probable 39S ribosomal protein L45, mitochondrial	737984
Q95Y72	DSS1_CAEEL	dss-1	Probable 26S proteasome complex subunit dss-1	409908
Q95Y82				5.38445e+06
Q95Y83	RM19_CAEEL	mrpl-19	Probable 39S ribosomal protein L19, mitochondrial	310115
Q95Y85;Q9N590				2.66395e+06
Q95Y89	PESC_CAEEL	lpd-7	Pescadillo homolog	2.34558e+06
Q95Y90	RL9_CAEEL	rpl-9	60S ribosomal protein L9	1.53141e+08
Q95Y92				648350
Q95Y96				606061
Q95Y97				2.39955e+06
Q95YA9				5.82671e+06
Q95YB2				4.46748e+06
Q95YD5				1.28395e+07
Q95YD8				1.96684e+06
Q95YF3	CGH1_CAEEL	cgh-1	ATP-dependent RNA helicase cgh-1	1.54542e+07
Q95ZJ1	GALT5_CAEEL	gly-5	Polypeptide N-acetylgalactosaminyltransferase 5	573352
Q95ZQ4	AAPK2_CAEEL	aak-2	5'-AMP-activated protein kinase catalytic subunit alpha-2	3.11044e+06
Q95ZQ5				753216
Q95ZS5				7.16937e+06
Q95ZW2				6.31508e+06
Q95ZW9				191428
Q965K2;U4PRR4				2.34611e+06
Q965N8				973121
Q965Q1				8.99254e+07
Q965R9				735207
Q965S0				2.38283e+06
Q965S3				382971
Q965S8	EIF3I_CAEEL	eif-3.I	Eukaryotic translation initiation factor 3 subunit I	9.38281e+06
Q965V4				3.27554e+06
Q965V9				692803
Q965W3				6.19779e+06
Q965Y1				9.62973e+06
Q966B0				888863
Q966C6	RL7A_CAEEL	rpl-7A	60S ribosomal protein L7a	8.44987e+07
Q966C7				1.20221e+07
Q966I2				967208
Q966I7				1.9466e+07
Q966I8				1.55879e+07
Q966L5	SRRT_CAEEL	E01A2.2	Serrate RNA effector molecule homolog	2.66905e+06
Q966L6				769468
Q966L9	GLH2_CAEEL	glh-2	ATP-dependent RNA helicase glh-2	487102
Q966P8				244657
Q967F4	HMR1_CAEEL	hmr-1	Cadherin-related hmr-1	856345
Q969E2	SCAM4_HUMAN	SCAMP4	Secretory carrier-associated membrane protein 4	6.86996e+06
Q969E8	TSR2_HUMAN	TSR2	Pre-rRNA-processing protein TSR2 homolog	1.08382e+07
Q969F9	HPS3_HUMAN	HPS3	Hermansky-Pudlak syndrome 3 protein	2.28798e+06
Q969G3	SMCE1_HUMAN	SMARCE1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	8.99873e+06
Q969G6	RIFK_HUMAN	RFK	Riboflavin kinase	707734
Q969H8	MYDGF_HUMAN	MYDGF	Myeloid-derived growth factor	2.28932e+07
Q969L2	MAL2_HUMAN	MAL2	Protein MAL2	1.63219e+06
Q969M3	YIPF5_HUMAN	YIPF5	Protein YIPF5	4.11474e+06
Q969N2	PIGT_HUMAN	PIGT	GPI transamidase component PIG-T	4.18398e+06
Q969P0	IGSF8_HUMAN	IGSF8	Immunoglobulin superfamily member 8	1.46352e+06
Q969Q0	RL36L_HUMAN	RPL36AL	60S ribosomal protein L36a-like	1.66139e+07
Q969S3	ZN622_HUMAN	ZNF622	Zinc finger protein 622	1.03489e+07
Q969S9	RRF2M_HUMAN	GFM2	Ribosome-releasing factor 2, mitochondrial	591572
Q969T9	WBP2_HUMAN	WBP2	WW domain-binding protein 2	4.63903e+06
Q969U7	PSMG2_HUMAN	PSMG2	Proteasome assembly chaperone 2	5.02678e+06
Q969V3	NCLN_HUMAN	NCLN	Nicalin	4.90985e+06
Q969V6	MRTFA_HUMAN	MRTFA	Myocardin-related transcription factor A	229354
Q969X5	ERGI1_HUMAN	ERGIC1	Endoplasmic reticulum-Golgi intermediate compartment protein 1	1.11212e+07
Q969X6	UTP4_HUMAN	UTP4	U3 small nucleolar RNA-associated protein 4 homolog	5.77185e+06
Q969Y2	GTPB3_HUMAN	GTPBP3	tRNA modification GTPase GTPBP3, mitochondrial	8.68746e+06
Q969Z0	FAKD4_HUMAN	TBRG4	FAST kinase domain-containing protein 4	4.08451e+06
Q969Z3	MARC2_HUMAN	MTARC2	Mitochondrial amidoxime reducing component 2	1.18389e+06
Q96A26	F162A_HUMAN	FAM162A	Protein FAM162A	4.66924e+07
Q96A33	CCD47_HUMAN	CCDC47	Coiled-coil domain-containing protein 47	3.50919e+07
Q96A35	RM24_HUMAN	MRPL24	39S ribosomal protein L24, mitochondrial	7.95347e+06
Q96A49	SYAP1_HUMAN	SYAP1	Synapse-associated protein 1	6.8214e+06
Q96A65	EXOC4_HUMAN	EXOC4	Exocyst complex component 4	3.80485e+06
Q96A72	MGN2_HUMAN	MAGOHB	Protein mago nashi homolog 2	2.97957e+07
Q96AA3	RFT1_HUMAN	RFT1	Protein RFT1 homolog	1.79239e+06
Q96AB3	ISOC2_HUMAN	ISOC2	Isochorismatase domain-containing protein 2	1.22683e+06
Q96AC1	FERM2_HUMAN	FERMT2	Fermitin family homolog 2	7.98957e+06
Q96AE4	FUBP1_HUMAN	FUBP1	Far upstream element-binding protein 1	6.97936e+07
Q96AG4	LRC59_HUMAN	LRRC59	Leucine-rich repeat-containing protein 59	8.25815e+07
Q96AJ9	VTI1A_HUMAN	VTI1A	Vesicle transport through interaction with t-SNAREs homolog 1A	220902
Q96AP0	ACD_HUMAN	ACD	Adrenocortical dysplasia protein homolog	493384
Q96AQ6	PBIP1_HUMAN	PBXIP1	Pre-B-cell leukemia transcription factor-interacting protein 1	730844
Q96AT1	K1143_HUMAN	KIAA1143	Uncharacterized protein KIAA1143	5.94673e+06
Q96AT9	RPE_HUMAN	RPE	Ribulose-phosphate 3-epimerase	2.77376e+06
Q96AX1	VP33A_HUMAN	VPS33A	Vacuolar protein sorting-associated protein 33A	2.95093e+06
Q96AY3	FKB10_HUMAN	FKBP10	Peptidyl-prolyl cis-trans isomerase FKBP10	8.9747e+06
Q96B23	CR025_HUMAN	C18orf25	Uncharacterized protein C18orf25	2.03504e+06
Q96B26	EXOS8_HUMAN	EXOSC8	Exosome complex component RRP43	1.38048e+07
Q96B36	AKTS1_HUMAN	AKT1S1	Proline-rich AKT1 substrate 1	2.87991e+06
Q96B49	TOM6_HUMAN	TOMM6	Mitochondrial import receptor subunit TOM6 homolog	1.41157e+06
Q96B54	ZN428_HUMAN	ZNF428	Zinc finger protein 428	595322
Q96B70	LENG9_HUMAN	LENG9	Leukocyte receptor cluster member 9	8.5011e+06
Q96B97	SH3K1_HUMAN	SH3KBP1	SH3 domain-containing kinase-binding protein 1	4.03682e+06
Q96BD5	PF21A_HUMAN	PHF21A	PHD finger protein 21A	759468
Q96BH1	RNF25_HUMAN	RNF25	E3 ubiquitin-protein ligase RNF25	435955
Q96BI1	S22AI_HUMAN	SLC22A18	Solute carrier family 22 member 18	1.37296e+06
Q96BI3	APH1A_HUMAN	APH1A	Gamma-secretase subunit APH-1A	1.11062e+06
Q96BJ3	AIDA_HUMAN	AIDA	Axin interactor, dorsalization-associated protein	1.53961e+06
Q96BJ8	ELMO3_HUMAN	ELMO3	Engulfment and cell motility protein 3	246218
Q96BM9	ARL8A_HUMAN	ARL8A	ADP-ribosylation factor-like protein 8A	7.6535e+06
Q96BN8	OTUL_HUMAN	OTULIN	Ubiquitin thioesterase otulin	1.0186e+07
Q96BP2	CHCH1_HUMAN	CHCHD1	Coiled-coil-helix-coiled-coil-helix domain-containing protein 1	2.58643e+06
Q96BP3	PPWD1_HUMAN	PPWD1	Peptidylprolyl isomerase domain and WD repeat-containing protein 1	3.57284e+06
Q96BQ5	CC127_HUMAN	CCDC127	Coiled-coil domain-containing protein 127	2.5582e+06
Q96BR5	COA7_HUMAN	COA7	Cytochrome c oxidase assembly factor 7	8.3642e+06
Q96BW5	PTER_HUMAN	PTER	Phosphotriesterase-related protein	3.0316e+06
Q96BW9	TAM41_HUMAN	TAMM41	Phosphatidate cytidylyltransferase, mitochondrial	2.00501e+06
Q96C01	F136A_HUMAN	FAM136A	Protein FAM136A	3.29719e+06
Q96C12	ARMC5_HUMAN	ARMC5	Armadillo repeat-containing protein 5	151933
Q96C19	EFHD2_HUMAN	EFHD2	EF-hand domain-containing protein D2	4.48505e+07
Q96C23	GALM_HUMAN	GALM	Galactose mutarotase	3.09665e+06
Q96C36	P5CR2_HUMAN	PYCR2	Pyrroline-5-carboxylate reductase 2	4.47987e+06
Q96C57	CSTOS_HUMAN	CUSTOS	Protein CUSTOS	2.44219e+06
Q96C86	DCPS_HUMAN	DCPS	m7GpppX diphosphatase	1.65538e+07
Q96C90	PP14B_HUMAN	PPP1R14B	Protein phosphatase 1 regulatory subunit 14B	1.05332e+07
Q96CB8	INT12_HUMAN	INTS12	Integrator complex subunit 12	1.65747e+06
Q96CB9	NSUN4_HUMAN	NSUN4	5-methylcytosine rRNA methyltransferase NSUN4	2.92645e+06
Q96CD2	COAC_HUMAN	PPCDC	Phosphopantothenoylcysteine decarboxylase	271432
Q96CM8	ACSF2_HUMAN	ACSF2	Medium-chain acyl-CoA ligase ACSF2, mitochondrial	8.97723e+06
Q96CN7	ISOC1_HUMAN	ISOC1	Isochorismatase domain-containing protein 1	1.655e+07
Q96CP2	FWCH2_HUMAN	FLYWCH2	FLYWCH family member 2	3.16079e+07
Q96CS3	FAF2_HUMAN	FAF2	FAS-associated factor 2	6.89194e+06
Q96CT7	CC124_HUMAN	CCDC124	Coiled-coil domain-containing protein 124	2.54231e+07
Q96CU9	FXRD1_HUMAN	FOXRED1	FAD-dependent oxidoreductase domain-containing protein 1	716867
Q96CV9	OPTN_HUMAN	OPTN	Optineurin	709962
Q96CW1	AP2M1_HUMAN	AP2M1	AP-2 complex subunit mu	9.60766e+06
Q96CW5	GCP3_HUMAN	TUBGCP3	Gamma-tubulin complex component 3	6.59774e+06
Q96CW6	S7A6O_HUMAN	SLC7A6OS	Probable RNA polymerase II nuclear localization protein SLC7A6OS	9.85622e+06
Q96D46	NMD3_HUMAN	NMD3	60S ribosomal export protein NMD3	2.89645e+06
Q96D53	COQ8B_HUMAN	COQ8B	Atypical kinase COQ8B, mitochondrial	1.32216e+07
Q96DA6	TIM14_HUMAN	DNAJC19	Mitochondrial import inner membrane translocase subunit TIM14	3.05379e+06
Q96DB5	RMD1_HUMAN	RMDN1	Regulator of microtubule dynamics protein 1	2.89145e+06
Q96DE0	NUD16_HUMAN	NUDT16	U8 snoRNA-decapping enzyme	103907
Q96DE5	APC16_HUMAN	ANAPC16	Anaphase-promoting complex subunit 16	1.3754e+06
Q96DG6	CMBL_HUMAN	CMBL	Carboxymethylenebutenolidase homolog	3.34601e+07
Q96DH6	MSI2H_HUMAN	MSI2	RNA-binding protein Musashi homolog 2	4.92581e+06
Q96DI7	SNR40_HUMAN	SNRNP40	U5 small nuclear ribonucleoprotein 40 kDa protein	1.5699e+07
Q96DM3	RMC1_HUMAN	RMC1	Regulator of MON1-CCZ1 complex	9.86504e+07
Q96DP5	FMT_HUMAN	MTFMT	Methionyl-tRNA formyltransferase, mitochondrial	198209
Q96DV4	RM38_HUMAN	MRPL38	39S ribosomal protein L38, mitochondrial	7.33437e+06
Q96DX5	ASB9_HUMAN	ASB9	Ankyrin repeat and SOCS box protein 9	2.10315e+06
Q96DZ1	ERLEC_HUMAN	ERLEC1	Endoplasmic reticulum lectin 1	748053
Q96E11	RRFM_HUMAN	MRRF	Ribosome-recycling factor, mitochondrial	1.50648e+07
Q96E29	MTEF3_HUMAN	MTERF3	Transcription termination factor 3, mitochondrial	269276
Q96E39	RMXL1_HUMAN	RBMXL1	RNA binding motif protein, X-linked-like-1	4.03175e+06
Q96EB1	ELP4_HUMAN	ELP4	Elongator complex protein 4	2.50264e+06
Q96EB6	SIR1_HUMAN	SIRT1	NAD-dependent protein deacetylase sirtuin-1	2.22757e+06
Q96EC8	YIPF6_HUMAN	YIPF6	Protein YIPF6	2.48797e+06
Q96EE3	SEH1_HUMAN	SEH1L	Nucleoporin SEH1	3.9085e+06
Q96EH3	MASU1_HUMAN	MALSU1	Mitochondrial assembly of ribosomal large subunit protein 1	1.37537e+06
Q96EI5	TCAL4_HUMAN	TCEAL4	Transcription elongation factor A protein-like 4	3.68706e+06
Q96EK4	THA11_HUMAN	THAP11	THAP domain-containing protein 11	1.94534e+06
Q96EK5	KBP_HUMAN	KIFBP	KIF-binding protein	1.50188e+06
Q96EK6	GNA1_HUMAN	GNPNAT1	Glucosamine 6-phosphate N-acetyltransferase	1.05118e+07
Q96EK9	KTI12_HUMAN	KTI12	Protein KTI12 homolog	1.08979e+06
Q96EL2	RT24_HUMAN	MRPS24	28S ribosomal protein S24, mitochondrial	5.80001e+06
Q96EL3	RM53_HUMAN	MRPL53	39S ribosomal protein L53, mitochondrial	9.17105e+06
Q96EN8	MOCOS_HUMAN	MOCOS	Molybdenum cofactor sulfurase	1.70656e+07
Q96EP5	DAZP1_HUMAN	DAZAP1	DAZ-associated protein 1	2.85504e+07
Q96ER3	SAAL1_HUMAN	SAAL1	Protein SAAL1	5.75925e+06
Q96ER9	MITOK_HUMAN	CCDC51	Mitochondrial potassium channel	3.0428e+07
Q96ES7	SGF29_HUMAN	SGF29	SAGA-associated factor 29	925212
Q96EV2	RBM33_HUMAN	RBM33	RNA-binding protein 33	1.00491e+07
Q96EX3	WDR34_HUMAN	WDR34	WD repeat-containing protein 34	451743
Q96EY1	DNJA3_HUMAN	DNAJA3	DnaJ homolog subfamily A member 3, mitochondrial	8.58166e+06
Q96EY4	TMA16_HUMAN	TMA16	Translation machinery-associated protein 16	9.88587e+06
Q96EY5	MB12A_HUMAN	MVB12A	Multivesicular body subunit 12A	2.06278e+06
Q96EY7	PTCD3_HUMAN	PTCD3	Pentatricopeptide repeat domain-containing protein 3, mitochondrial	6.69928e+06
Q96EY8	MMAB_HUMAN	MMAB	Corrinoid adenosyltransferase	4.50786e+06
Q96F07	CYFP2_HUMAN	CYFIP2	Cytoplasmic FMR1-interacting protein 2	919988
Q96F63	CCD97_HUMAN	CCDC97	Coiled-coil domain-containing protein 97	1.49936e+06
Q96F86	EDC3_HUMAN	EDC3	Enhancer of mRNA-decapping protein 3	1.18463e+07
Q96FC9	DDX11_HUMAN	DDX11	ATP-dependent DNA helicase DDX11	162273
Q96FF9	CDCA5_HUMAN	CDCA5	Sororin	5.0827e+06
Q96FJ0	STALP_HUMAN	STAMBPL1	AMSH-like protease	791253
Q96FJ2	DYL2_HUMAN	DYNLL2	Dynein light chain 2, cytoplasmic	4.92184e+07
Q96FK6	WDR89_HUMAN	WDR89	WD repeat-containing protein 89	1.03859e+06
Q96FN4	CPNE2_HUMAN	CPNE2	Copine-2	1.14942e+06
Q96FQ6	S10AG_HUMAN	S100A16	Protein S100-A16	1.70923e+07
Q96FS4	SIPA1_HUMAN	SIPA1	Signal-induced proliferation-associated protein 1	1.18857e+06
Q96FV2	SCRN2_HUMAN	SCRN2	Secernin-2	1.72257e+06
Q96FV9	THOC1_HUMAN	THOC1	THO complex subunit 1	4.47419e+06
Q96FW1	OTUB1_HUMAN	OTUB1	Ubiquitin thioesterase OTUB1	1.09674e+07
Q96FX7	TRM61_HUMAN	TRMT61A	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A	1.69385e+06
Q96FX8	PERP_HUMAN	PERP	p53 apoptosis effector related to PMP-22	1.18842e+06
Q96FZ2	HMCES_HUMAN	HMCES	Abasic site processing protein HMCES	4.06793e+06
Q96FZ7	CHMP6_HUMAN	CHMP6	Charged multivesicular body protein 6	570476
Q96G03	PGM2_HUMAN	PGM2	Phosphoglucomutase-2	1.85142e+07
Q96G21	IMP4_HUMAN	IMP4	U3 small nucleolar ribonucleoprotein protein IMP4	5.39591e+06
Q96G23	CERS2_HUMAN	CERS2	Ceramide synthase 2	1.20312e+07
Q96G28	CFA36_HUMAN	CFAP36	Cilia- and flagella-associated protein 36	1.00596e+06
Q96G46	DUS3L_HUMAN	DUS3L	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like	3.23914e+06
Q96GA3	LTV1_HUMAN	LTV1	Protein LTV1 homolog	2.11303e+06
Q96GC5	RM48_HUMAN	MRPL48	39S ribosomal protein L48, mitochondrial	5.98579e+06
Q96GD0	PLPP_HUMAN	PDXP	Pyridoxal phosphate phosphatase	1.0801e+07
Q96GD4	AURKB_HUMAN	AURKB	Aurora kinase B	4.468e+06
Q96GE9	DMAC1_HUMAN	DMAC1	Distal membrane-arm assembly complex protein 1	1.47001e+06
Q96GG9	DCNL1_HUMAN	DCUN1D1	DCN1-like protein 1	4.78525e+06
Q96GK7	FAH2A_HUMAN	FAHD2A	Fumarylacetoacetate hydrolase domain-containing protein 2A	1.80924e+06
Q96GM5	SMRD1_HUMAN	SMARCD1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1	2.44877e+06
Q96GM8	TOE1_HUMAN	TOE1	Target of EGR1 protein 1	4.74516e+06
Q96GQ5	RUSF1_HUMAN	RUSF1	RUS family member 1	1.19027e+06
Q96GQ7	DDX27_HUMAN	DDX27	Probable ATP-dependent RNA helicase DDX27	1.00113e+07
Q96GS4	BORC6_HUMAN	BORCS6	BLOC-1-related complex subunit 6	1.68724e+06
Q96GW9	SYMM_HUMAN	MARS2	Methionine--tRNA ligase, mitochondrial	464746
Q96GX2	A7L3B_HUMAN	ATXN7L3B	Ataxin-7-like protein 3B	1.25903e+06
Q96GX5	GWL_HUMAN	MASTL	Serine/threonine-protein kinase greatwall	193981
Q96GX9	MTNB_HUMAN	APIP	Methylthioribulose-1-phosphate dehydratase	6.46252e+06
Q96GZ6	S41A3_HUMAN	SLC41A3	Solute carrier family 41 member 3	340159
Q96H20	SNF8_HUMAN	SNF8	Vacuolar-sorting protein SNF8	2.21157e+06
Q96H79	ZCCHL_HUMAN	ZC3HAV1L	Zinc finger CCCH-type antiviral protein 1-like	5.99897e+06
Q96HA1	P121A_HUMAN	POM121	Nuclear envelope pore membrane protein POM 121	3.29185e+06
Q96HA7	TONSL_HUMAN	TONSL	Tonsoku-like protein	2.03711e+06
Q96HC4	PDLI5_HUMAN	PDLIM5	PDZ and LIM domain protein 5	1.02023e+07
Q96HE7	ERO1A_HUMAN	ERO1A	ERO1-like protein alpha	2.38378e+07
Q96HJ9	FMC1_HUMAN	FMC1	Protein FMC1 homolog	3.3365e+06
Q96HN2	SAHH3_HUMAN	AHCYL2	Adenosylhomocysteinase 3	1.1984e+06
Q96HP0	DOCK6_HUMAN	DOCK6	Dedicator of cytokinesis protein 6	1.0835e+07
Q96HP4	OXND1_HUMAN	OXNAD1	Oxidoreductase NAD-binding domain-containing protein 1	1.01426e+06
Q96HR3	MED30_HUMAN	MED30	Mediator of RNA polymerase II transcription subunit 30	3.33393e+06
Q96HR8	NAF1_HUMAN	NAF1	H/ACA ribonucleoprotein complex non-core subunit NAF1	1.72829e+06
Q96HR9	REEP6_HUMAN	REEP6	Receptor expression-enhancing protein 6	3.29517e+06
Q96HS1	PGAM5_HUMAN	PGAM5	Serine/threonine-protein phosphatase PGAM5, mitochondrial	9.05581e+07
Q96HV5	TM41A_HUMAN	TMEM41A	Transmembrane protein 41A	2.14209e+06
Q96HW7	INT4_HUMAN	INTS4	Integrator complex subunit 4	1.28403e+06
Q96HY6	DDRGK_HUMAN	DDRGK1	DDRGK domain-containing protein 1	6.27519e+06
Q96HY7	DHTK1_HUMAN	DHTKD1	Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial	7.49606e+07
Q96I15	SCLY_HUMAN	SCLY	Selenocysteine lyase	2.91008e+06
Q96I24	FUBP3_HUMAN	FUBP3	Far upstream element-binding protein 3	6.51415e+07
Q96I25	SPF45_HUMAN	RBM17	Splicing factor 45	7.94499e+06
Q96I51	RCC1L_HUMAN	RCC1L	RCC1-like G exchanging factor-like protein	696471
Q96I59	SYNM_HUMAN	NARS2	Probable asparagine--tRNA ligase, mitochondrial	3.86994e+06
Q96I99	SUCB2_HUMAN	SUCLG2	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	1.942e+07
Q96IF1	AJUBA_HUMAN	AJUBA	LIM domain-containing protein ajuba	759906
Q96IG2	FXL20_HUMAN	FBXL20	F-box/LRR-repeat protein 20	533017
Q96II8	LRCH3_HUMAN	LRCH3	DISP complex protein LRCH3	557926
Q96IJ6	GMPPA_HUMAN	GMPPA	Mannose-1-phosphate guanyltransferase alpha	1.25073e+06
Q96IR7	HPDL_HUMAN	HPDL	4-hydroxyphenylpyruvate dioxygenase-like protein	5.70158e+06
Q96IU4	ABHEB_HUMAN	ABHD14B	Protein ABHD14B	1.33596e+07
Q96IV0	NGLY1_HUMAN	NGLY1	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase	858163
Q96IX5	ATPMD_HUMAN	ATP5MD	ATP synthase membrane subunit DAPIT, mitochondrial	1.63982e+07
Q96IY1	NSL1_HUMAN	NSL1	Kinetochore-associated protein NSL1 homolog	2.02925e+06
Q96IZ0	PAWR_HUMAN	PAWR	PRKC apoptosis WT1 regulator protein	9.85812e+06
Q96IZ6	MET2A_HUMAN	METTL2A	tRNA N(3)-methylcytidine methyltransferase METTL2A	2.23093e+06
Q96IZ7	RSRC1_HUMAN	RSRC1	Serine/Arginine-related protein 53	1.29201e+06
Q96J01	THOC3_HUMAN	THOC3	THO complex subunit 3	8.99944e+06
Q96J02	ITCH_HUMAN	ITCH	E3 ubiquitin-protein ligase Itchy homolog	3.20598e+06
Q96JB2	COG3_HUMAN	COG3	Conserved oligomeric Golgi complex subunit 3	1.48242e+06
Q96JB5	CK5P3_HUMAN	CDK5RAP3	CDK5 regulatory subunit-associated protein 3	3.29762e+06
Q96JC1	VPS39_HUMAN	VPS39	Vam6/Vps39-like protein	2.17918e+06
Q96JG6	VPS50_HUMAN	VPS50	Syndetin	1.24763e+06
Q96JH7	VCIP1_HUMAN	VCPIP1	Deubiquitinating protein VCIP135	1.57596e+06
Q96JJ3	ELMO2_HUMAN	ELMO2	Engulfment and cell motility protein 2	2.48412e+06
Q96JJ7	TMX3_HUMAN	TMX3	Protein disulfide-isomerase TMX3	1.36058e+07
Q96JM3	CHAP1_HUMAN	CHAMP1	Chromosome alignment-maintaining phosphoprotein 1	7.91969e+06
Q96JP5	ZFP91_HUMAN	ZFP91	E3 ubiquitin-protein ligase ZFP91	1.01582e+07
Q96JY6	PDLI2_HUMAN	PDLIM2	PDZ and LIM domain protein 2	1.13487e+06
Q96K17	BT3L4_HUMAN	BTF3L4	Transcription factor BTF3 homolog 4	2.98115e+07
Q96K19	RN170_HUMAN	RNF170	E3 ubiquitin-protein ligase RNF170	294859
Q96K21	ANCHR_HUMAN	ZFYVE19	Abscission/NoCut checkpoint regulator	957352
Q96K37	S35E1_HUMAN	SLC35E1	Solute carrier family 35 member E1	9.59646e+06
Q96K76	UBP47_HUMAN	USP47	Ubiquitin carboxyl-terminal hydrolase 47	1.77183e+06
Q96KA5	CLP1L_HUMAN	CLPTM1L	Cleft lip and palate transmembrane protein 1-like protein	6.49773e+06
Q96KB5	TOPK_HUMAN	PBK	Lymphokine-activated killer T-cell-originated protein kinase	2.10409e+07
Q96KG9	SCYL1_HUMAN	SCYL1	N-terminal kinase-like protein	4.2351e+06
Q96KP1	EXOC2_HUMAN	EXOC2	Exocyst complex component 2	2.33434e+06
Q96KP4	CNDP2_HUMAN	CNDP2	Cytosolic non-specific dipeptidase	9.85998e+06
Q96KQ7	EHMT2_HUMAN	EHMT2	Histone-lysine N-methyltransferase EHMT2	7.90747e+06
Q96KR1	ZFR_HUMAN	ZFR	Zinc finger RNA-binding protein	1.02562e+07
Q96L91	EP400_HUMAN	EP400	E1A-binding protein p400	175933
Q96L92	SNX27_HUMAN	SNX27	Sorting nexin-27	3.23406e+06
Q96LI5	CNO6L_HUMAN	CNOT6L	CCR4-NOT transcription complex subunit 6-like	396390
Q96LJ7	DHRS1_HUMAN	DHRS1	Dehydrogenase/reductase SDR family member 1	1.94002e+06
Q96M27	PRRC1_HUMAN	PRRC1	Protein PRRC1	4.52937e+06
Q96ME1	FXL18_HUMAN	FBXL18	F-box/LRR-repeat protein 18	1.00328e+06
Q96ME7	ZN512_HUMAN	ZNF512	Zinc finger protein 512	1.45484e+06
Q96MF7	NSE2_HUMAN	NSMCE2	E3 SUMO-protein ligase NSE2	2.16989e+06
Q96MG7	NSE3_HUMAN	NSMCE3	Non-structural maintenance of chromosomes element 3 homolog	3.52627e+06
Q96MU7	YTDC1_HUMAN	YTHDC1	YTH domain-containing protein 1	1.6779e+07
Q96MW1	CCD43_HUMAN	CCDC43	Coiled-coil domain-containing protein 43	7.45245e+06
Q96MW5	COG8_HUMAN	COG8	Conserved oligomeric Golgi complex subunit 8	1.32891e+06
Q96MX6	WDR92_HUMAN	WDR92	WD repeat-containing protein 92	1.56917e+06
Q96N11	CG026_HUMAN	C7orf26	Uncharacterized protein C7orf26	1.5224e+06
Q96N21	AP4AT_HUMAN	TEPSIN	AP-4 complex accessory subunit Tepsin	2.48266e+06
Q96N64	PWP2A_HUMAN	PWWP2A	PWWP domain-containing protein 2A	130446
Q96N66	MBOA7_HUMAN	MBOAT7	Lysophospholipid acyltransferase 7	1.24245e+07
Q96N67	DOCK7_HUMAN	DOCK7	Dedicator of cytokinesis protein 7	2.28564e+06
Q96NB3	ZN830_HUMAN	ZNF830	Zinc finger protein 830	3.15505e+06
Q96NC0	ZMAT2_HUMAN	ZMAT2	Zinc finger matrin-type protein 2	8.40281e+06
Q96P11	NSUN5_HUMAN	NSUN5	28S rRNA (cytosine-C(5))-methyltransferase	1.20357e+07
Q96P16	RPR1A_HUMAN	RPRD1A	Regulation of nuclear pre-mRNA domain-containing protein 1A	6.34383e+06
Q96P47	AGAP3_HUMAN	AGAP3	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	683316
Q96P48	ARAP1_HUMAN	ARAP1	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1	1.5797e+06
Q96P70	IPO9_HUMAN	IPO9	Importin-9	1.60872e+07
Q96PK6	RBM14_HUMAN	RBM14	RNA-binding protein 14	3.7038e+07
