Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R01.mzML
Q96IX5	ATPMD_HUMAN	ATP5MD	ATP synthase membrane subunit DAPIT, mitochondrial	1.79296e+07
Q96IY1	NSL1_HUMAN	NSL1	Kinetochore-associated protein NSL1 homolog	6.69872e+06
Q96IZ0	PAWR_HUMAN	PAWR	PRKC apoptosis WT1 regulator protein	1.31527e+07
Q96IZ6	MET2A_HUMAN	METTL2A	tRNA N(3)-methylcytidine methyltransferase METTL2A	2.46927e+06
Q96IZ7	RSRC1_HUMAN	RSRC1	Serine/Arginine-related protein 53	4.56224e+06
Q96J01	THOC3_HUMAN	THOC3	THO complex subunit 3	1.23605e+07
Q96J42	TXD15_HUMAN	TXNDC15	Thioredoxin domain-containing protein 15	1.0493e+06
Q96JB2	COG3_HUMAN	COG3	Conserved oligomeric Golgi complex subunit 3	1.27804e+06
Q96JB5	CK5P3_HUMAN	CDK5RAP3	CDK5 regulatory subunit-associated protein 3	9.38412e+06
Q96JC1	VPS39_HUMAN	VPS39	Vam6/Vps39-like protein	1.40988e+06
Q96JC9	EAF1_HUMAN	EAF1	ELL-associated factor 1	3.61403e+06
Q96JG6	VPS50_HUMAN	VPS50	Syndetin	2.19818e+06
Q96JH7	VCIP1_HUMAN	VCPIP1	Deubiquitinating protein VCIP135	3.17614e+06
Q96JJ3	ELMO2_HUMAN	ELMO2	Engulfment and cell motility protein 2	3.40037e+06
Q96JJ7	TMX3_HUMAN	TMX3	Protein disulfide-isomerase TMX3	5.19396e+06
Q96JM3	CHAP1_HUMAN	CHAMP1	Chromosome alignment-maintaining phosphoprotein 1	1.75367e+07
Q96JP5	ZFP91_HUMAN	ZFP91	E3 ubiquitin-protein ligase ZFP91	9.30585e+06
Q96JY6	PDLI2_HUMAN	PDLIM2	PDZ and LIM domain protein 2	648607
Q96K17	BT3L4_HUMAN	BTF3L4	Transcription factor BTF3 homolog 4	2.73525e+07
Q96K19	RN170_HUMAN	RNF170	E3 ubiquitin-protein ligase RNF170	365686
Q96K21	ANCHR_HUMAN	ZFYVE19	Abscission/NoCut checkpoint regulator	1.40855e+06
Q96K37	S35E1_HUMAN	SLC35E1	Solute carrier family 35 member E1	1.06797e+07
Q96K76	UBP47_HUMAN	USP47	Ubiquitin carboxyl-terminal hydrolase 47	1.7564e+06
Q96KA5	CLP1L_HUMAN	CLPTM1L	Cleft lip and palate transmembrane protein 1-like protein	6.66396e+06
Q96KB5	TOPK_HUMAN	PBK	Lymphokine-activated killer T-cell-originated protein kinase	1.20729e+08
Q96KG9	SCYL1_HUMAN	SCYL1	N-terminal kinase-like protein	2.01708e+06
Q96KP1	EXOC2_HUMAN	EXOC2	Exocyst complex component 2	1.65113e+06
Q96KP4	CNDP2_HUMAN	CNDP2	Cytosolic non-specific dipeptidase	1.2517e+07
Q96KQ7	EHMT2_HUMAN	EHMT2	Histone-lysine N-methyltransferase EHMT2	1.63534e+07
Q96KR1	ZFR_HUMAN	ZFR	Zinc finger RNA-binding protein	1.04423e+07
Q96KR6	F210B_HUMAN	FAM210B	Protein FAM210B, mitochondrial	249295
Q96L91	EP400_HUMAN	EP400	E1A-binding protein p400	333448
Q96L92	SNX27_HUMAN	SNX27	Sorting nexin-27	1.26524e+07
Q96LA8	ANM6_HUMAN	PRMT6	Protein arginine N-methyltransferase 6	751098
Q96LI5	CNO6L_HUMAN	CNOT6L	CCR4-NOT transcription complex subunit 6-like	636917
Q96LJ7	DHRS1_HUMAN	DHRS1	Dehydrogenase/reductase SDR family member 1	2.32012e+06
Q96M27	PRRC1_HUMAN	PRRC1	Protein PRRC1	6.01941e+06
Q96ME1	FXL18_HUMAN	FBXL18	F-box/LRR-repeat protein 18	393714
Q96ME7	ZN512_HUMAN	ZNF512	Zinc finger protein 512	776699
Q96MF7	NSE2_HUMAN	NSMCE2	E3 SUMO-protein ligase NSE2	1.09775e+06
Q96MG7	NSE3_HUMAN	NSMCE3	Non-structural maintenance of chromosomes element 3 homolog	4.16368e+06
Q96MU7	YTDC1_HUMAN	YTHDC1	YTH domain-containing protein 1	2.71139e+07
Q96MW1	CCD43_HUMAN	CCDC43	Coiled-coil domain-containing protein 43	1.0214e+07
Q96MW5	COG8_HUMAN	COG8	Conserved oligomeric Golgi complex subunit 8	4.26116e+06
Q96MX6	WDR92_HUMAN	WDR92	WD repeat-containing protein 92	4.1491e+06
Q96N11	CG026_HUMAN	C7orf26	Uncharacterized protein C7orf26	465798
Q96N21	AP4AT_HUMAN	TEPSIN	AP-4 complex accessory subunit Tepsin	253552
Q96N64	PWP2A_HUMAN	PWWP2A	PWWP domain-containing protein 2A	154675
Q96N66	MBOA7_HUMAN	MBOAT7	Lysophospholipid acyltransferase 7	1.36786e+07
Q96N67	DOCK7_HUMAN	DOCK7	Dedicator of cytokinesis protein 7	2.50442e+06
Q96NB3	ZN830_HUMAN	ZNF830	Zinc finger protein 830	2.13237e+07
Q96NC0	ZMAT2_HUMAN	ZMAT2	Zinc finger matrin-type protein 2	1.21227e+07
Q96P11	NSUN5_HUMAN	NSUN5	28S rRNA (cytosine-C(5))-methyltransferase	1.22428e+08
Q96P16	RPR1A_HUMAN	RPRD1A	Regulation of nuclear pre-mRNA domain-containing protein 1A	1.8654e+07
Q96P47	AGAP3_HUMAN	AGAP3	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	1.36325e+06
Q96P48	ARAP1_HUMAN	ARAP1	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1	1.59952e+06
Q96P70	IPO9_HUMAN	IPO9	Importin-9	2.49369e+07
Q96PE7	MCEE_HUMAN	MCEE	Methylmalonyl-CoA epimerase, mitochondrial	1.03371e+06
Q96PK6	RBM14_HUMAN	RBM14	RNA-binding protein 14	4.67963e+07
Q96PM5	ZN363_HUMAN	RCHY1	RING finger and CHY zinc finger domain-containing protein 1	914221
Q96PU4	UHRF2_HUMAN	UHRF2	E3 ubiquitin-protein ligase UHRF2	9.54676e+06
Q96PU5	NED4L_HUMAN	NEDD4L	E3 ubiquitin-protein ligase NEDD4-like	1.82524e+06
Q96PU8	QKI_HUMAN	QKI	Protein quaking	6.05967e+06
Q96PY5	FMNL2_HUMAN	FMNL2	Formin-like protein 2	929066
Q96PZ0	PUS7_HUMAN	PUS7	Pseudouridylate synthase 7 homolog	1.3827e+07
Q96Q11	TRNT1_HUMAN	TRNT1	CCA tRNA nucleotidyltransferase 1, mitochondrial	5.90022e+06
Q96Q89	KI20B_HUMAN	KIF20B	Kinesin-like protein KIF20B	4.91458e+06
Q96QC0	PP1RA_HUMAN	PPP1R10	Serine/threonine-protein phosphatase 1 regulatory subunit 10	5.83242e+06
Q96QD5	DEPD7_HUMAN	DEPDC7	DEP domain-containing protein 7	1.4404e+06
Q96QD8	S38A2_HUMAN	SLC38A2	Sodium-coupled neutral amino acid transporter 2	4.53677e+06
Q96QD9	UIF_HUMAN	FYTTD1	UAP56-interacting factor	3.22819e+06
Q96QE2	MYCT_HUMAN	SLC2A13	Proton myo-inositol cotransporter	1.99059e+06
Q96QE3	ATAD5_HUMAN	ATAD5	ATPase family AAA domain-containing protein 5	481016
Q96QG7	MTMR9_HUMAN	MTMR9	Myotubularin-related protein 9	125662
Q96QK1	VPS35_HUMAN	VPS35	Vacuolar protein sorting-associated protein 35	3.3185e+07
Q96QR8	PURB_HUMAN	PURB	Transcriptional activator protein Pur-beta	7.0949e+06
Q96QU8	XPO6_HUMAN	XPO6	Exportin-6	3.44851e+06
Q96R06	SPAG5_HUMAN	SPAG5	Sperm-associated antigen 5	1.5178e+06
Q96RE7	NACC1_HUMAN	NACC1	Nucleus accumbens-associated protein 1	3.8014e+06
Q96RF0	SNX18_HUMAN	SNX18	Sorting nexin-18	118798
Q96RL1	UIMC1_HUMAN	UIMC1	BRCA1-A complex subunit RAP80	843918
Q96RL7	VP13A_HUMAN	VPS13A	Vacuolar protein sorting-associated protein 13A	6.12154e+06
Q96RN5	MED15_HUMAN	MED15	Mediator of RNA polymerase II transcription subunit 15	905475
Q96RP9	EFGM_HUMAN	GFM1	Elongation factor G, mitochondrial	1.27093e+07
Q96RQ1	ERGI2_HUMAN	ERGIC2	Endoplasmic reticulum-Golgi intermediate compartment protein 2	5.31952e+06
Q96RQ3	MCCA_HUMAN	MCCC1	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial	553405
Q96RS0	TGS1_HUMAN	TGS1	Trimethylguanosine synthase	735022
Q96RS6	NUDC1_HUMAN	NUDCD1	NudC domain-containing protein 1	8.65816e+06
Q96RT1	ERBIN_HUMAN	ERBIN	Erbin	1.12589e+06
Q96RU2	UBP28_HUMAN	USP28	Ubiquitin carboxyl-terminal hydrolase 28	3.31893e+06
Q96RU8	TRIB1_HUMAN	TRIB1	Tribbles homolog 1	316788
Q96S19	MTL26_HUMAN	METTL26	Methyltransferase-like 26	1.96298e+06
Q96S44	PRPK_HUMAN	TP53RK	EKC/KEOPS complex subunit TP53RK	1.14778e+07
Q96S52	PIGS_HUMAN	PIGS	GPI transamidase component PIG-S	5.88226e+06
Q96S55	WRIP1_HUMAN	WRNIP1	ATPase WRNIP1	6.42782e+06
Q96S59	RANB9_HUMAN	RANBP9	Ran-binding protein 9	914260
Q96S66	CLCC1_HUMAN	CLCC1	Chloride channel CLIC-like protein 1	4.62589e+06
Q96S82	UBL7_HUMAN	UBL7	Ubiquitin-like protein 7	2.60087e+06
Q96SB3	NEB2_HUMAN	PPP1R9B	Neurabin-2	2.49799e+06
Q96SB4	SRPK1_HUMAN	SRPK1	SRSF protein kinase 1	1.05663e+07
Q96SB8	SMC6_HUMAN	SMC6	Structural maintenance of chromosomes protein 6	3.40117e+06
Q96SI1	KCD15_HUMAN	KCTD15	BTB/POZ domain-containing protein KCTD15	2.91296e+06
Q96SI9	STRBP_HUMAN	STRBP	Spermatid perinuclear RNA-binding protein	5.77057e+06
Q96SK2	TM209_HUMAN	TMEM209	Transmembrane protein 209	4.98673e+06
Q96SN8	CK5P2_HUMAN	CDK5RAP2	CDK5 regulatory subunit-associated protein 2	193783
Q96ST2	IWS1_HUMAN	IWS1	Protein IWS1 homolog	3.77864e+06
Q96ST3	SIN3A_HUMAN	SIN3A	Paired amphipathic helix protein Sin3a	7.99346e+06
Q96SU4	OSBL9_HUMAN	OSBPL9	Oxysterol-binding protein-related protein 9	4.77857e+06
Q96SW2	CRBN_HUMAN	CRBN	Protein cereblon	833467
Q96SY0	INT14_HUMAN	INTS14	Integrator complex subunit 14	2.85327e+06
Q96SZ5	AEDO_HUMAN	ADO	2-aminoethanethiol dioxygenase	3.97182e+06
Q96SZ6	CK5P1_HUMAN	CDK5RAP1	Mitochondrial tRNA methylthiotransferase CDK5RAP1	97825.9
Q96T21	SEBP2_HUMAN	SECISBP2	Selenocysteine insertion sequence-binding protein 2	1.7643e+07
Q96T23	RSF1_HUMAN	RSF1	Remodeling and spacing factor 1	3.81938e+06
Q96T37	RBM15_HUMAN	RBM15	RNA-binding protein 15	1.48425e+07
Q96T51	RUFY1_HUMAN	RUFY1	RUN and FYVE domain-containing protein 1	6.74553e+06
Q96T58	MINT_HUMAN	SPEN	Msx2-interacting protein	4.14981e+06
Q96T60	PNKP_HUMAN	PNKP	Bifunctional polynucleotide phosphatase/kinase	3.00904e+06
Q96T76	MMS19_HUMAN	MMS19	MMS19 nucleotide excision repair protein homolog	5.51662e+06
Q96T88	UHRF1_HUMAN	UHRF1	E3 ubiquitin-protein ligase UHRF1	1.74711e+07
Q96TA1	NIBA2_HUMAN	NIBAN2	Protein Niban 2	2.36406e+07
Q96TA2	YMEL1_HUMAN	YME1L1	ATP-dependent zinc metalloprotease YME1L1	2.67504e+06
Q96TC7	RMD3_HUMAN	RMDN3	Regulator of microtubule dynamics protein 3	1.24711e+07
Q96VH4	HBN1_YEAST	HBN1	Putative nitroreductase HBN1	4.29537e+07
Q96VH5	MIC10_YEAST	MIC10	MICOS complex subunit MIC10	1.20663e+07
Q99081	HTF4_HUMAN	TCF12	Transcription factor 12	1.44058e+07
Q99190	TECR_YEAST	TSC13	Very-long-chain enoyl-CoA reductase	1.52549e+06
Q99210	NTPPA_YEAST	YOR111W	dTTP/UTP pyrophosphatase	3.96168e+06
Q99257	MEX67_YEAST	MEX67	mRNA export factor MEX67	1.93882e+06
Q99258	RIB3_YEAST	RIB3	3,4-dihydroxy-2-butanone 4-phosphate synthase	1.16812e+07
Q99260	YPT6_YEAST	YPT6	GTP-binding protein YPT6	2.28882e+06
Q99287	SEY1_YEAST	SEY1	Protein SEY1	936746
Q99288	DET1_YEAST	DET1	Broad-range acid phosphatase DET1	828623
Q99312	ISN1_YEAST	ISN1	IMP-specific 5'-nucleotidase 1	1.54305e+06
Q99321	DDP1_YEAST	DDP1	Diphosphoinositol polyphosphate phosphohydrolase DDP1	4.02719e+06
Q99325	ATG40_YEAST	ATG40	Autophagy-related protein 40	755800
Q99369	FSH3_YEAST	FSH3	Family of serine hydrolases 3	2.78707e+06
Q99383	HRP1_YEAST	HRP1	Nuclear polyadenylated RNA-binding protein 4	8.23286e+06
Q99417	MYCBP_HUMAN	MYCBP	c-Myc-binding protein	1.48217e+07
Q99426	TBCB_HUMAN	TBCB	Tubulin-folding cofactor B	1.03431e+07
Q99436	PSB7_HUMAN	PSMB7	Proteasome subunit beta type-7	6.60141e+07
Q99439	CNN2_HUMAN	CNN2	Calponin-2	1.97739e+07
Q99442	SEC62_HUMAN	SEC62	Translocation protein SEC62	7.25644e+06
Q99447	PCY2_HUMAN	PCYT2	Ethanolamine-phosphate cytidylyltransferase	4.03542e+06
Q99453	PHX2B_HUMAN	PHOX2B	Paired mesoderm homeobox protein 2B	169247
Q99459	CDC5L_HUMAN	CDC5L	Cell division cycle 5-like protein	2.04095e+07
Q99460	PSMD1_HUMAN	PSMD1	26S proteasome non-ATPase regulatory subunit 1	3.06739e+07
Q99470	SDF2_HUMAN	SDF2	Stromal cell-derived factor 2	8.45214e+06
Q99471	PFD5_HUMAN	PFDN5	Prefoldin subunit 5	2.67503e+07
Q99490	AGAP2_HUMAN	AGAP2	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2	1.47993e+06
Q99496	RING2_HUMAN	RNF2	E3 ubiquitin-protein ligase RING2	4.08744e+06
Q99497	PARK7_HUMAN	PARK7	Parkinson disease protein 7	1.19235e+08
Q99504	EYA3_HUMAN	EYA3	Eyes absent homolog 3	450317
Q99523	SORT_HUMAN	SORT1	Sortilin	838470
Q99536	VAT1_HUMAN	VAT1	Synaptic vesicle membrane protein VAT-1 homolog	1.71881e+07
Q99541	PLIN2_HUMAN	PLIN2	Perilipin-2	1.00424e+07
Q99543	DNJC2_HUMAN	DNAJC2	DnaJ homolog subfamily C member 2	1.84335e+07
Q99547	MPH6_HUMAN	MPHOSPH6	M-phase phosphoprotein 6	1.36964e+07
Q99549	MPP8_HUMAN	MPHOSPH8	M-phase phosphoprotein 8	1.74114e+06
Q99567	NUP88_HUMAN	NUP88	Nuclear pore complex protein Nup88	1.13984e+07
Q99569	PKP4_HUMAN	PKP4	Plakophilin-4	304773
Q99570	PI3R4_HUMAN	PIK3R4	Phosphoinositide 3-kinase regulatory subunit 4	1.48245e+06
Q99575	POP1_HUMAN	POP1	Ribonucleases P/MRP protein subunit POP1	4.74359e+06
Q99583	MNT_HUMAN	MNT	Max-binding protein MNT	1.29334e+08
Q99584	S10AD_HUMAN	S100A13	Protein S100-A13	4.19971e+07
Q99590	SCAFB_HUMAN	SCAF11	Protein SCAF11	6.36602e+06
Q99595	TI17A_HUMAN	TIMM17A	Mitochondrial import inner membrane translocase subunit Tim17-A	2.98138e+06
Q99598	TSNAX_HUMAN	TSNAX	Translin-associated protein X	7.5716e+06
Q99611	SPS2_HUMAN	SEPHS2	Selenide, water dikinase 2	522028
Q99613	EIF3C_HUMAN	EIF3C	Eukaryotic translation initiation factor 3 subunit C	3.58792e+07
Q99614	TTC1_HUMAN	TTC1	Tetratricopeptide repeat protein 1	4.23562e+07
Q99615	DNJC7_HUMAN	DNAJC7	DnaJ homolog subfamily C member 7	1.42901e+07
Q99618	CDCA3_HUMAN	CDCA3	Cell division cycle-associated protein 3	728700
Q99622	C10_HUMAN	C12orf57	Protein C10	3.51435e+06
Q99623	PHB2_HUMAN	PHB2	Prohibitin-2	9.16676e+07
Q99627	CSN8_HUMAN	COPS8	COP9 signalosome complex subunit 8	5.61532e+06
Q99633	PRP18_HUMAN	PRPF18	Pre-mRNA-splicing factor 18	2.1897e+06
Q99638	RAD9A_HUMAN	RAD9A	Cell cycle checkpoint control protein RAD9A	1.4838e+06
Q99640	PMYT1_HUMAN	PKMYT1	Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase	2.37668e+06
Q99643	C560_HUMAN	SDHC	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial	1.58104e+07
Q99650	OSMR_HUMAN	OSMR	Oncostatin-M-specific receptor subunit beta	972816
Q99653	CHP1_HUMAN	CHP1	Calcineurin B homologous protein 1	6.5696e+06
Q99661	KIF2C_HUMAN	KIF2C	Kinesin-like protein KIF2C	7.79308e+06
Q99674	CGRE1_HUMAN	CGREF1	Cell growth regulator with EF hand domain protein 1	661794
Q99685	MGLL_HUMAN	MGLL	Monoglyceride lipase	2.0492e+06
Q99700	ATX2_HUMAN	ATXN2	Ataxin-2	3.39682e+07
Q99707	METH_HUMAN	MTR	Methionine synthase	2.45819e+06
Q99714	HCD2_HUMAN	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2	4.92988e+07
Q99715	COCA1_HUMAN	COL12A1	Collagen alpha-1(XII) chain	5.33798e+06
Q99720	SGMR1_HUMAN	SIGMAR1	Sigma non-opioid intracellular receptor 1	1.72463e+07
Q99729	ROAA_HUMAN	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B	1.28719e+08
Q99733	NP1L4_HUMAN	NAP1L4	Nucleosome assembly protein 1-like 4	1.29512e+08
Q99735	MGST2_HUMAN	MGST2	Microsomal glutathione S-transferase 2	1.14634e+07
Q99747	SNAG_HUMAN	NAPG	Gamma-soluble NSF attachment protein	4.2027e+06
Q99755	PI51A_HUMAN	PIP5K1A	Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	4.22341e+06
Q99766	ATP5S_HUMAN	DMAC2L	ATP synthase subunit s, mitochondrial	4.09076e+06
Q99797	MIPEP_HUMAN	MIPEP	Mitochondrial intermediate peptidase	6.07527e+06
Q99798	ACON_HUMAN	ACO2	Aconitate hydratase, mitochondrial	1.11895e+07
Q99805	TM9S2_HUMAN	TM9SF2	Transmembrane 9 superfamily member 2	5.43724e+06
Q99807	COQ7_HUMAN	COQ7	5-demethoxyubiquinone hydroxylase, mitochondrial	2.48592e+06
Q99808	S29A1_HUMAN	SLC29A1	Equilibrative nucleoside transporter 1	5.75981e+06
Q99816	TS101_HUMAN	TSG101	Tumor susceptibility gene 101 protein	4.77011e+06
Q99829	CPNE1_HUMAN	CPNE1	Copine-1	2.5942e+07
Q99832	TCPH_HUMAN	CCT7	T-complex protein 1 subunit eta	5.93675e+07
Q99848	EBP2_HUMAN	EBNA1BP2	Probable rRNA-processing protein EBP2	3.54022e+07
Q99871	HAUS7_HUMAN	HAUS7	HAUS augmin-like complex subunit 7	757825
Q99873	ANM1_HUMAN	PRMT1	Protein arginine N-methyltransferase 1	2.62598e+07
Q99933	BAG1_HUMAN	BAG1	BAG family molecular chaperone regulator 1	2.24669e+07
Q99942	RNF5_HUMAN	RNF5	E3 ubiquitin-protein ligase RNF5	994743
Q99943	PLCA_HUMAN	AGPAT1	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	2.08397e+06
Q99956	DUS9_HUMAN	DUSP9	Dual specificity protein phosphatase 9	1.95987e+06
Q99959	PKP2_HUMAN	PKP2	Plakophilin-2	3.80874e+06
Q99961	SH3G1_HUMAN	SH3GL1	Endophilin-A2	1.79947e+07
Q99986	VRK1_HUMAN	VRK1	Serine/threonine-protein kinase VRK1	4.16046e+07
Q99996	AKAP9_HUMAN	AKAP9	A-kinase anchor protein 9	4.54103e+07
Q9BI71;Q9BI72				860654
Q9BI88	U587_CAEEL	F46B6.12	UPF0587 protein F46B6.12	1.81142e+06
Q9BIB7				3.0129e+06
Q9BIB8				2.56771e+06
Q9BIC3;Q9GYT0				4.259e+07
Q9BKP8				7.27304e+06
Q9BKQ9				8.48724e+06
Q9BKR5				361930
Q9BKS1				4.08251e+06
Q9BKT9				1.68343e+06
Q9BKU3				8.63161e+06
Q9BKU4	PHB1_CAEEL	phb-1	Mitochondrial prohibitin complex protein 1	5.01302e+07
Q9BKU5				1.06167e+08
Q9BL03				2.19138e+07
Q9BL07	PLBL3_CAEEL	Y54F10AM.8	Putative phospholipase B-like 3	6.60887e+06
Q9BL15				3.53275e+06
Q9BL19	RL17_CAEEL	rpl-17	60S ribosomal protein L17	1.48769e+08
Q9BL33				4.13239e+06
Q9BL34				1.00296e+07
Q9BL46				4.63022e+06
Q9BL48				2.38601e+06
Q9BL56				409379
Q9BL64				1.30987e+06
Q9BL81				4.29879e+06
Q9BL83				5.95476e+06
Q9BL86				2.83599e+06
Q9BL94				886888
Q9BLB6	RU2A_CAEEL	mog-2	Probable U2 small nuclear ribonucleoprotein A'	5.59625e+06
Q9BMU4				2.62582e+06
Q9BPN5				1.9486e+06
Q9BPN6				1.42002e+06
Q9BPN8	Y92H3_CAEEL	Y92H12BR.3	Uncharacterized protein Y92H12BR.3	3.11343e+06
Q9BPW8	NIPS1_HUMAN	NIPSNAP1	Protein NipSnap homolog 1	3.01627e+06
Q9BPX3	CND3_HUMAN	NCAPG	Condensin complex subunit 3	8.84399e+06
Q9BPX5	ARP5L_HUMAN	ARPC5L	Actin-related protein 2/3 complex subunit 5-like protein	5.99124e+06
Q9BPX6	MICU1_HUMAN	MICU1	Calcium uptake protein 1, mitochondrial	2.11039e+06
Q9BPZ7	SIN1_HUMAN	MAPKAP1	Target of rapamycin complex 2 subunit MAPKAP1	2.15492e+06
Q9BQ04	RBM4B_HUMAN	RBM4B	RNA-binding protein 4B	1.02858e+06
Q9BQ15	SOSB1_HUMAN	NABP2	SOSS complex subunit B1	2.58586e+06
Q9BQ39	DDX50_HUMAN	DDX50	ATP-dependent RNA helicase DDX50	6.07894e+06
Q9BQ48	RM34_HUMAN	MRPL34	39S ribosomal protein L34, mitochondrial	3.92887e+06
Q9BQ52	RNZ2_HUMAN	ELAC2	Zinc phosphodiesterase ELAC protein 2	7.30402e+06
Q9BQ61	TRIR_HUMAN	TRIR	Telomerase RNA component interacting RNase	2.04727e+07
Q9BQ67	GRWD1_HUMAN	GRWD1	Glutamate-rich WD repeat-containing protein 1	1.16977e+07
Q9BQ69	MACD1_HUMAN	MACROD1	ADP-ribose glycohydrolase MACROD1	3.71849e+07
Q9BQ70	TCF25_HUMAN	TCF25	Transcription factor 25	1.36418e+06
Q9BQ75	CMS1_HUMAN	CMSS1	Protein CMSS1	5.5277e+06
Q9BQ95	ECSIT_HUMAN	ECSIT	Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial	1.98387e+06
Q9BQA1	MEP50_HUMAN	WDR77	Methylosome protein 50	1.53528e+07
Q9BQB6	VKOR1_HUMAN	VKORC1	Vitamin K epoxide reductase complex subunit 1	2.38543e+07
Q9BQC3	DPH2_HUMAN	DPH2	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2	3.41166e+06
Q9BQC6	RT63_HUMAN	MRPL57	Ribosomal protein 63, mitochondrial	4.50664e+06
Q9BQE3	TBA1C_HUMAN	TUBA1C	Tubulin alpha-1C chain	2.11506e+07
Q9BQE4	SELS_HUMAN	SELENOS	Selenoprotein S	2.51545e+06
Q9BQE5	APOL2_HUMAN	APOL2	Apolipoprotein L2	3.18006e+06
Q9BQE9	BCL7B_HUMAN	BCL7B	B-cell CLL/lymphoma 7 protein family member B	8.73316e+06
Q9BQG0	MBB1A_HUMAN	MYBBP1A	Myb-binding protein 1A	2.95694e+07
Q9BQI0	AIF1L_HUMAN	AIF1L	Allograft inflammatory factor 1-like	2.46847e+06
Q9BQI6	SLF1_HUMAN	SLF1	SMC5-SMC6 complex localization factor protein 1	347367
Q9BQP7	MGME1_HUMAN	MGME1	Mitochondrial genome maintenance exonuclease 1	1.7034e+06
Q9BR61	ACBD6_HUMAN	ACBD6	Acyl-CoA-binding domain-containing protein 6	1.65814e+06
Q9BR76	COR1B_HUMAN	CORO1B	Coronin-1B	1.81056e+07
Q9BRA2	TXD17_HUMAN	TXNDC17	Thioredoxin domain-containing protein 17	4.81096e+07
Q9BRD0	BUD13_HUMAN	BUD13	BUD13 homolog	2.50142e+06
Q9BRG1	VPS25_HUMAN	VPS25	Vacuolar protein-sorting-associated protein 25	4.74121e+06
Q9BRJ2	RM45_HUMAN	MRPL45	39S ribosomal protein L45, mitochondrial	7.23573e+06
Q9BRJ6	CG050_HUMAN	C7orf50	Uncharacterized protein C7orf50	1.09823e+07
Q9BRK5	CAB45_HUMAN	SDF4	45 kDa calcium-binding protein	3.20553e+06
Q9BRP1	PDD2L_HUMAN	PDCD2L	Programmed cell death protein 2-like	1.54823e+06
Q9BRP4	PAAF1_HUMAN	PAAF1	Proteasomal ATPase-associated factor 1	3.214e+06
Q9BRP8	PYM1_HUMAN	PYM1	Partner of Y14 and mago	1.03824e+07
Q9BRQ0	PYGO2_HUMAN	PYGO2	Pygopus homolog 2	2.13974e+06
Q9BRQ6	MIC25_HUMAN	CHCHD6	MICOS complex subunit MIC25	2.89761e+06
Q9BRQ8	FSP1_HUMAN	AIFM2	Ferroptosis suppressor protein 1	3.42621e+06
Q9BRR6	ADPGK_HUMAN	ADPGK	ADP-dependent glucokinase	4.93987e+06
Q9BRR8	GPTC1_HUMAN	GPATCH1	G patch domain-containing protein 1	293969
Q9BRS2	RIOK1_HUMAN	RIOK1	Serine/threonine-protein kinase RIO1	2.49794e+06
Q9BRT2	UQCC2_HUMAN	UQCC2	Ubiquinol-cytochrome-c reductase complex assembly factor 2	3.17641e+06
Q9BRT3	MIEN1_HUMAN	MIEN1	Migration and invasion enhancer 1	5.70612e+06
Q9BRT6	LLPH_HUMAN	LLPH	Protein LLP homolog	5.59736e+06
Q9BRT9	SLD5_HUMAN	GINS4	DNA replication complex GINS protein SLD5	1.03454e+07
Q9BRU9	UTP23_HUMAN	UTP23	rRNA-processing protein UTP23 homolog	5.24994e+06
Q9BRX2	PELO_HUMAN	PELO	Protein pelota homolog	4.5102e+06
Q9BRX5	PSF3_HUMAN	GINS3	DNA replication complex GINS protein PSF3	5.36763e+06
Q9BRX8	PXL2A_HUMAN	PRXL2A	Peroxiredoxin-like 2A	9.88052e+06
Q9BRX9	WDR83_HUMAN	WDR83	WD repeat domain-containing protein 83	1.64256e+06
Q9BRZ2	TRI56_HUMAN	TRIM56	E3 ubiquitin-protein ligase TRIM56	1.49099e+07
Q9BS18	APC13_HUMAN	ANAPC13	Anaphase-promoting complex subunit 13	475602
Q9BS26	ERP44_HUMAN	ERP44	Endoplasmic reticulum resident protein 44	1.28431e+07
Q9BS40	LXN_HUMAN	LXN	Latexin	8.12323e+06
Q9BSB4	ATGA1_HUMAN	ATG101	Autophagy-related protein 101	1.30101e+06
Q9BSC4	NOL10_HUMAN	NOL10	Nucleolar protein 10	1.31089e+07
Q9BSD7	NTPCR_HUMAN	NTPCR	Cancer-related nucleoside-triphosphatase	1.24876e+07
Q9BSE5	SPEB_HUMAN	AGMAT	Agmatinase, mitochondrial	3.95203e+06
Q9BSF4	TIM29_HUMAN	TIMM29	Mitochondrial import inner membrane translocase subunit Tim29	1.04968e+07
