Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20201002yuanch_Connie_TCPA_60minDIA_b4-5.mzML
Q9NUQ8	ABCF3_HUMAN	ABCF3	ATP-binding cassette sub-family F member 3	1.34485e+07
Q9NUQ9	CYRIB_HUMAN	CYRIB	CYFIP-related Rac1 interactor B	5.36384e+07
Q9NUT2	MITOS_HUMAN	ABCB8	Mitochondrial potassium channel ATP-binding subunit	4.55777e+06
Q9NUU7	DD19A_HUMAN	DDX19A	ATP-dependent RNA helicase DDX19A	2.97784e+07
Q9NUV9	GIMA4_HUMAN	GIMAP4	GTPase IMAP family member 4	4.81698e+07
Q9NUY8	TBC23_HUMAN	TBC1D23	TBC1 domain family member 23	7.62494e+06
Q9NV06	DCA13_HUMAN	DCAF13	DDB1- and CUL4-associated factor 13	7.09142e+06
Q9NV31	IMP3_HUMAN	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	1.85016e+07
Q9NV70	EXOC1_HUMAN	EXOC1	Exocyst complex component 1	2.37762e+07
Q9NV96	CC50A_HUMAN	TMEM30A	Cell cycle control protein 50A	6.0219e+06
Q9NVA2	SEP11_HUMAN	SEPTIN11	Septin-11	1.35772e+08
Q9NVC6	MED17_HUMAN	MED17	Mediator of RNA polymerase II transcription subunit 17	3.09016e+06
Q9NVD7	PARVA_HUMAN	PARVA	Alpha-parvin	6.12933e+07
Q9NVE7	PANK4_HUMAN	PANK4	4'-phosphopantetheine phosphatase	3.54e+07
Q9NVG8	TBC13_HUMAN	TBC1D13	TBC1 domain family member 13	1.11978e+07
Q9NVH0	EXD2_HUMAN	EXD2	Exonuclease 3'-5' domain-containing protein 2	1.96173e+07
Q9NVH1	DJC11_HUMAN	DNAJC11	DnaJ homolog subfamily C member 11	1.27669e+07
Q9NVH6	TMLH_HUMAN	TMLHE	Trimethyllysine dioxygenase, mitochondrial	1.4665e+07
Q9NVI7	ATD3A_HUMAN	ATAD3A	ATPase family AAA domain-containing protein 3A	3.61653e+07
Q9NVJ2	ARL8B_HUMAN	ARL8B	ADP-ribosylation factor-like protein 8B	2.84574e+07
Q9NVM1	EVA1B_HUMAN	EVA1B	Protein eva-1 homolog B	5.92688e+06
Q9NVM6	DJC17_HUMAN	DNAJC17	DnaJ homolog subfamily C member 17	2.97708e+06
Q9NVM9	INT13_HUMAN	INTS13	Integrator complex subunit 13	1.08399e+07
Q9NVP1	DDX18_HUMAN	DDX18	ATP-dependent RNA helicase DDX18	1.70894e+07
Q9NVS2	RT18A_HUMAN	MRPS18A	Large ribosomal subunit protein mL66	3.55511e+06
Q9NVS9	PNPO_HUMAN	PNPO	Pyridoxine-5'-phosphate oxidase	3.20403e+07
Q9NVT9	ARMC1_HUMAN	ARMC1	Armadillo repeat-containing protein 1	2.81739e+06
Q9NVU0	RPC5_HUMAN	POLR3E	DNA-directed RNA polymerase III subunit RPC5	1.28097e+06
Q9NVU7	SDA1_HUMAN	SDAD1	Protein SDA1 homolog	3.83313e+06
Q9NVX2	NLE1_HUMAN	NLE1	Notchless protein homolog 1	9.67796e+06
Q9NVZ3	NECP2_HUMAN	NECAP2	Adaptin ear-binding coat-associated protein 2	3.87708e+07
Q9NW08	RPC2_HUMAN	POLR3B	DNA-directed RNA polymerase III subunit RPC2	5.06875e+06
Q9NW13	RBM28_HUMAN	RBM28	RNA-binding protein 28	1.40392e+07
Q9NW15	ANO10_HUMAN	ANO10	Anoctamin-10	5.80274e+06
Q9NW64	RBM22_HUMAN	RBM22	Pre-mRNA-splicing factor RBM22	3.55529e+09
Q9NW81	DMAC2_HUMAN	DMAC2	Distal membrane-arm assembly complex protein 2	4.96461e+06
Q9NW82	WDR70_HUMAN	WDR70	WD repeat-containing protein 70	5.4993e+06
Q9NWA0	MED9_HUMAN	MED9	Mediator of RNA polymerase II transcription subunit 9	419897
Q9NWB6	ARGL1_HUMAN	ARGLU1	Arginine and glutamate-rich protein 1	2.09123e+07
Q9NWH7	SPAT6_HUMAN	SPATA6	Spermatogenesis-associated protein 6	6.32681e+07
Q9NWH9	SLTM_HUMAN	SLTM	SAFB-like transcription modulator	1.90948e+07
Q9NWM3	CUED1_HUMAN	CUEDC1	CUE domain-containing protein 1	1.08648e+07
Q9NWQ9	CN119_HUMAN	C14orf119	Uncharacterized protein C14orf119	6.29716e+06
Q9NWS0	PIHD1_HUMAN	PIH1D1	PIH1 domain-containing protein 1	2.42754e+07
Q9NWS6	F118A_HUMAN	FAM118A	Protein FAM118A	4.63014e+06
Q9NWS8	RMND1_HUMAN	RMND1	Required for meiotic nuclear division protein 1 homolog	4.03093e+06
Q9NWT1	PK1IP_HUMAN	PAK1IP1	p21-activated protein kinase-interacting protein 1	1.27236e+06
Q9NWT6	HIF1N_HUMAN	HIF1AN	Hypoxia-inducible factor 1-alpha inhibitor	4.38079e+06
Q9NWU2	GID8_HUMAN	GID8	Glucose-induced degradation protein 8 homolog	8.43066e+06
Q9NWU5	RM22_HUMAN	MRPL22	Large ribosomal subunit protein uL22m	2.58215e+07
Q9NWV4	CZIB_HUMAN	CZIB	CXXC motif containing zinc binding protein	4.09729e+07
Q9NWV8	BABA1_HUMAN	BABAM1	BRISC and BRCA1-A complex member 1	1.08731e+07
Q9NWW5	CLN6_HUMAN	CLN6	Ceroid-lipofuscinosis neuronal protein 6	7.73654e+06
Q9NWZ3	IRAK4_HUMAN	IRAK4	Interleukin-1 receptor-associated kinase 4	2.16052e+06
Q9NWZ5	UCKL1_HUMAN	UCKL1	Uridine-cytidine kinase-like 1	2.53493e+06
Q9NX05	F120C_HUMAN	FAM120C	Constitutive coactivator of PPAR-gamma-like protein 2	1.08753e+07
Q9NX20	RM16_HUMAN	MRPL16	Large ribosomal subunit protein uL16m	1.56368e+07
Q9NX24	NHP2_HUMAN	NHP2	H/ACA ribonucleoprotein complex subunit 2	2.99261e+07
Q9NX40	OCAD1_HUMAN	OCIAD1	OCIA domain-containing protein 1	2.14358e+07
Q9NX46	ADPRS_HUMAN	ADPRS	ADP-ribosylhydrolase ARH3	3.52465e+07
Q9NX55	HYPK_HUMAN	HYPK	Huntingtin-interacting protein K	6.21105e+06
Q9NX58	LYAR_HUMAN	LYAR	Cell growth-regulating nucleolar protein	7.15097e+06
Q9NX62	IMPA3_HUMAN	BPNT2	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase	3.8472e+07
Q9NX63	MIC19_HUMAN	CHCHD3	MICOS complex subunit MIC19	3.31428e+07
Q9NX78	TM260_HUMAN	TMEM260	Protein O-mannosyl-transferase TMEM260	808760
Q9NX94	WBP1L_HUMAN	WBP1L	WW domain binding protein 1-like	9.6322e+07
Q9NXA8	SIR5_HUMAN	SIRT5	NAD-dependent protein deacylase sirtuin-5, mitochondrial	1.09902e+07
Q9NXC5	MIO_HUMAN	MIOS	GATOR complex protein MIOS	3.17214e+07
Q9NXE4	NSMA3_HUMAN	SMPD4	Sphingomyelin phosphodiesterase 4	3.53607e+08
Q9NXF1	TEX10_HUMAN	TEX10	Testis-expressed protein 10	1.47213e+07
Q9NXG2	THUM1_HUMAN	THUMPD1	THUMP domain-containing protein 1	3.80633e+07
Q9NXH8	TOR4A_HUMAN	TOR4A	Torsin-4A	1.14469e+07
Q9NXH9	TRM1_HUMAN	TRMT1	tRNA (guanine(26)-N(2))-dimethyltransferase	5.97565e+06
Q9NXN4	GDAP2_HUMAN	GDAP2	Ganglioside-induced differentiation-associated protein 2	2.44868e+06
Q9NXR7	BABA2_HUMAN	BABAM2	BRISC and BRCA1-A complex member 2	5.76348e+06
Q9NXU5	ARL15_HUMAN	ARL15	ADP-ribosylation factor-like protein 15	6.47873e+06
Q9NXV6	CARF_HUMAN	CDKN2AIP	CDKN2A-interacting protein	4.33748e+06
Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12	1.54236e+06
Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1	9.18821e+06
Q9NY15	STAB1_HUMAN	STAB1	Stabilin-1	1.27185e+07
Q9NY27	PP4R2_HUMAN	PPP4R2	Serine/threonine-protein phosphatase 4 regulatory subunit 2	4.3234e+06
Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3	2.71117e+07
Q9NY47	CA2D2_HUMAN	CACNA2D2	Voltage-dependent calcium channel subunit alpha-2/delta-2	1.29188e+07
Q9NY93	DDX56_HUMAN	DDX56	Probable ATP-dependent RNA helicase DDX56	1.00221e+06
Q9NYB9	ABI2_HUMAN	ABI2	Abl interactor 2	4.65019e+07
Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	2.14238e+07
Q9NYH9	UTP6_HUMAN	UTP6	U3 small nucleolar RNA-associated protein 6 homolog	2.09326e+06
Q9NYK5	RM39_HUMAN	MRPL39	Large ribosomal subunit protein mL39	7.00462e+06
Q9NYL2	M3K20_HUMAN	MAP3K20	Mitogen-activated protein kinase kinase kinase 20	3.69833e+07
Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11	3.79103e+07
Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3	4.15382e+07
Q9NYM9	BET1L_HUMAN	BET1L	BET1-like protein	2.30571e+06
Q9NYN1	RASLC_HUMAN	RASL12	Ras-like protein family member 12	6.56199e+06
Q9NYU1	UGGG2_HUMAN	UGGT2	UDP-glucose:glycoprotein glucosyltransferase 2	9.75502e+06
Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	5.45468e+07
Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase	2.43309e+07
Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	5.80857e+07
Q9NZ32	ARP10_HUMAN	ACTR10	Actin-related protein 10	5.09987e+06
Q9NZ43	USE1_HUMAN	USE1	Vesicle transport protein USE1	1.27886e+07
Q9NZ45	CISD1_HUMAN	CISD1	CDGSH iron-sulfur domain-containing protein 1	1.57746e+07
Q9NZ63	TLS1_HUMAN	C9orf78	Splicing factor C9orf78	1.41942e+06
Q9NZA1	CLIC5_HUMAN	CLIC5	Chloride intracellular channel protein 5	1.25247e+07
Q9NZB2	F120A_HUMAN	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1	4.23619e+07
Q9NZC9	SMAL1_HUMAN	SMARCAL1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1	1.06571e+07
Q9NZD2	GLTP_HUMAN	GLTP	Glycolipid transfer protein	6.91951e+06
Q9NZD8	SPG21_HUMAN	SPG21	Maspardin	4.76612e+07
Q9NZE8	RM35_HUMAN	MRPL35	Large ribosomal subunit protein bL35m	1.23519e+06
Q9NZJ7	MTCH1_HUMAN	MTCH1	Mitochondrial carrier homolog 1	1.66643e+07
Q9NZJ9	NUDT4_HUMAN	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2	1.95489e+06
Q9NZL4	HPBP1_HUMAN	HSPBP1	Hsp70-binding protein 1	8.33885e+06
Q9NZL9	MAT2B_HUMAN	MAT2B	Methionine adenosyltransferase 2 subunit beta	3.74092e+07
Q9NZM1	MYOF_HUMAN	MYOF	Myoferlin	2.44691e+08
Q9NZM3	ITSN2_HUMAN	ITSN2	Intersectin-2	6.89977e+06
Q9NZN3	EHD3_HUMAN	EHD3	EH domain-containing protein 3	2.12076e+07
Q9NZN4	EHD2_HUMAN	EHD2	EH domain-containing protein 2	1.50794e+08
Q9NZN5	ARHGC_HUMAN	ARHGEF12	Rho guanine nucleotide exchange factor 12	9.39169e+06
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	1.38048e+07
Q9NZP8	C1RL_HUMAN	C1RL	Complement C1r subcomponent-like protein	1.12154e+07
Q9NZQ3	SPN90_HUMAN	NCKIPSD	NCK-interacting protein with SH3 domain	9.80935e+06
Q9NZT2	OGFR_HUMAN	OGFR	Opioid growth factor receptor	1.96087e+07
Q9NZU5	LMCD1_HUMAN	LMCD1	LIM and cysteine-rich domains protein 1	1.31332e+07
Q9NZZ3	CHMP5_HUMAN	CHMP5	Charged multivesicular body protein 5	4.74399e+08
Q9P000	COMD9_HUMAN	COMMD9	COMM domain-containing protein 9	7.45761e+06
Q9P015	RM15_HUMAN	MRPL15	Large ribosomal subunit protein uL15m	1.44119e+07
Q9P016	THYN1_HUMAN	THYN1	Thymocyte nuclear protein 1	2.37609e+07
Q9P035	HACD3_HUMAN	HACD3	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	1.80378e+07
Q9P086	MED11_HUMAN	MED11	Mediator of RNA polymerase II transcription subunit 11	1.75504e+06
Q9P0J0	NDUAD_HUMAN	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	3.92296e+07
Q9P0J1	PDP1_HUMAN	PDP1	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	1.07445e+07
Q9P0K7	RAI14_HUMAN	RAI14	Ankycorbin	4.08807e+07
Q9P0L0	VAPA_HUMAN	VAPA	Vesicle-associated membrane protein-associated protein A	2.77641e+07
Q9P0M6	H2AW_HUMAN	MACROH2A2	Core histone macro-H2A.2	7.90911e+07
Q9P0M9	RM27_HUMAN	MRPL27	Large ribosomal subunit protein bL27m	1.32051e+07
Q9P0P8	MRES1_HUMAN	MTRES1	Mitochondrial transcription rescue factor 1	9.66892e+06
Q9P0R6	GSKIP_HUMAN	GSKIP	GSK3B-interacting protein	7.30929e+06
Q9P0T7	TMEM9_HUMAN	TMEM9	Proton-transporting V-type ATPase complex assembly regulator TMEM9	2.11369e+06
Q9P0V9	SEP10_HUMAN	SEPTIN10	Septin-10	1.2773e+07
Q9P1Z0	ZBTB4_HUMAN	ZBTB4	Zinc finger and BTB domain-containing protein 4	4.04225e+06
Q9P246	STIM2_HUMAN	STIM2	Stromal interaction molecule 2	8.79756e+06
Q9P253	VPS18_HUMAN	VPS18	Vacuolar protein sorting-associated protein 18 homolog	1.23451e+07
Q9P258	RCC2_HUMAN	RCC2	Protein RCC2	3.45905e+07
Q9P260	RELCH_HUMAN	RELCH	RAB11-binding protein RELCH	7.71168e+06
Q9P265	DIP2B_HUMAN	DIP2B	Disco-interacting protein 2 homolog B	7.91248e+06
Q9P266	JCAD_HUMAN	JCAD	Junctional cadherin 5-associated protein	1.3172e+07
Q9P270	SLAI2_HUMAN	SLAIN2	SLAIN motif-containing protein 2	7.13889e+06
Q9P281	BAHC1_HUMAN	BAHCC1	BAH and coiled-coil domain-containing protein 1	2.09406e+08
Q9P287	BCCIP_HUMAN	BCCIP	BRCA2 and CDKN1A-interacting protein	3.70959e+06
Q9P291	ARMX1_HUMAN	ARMCX1	Armadillo repeat-containing X-linked protein 1	4.83409e+06
Q9P299	COPZ2_HUMAN	COPZ2	Coatomer subunit zeta-2	1.35539e+07
Q9P2A4	ABI3_HUMAN	ABI3	ABI gene family member 3	8.27483e+07
Q9P2B2	FPRP_HUMAN	PTGFRN	Prostaglandin F2 receptor negative regulator	3.52281e+07
Q9P2B4	CT2NL_HUMAN	CTTNBP2NL	CTTNBP2 N-terminal-like protein	6.75897e+06
Q9P2D3	HTR5B_HUMAN	HEATR5B	HEAT repeat-containing protein 5B	1.12636e+06
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	8.37777e+07
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	3.77425e+06
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	3.90102e+07
Q9P2K3	RCOR3_HUMAN	RCOR3	REST corepressor 3	3.96526e+07
Q9P2K5	MYEF2_HUMAN	MYEF2	Myelin expression factor 2	8.94251e+06
Q9P2K6	KLH42_HUMAN	KLHL42	Kelch-like protein 42	3.7984e+07
Q9P2K8	E2AK4_HUMAN	EIF2AK4	eIF-2-alpha kinase GCN2	7.96597e+06
Q9P2N2	RHG28_HUMAN	ARHGAP28	Rho GTPase-activating protein 28	5.64013e+09
Q9P2N5	RBM27_HUMAN	RBM27	RNA-binding protein 27	3.27518e+06
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	3.12467e+07
Q9P2R6	RERE_HUMAN	RERE	Arginine-glutamic acid dipeptide repeats protein	6.27953e+07
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	2.26237e+07
Q9P2S5	WRP73_HUMAN	WRAP73	WD repeat-containing protein WRAP73	3.82157e+06
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	1.07523e+07
Q9P2W9	STX18_HUMAN	STX18	Syntaxin-18	1.04901e+07
Q9P2Y5	UVRAG_HUMAN	UVRAG	UV radiation resistance-associated gene protein	1.57366e+07
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	1.35826e+07
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	1.33983e+07
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	1.05063e+07
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	2.66446e+06
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	6.14639e+07
Q9UBD5	ORC3_HUMAN	ORC3	Origin recognition complex subunit 3	2.20594e+06
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	5.48589e+07
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	2.77829e+07
Q9UBF8	PI4KB_HUMAN	PI4KB	Phosphatidylinositol 4-kinase beta	2.11918e+06
Q9UBG0	MRC2_HUMAN	MRC2	C-type mannose receptor 2	7.77026e+07
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	6.18021e+06
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	1.35458e+08
Q9UBI9	HDC_HUMAN	HECA	Headcase protein homolog	4.64287e+06
Q9UBK7	RBL2A_HUMAN	RABL2A	Rab-like protein 2A	4.14314e+07
Q9UBK8	MTRR_HUMAN	MTRR	Methionine synthase reductase	2.95945e+06
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	7.1977e+06
Q9UBL3	ASH2L_HUMAN	ASH2L	Set1/Ash2 histone methyltransferase complex subunit ASH2	1.77099e+06
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	5.76439e+06
Q9UBP0	SPAST_HUMAN	SPAST	Spastin	5.28207e+06
Q9UBP9	GULP1_HUMAN	GULP1	PTB domain-containing engulfment adapter protein 1	1.30359e+07
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	2.3532e+07
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	6.10911e+07
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	7.07093e+07
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	4.14529e+07
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	3.05711e+07
Q9UBS8	RNF14_HUMAN	RNF14	E3 ubiquitin-protein ligase RNF14	4.8012e+06
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	5.6182e+07
Q9UBU6	FA8A1_HUMAN	FAM8A1	Protein FAM8A1	1.11335e+07
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	1.29421e+07
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	1.32042e+07
Q9UBV7	B4GT7_HUMAN	B4GALT7	Beta-1,4-galactosyltransferase 7	6.36128e+07
Q9UBV8	PEF1_HUMAN	PEF1	Peflin	3.38127e+06
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	2.17491e+07
Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier	2.65206e+06
Q9UBX5	FBLN5_HUMAN	FBLN5	Fibulin-5	1.79256e+08
Q9UBY9	HSPB7_HUMAN	HSPB7	Heat shock protein beta-7	1.41614e+07
Q9UD71	PPR1B_HUMAN	PPP1R1B	Protein phosphatase 1 regulatory subunit 1B	9.65441e+06
Q9UDR5	AASS_HUMAN	AASS	Alpha-aminoadipic semialdehyde synthase, mitochondrial	1.26858e+07
Q9UDT6	CLIP2_HUMAN	CLIP2	CAP-Gly domain-containing linker protein 2	1.70646e+07
Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	2.98528e+06
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	5.39389e+06
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	6.06548e+06
Q9UER7	DAXX_HUMAN	DAXX	Death domain-associated protein 6	6.96511e+06
Q9UET6	TRM7_HUMAN	FTSJ1	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	5.10724e+06
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	1.38948e+07
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	8.16278e+07
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	8.68773e+06
Q9UFF9	CNOT8_HUMAN	CNOT8	CCR4-NOT transcription complex subunit 8	2.94932e+06
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	3.0564e+07
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	7.59755e+06
Q9UG56	PISD_HUMAN	PISD	Phosphatidylserine decarboxylase proenzyme, mitochondrial	1.87049e+06
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	1.51154e+07
Q9UGI8	TES_HUMAN	TES	Testin	3.10942e+07
Q9UGJ1	GCP4_HUMAN	TUBGCP4	Gamma-tubulin complex component 4	8.69422e+06
Q9UGM5	FETUB_HUMAN	FETUB	Fetuin-B	1.11206e+07
Q9UGN5	PARP2_HUMAN	PARP2	Poly [ADP-ribose] polymerase 2	1.25901e+06
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	9.37583e+06
Q9UGR2	Z3H7B_HUMAN	ZC3H7B	Zinc finger CCCH domain-containing protein 7B	4.7678e+07
Q9UGT4	SUSD2_HUMAN	SUSD2	Sushi domain-containing protein 2	4.10671e+06
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	1.87054e+07
Q9UH03	SEPT3_HUMAN	SEPTIN3	Neuronal-specific septin-3	3.07981e+06
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	4.54785e+06
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	1.62286e+07
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	7.09374e+07
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	5.03104e+07
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	3.07079e+07
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	2.06389e+07
Q9UHD1	CHRD1_HUMAN	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	6.50113e+06
Q9UHD2	TBK1_HUMAN	TBK1	Serine/threonine-protein kinase TBK1	1.83169e+07
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	1.25454e+08
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	1.74085e+07
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	1.36187e+08
Q9UHH9	IP6K2_HUMAN	IP6K2	Inositol hexakisphosphate kinase 2	9.19349e+07
Q9UHI6	DDX20_HUMAN	DDX20	Probable ATP-dependent RNA helicase DDX20	1.13627e+07
Q9UHJ6	SHPK_HUMAN	SHPK	Sedoheptulokinase	1.2898e+07
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	4.22726e+07
Q9UHP3	UBP25_HUMAN	USP25	Ubiquitin carboxyl-terminal hydrolase 25	3.9666e+06
Q9UHQ4	BAP29_HUMAN	BCAP29	B-cell receptor-associated protein 29	4.84518e+06
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	2.9576e+07
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	4.81375e+06
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	4.27797e+07
Q9UHW9	S12A6_HUMAN	SLC12A6	Solute carrier family 12 member 6	7.91469e+06
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	2.71363e+07
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	1.66765e+07
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	2.5132e+07
Q9UI08	EVL_HUMAN	EVL	Ena/VASP-like protein	1.15884e+07
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	3.7055e+07
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	1.40023e+07
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	1.27767e+07
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	1.8075e+07
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	4.81449e+07
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	3.41169e+07
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	6.33971e+06
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	1.40601e+07
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	3.26328e+07
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	1.01465e+07
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	9.87377e+06
Q9UIW2	PLXA1_HUMAN	PLXNA1	Plexin-A1	3.9622e+06
Q9UJ14	GGT7_HUMAN	GGT7	Glutathione hydrolase 7	1.24053e+07
Q9UJ41	RABX5_HUMAN	RABGEF1	Rab5 GDP/GTP exchange factor	5.06315e+06
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	1.30436e+07
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	8.91336e+07
Q9UJC5	SH3L2_HUMAN	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	2.30978e+07
Q9UJJ9	GNPTG_HUMAN	GNPTG	N-acetylglucosamine-1-phosphotransferase subunit gamma	8.58996e+06
Q9UJS0	S2513_HUMAN	SLC25A13	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial	6.85534e+07
Q9UJU2	LEF1_HUMAN	LEF1	Lymphoid enhancer-binding factor 1	952489
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	3.21078e+07
Q9UJV9	DDX41_HUMAN	DDX41	Probable ATP-dependent RNA helicase DDX41	2.9037e+06
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	2.28086e+07
