Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-2.mzML
Q9P291	ARMX1_HUMAN	ARMCX1	Armadillo repeat-containing X-linked protein 1	5.91022e+06
Q9P2A4	ABI3_HUMAN	ABI3	ABI gene family member 3	3.80024e+06
Q9P2B2	FPRP_HUMAN	PTGFRN	Prostaglandin F2 receptor negative regulator	2.38766e+07
Q9P2D3	HTR5B_HUMAN	HEATR5B	HEAT repeat-containing protein 5B	5.77831e+06
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	4.22341e+08
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	6.93065e+06
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	4.4355e+07
Q9P2J9	PDP2_HUMAN	PDP2	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 2, mitochondrial	2.78804e+06
Q9P2K3	RCOR3_HUMAN	RCOR3	REST corepressor 3	827981
Q9P2K5	MYEF2_HUMAN	MYEF2	Myelin expression factor 2	1.66958e+07
Q9P2M7	CING_HUMAN	CGN	Cingulin	6.85018e+07
Q9P2N5	RBM27_HUMAN	RBM27	RNA-binding protein 27	734038
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	1.00406e+07
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	3.54284e+07
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	1.66151e+07
Q9P2W9	STX18_HUMAN	STX18	Syntaxin-18	2.02861e+07
Q9P2X0	DPM3_HUMAN	DPM3	Dolichol-phosphate mannosyltransferase subunit 3	1.70367e+08
Q9P2X3	IMPCT_HUMAN	IMPACT	Protein IMPACT	8.11543e+06
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	6.82776e+06
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	777060
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	5.82051e+06
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	2.86644e+06
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	3.93894e+07
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	1.21516e+07
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	1.33876e+07
Q9UBF8	PI4KB_HUMAN	PI4KB	Phosphatidylinositol 4-kinase beta	1.21235e+06
Q9UBG0	MRC2_HUMAN	MRC2	C-type mannose receptor 2	1.27561e+07
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	3.90776e+07
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	3.47449e+07
Q9UBK8	MTRR_HUMAN	MTRR	Methionine synthase reductase	325770
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	3.374e+06
Q9UBL3	ASH2L_HUMAN	ASH2L	Set1/Ash2 histone methyltransferase complex subunit ASH2	6.85531e+06
Q9UBM7	DHCR7_HUMAN	DHCR7	7-dehydrocholesterol reductase	5.66538e+06
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	9.06696e+06
Q9UBP0	SPAST_HUMAN	SPAST	Spastin	5.45058e+06
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	2.60402e+07
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	8.11537e+07
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	1.01452e+08
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	5.72706e+07
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	5.76067e+07
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	3.15354e+07
Q9UBU3	GHRL_HUMAN	GHRL	Appetite-regulating hormone	1.40889e+07
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	7.31564e+06
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	3.86931e+07
Q9UBV7	B4GT7_HUMAN	B4GALT7	Beta-1,4-galactosyltransferase 7	3.31816e+07
Q9UBV8	PEF1_HUMAN	PEF1	Peflin	2.09849e+07
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	1.50423e+07
Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier	1.62742e+07
Q9UBX5	FBLN5_HUMAN	FBLN5	Fibulin-5	4.9518e+07
Q9UD71	PPR1B_HUMAN	PPP1R1B	Protein phosphatase 1 regulatory subunit 1B	1.25374e+07
Q9UDR5	AASS_HUMAN	AASS	Alpha-aminoadipic semialdehyde synthase, mitochondrial	2.4185e+07
Q9UDT6	CLIP2_HUMAN	CLIP2	CAP-Gly domain-containing linker protein 2	1.66623e+07
Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	9.34504e+06
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	1.14786e+07
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	1.15389e+07
Q9UEE9	CFDP1_HUMAN	CFDP1	Craniofacial development protein 1	4.57042e+06
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	4.57882e+06
Q9UEW8	STK39_HUMAN	STK39	STE20/SPS1-related proline-alanine-rich protein kinase	2.26942e+06
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	3.54827e+07
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	1.72443e+06
Q9UFG5	CS025_HUMAN	C19orf25	UPF0449 protein C19orf25	5.53442e+07
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	2.94723e+07
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	1.50873e+07
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	9.35149e+06
Q9UGI8	TES_HUMAN	TES	Testin	4.90645e+07
Q9UGM6	SYWM_HUMAN	WARS2	Tryptophan--tRNA ligase, mitochondrial	6.57214e+06
Q9UGN5	PARP2_HUMAN	PARP2	Poly [ADP-ribose] polymerase 2	797775
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	5.16409e+07
Q9UGR2	Z3H7B_HUMAN	ZC3H7B	Zinc finger CCCH domain-containing protein 7B	1.00087e+06
Q9UGT4	SUSD2_HUMAN	SUSD2	Sushi domain-containing protein 2	2.37951e+07
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	1.13849e+07
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	1.20899e+07
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	3.30167e+07
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	2.69386e+07
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	4.20876e+07
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	4.64396e+07
Q9UHD1	CHRD1_HUMAN	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	2.1378e+06
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	6.01252e+07
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	7.03122e+06
Q9UHG0	DCDC2_HUMAN	DCDC2	Doublecortin domain-containing protein 2	2.61962e+06
Q9UHG2	PCS1N_HUMAN	PCSK1N	ProSAAS	2.26671e+07
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	5.34523e+07
Q9UHI6	DDX20_HUMAN	DDX20	Probable ATP-dependent RNA helicase DDX20	3.31978e+06
Q9UHJ6	SHPK_HUMAN	SHPK	Sedoheptulokinase	1.8638e+07
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	3.82035e+07
Q9UHP3	UBP25_HUMAN	USP25	Ubiquitin carboxyl-terminal hydrolase 25	1.16239e+06
Q9UHQ4	BAP29_HUMAN	BCAP29	B-cell receptor-associated protein 29	7.05558e+06
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	3.06784e+07
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	2.92928e+06
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	3.35708e+07
Q9UHW9	S12A6_HUMAN	SLC12A6	Solute carrier family 12 member 6	4.58147e+07
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	1.53014e+07
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	7.85322e+06
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	1.62895e+07
Q9UI08	EVL_HUMAN	EVL	Ena/VASP-like protein	8.43806e+06
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	3.39364e+07
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	7.60825e+07
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	3.11544e+07
Q9UI14	PRAF1_HUMAN	RABAC1	Prenylated Rab acceptor protein 1	5.92031e+06
Q9UI17	M2GD_HUMAN	DMGDH	Dimethylglycine dehydrogenase, mitochondrial	6.02109e+06
Q9UI26	IPO11_HUMAN	IPO11	Importin-11	1.60831e+06
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	1.04425e+07
Q9UI32	GLSL_HUMAN	GLS2	Glutaminase liver isoform, mitochondrial	2.49285e+06
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	1.79892e+07
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	1.42698e+07
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	1.50598e+07
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	8.45882e+06
Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial	1.64485e+07
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	4.82578e+07
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	1.18723e+07
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	5.74013e+06
Q9UJ14	GGT7_HUMAN	GGT7	Glutathione hydrolase 7	7.55895e+06
Q9UJ41	RABX5_HUMAN	RABGEF1	Rab5 GDP/GTP exchange factor	2.06621e+06
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	1.77851e+07
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	1.81229e+08
Q9UJ72	ANX10_HUMAN	ANXA10	Annexin A10	6.55228e+06
Q9UJ83	HACL1_HUMAN	HACL1	2-hydroxyacyl-CoA lyase 1	3.27006e+06
Q9UJC3	HOOK1_HUMAN	HOOK1	Protein Hook homolog 1	3.87158e+06
Q9UJC5	SH3L2_HUMAN	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	1.48913e+07
Q9UJJ9	GNPTG_HUMAN	GNPTG	N-acetylglucosamine-1-phosphotransferase subunit gamma	565231
Q9UJS0	S2513_HUMAN	SLC25A13	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial	9.04734e+07
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	2.67185e+08
Q9UJV9	DDX41_HUMAN	DDX41	Probable ATP-dependent RNA helicase DDX41	2.69646e+06
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	1.45508e+07
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	1.20631e+07
Q9UJX4	APC5_HUMAN	ANAPC5	Anaphase-promoting complex subunit 5	6.62211e+06
Q9UJX5	APC4_HUMAN	ANAPC4	Anaphase-promoting complex subunit 4	4.9983e+06
Q9UJX6	ANC2_HUMAN	ANAPC2	Anaphase-promoting complex subunit 2	5.78245e+06
Q9UJY4	GGA2_HUMAN	GGA2	ADP-ribosylation factor-binding protein GGA2	9.44755e+06
Q9UJY5	GGA1_HUMAN	GGA1	ADP-ribosylation factor-binding protein GGA1	3.03027e+06
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	5.57253e+07
Q9UK22	FBX2_HUMAN	FBXO2	F-box only protein 2	1.28285e+07
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	5.41493e+06
Q9UK45	LSM7_HUMAN	LSM7	U6 snRNA-associated Sm-like protein LSm7	1.5273e+07
Q9UK58	CCNL1_HUMAN	CCNL1	Cyclin-L1	723926
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	3.72114e+07
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	7.82774e+06
Q9UK99	FBX3_HUMAN	FBXO3	F-box only protein 3	2.54264e+06
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	2.22128e+08
Q9UKE5	TNIK_HUMAN	TNIK	TRAF2 and NCK-interacting protein kinase	554227
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	5.96673e+06
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	4.97067e+07
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	4.60817e+06
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	3.24269e+07
Q9UKL0	RCOR1_HUMAN	RCOR1	REST corepressor 1	1.00782e+06
Q9UKM7	MA1B1_HUMAN	MAN1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	4.3903e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	4.26302e+07
Q9UKN8	TF3C4_HUMAN	GTF3C4	General transcription factor 3C polypeptide 4	2.87694e+06
Q9UKS6	PACN3_HUMAN	PACSIN3	Protein kinase C and casein kinase substrate in neurons protein 3	6.18398e+07
Q9UKU7	ACAD8_HUMAN	ACAD8	Isobutyryl-CoA dehydrogenase, mitochondrial	1.67435e+07
Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus	1.54148e+07
Q9UKV8	AGO2_HUMAN	AGO2	Protein argonaute-2	1.86349e+07
Q9UKX7	NUP50_HUMAN	NUP50	Nuclear pore complex protein Nup50	8.35097e+06
Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog	3.55416e+07
Q9UL03	INT6_HUMAN	INTS6	Integrator complex subunit 6	6.89845e+06
Q9UL12	SARDH_HUMAN	SARDH	Sarcosine dehydrogenase, mitochondrial	1.53104e+08
Q9UL18	AGO1_HUMAN	AGO1	Protein argonaute-1	2.75169e+07
Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21	2.17105e+07
Q9UL26	RB22A_HUMAN	RAB22A	Ras-related protein Rab-22A	9.20152e+06
Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2	7.29463e+07
Q9UL54	TAOK2_HUMAN	TAOK2	Serine/threonine-protein kinase TAO2	1.17483e+06
Q9UL68	MYT1L_HUMAN	MYT1L	Myelin transcription factor 1-like protein	8.44333e+07
Q9ULA0	DNPEP_HUMAN	DNPEP	Aspartyl aminopeptidase	4.63209e+07
Q9ULC3	RAB23_HUMAN	RAB23	Ras-related protein Rab-23	5.13043e+06
Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1	3.10404e+07
Q9ULD2	MTUS1_HUMAN	MTUS1	Microtubule-associated tumor suppressor 1	8.82602e+06
Q9ULH0	KDIS_HUMAN	KIDINS220	Kinase D-interacting substrate of 220 kDa	2.26525e+06
Q9ULH1	ASAP1_HUMAN	ASAP1	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1	2.63574e+06
Q9ULK4	MED23_HUMAN	MED23	Mediator of RNA polymerase II transcription subunit 23	1.51279e+06
Q9ULN7	PNM8B_HUMAN	PNMA8B	Paraneoplastic antigen-like protein 8B	275582
Q9ULP9	TBC24_HUMAN	TBC1D24	TBC1 domain family member 24	4.53066e+06
Q9ULR3	PPM1H_HUMAN	PPM1H	Protein phosphatase 1H	3.94349e+06
Q9ULU8	CAPS1_HUMAN	CADPS	Calcium-dependent secretion activator 1	5.01956e+06
Q9ULV0	MYO5B_HUMAN	MYO5B	Unconventional myosin-Vb	6.50247e+07
Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C	5.85107e+07
Q9ULX3	NOB1_HUMAN	NOB1	RNA-binding protein NOB1	4.09628e+06
Q9ULX6	AKP8L_HUMAN	AKAP8L	A-kinase anchor protein 8-like	2.00901e+06
Q9ULZ3	ASC_HUMAN	PYCARD	Apoptosis-associated speck-like protein containing a CARD	1.70844e+07
Q9UM00	TMCO1_HUMAN	TMCO1	Calcium load-activated calcium channel	1.38527e+07
Q9UM22	EPDR1_HUMAN	EPDR1	Mammalian ependymin-related protein 1	1.89068e+06
Q9UM54	MYO6_HUMAN	MYO6	Unconventional myosin-VI	1.35403e+07
Q9UMD9	COHA1_HUMAN	COL17A1	Collagen alpha-1(XVII) chain	1.93336e+07
Q9UMS0	NFU1_HUMAN	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	1.08407e+07
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	2.95401e+07
Q9UMS6	SYNP2_HUMAN	SYNPO2	Synaptopodin-2	7.99316e+06
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	3.09659e+07
Q9UMX5	NENF_HUMAN	NENF	Neudesin	2.26362e+07
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	4.95722e+07
Q9UMZ2	SYNRG_HUMAN	SYNRG	Synergin gamma	5.42637e+06
Q9UN36	NDRG2_HUMAN	NDRG2	Protein NDRG2	1.21562e+07
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	1.47138e+07
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	2.08327e+07
Q9UNE2	RPH3L_HUMAN	RPH3AL	Rab effector Noc2	1.30444e+07
Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP	1.04341e+07
Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	5.92985e+07
Q9UNF1	MAGD2_HUMAN	MAGED2	Melanoma-associated antigen D2	7.13133e+06
Q9UNH6	SNX7_HUMAN	SNX7	Sorting nexin-7	3.16597e+06
Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6	3.22068e+07
Q9UNI6	DUS12_HUMAN	DUSP12	Dual specificity protein phosphatase 12	1.03433e+06
Q9UNK0	STX8_HUMAN	STX8	Syntaxin-8	6.1139e+06
Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	1.59355e+08
Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	2.954e+08
Q9UNN5	FAF1_HUMAN	FAF1	FAS-associated factor 1	5.21087e+06
Q9UNN8	EPCR_HUMAN	PROCR	Endothelial protein C receptor	2.20497e+06
Q9UNP4	SIAT9_HUMAN	ST3GAL5	Lactosylceramide alpha-2,3-sialyltransferase	3.61442e+07
Q9UNP9	PPIE_HUMAN	PPIE	Peptidyl-prolyl cis-trans isomerase E	1.40725e+07
Q9UNQ2	DIM1_HUMAN	DIMT1	Probable dimethyladenosine transferase	3.37647e+06
Q9UNS2	CSN3_HUMAN	COPS3	COP9 signalosome complex subunit 3	1.6057e+07
Q9UNX3	RL26L_HUMAN	RPL26L1	Ribosomal protein uL24-like	1.21438e+07
Q9UNX4	WDR3_HUMAN	WDR3	WD repeat-containing protein 3	2.79092e+06
Q9UNZ2	NSF1C_HUMAN	NSFL1C	NSFL1 cofactor p47	9.01317e+07
Q9UNZ5	L10K_HUMAN	C19orf53	Leydig cell tumor 10 kDa protein homolog	4.44494e+06
Q9UP83	COG5_HUMAN	COG5	Conserved oligomeric Golgi complex subunit 5	5.94135e+07
Q9UP95	S12A4_HUMAN	SLC12A4	Solute carrier family 12 member 4	1.39007e+07
Q9UPN3	MACF1_HUMAN	MACF1	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5	1.12678e+08
Q9UPN6	SCAF8_HUMAN	SCAF8	SR-related and CTD-associated factor 8	1.74984e+06
Q9UPN9	TRI33_HUMAN	TRIM33	E3 ubiquitin-protein ligase TRIM33	791212
Q9UPT5	EXOC7_HUMAN	EXOC7	Exocyst complex component 7	6.5985e+06
Q9UPT8	ZC3H4_HUMAN	ZC3H4	Zinc finger CCCH domain-containing protein 4	1.63101e+06
Q9UPU5	UBP24_HUMAN	USP24	Ubiquitin carboxyl-terminal hydrolase 24	4.91535e+07
Q9UPU7	TBD2B_HUMAN	TBC1D2B	TBC1 domain family member 2B	1.77951e+06
Q9UQ03	COR2B_HUMAN	CORO2B	Coronin-2B	2.7312e+06
Q9UQ13	SHOC2_HUMAN	SHOC2	Leucine-rich repeat protein SHOC-2	1.1768e+07
Q9UQ35	SRRM2_HUMAN	SRRM2	Serine/arginine repetitive matrix protein 2	4.25361e+07
Q9UQ80	PA2G4_HUMAN	PA2G4	Proliferation-associated protein 2G4	1.56323e+08
Q9UQ90	SPG7_HUMAN	SPG7	Paraplegin	7.47058e+06
Q9UQB8	BAIP2_HUMAN	BAIAP2	Brain-specific angiogenesis inhibitor 1-associated protein 2	1.05443e+06
Q9UQE7	SMC3_HUMAN	SMC3	Structural maintenance of chromosomes protein 3	3.60847e+07
Q9UQN3	CHM2B_HUMAN	CHMP2B	Charged multivesicular body protein 2b	1.16922e+07
Q9Y217	MTMR6_HUMAN	MTMR6	Myotubularin-related protein 6	3.05053e+06
Q9Y223	GLCNE_HUMAN	GNE	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	1.00778e+08
Q9Y224	RTRAF_HUMAN	RTRAF	RNA transcription, translation and transport factor protein	4.27345e+07
Q9Y230	RUVB2_HUMAN	RUVBL2	RuvB-like 2	4.60897e+07
Q9Y235	ABEC2_HUMAN	APOBEC2	C->U-editing enzyme APOBEC-2	3.85005e+07
Q9Y237	PIN4_HUMAN	PIN4	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	8.52297e+06
Q9Y239	NOD1_HUMAN	NOD1	Nucleotide-binding oligomerization domain-containing protein 1	5.81041e+07
Q9Y240	CLC11_HUMAN	CLEC11A	C-type lectin domain family 11 member A	6.41106e+06
Q9Y244	POMP_HUMAN	POMP	Proteasome maturation protein	9.39531e+06
Q9Y259	CHKB_HUMAN	CHKB	Choline/ethanolamine kinase	8.963e+06
Q9Y262	EIF3L_HUMAN	EIF3L	Eukaryotic translation initiation factor 3 subunit L	3.4282e+07
Q9Y263	PLAP_HUMAN	PLAA	Phospholipase A-2-activating protein	2.26712e+07
Q9Y265	RUVB1_HUMAN	RUVBL1	RuvB-like 1	2.77674e+07
Q9Y266	NUDC_HUMAN	NUDC	Nuclear migration protein nudC	1.70513e+09
Q9Y276	BCS1_HUMAN	BCS1L	Mitochondrial chaperone BCS1	9.21791e+06
Q9Y277	VDAC3_HUMAN	VDAC3	Voltage-dependent anion-selective channel protein 3	7.38359e+07
Q9Y282	ERGI3_HUMAN	ERGIC3	Endoplasmic reticulum-Golgi intermediate compartment protein 3	8.53324e+06
Q9Y285	SYFA_HUMAN	FARSA	Phenylalanine--tRNA ligase alpha subunit	4.39096e+07
Q9Y291	RT33_HUMAN	MRPS33	Small ribosomal subunit protein mS33	3.49834e+06
Q9Y294	ASF1A_HUMAN	ASF1A	Histone chaperone ASF1A	3.22664e+06
Q9Y295	DRG1_HUMAN	DRG1	Developmentally-regulated GTP-binding protein 1	2.34879e+07
Q9Y296	TPPC4_HUMAN	TRAPPC4	Trafficking protein particle complex subunit 4	2.62125e+06
Q9Y2A7	NCKP1_HUMAN	NCKAP1	Nck-associated protein 1	1.99722e+07
Q9Y2B0	CNPY2_HUMAN	CNPY2	Protein canopy homolog 2	1.14174e+08
Q9Y2C4	EXOG_HUMAN	EXOG	Nuclease EXOG, mitochondrial	1.13879e+06
Q9Y2D0	CAH5B_HUMAN	CA5B	Carbonic anhydrase 5B, mitochondrial	4.78371e+06
Q9Y2D4	EXC6B_HUMAN	EXOC6B	Exocyst complex component 6B	693164
Q9Y2D5	AKAP2_HUMAN	AKAP2	A-kinase anchor protein 2	9.19926e+07
Q9Y2E5	MA2B2_HUMAN	MAN2B2	Epididymis-specific alpha-mannosidase	2.38312e+07
Q9Y2G4	ANKR6_HUMAN	ANKRD6	Ankyrin repeat domain-containing protein 6	4.18632e+07
Q9Y2G5	OFUT2_HUMAN	POFUT2	GDP-fucose protein O-fucosyltransferase 2	1.68194e+06
Q9Y2H0	DLGP4_HUMAN	DLGAP4	Disks large-associated protein 4	3.5461e+06
Q9Y2H1	ST38L_HUMAN	STK38L	Serine/threonine-protein kinase 38-like	5.44857e+06
Q9Y2H5	PKHA6_HUMAN	PLEKHA6	Pleckstrin homology domain-containing family A member 6	1.96125e+07
Q9Y2H6	FND3A_HUMAN	FNDC3A	Fibronectin type-III domain-containing protein 3A	5.17638e+06
Q9Y2I1	NISCH_HUMAN	NISCH	Nischarin	6.64972e+06
Q9Y2I8	WDR37_HUMAN	WDR37	WD repeat-containing protein 37	3.14362e+06
Q9Y2J2	E41L3_HUMAN	EPB41L3	Band 4.1-like protein 3	3.65808e+07
Q9Y2J8	PADI2_HUMAN	PADI2	Protein-arginine deiminase type-2	5.66212e+06
Q9Y2L1	RRP44_HUMAN	DIS3	Exosome complex exonuclease RRP44	4.89929e+06
Q9Y2L5	TPPC8_HUMAN	TRAPPC8	Trafficking protein particle complex subunit 8	1.04749e+06
Q9Y2P5	S27A5_HUMAN	SLC27A5	Long-chain fatty acid transport protein 5	5.00692e+06
Q9Y2P8	RCL1_HUMAN	RCL1	RNA 3'-terminal phosphate cyclase-like protein	1.63074e+06
Q9Y2Q3	GSTK1_HUMAN	GSTK1	Glutathione S-transferase kappa 1	4.74108e+07
Q9Y2Q5	LTOR2_HUMAN	LAMTOR2	Ragulator complex protein LAMTOR2	3.23786e+07
Q9Y2Q9	RT28_HUMAN	MRPS28	Small ribosomal subunit protein bS1m	9.24443e+06
Q9Y2R0	COA3_HUMAN	COA3	Cytochrome c oxidase assembly factor 3 homolog, mitochondrial	2.14003e+07
Q9Y2R5	RT17_HUMAN	MRPS17	Small ribosomal subunit protein uS17m	7.60105e+06
Q9Y2R9	RT07_HUMAN	MRPS7	Small ribosomal subunit protein uS7m	1.50292e+07
Q9Y2S2	CRYL1_HUMAN	CRYL1	Lambda-crystallin homolog	2.50069e+07
Q9Y2S6	TMA7_HUMAN	TMA7	Translation machinery-associated protein 7	1.90883e+07
