Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-14.mzML
Q9H910	JUPI2_HUMAN	JPT2	Jupiter microtubule associated homolog 2	2.77561e+07
Q9H936	GHC1_HUMAN	SLC25A22	Mitochondrial glutamate carrier 1	3.87863e+06
Q9H974	QTRT2_HUMAN	QTRT2	Queuine tRNA-ribosyltransferase accessory subunit 2	3.86909e+06
Q9H993	ARMT1_HUMAN	ARMT1	Damage-control phosphatase ARMT1	8.58527e+06
Q9H9A5	CNO10_HUMAN	CNOT10	CCR4-NOT transcription complex subunit 10	1.85794e+06
Q9H9A6	LRC40_HUMAN	LRRC40	Leucine-rich repeat-containing protein 40	1.02454e+07
Q9H9B4	SFXN1_HUMAN	SFXN1	Sideroflexin-1	2.68828e+07
Q9H9C1	SPE39_HUMAN	VIPAS39	Spermatogenesis-defective protein 39 homolog	4.69134e+06
Q9H9E3	COG4_HUMAN	COG4	Conserved oligomeric Golgi complex subunit 4	4.15456e+07
Q9H9G7	AGO3_HUMAN	AGO3	Protein argonaute-3	1.12203e+07
Q9H9J2	RM44_HUMAN	MRPL44	Large ribosomal subunit protein mL44	4.28575e+06
Q9H9J4	UBP42_HUMAN	USP42	Ubiquitin carboxyl-terminal hydrolase 42	2.91539e+07
Q9H9P8	L2HDH_HUMAN	L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial	4.13582e+06
Q9H9Q2	CSN7B_HUMAN	COPS7B	COP9 signalosome complex subunit 7b	8.79447e+06
Q9H9S4	CB39L_HUMAN	CAB39L	Calcium-binding protein 39-like	5.06588e+06
Q9H9T3	ELP3_HUMAN	ELP3	Elongator complex protein 3	4.34872e+07
Q9H9Y2	RPF1_HUMAN	RPF1	Ribosome production factor 1	2.7363e+06
Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	2.15046e+07
Q9HA65	TBC17_HUMAN	TBC1D17	TBC1 domain family member 17	1.58302e+07
Q9HA77	SYCM_HUMAN	CARS2	Probable cysteine--tRNA ligase, mitochondrial	8.48509e+06
Q9HAB8	PPCS_HUMAN	PPCS	Phosphopantothenate--cysteine ligase	3.82109e+07
Q9HAN9	NMNA1_HUMAN	NMNAT1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	6.53899e+06
Q9HAT2	SIAE_HUMAN	SIAE	Sialate O-acetylesterase	1.18028e+07
Q9HAU0	PKHA5_HUMAN	PLEKHA5	Pleckstrin homology domain-containing family A member 5	4.24311e+06
Q9HAU5	RENT2_HUMAN	UPF2	Regulator of nonsense transcripts 2	2.17345e+07
Q9HAV0	GBB4_HUMAN	GNB4	Guanine nucleotide-binding protein subunit beta-4	1.47291e+07
Q9HAV4	XPO5_HUMAN	XPO5	Exportin-5	1.63969e+07
Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial	1.48812e+07
Q9HB07	MYG1_HUMAN	MYG1	MYG1 exonuclease	4.69014e+07
Q9HB19	PKHA2_HUMAN	PLEKHA2	Pleckstrin homology domain-containing family A member 2	5.42572e+06
Q9HB40	RISC_HUMAN	SCPEP1	Retinoid-inducible serine carboxypeptidase	1.4871e+07
Q9HB71	CYBP_HUMAN	CACYBP	Calcyclin-binding protein	2.02088e+07
Q9HB90	RRAGC_HUMAN	RRAGC	Ras-related GTP-binding protein C	1.57643e+07
Q9HBH5	RDH14_HUMAN	RDH14	Retinol dehydrogenase 14	1.23765e+07
Q9HBL0	TENS1_HUMAN	TNS1	Tensin-1	1.16357e+08
Q9HBL7	PLRKT_HUMAN	PLGRKT	Plasminogen receptor (KT)	2.71609e+07
Q9HBL8	NMRL1_HUMAN	NMRAL1	NmrA-like family domain-containing protein 1	2.65008e+06
Q9HC35	EMAL4_HUMAN	EML4	Echinoderm microtubule-associated protein-like 4	1.05949e+08
Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4	4.91839e+07
Q9HC77	CENPJ_HUMAN	CENPJ	Centromere protein J	3.25623e+07
Q9HC84	MUC5B_HUMAN	MUC5B	Mucin-5B	2.22248e+07
Q9HCB6	SPON1_HUMAN	SPON1	Spondin-1	4.56242e+07
Q9HCC0	MCCB_HUMAN	MCCC2	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	3.38095e+07
Q9HCD5	NCOA5_HUMAN	NCOA5	Nuclear receptor coactivator 5	1.19544e+07
Q9HCE1	MOV10_HUMAN	MOV10	Helicase MOV-10	3.37891e+07
Q9HCE6	ARGAL_HUMAN	ARHGEF10L	Rho guanine nucleotide exchange factor 10-like protein	1.68087e+06
Q9HCJ0	TNR6C_HUMAN	TNRC6C	Trinucleotide repeat-containing gene 6C protein	2.39511e+08
Q9HCK8	CHD8_HUMAN	CHD8	Chromodomain-helicase-DNA-binding protein 8	1.24083e+06
Q9HCN8	SDF2L_HUMAN	SDF2L1	Stromal cell-derived factor 2-like protein 1	2.51617e+07
Q9HCP0	KC1G1_HUMAN	CSNK1G1	Casein kinase I isoform gamma-1	1.82332e+06
Q9HCS7	SYF1_HUMAN	XAB2	Pre-mRNA-splicing factor SYF1	5.07341e+06
Q9HCU0	CD248_HUMAN	CD248	Endosialin	2.46777e+07
Q9HCU5	PREB_HUMAN	PREB	Prolactin regulatory element-binding protein	2.63667e+07
Q9HCY8	S10AE_HUMAN	S100A14	Protein S100-A14	9.85477e+06
Q9HD15	SRA1_HUMAN	SRA1	Steroid receptor RNA activator 1	1.10769e+07
Q9HD20	AT131_HUMAN	ATP13A1	Endoplasmic reticulum transmembrane helix translocase	1.78694e+07
Q9HD26	GOPC_HUMAN	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	9.96325e+06
Q9HD33	RM47_HUMAN	MRPL47	Large ribosomal subunit protein uL29m	6.00538e+06
Q9HD34	LYRM4_HUMAN	LYRM4	LYR motif-containing protein 4	2.52635e+06
Q9HD42	CHM1A_HUMAN	CHMP1A	Charged multivesicular body protein 1a	2.25523e+07
Q9HD89	RETN_HUMAN	RETN	Resistin	2.67598e+06
Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	5.08653e+07
Q9NNW5	WDR6_HUMAN	WDR6	tRNA (34-2'-O)-methyltransferase regulator WDR6	1.46872e+07
Q9NNW7	TRXR2_HUMAN	TXNRD2	Thioredoxin reductase 2, mitochondrial	1.20671e+07
Q9NNX6	CD209_HUMAN	CD209	CD209 antigen	4.99178e+06
Q9NP58	ABCB6_HUMAN	ABCB6	ATP-binding cassette sub-family B member 6	3.38209e+07
Q9NP61	ARFG3_HUMAN	ARFGAP3	ADP-ribosylation factor GTPase-activating protein 3	1.05234e+07
Q9NP72	RAB18_HUMAN	RAB18	Ras-related protein Rab-18	1.87623e+07
Q9NP73	ALG13_HUMAN	ALG13	Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13	3.25521e+06
Q9NP77	SSU72_HUMAN	SSU72	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	2.90052e+06
Q9NP79	VTA1_HUMAN	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	2.19898e+07
Q9NP80	PLPL8_HUMAN	PNPLA8	Calcium-independent phospholipase A2-gamma	1.77622e+07
Q9NP81	SYSM_HUMAN	SARS2	Serine--tRNA ligase, mitochondrial	1.7349e+07
Q9NP97	DLRB1_HUMAN	DYNLRB1	Dynein light chain roadblock-type 1	6.90613e+07
Q9NPA0	EMC7_HUMAN	EMC7	ER membrane protein complex subunit 7	5.52144e+06
Q9NPA8	ENY2_HUMAN	ENY2	Transcription and mRNA export factor ENY2	1.63585e+07
Q9NPD3	EXOS4_HUMAN	EXOSC4	Exosome complex component RRP41	3.89032e+06
Q9NPE3	NOP10_HUMAN	NOP10	H/ACA ribonucleoprotein complex subunit 3	6.14294e+06
Q9NPF4	OSGEP_HUMAN	OSGEP	tRNA N6-adenosine threonylcarbamoyltransferase	1.91176e+07
Q9NPF5	DMAP1_HUMAN	DMAP1	DNA methyltransferase 1-associated protein 1	6.06666e+06
Q9NPH0	PPA6_HUMAN	ACP6	Lysophosphatidic acid phosphatase type 6	7.33804e+06
Q9NPH2	INO1_HUMAN	ISYNA1	Inositol-3-phosphate synthase 1	1.01723e+07
Q9NPI6	DCP1A_HUMAN	DCP1A	mRNA-decapping enzyme 1A	1.52484e+07
Q9NPJ3	ACO13_HUMAN	ACOT13	Acyl-coenzyme A thioesterase 13	2.10441e+07
Q9NPQ8	RIC8A_HUMAN	RIC8A	Synembryn-A	1.18596e+07
Q9NPR2	SEM4B_HUMAN	SEMA4B	Semaphorin-4B	8.96861e+06
Q9NQ29	LUC7L_HUMAN	LUC7L	Putative RNA-binding protein Luc7-like 1	7.04082e+06
Q9NQ48	LZTL1_HUMAN	LZTFL1	Leucine zipper transcription factor-like protein 1	9.07471e+06
Q9NQ50	RM40_HUMAN	MRPL40	Large ribosomal subunit protein mL40	2.24505e+06
Q9NQ79	CRAC1_HUMAN	CRTAC1	Cartilage acidic protein 1	5.13902e+06
Q9NQ88	TIGAR_HUMAN	TIGAR	Fructose-2,6-bisphosphatase TIGAR	8.8031e+06
Q9NQC3	RTN4_HUMAN	RTN4	Reticulon-4	2.42059e+08
Q9NQC8	IFT46_HUMAN	IFT46	Intraflagellar transport protein 46 homolog	768319
Q9NQE9	HINT3_HUMAN	HINT3	Adenosine 5'-monophosphoramidase HINT3	1.91961e+07
Q9NQG5	RPR1B_HUMAN	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B	2.13601e+07
Q9NQP4	PFD4_HUMAN	PFDN4	Prefoldin subunit 4	1.99837e+07
Q9NQR4	NIT2_HUMAN	NIT2	Omega-amidase NIT2	4.49554e+07
Q9NQT4	EXOS5_HUMAN	EXOSC5	Exosome complex component RRP46	7.19911e+06
Q9NQT8	KI13B_HUMAN	KIF13B	Kinesin-like protein KIF13B	3.58626e+07
Q9NQU5	PAK6_HUMAN	PAK6	Serine/threonine-protein kinase PAK 6	1.6092e+07
Q9NQW7	XPP1_HUMAN	XPNPEP1	Xaa-Pro aminopeptidase 1	3.53521e+07
Q9NQX3	GEPH_HUMAN	GPHN	Gephyrin	1.74855e+07
Q9NQX4	MYO5C_HUMAN	MYO5C	Unconventional myosin-Vc	6.4999e+06
Q9NQZ2	SAS10_HUMAN	UTP3	Something about silencing protein 10	3.16116e+06
Q9NQZ5	STAR7_HUMAN	STARD7	StAR-related lipid transfer protein 7, mitochondrial	9.50929e+06
Q9NR09	BIRC6_HUMAN	BIRC6	Baculoviral IAP repeat-containing protein 6	9.95406e+06
Q9NR12	PDLI7_HUMAN	PDLIM7	PDZ and LIM domain protein 7	3.31218e+08
Q9NR19	ACSA_HUMAN	ACSS2	Acetyl-coenzyme A synthetase, cytoplasmic	1.6985e+07
Q9NR28	DBLOH_HUMAN	DIABLO	Diablo IAP-binding mitochondrial protein	2.57525e+07
Q9NR30	DDX21_HUMAN	DDX21	Nucleolar RNA helicase 2	1.14241e+07
Q9NR31	SAR1A_HUMAN	SAR1A	GTP-binding protein SAR1a	6.75468e+07
Q9NR45	SIAS_HUMAN	NANS	Sialic acid synthase	1.15767e+08
Q9NR46	SHLB2_HUMAN	SH3GLB2	Endophilin-B2	1.29286e+07
Q9NR50	EI2BG_HUMAN	EIF2B3	Translation initiation factor eIF-2B subunit gamma	1.18387e+07
Q9NR56	MBNL1_HUMAN	MBNL1	Muscleblind-like protein 1	2.00112e+07
Q9NR99	MXRA5_HUMAN	MXRA5	Matrix-remodeling-associated protein 5	1.46604e+07
Q9NRD5	PICK1_HUMAN	PICK1	PRKCA-binding protein	2.41498e+06
Q9NRF8	PYRG2_HUMAN	CTPS2	CTP synthase 2	2.23919e+06
Q9NRG0	CHRC1_HUMAN	CHRAC1	Chromatin accessibility complex protein 1	6.66914e+06
Q9NRG7	D39U1_HUMAN	SDR39U1	Epimerase family protein SDR39U1	3.90798e+06
Q9NRG9	AAAS_HUMAN	AAAS	Aladin	5.78362e+06
Q9NRK6	ABCBA_HUMAN	ABCB10	ATP-binding cassette sub-family B member 10, mitochondrial	2.57263e+07
Q9NRL3	STRN4_HUMAN	STRN4	Striatin-4	6.16695e+06
Q9NRN5	OLFL3_HUMAN	OLFML3	Olfactomedin-like protein 3	3.02305e+07
Q9NRN7	ADPPT_HUMAN	AASDHPPT	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	1.58832e+07
Q9NRR5	UBQL4_HUMAN	UBQLN4	Ubiquilin-4	9.50314e+06
Q9NRS6	SNX15_HUMAN	SNX15	Sorting nexin-15	4.88584e+06
Q9NRV9	HEBP1_HUMAN	HEBP1	Heme-binding protein 1	1.29063e+08
Q9NRW3	ABC3C_HUMAN	APOBEC3C	DNA dC->dU-editing enzyme APOBEC-3C	6.43092e+07
Q9NRW7	VPS45_HUMAN	VPS45	Vacuolar protein sorting-associated protein 45	1.16139e+07
Q9NRX1	PNO1_HUMAN	PNO1	RNA-binding protein PNO1	2.02428e+06
Q9NRX2	RM17_HUMAN	MRPL17	Large ribosomal subunit protein bL17m	7.21102e+06
Q9NRX4	PHP14_HUMAN	PHPT1	14 kDa phosphohistidine phosphatase	5.33603e+07
Q9NRY2	SOSSC_HUMAN	INIP	SOSS complex subunit C	3.31167e+06
Q9NRY4	RHG35_HUMAN	ARHGAP35	Rho GTPase-activating protein 35	1.25319e+07
Q9NRY5	F1142_HUMAN	FAM114A2	Protein FAM114A2	8.72589e+06
Q9NS69	TOM22_HUMAN	TOMM22	Mitochondrial import receptor subunit TOM22 homolog	2.27546e+06
Q9NS86	LANC2_HUMAN	LANCL2	LanC-like protein 2	9.60821e+06
Q9NSA3	CNBP1_HUMAN	CTNNBIP1	Beta-catenin-interacting protein 1	2.39266e+06
Q9NSC7	SIA7A_HUMAN	ST6GALNAC1	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	3.52727e+06
Q9NSD9	SYFB_HUMAN	FARSB	Phenylalanine--tRNA ligase beta subunit	3.39242e+07
Q9NSE4	SYIM_HUMAN	IARS2	Isoleucine--tRNA ligase, mitochondrial	2.91276e+07
Q9NSK0	KLC4_HUMAN	KLC4	Kinesin light chain 4	4.85275e+07
Q9NSK7	CS012_HUMAN	C19orf12	Protein C19orf12	2.68659e+06
Q9NSY0	NRBP2_HUMAN	NRBP2	Nuclear receptor-binding protein 2	4.60433e+06
Q9NSY1	BMP2K_HUMAN	BMP2K	BMP-2-inducible protein kinase	2.67473e+06
Q9NT62	ATG3_HUMAN	ATG3	Ubiquitin-like-conjugating enzyme ATG3	1.69816e+07
Q9NTG7	SIR3_HUMAN	SIRT3	NAD-dependent protein deacetylase sirtuin-3, mitochondrial	3.14909e+07
Q9NTI5	PDS5B_HUMAN	PDS5B	Sister chromatid cohesion protein PDS5 homolog B	6.58234e+07
Q9NTJ4	MA2C1_HUMAN	MAN2C1	Alpha-mannosidase 2C1	9.46106e+06
Q9NTJ5	SAC1_HUMAN	SACM1L	Phosphatidylinositol-3-phosphatase SAC1	2.43931e+07
Q9NTK5	OLA1_HUMAN	OLA1	Obg-like ATPase 1	4.36725e+07
Q9NTM9	CUTC_HUMAN	CUTC	Copper homeostasis protein cutC homolog	2.15543e+06
Q9NTW7	ZF64B_HUMAN	ZFP64	Zinc finger protein 64	2.32787e+08
Q9NTX5	ECHD1_HUMAN	ECHDC1	Ethylmalonyl-CoA decarboxylase	4.17807e+07
Q9NTZ6	RBM12_HUMAN	RBM12	RNA-binding protein 12	2.54051e+07
Q9NUB1	ACS2L_HUMAN	ACSS1	Acetyl-coenzyme A synthetase 2-like, mitochondrial	1.57269e+07
Q9NUI1	DECR2_HUMAN	DECR2	Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]	8.54179e+06
Q9NUJ1	ABHDA_HUMAN	ABHD10	Palmitoyl-protein thioesterase ABHD10, mitochondrial	8.07713e+06
Q9NUL5	SHFL_HUMAN	SHFL	Shiftless antiviral inhibitor of ribosomal frameshifting protein	1.32375e+07
Q9NUP9	LIN7C_HUMAN	LIN7C	Protein lin-7 homolog C	2.13327e+07
Q9NUQ2	PLCE_HUMAN	AGPAT5	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	1.33986e+07
Q9NUQ6	SPS2L_HUMAN	SPATS2L	SPATS2-like protein	7.97215e+06
Q9NUQ7	UFSP2_HUMAN	UFSP2	Ufm1-specific protease 2	9.71033e+06
Q9NUQ8	ABCF3_HUMAN	ABCF3	ATP-binding cassette sub-family F member 3	9.52653e+06
Q9NUQ9	CYRIB_HUMAN	CYRIB	CYFIP-related Rac1 interactor B	4.51215e+07
Q9NUT2	MITOS_HUMAN	ABCB8	Mitochondrial potassium channel ATP-binding subunit	1.95225e+06
Q9NUU6	OTULL_HUMAN	OTULINL	Inactive ubiquitin thioesterase OTULINL	2.9986e+06
Q9NUU7	DD19A_HUMAN	DDX19A	ATP-dependent RNA helicase DDX19A	2.8218e+07
Q9NUV9	GIMA4_HUMAN	GIMAP4	GTPase IMAP family member 4	4.12982e+07
Q9NUY8	TBC23_HUMAN	TBC1D23	TBC1 domain family member 23	6.05061e+06
Q9NV31	IMP3_HUMAN	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	8.22876e+06
Q9NV70	EXOC1_HUMAN	EXOC1	Exocyst complex component 1	8.40723e+06
Q9NV96	CC50A_HUMAN	TMEM30A	Cell cycle control protein 50A	5.79549e+06
Q9NVA2	SEP11_HUMAN	SEPTIN11	Septin-11	9.30705e+07
Q9NVA4	T184C_HUMAN	TMEM184C	Transmembrane protein 184C	3.08365e+06
Q9NVD7	PARVA_HUMAN	PARVA	Alpha-parvin	7.07051e+07
Q9NVE7	PANK4_HUMAN	PANK4	4'-phosphopantetheine phosphatase	1.31233e+07
Q9NVH1	DJC11_HUMAN	DNAJC11	DnaJ homolog subfamily C member 11	1.43517e+07
Q9NVH6	TMLH_HUMAN	TMLHE	Trimethyllysine dioxygenase, mitochondrial	7.102e+06
Q9NVI7	ATD3A_HUMAN	ATAD3A	ATPase family AAA domain-containing protein 3A	2.56046e+07
Q9NVJ2	ARL8B_HUMAN	ARL8B	ADP-ribosylation factor-like protein 8B	2.24898e+07
Q9NVM9	INT13_HUMAN	INTS13	Integrator complex subunit 13	3.72306e+06
Q9NVP1	DDX18_HUMAN	DDX18	ATP-dependent RNA helicase DDX18	2.08734e+07
Q9NVS2	RT18A_HUMAN	MRPS18A	Large ribosomal subunit protein mL66	5.02643e+06
Q9NVS9	PNPO_HUMAN	PNPO	Pyridoxine-5'-phosphate oxidase	3.26315e+07
Q9NVT9	ARMC1_HUMAN	ARMC1	Armadillo repeat-containing protein 1	5.28597e+06
Q9NVX2	NLE1_HUMAN	NLE1	Notchless protein homolog 1	3.31938e+06
Q9NVZ3	NECP2_HUMAN	NECAP2	Adaptin ear-binding coat-associated protein 2	2.88625e+07
Q9NW15	ANO10_HUMAN	ANO10	Anoctamin-10	4.07136e+06
Q9NW64	RBM22_HUMAN	RBM22	Pre-mRNA-splicing factor RBM22	3.26588e+09
Q9NW68	BSDC1_HUMAN	BSDC1	BSD domain-containing protein 1	2.99699e+06
Q9NWB6	ARGL1_HUMAN	ARGLU1	Arginine and glutamate-rich protein 1	1.52816e+07
Q9NWH9	SLTM_HUMAN	SLTM	SAFB-like transcription modulator	1.38421e+07
Q9NWM8	FKB14_HUMAN	FKBP14	Peptidyl-prolyl cis-trans isomerase FKBP14	1.36533e+06
Q9NWQ8	PHAG1_HUMAN	PAG1	Phosphoprotein associated with glycosphingolipid-enriched microdomains 1	1.00176e+06
Q9NWS0	PIHD1_HUMAN	PIH1D1	PIH1 domain-containing protein 1	1.05848e+07
Q9NWU2	GID8_HUMAN	GID8	Glucose-induced degradation protein 8 homolog	4.89297e+06
Q9NWU5	RM22_HUMAN	MRPL22	Large ribosomal subunit protein uL22m	1.24386e+07
Q9NWV4	CZIB_HUMAN	CZIB	CXXC motif containing zinc binding protein	2.61725e+07
Q9NWV8	BABA1_HUMAN	BABAM1	BRISC and BRCA1-A complex member 1	1.66925e+07
Q9NWW5	CLN6_HUMAN	CLN6	Ceroid-lipofuscinosis neuronal protein 6	6.46554e+06
Q9NWZ3	IRAK4_HUMAN	IRAK4	Interleukin-1 receptor-associated kinase 4	2.83878e+07
Q9NWZ5	UCKL1_HUMAN	UCKL1	Uridine-cytidine kinase-like 1	8.08872e+06
Q9NX08	COMD8_HUMAN	COMMD8	COMM domain-containing protein 8	5.41962e+06
Q9NX14	NDUBB_HUMAN	NDUFB11	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	3.72553e+07
Q9NX20	RM16_HUMAN	MRPL16	Large ribosomal subunit protein uL16m	2.01549e+07
Q9NX24	NHP2_HUMAN	NHP2	H/ACA ribonucleoprotein complex subunit 2	1.31922e+07
Q9NX40	OCAD1_HUMAN	OCIAD1	OCIA domain-containing protein 1	7.97423e+07
Q9NX46	ADPRS_HUMAN	ADPRS	ADP-ribosylhydrolase ARH3	1.79436e+07
Q9NX55	HYPK_HUMAN	HYPK	Huntingtin-interacting protein K	6.10565e+07
Q9NX62	IMPA3_HUMAN	BPNT2	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase	1.53406e+07
Q9NX63	MIC19_HUMAN	CHCHD3	MICOS complex subunit MIC19	5.5058e+07
Q9NXA8	SIR5_HUMAN	SIRT5	NAD-dependent protein deacylase sirtuin-5, mitochondrial	1.78233e+07
Q9NXC2	GFOD1_HUMAN	GFOD1	Glucose-fructose oxidoreductase domain-containing protein 1	1.11628e+06
Q9NXC5	MIO_HUMAN	MIOS	GATOR complex protein MIOS	2.48366e+07
Q9NXE4	NSMA3_HUMAN	SMPD4	Sphingomyelin phosphodiesterase 4	1.5833e+08
Q9NXF1	TEX10_HUMAN	TEX10	Testis-expressed protein 10	1.05074e+07
Q9NXG2	THUM1_HUMAN	THUMPD1	THUMP domain-containing protein 1	1.90311e+07
Q9NXH8	TOR4A_HUMAN	TOR4A	Torsin-4A	1.018e+07
Q9NXH9	TRM1_HUMAN	TRMT1	tRNA (guanine(26)-N(2))-dimethyltransferase	3.70288e+06
Q9NXR1	NDE1_HUMAN	NDE1	Nuclear distribution protein nudE homolog 1	3.66413e+06
Q9NXS2	QPCTL_HUMAN	QPCTL	Glutaminyl-peptide cyclotransferase-like protein	2.89202e+07
Q9NXV6	CARF_HUMAN	CDKN2AIP	CDKN2A-interacting protein	6.10912e+06
Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12	808373
Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1	1.41234e+07
Q9NY15	STAB1_HUMAN	STAB1	Stabilin-1	1.41602e+07
Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3	5.42503e+07
Q9NY93	DDX56_HUMAN	DDX56	Probable ATP-dependent RNA helicase DDX56	3.77346e+06
Q9NYB0	TE2IP_HUMAN	TERF2IP	Telomeric repeat-binding factor 2-interacting protein 1	4.97483e+06
Q9NYB9	ABI2_HUMAN	ABI2	Abl interactor 2	2.03683e+06
Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	1.73819e+07
Q9NYH9	UTP6_HUMAN	UTP6	U3 small nucleolar RNA-associated protein 6 homolog	2.0045e+06
Q9NYK5	RM39_HUMAN	MRPL39	Large ribosomal subunit protein mL39	1.0041e+07
Q9NYL2	M3K20_HUMAN	MAP3K20	Mitogen-activated protein kinase kinase kinase 20	1.92324e+07
Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11	4.04637e+07
Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3	3.88913e+07
Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	5.06162e+07
Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase	3.88709e+07
Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	6.59139e+07
Q9NZ09	UBAP1_HUMAN	UBAP1	Ubiquitin-associated protein 1	2.38411e+06
Q9NZ32	ARP10_HUMAN	ACTR10	Actin-related protein 10	1.02636e+07
Q9NZ43	USE1_HUMAN	USE1	Vesicle transport protein USE1	1.4138e+07
Q9NZ45	CISD1_HUMAN	CISD1	CDGSH iron-sulfur domain-containing protein 1	2.05878e+07
Q9NZA1	CLIC5_HUMAN	CLIC5	Chloride intracellular channel protein 5	8.16057e+06
Q9NZB2	F120A_HUMAN	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1	2.96108e+07
Q9NZD2	GLTP_HUMAN	GLTP	Glycolipid transfer protein	8.6115e+06
Q9NZD4	AHSP_HUMAN	AHSP	Alpha-hemoglobin-stabilizing protein	1.3944e+07
Q9NZD8	SPG21_HUMAN	SPG21	Maspardin	7.14266e+06
Q9NZE8	RM35_HUMAN	MRPL35	Large ribosomal subunit protein bL35m	3.7575e+06
Q9NZJ7	MTCH1_HUMAN	MTCH1	Mitochondrial carrier homolog 1	1.77092e+07
Q9NZJ9	NUDT4_HUMAN	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2	9.47353e+06
Q9NZK5	ADA2_HUMAN	ADA2	Adenosine deaminase 2	517913
Q9NZL4	HPBP1_HUMAN	HSPBP1	Hsp70-binding protein 1	1.55027e+07
Q9NZL9	MAT2B_HUMAN	MAT2B	Methionine adenosyltransferase 2 subunit beta	4.18455e+07
Q9NZM1	MYOF_HUMAN	MYOF	Myoferlin	2.53835e+08
Q9NZM3	ITSN2_HUMAN	ITSN2	Intersectin-2	5.5508e+06
Q9NZN3	EHD3_HUMAN	EHD3	EH domain-containing protein 3	1.31248e+07
Q9NZN4	EHD2_HUMAN	EHD2	EH domain-containing protein 2	1.46928e+08
Q9NZN5	ARHGC_HUMAN	ARHGEF12	Rho guanine nucleotide exchange factor 12	3.79805e+07
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	9.14925e+06
Q9NZP8	C1RL_HUMAN	C1RL	Complement C1r subcomponent-like protein	6.5187e+06
Q9NZQ3	SPN90_HUMAN	NCKIPSD	NCK-interacting protein with SH3 domain	3.27045e+06
Q9NZT2	OGFR_HUMAN	OGFR	Opioid growth factor receptor	1.36225e+07
Q9NZU5	LMCD1_HUMAN	LMCD1	LIM and cysteine-rich domains protein 1	2.71754e+07
Q9NZW5	PALS2_HUMAN	PALS2	Protein PALS2	4.40414e+06
Q9P000	COMD9_HUMAN	COMMD9	COMM domain-containing protein 9	7.48042e+06
Q9P013	CWC15_HUMAN	CWC15	Spliceosome-associated protein CWC15 homolog	2.62731e+06
Q9P015	RM15_HUMAN	MRPL15	Large ribosomal subunit protein uL15m	9.13884e+06
Q9P016	THYN1_HUMAN	THYN1	Thymocyte nuclear protein 1	2.14182e+07
Q9P032	NDUF4_HUMAN	NDUFAF4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	5.74165e+06
Q9P035	HACD3_HUMAN	HACD3	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	1.35931e+07
Q9P0I2	EMC3_HUMAN	EMC3	ER membrane protein complex subunit 3	1.52944e+06
Q9P0J0	NDUAD_HUMAN	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	5.97036e+07
Q9P0J1	PDP1_HUMAN	PDP1	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	1.34308e+07
Q9P0K7	RAI14_HUMAN	RAI14	Ankycorbin	2.03506e+07
