Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200928yuanch_Connie_TCPA_60minDIA_b1-8.mzML
Q9BY50	SC11C_HUMAN	SEC11C	Signal peptidase complex catalytic subunit SEC11C	5.13421e+07
Q9BY77	PDIP3_HUMAN	POLDIP3	Polymerase delta-interacting protein 3	5.07299e+06
Q9BYC5	FUT8_HUMAN	FUT8	Alpha-(1,6)-fucosyltransferase	5.11785e+06
Q9BYD1	RM13_HUMAN	MRPL13	Large ribosomal subunit protein uL13m	8.96982e+06
Q9BYD2	RM09_HUMAN	MRPL9	Large ribosomal subunit protein bL9m	2.36069e+06
Q9BYD3	RM04_HUMAN	MRPL4	Large ribosomal subunit protein uL4m	1.77886e+07
Q9BYD6	RM01_HUMAN	MRPL1	Large ribosomal subunit protein uL1m	9.68479e+06
Q9BYG3	MK67I_HUMAN	NIFK	MKI67 FHA domain-interacting nucleolar phosphoprotein	6.13845e+06
Q9BYG5	PAR6B_HUMAN	PARD6B	Partitioning defective 6 homolog beta	632025
Q9BYM8	HOIL1_HUMAN	RBCK1	RanBP-type and C3HC4-type zinc finger-containing protein 1	1.26692e+07
Q9BYN8	RT26_HUMAN	MRPS26	Small ribosomal subunit protein mS26	1.01899e+07
Q9BYT8	NEUL_HUMAN	NLN	Neurolysin, mitochondrial	5.49738e+06
Q9BYX7	ACTBM_HUMAN	POTEKP	Putative beta-actin-like protein 3	4.64745e+08
Q9BZ23	PANK2_HUMAN	PANK2	Pantothenate kinase 2, mitochondrial	4.30578e+06
Q9BZ67	FRMD8_HUMAN	FRMD8	FERM domain-containing protein 8	3.60385e+06
Q9BZE1	RM37_HUMAN	MRPL37	Large ribosomal subunit protein mL37	6.41479e+06
Q9BZE4	GTPB4_HUMAN	GTPBP4	GTP-binding protein 4	7.05653e+06
Q9BZE9	ASPC1_HUMAN	ASPSCR1	Tether containing UBX domain for GLUT4	1.12254e+07
Q9BZF1	OSBL8_HUMAN	OSBPL8	Oxysterol-binding protein-related protein 8	7.61203e+06
Q9BZF9	UACA_HUMAN	UACA	Uveal autoantigen with coiled-coil domains and ankyrin repeats	4.18012e+07
Q9BZG8	DPH1_HUMAN	DPH1	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1	1.26472e+06
Q9BZH6	WDR11_HUMAN	WDR11	WD repeat-containing protein 11	1.34346e+07
Q9BZI7	REN3B_HUMAN	UPF3B	Regulator of nonsense transcripts 3B	4.22251e+06
Q9BZJ0	CRNL1_HUMAN	CRNKL1	Crooked neck-like protein 1	1.139e+07
Q9BZK7	TBL1R_HUMAN	TBL1XR1	F-box-like/WD repeat-containing protein TBL1XR1	3.071e+06
Q9BZL4	PP12C_HUMAN	PPP1R12C	Protein phosphatase 1 regulatory subunit 12C	9.08068e+06
Q9BZL6	KPCD2_HUMAN	PRKD2	Serine/threonine-protein kinase D2	4.17806e+06
Q9BZQ6	EDEM3_HUMAN	EDEM3	ER degradation-enhancing alpha-mannosidase-like protein 3	5.76339e+06
Q9BZQ8	NIBA1_HUMAN	NIBAN1	Protein Niban 1	1.25142e+08
Q9BZV1	UBXN6_HUMAN	UBXN6	UBX domain-containing protein 6	1.69772e+07
Q9BZX2	UCK2_HUMAN	UCK2	Uridine-cytidine kinase 2	4.85791e+06
Q9BZZ2	SN_HUMAN	SIGLEC1	Sialoadhesin	3.18023e+06
Q9BZZ5	API5_HUMAN	API5	Apoptosis inhibitor 5	2.73451e+07
Q9C002	NMES1_HUMAN	NMES1	Normal mucosa of esophagus-specific gene 1 protein	2.20294e+06
Q9C037	TRIM4_HUMAN	TRIM4	E3 ubiquitin-protein ligase TRIM4	1.34653e+09
Q9C040	TRIM2_HUMAN	TRIM2	Tripartite motif-containing protein 2	6.34508e+06
Q9C075	K1C23_HUMAN	KRT23	Keratin, type I cytoskeletal 23	4.33567e+06
Q9C0B1	FTO_HUMAN	FTO	Alpha-ketoglutarate-dependent dioxygenase FTO	8.59934e+06
Q9C0B5	ZDHC5_HUMAN	ZDHHC5	Palmitoyltransferase ZDHHC5	1.97804e+06
Q9C0C2	TB182_HUMAN	TNKS1BP1	182 kDa tankyrase-1-binding protein	2.12739e+07
Q9C0C9	UBE2O_HUMAN	UBE2O	(E3-independent) E2 ubiquitin-conjugating enzyme	8.24742e+06
Q9C0E2	XPO4_HUMAN	XPO4	Exportin-4	8.69835e+06
Q9C0E8	LNP_HUMAN	LNPK	Endoplasmic reticulum junction formation protein lunapark	1.72327e+07
Q9C0J8	WDR33_HUMAN	WDR33	pre-mRNA 3' end processing protein WDR33	2.69776e+06
Q9GZL7	WDR12_HUMAN	WDR12	Ribosome biogenesis protein WDR12	8.37712e+06
Q9GZM5	YIPF3_HUMAN	YIPF3	Protein YIPF3	9.5229e+06
Q9GZM7	TINAL_HUMAN	TINAGL1	Tubulointerstitial nephritis antigen-like	9.09096e+07
Q9GZP4	PITH1_HUMAN	PITHD1	PITH domain-containing protein 1	3.1842e+07
Q9GZP9	DERL2_HUMAN	DERL2	Derlin-2	8.3254e+06
Q9GZQ3	COMD5_HUMAN	COMMD5	COMM domain-containing protein 5	3.24526e+06
Q9GZR7	DDX24_HUMAN	DDX24	ATP-dependent RNA helicase DDX24	8.7632e+06
Q9GZS3	SKI8_HUMAN	SKIC8	Superkiller complex protein 8	1.41937e+07
Q9GZT3	SLIRP_HUMAN	SLIRP	SRA stem-loop-interacting RNA-binding protein, mitochondrial	5.97493e+07
Q9GZT6	CC90B_HUMAN	CCDC90B	Coiled-coil domain-containing protein 90B, mitochondrial	6.39574e+06
Q9GZT8	NIF3L_HUMAN	NIF3L1	NIF3-like protein 1	2.48163e+07
Q9GZT9	EGLN1_HUMAN	EGLN1	Egl nine homolog 1	2.70918e+06
Q9GZY8	MFF_HUMAN	MFF	Mitochondrial fission factor	9.12906e+06
Q9GZZ1	NAA50_HUMAN	NAA50	N-alpha-acetyltransferase 50	7.60451e+06
Q9GZZ9	UBA5_HUMAN	UBA5	Ubiquitin-like modifier-activating enzyme 5	8.81827e+07
Q9H000	MKRN2_HUMAN	MKRN2	E3 ubiquitin-protein ligase makorin-2	1.04367e+07
Q9H008	LHPP_HUMAN	LHPP	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase	2.06048e+07
Q9H061	T126A_HUMAN	TMEM126A	Transmembrane protein 126A	1.0161e+07
Q9H074	PAIP1_HUMAN	PAIP1	Polyadenylate-binding protein-interacting protein 1	1.19188e+07
Q9H078	CLPB_HUMAN	CLPB	Mitochondrial disaggregase	1.40071e+07
Q9H089	LSG1_HUMAN	LSG1	Large subunit GTPase 1 homolog	5.12966e+06
Q9H098	F107B_HUMAN	FAM107B	Protein FAM107B	4.46754e+06
Q9H0A0	NAT10_HUMAN	NAT10	RNA cytidine acetyltransferase	1.78474e+09
Q9H0A8	COMD4_HUMAN	COMMD4	COMM domain-containing protein 4	1.65477e+07
Q9H0B6	KLC2_HUMAN	KLC2	Kinesin light chain 2	1.05304e+06
Q9H0C8	ILKAP_HUMAN	ILKAP	Integrin-linked kinase-associated serine/threonine phosphatase 2C	5.42568e+06
Q9H0D6	XRN2_HUMAN	XRN2	5'-3' exoribonuclease 2	1.71871e+07
Q9H0E2	TOLIP_HUMAN	TOLLIP	Toll-interacting protein	5.79252e+07
Q9H0F6	SHRPN_HUMAN	SHARPIN	Sharpin	3.65211e+06
Q9H0J9	PAR12_HUMAN	PARP12	Protein mono-ADP-ribosyltransferase PARP12	1.0661e+07
Q9H0L4	CSTFT_HUMAN	CSTF2T	Cleavage stimulation factor subunit 2 tau variant	6.05151e+06
Q9H0N5	PHS2_HUMAN	PCBD2	Pterin-4-alpha-carbinolamine dehydratase 2	1.00968e+07
Q9H0P0	5NT3A_HUMAN	NT5C3A	Cytosolic 5'-nucleotidase 3A	3.35945e+07
Q9H0Q0	CYRIA_HUMAN	CYRIA	CYFIP-related Rac1 interactor A	1.16496e+06
Q9H0R4	HDHD2_HUMAN	HDHD2	Haloacid dehalogenase-like hydrolase domain-containing protein 2	2.15947e+07
Q9H0S4	DDX47_HUMAN	DDX47	Probable ATP-dependent RNA helicase DDX47	1.51691e+07
Q9H0U3	MAGT1_HUMAN	MAGT1	Magnesium transporter protein 1	6.01541e+07
Q9H0U4	RAB1B_HUMAN	RAB1B	Ras-related protein Rab-1B	2.56815e+08
Q9H0U6	RM18_HUMAN	MRPL18	Large ribosomal subunit protein uL18m	1.00608e+07
Q9H0V9	LMA2L_HUMAN	LMAN2L	VIP36-like protein	4.91852e+06
Q9H0W9	CK054_HUMAN	C11orf54	Ester hydrolase C11orf54	2.75366e+07
Q9H0X4	F234A_HUMAN	FAM234A	Protein FAM234A	3.47346e+06
Q9H1A4	APC1_HUMAN	ANAPC1	Anaphase-promoting complex subunit 1	3.19268e+07
Q9H1B7	I2BPL_HUMAN	IRF2BPL	Probable E3 ubiquitin-protein ligase IRF2BPL	7.88028e+06
Q9H1D9	RPC6_HUMAN	POLR3F	DNA-directed RNA polymerase III subunit RPC6	7.88227e+06
Q9H1E3	NUCKS_HUMAN	NUCKS1	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	5.36482e+06
Q9H1E5	TMX4_HUMAN	TMX4	Thioredoxin-related transmembrane protein 4	1.13531e+07
Q9H1I8	ASCC2_HUMAN	ASCC2	Activating signal cointegrator 1 complex subunit 2	4.48656e+06
Q9H1K0	RBNS5_HUMAN	RBSN	Rabenosyn-5	3.06356e+06
Q9H1P3	OSBL2_HUMAN	OSBPL2	Oxysterol-binding protein-related protein 2	6.23614e+06
Q9H1X3	DJC25_HUMAN	DNAJC25	DnaJ homolog subfamily C member 25	2.34954e+06
Q9H1Y0	ATG5_HUMAN	ATG5	Autophagy protein 5	4.67879e+06
Q9H1Z4	WDR13_HUMAN	WDR13	WD repeat-containing protein 13	1.08584e+07
Q9H223	EHD4_HUMAN	EHD4	EH domain-containing protein 4	1.68273e+08
Q9H227	GBA3_HUMAN	GBA3	Cytosolic beta-glucosidase	8.64904e+06
Q9H267	VP33B_HUMAN	VPS33B	Vacuolar protein sorting-associated protein 33B	5.37625e+06
Q9H269	VPS16_HUMAN	VPS16	Vacuolar protein sorting-associated protein 16 homolog	1.0669e+07
Q9H270	VPS11_HUMAN	VPS11	Vacuolar protein sorting-associated protein 11 homolog	2.28685e+07
Q9H299	SH3L3_HUMAN	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3	1.50527e+08
Q9H2A2	AL8A1_HUMAN	ALDH8A1	2-aminomuconic semialdehyde dehydrogenase	2.31062e+07
Q9H2D6	TARA_HUMAN	TRIOBP	TRIO and F-actin-binding protein	1.21321e+07
Q9H2F3	3BHS7_HUMAN	HSD3B7	3 beta-hydroxysteroid dehydrogenase type 7	3.1317e+07
Q9H2G2	SLK_HUMAN	SLK	STE20-like serine/threonine-protein kinase	1.87227e+07
Q9H2H8	PPIL3_HUMAN	PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3	1.18959e+07
Q9H2K8	TAOK3_HUMAN	TAOK3	Serine/threonine-protein kinase TAO3	7.30808e+06
Q9H2M3	BHMT2_HUMAN	BHMT2	S-methylmethionine--homocysteine S-methyltransferase BHMT2	5.20298e+07
Q9H2M9	RBGPR_HUMAN	RAB3GAP2	Rab3 GTPase-activating protein non-catalytic subunit	9.58115e+06
Q9H2P0	ADNP_HUMAN	ADNP	Activity-dependent neuroprotector homeobox protein	2.68106e+06
Q9H2U1	DHX36_HUMAN	DHX36	ATP-dependent DNA/RNA helicase DHX36	4.54589e+06
Q9H2U2	IPYR2_HUMAN	PPA2	Inorganic pyrophosphatase 2, mitochondrial	3.41903e+07
Q9H2W6	RM46_HUMAN	MRPL46	Large ribosomal subunit protein mL46	5.62627e+06
Q9H2X9	S12A5_HUMAN	SLC12A5	Solute carrier family 12 member 5	9.29094e+07
Q9H307	PININ_HUMAN	PNN	Pinin	1.4432e+07
Q9H313	TTYH1_HUMAN	TTYH1	Protein tweety homolog 1	1.69711e+06
Q9H329	E41LB_HUMAN	EPB41L4B	Band 4.1-like protein 4B	2.71552e+06
Q9H3G5	CPVL_HUMAN	CPVL	Probable serine carboxypeptidase CPVL	2.34921e+07
Q9H3H3	CK068_HUMAN	C11orf68	UPF0696 protein C11orf68	1.36451e+07
Q9H3K2	GHITM_HUMAN	GHITM	Growth hormone-inducible transmembrane protein	2.05128e+07
Q9H3K6	BOLA2_HUMAN	BOLA2	BolA-like protein 2	1.91491e+07
Q9H3N1	TMX1_HUMAN	TMX1	Thioredoxin-related transmembrane protein 1	3.13181e+07
Q9H3P2	NELFA_HUMAN	NELFA	Negative elongation factor A	1.01715e+07
Q9H3P7	GCP60_HUMAN	ACBD3	Golgi resident protein GCP60	2.38306e+07
Q9H3Q1	BORG4_HUMAN	CDC42EP4	Cdc42 effector protein 4	1.03787e+07
Q9H3S7	PTN23_HUMAN	PTPN23	Tyrosine-protein phosphatase non-receptor type 23	1.11922e+07
Q9H3U1	UN45A_HUMAN	UNC45A	Protein unc-45 homolog A	3.43596e+07
Q9H3Z4	DNJC5_HUMAN	DNAJC5	DnaJ homolog subfamily C member 5	9.36361e+06
Q9H425	CA198_HUMAN	C1orf198	Uncharacterized protein C1orf198	9.85033e+06
Q9H444	CHM4B_HUMAN	CHMP4B	Charged multivesicular body protein 4b	3.93222e+07
Q9H477	RBSK_HUMAN	RBKS	Ribokinase	8.82623e+06
Q9H479	FN3K_HUMAN	FN3K	Fructosamine-3-kinase	1.82593e+07
Q9H488	OFUT1_HUMAN	POFUT1	GDP-fucose protein O-fucosyltransferase 1	7.487e+06
Q9H492	MLP3A_HUMAN	MAP1LC3A	Microtubule-associated proteins 1A/1B light chain 3A	2.8991e+06
Q9H4A3	WNK1_HUMAN	WNK1	Serine/threonine-protein kinase WNK1	6.67997e+06
Q9H4A4	AMPB_HUMAN	RNPEP	Aminopeptidase B	8.10265e+07
Q9H4A5	GLP3L_HUMAN	GOLPH3L	Golgi phosphoprotein 3-like	1.45926e+07
Q9H4E7	DEFI6_HUMAN	DEF6	Differentially expressed in FDCP 6 homolog	5.22349e+06
Q9H4G0	E41L1_HUMAN	EPB41L1	Band 4.1-like protein 1	2.23023e+07
Q9H4G4	GAPR1_HUMAN	GLIPR2	Golgi-associated plant pathogenesis-related protein 1	2.7391e+07
Q9H4I3	TRABD_HUMAN	TRABD	TraB domain-containing protein	1.00836e+07
Q9H4M9	EHD1_HUMAN	EHD1	EH domain-containing protein 1	4.48588e+07
Q9H4Z3	CAPAM_HUMAN	PCIF1	mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase	2.04522e+07
Q9H553	ALG2_HUMAN	ALG2	Alpha-1,3/1,6-mannosyltransferase ALG2	2.81755e+07
Q9H583	HEAT1_HUMAN	HEATR1	HEAT repeat-containing protein 1	2.75791e+06
Q9H5N1	RABE2_HUMAN	RABEP2	Rab GTPase-binding effector protein 2	8.11326e+06
Q9H5Q4	TFB2M_HUMAN	TFB2M	Dimethyladenosine transferase 2, mitochondrial	5.89185e+06
Q9H5X1	CIA2A_HUMAN	CIAO2A	Cytosolic iron-sulfur assembly component 2A	5.64375e+06
Q9H6F5	CCD86_HUMAN	CCDC86	Coiled-coil domain-containing protein 86	1.2873e+07
Q9H6I2	SOX17_HUMAN	SOX17	Transcription factor SOX-17	3.23248e+06
Q9H6Q4	CIAO3_HUMAN	CIAO3	Cytosolic iron-sulfur assembly component 3	5.2032e+06
Q9H6R3	ACSS3_HUMAN	ACSS3	Acyl-CoA synthetase short-chain family member 3, mitochondrial	7.41818e+06
Q9H6S0	YTDC2_HUMAN	YTHDC2	3'-5' RNA helicase YTHDC2	3.348e+06
Q9H6S3	ES8L2_HUMAN	EPS8L2	Epidermal growth factor receptor kinase substrate 8-like protein 2	7.96588e+06
Q9H6T0	ESRP2_HUMAN	ESRP2	Epithelial splicing regulatory protein 2	3.35407e+06
Q9H6U8	ALG9_HUMAN	ALG9	Alpha-1,2-mannosyltransferase ALG9	1.34663e+07
Q9H6X2	ANTR1_HUMAN	ANTXR1	Anthrax toxin receptor 1	1.47257e+06
Q9H6Z4	RANB3_HUMAN	RANBP3	Ran-binding protein 3	1.29722e+07
Q9H773	DCTP1_HUMAN	DCTPP1	dCTP pyrophosphatase 1	1.52179e+07
Q9H7B2	RPF2_HUMAN	RPF2	Ribosome production factor 2 homolog	4.86972e+06
Q9H7B4	SMYD3_HUMAN	SMYD3	Histone-lysine N-methyltransferase SMYD3	4.28823e+06
Q9H7C4	SYNCI_HUMAN	SYNC	Syncoilin	4.22769e+07
Q9H7C9	AAMDC_HUMAN	AAMDC	Mth938 domain-containing protein	2.38061e+07
Q9H7H0	MET17_HUMAN	METTL17	Methyltransferase-like protein 17, mitochondrial	3.27597e+07
Q9H7Z7	PGES2_HUMAN	PTGES2	Prostaglandin E synthase 2	1.56103e+07
Q9H814	PHAX_HUMAN	PHAX	Phosphorylated adapter RNA export protein	2.26267e+06
Q9H832	UBE2Z_HUMAN	UBE2Z	Ubiquitin-conjugating enzyme E2 Z	8.26744e+06
Q9H845	ACAD9_HUMAN	ACAD9	Complex I assembly factor ACAD9, mitochondrial	2.12326e+07
Q9H857	NT5D2_HUMAN	NT5DC2	5'-nucleotidase domain-containing protein 2	1.12762e+06
Q9H871	RMD5A_HUMAN	RMND5A	E3 ubiquitin-protein transferase RMND5A	2.33701e+06
Q9H8H3	TMT1A_HUMAN	TMT1A	N6-adenosine-methyltransferase TMT1A	1.88444e+08
Q9H8M1	CQ10B_HUMAN	COQ10B	Coenzyme Q-binding protein COQ10 homolog B, mitochondrial	5.78254e+06
Q9H8S9	MOB1A_HUMAN	MOB1A	MOB kinase activator 1A	1.36923e+07
Q9H8Y5	ANKZ1_HUMAN	ANKZF1	tRNA endonuclease ANKZF1	1.02718e+06
Q9H8Y8	GORS2_HUMAN	GORASP2	Golgi reassembly-stacking protein 2	3.73299e+07
Q9H910	JUPI2_HUMAN	JPT2	Jupiter microtubule associated homolog 2	2.12863e+07
Q9H936	GHC1_HUMAN	SLC25A22	Mitochondrial glutamate carrier 1	2.51262e+07
Q9H974	QTRT2_HUMAN	QTRT2	Queuine tRNA-ribosyltransferase accessory subunit 2	5.93751e+06
Q9H9A5	CNO10_HUMAN	CNOT10	CCR4-NOT transcription complex subunit 10	773660
Q9H9A6	LRC40_HUMAN	LRRC40	Leucine-rich repeat-containing protein 40	4.18653e+06
Q9H9B4	SFXN1_HUMAN	SFXN1	Sideroflexin-1	4.01302e+07
Q9H9C1	SPE39_HUMAN	VIPAS39	Spermatogenesis-defective protein 39 homolog	1.27801e+06
Q9H9E3	COG4_HUMAN	COG4	Conserved oligomeric Golgi complex subunit 4	4.30366e+07
Q9H9G7	AGO3_HUMAN	AGO3	Protein argonaute-3	9.94594e+06
Q9H9J2	RM44_HUMAN	MRPL44	Large ribosomal subunit protein mL44	1.73658e+06
Q9H9J4	UBP42_HUMAN	USP42	Ubiquitin carboxyl-terminal hydrolase 42	1.29886e+07
Q9H9P8	L2HDH_HUMAN	L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial	8.16109e+06
Q9H9Q2	CSN7B_HUMAN	COPS7B	COP9 signalosome complex subunit 7b	4.27646e+07
Q9H9S4	CB39L_HUMAN	CAB39L	Calcium-binding protein 39-like	2.64986e+06
Q9H9T3	ELP3_HUMAN	ELP3	Elongator complex protein 3	5.61852e+06
Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	1.45614e+07
Q9HA65	TBC17_HUMAN	TBC1D17	TBC1 domain family member 17	1.45307e+07
Q9HA77	SYCM_HUMAN	CARS2	Probable cysteine--tRNA ligase, mitochondrial	1.51323e+07
Q9HA82	CERS4_HUMAN	CERS4	Ceramide synthase 4	1.19489e+06
Q9HAB8	PPCS_HUMAN	PPCS	Phosphopantothenate--cysteine ligase	2.92643e+07
Q9HAN9	NMNA1_HUMAN	NMNAT1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	1.54741e+07
Q9HAS0	NJMU_HUMAN	C17orf75	Protein Njmu-R1	4.2096e+06
Q9HAT2	SIAE_HUMAN	SIAE	Sialate O-acetylesterase	6.50075e+06
Q9HAU0	PKHA5_HUMAN	PLEKHA5	Pleckstrin homology domain-containing family A member 5	5.56484e+06
Q9HAU5	RENT2_HUMAN	UPF2	Regulator of nonsense transcripts 2	4.40339e+07
Q9HAV4	XPO5_HUMAN	XPO5	Exportin-5	1.01014e+07
Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial	2.7426e+07
Q9HB07	MYG1_HUMAN	MYG1	MYG1 exonuclease	2.40163e+07
Q9HB21	PKHA1_HUMAN	PLEKHA1	Pleckstrin homology domain-containing family A member 1	3.8081e+06
Q9HB71	CYBP_HUMAN	CACYBP	Calcyclin-binding protein	1.52012e+07
Q9HB90	RRAGC_HUMAN	RRAGC	Ras-related GTP-binding protein C	1.27906e+07
Q9HBH1	DEFM_HUMAN	PDF	Peptide deformylase, mitochondrial	1.41951e+07
Q9HBH5	RDH14_HUMAN	RDH14	Retinol dehydrogenase 14	2.16434e+07
Q9HBK9	AS3MT_HUMAN	AS3MT	Arsenite methyltransferase	8.59653e+06
Q9HBL0	TENS1_HUMAN	TNS1	Tensin-1	5.8027e+07
Q9HBL7	PLRKT_HUMAN	PLGRKT	Plasminogen receptor (KT)	1.58839e+07
Q9HBL8	NMRL1_HUMAN	NMRAL1	NmrA-like family domain-containing protein 1	4.22121e+06
Q9HBR0	S38AA_HUMAN	SLC38A10	Putative sodium-coupled neutral amino acid transporter 10	1.63991e+07
Q9HC35	EMAL4_HUMAN	EML4	Echinoderm microtubule-associated protein-like 4	8.30938e+07
Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4	7.03234e+07
Q9HC78	ZBT20_HUMAN	ZBTB20	Zinc finger and BTB domain-containing protein 20	3.82295e+06
Q9HCB6	SPON1_HUMAN	SPON1	Spondin-1	2.21609e+07
Q9HCC0	MCCB_HUMAN	MCCC2	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	7.228e+07
Q9HCD5	NCOA5_HUMAN	NCOA5	Nuclear receptor coactivator 5	1.2747e+07
Q9HCD6	TANC2_HUMAN	TANC2	Protein TANC2	1.10711e+07
Q9HCE1	MOV10_HUMAN	MOV10	Helicase MOV-10	2.11675e+07
Q9HCE6	ARGAL_HUMAN	ARHGEF10L	Rho guanine nucleotide exchange factor 10-like protein	8.49239e+06
Q9HCG8	CWC22_HUMAN	CWC22	Pre-mRNA-splicing factor CWC22 homolog	834030
Q9HCJ0	TNR6C_HUMAN	TNRC6C	Trinucleotide repeat-containing gene 6C protein	7.97874e+07
Q9HCL2	GPAT1_HUMAN	GPAM	Glycerol-3-phosphate acyltransferase 1, mitochondrial	5.11911e+06
Q9HCM2	PLXA4_HUMAN	PLXNA4	Plexin-A4	6.38525e+06
Q9HCM4	E41L5_HUMAN	EPB41L5	Band 4.1-like protein 5	712902
Q9HCN4	GPN1_HUMAN	GPN1	GPN-loop GTPase 1	4.11199e+06
Q9HCN8	SDF2L_HUMAN	SDF2L1	Stromal cell-derived factor 2-like protein 1	9.12879e+07
Q9HCS7	SYF1_HUMAN	XAB2	Pre-mRNA-splicing factor SYF1	3.47203e+07
Q9HCU0	CD248_HUMAN	CD248	Endosialin	3.32516e+06
Q9HCU5	PREB_HUMAN	PREB	Prolactin regulatory element-binding protein	3.61255e+08
Q9HD15	SRA1_HUMAN	SRA1	Steroid receptor RNA activator 1	1.27387e+07
Q9HD20	AT131_HUMAN	ATP13A1	Endoplasmic reticulum transmembrane helix translocase	1.81256e+07
Q9HD26	GOPC_HUMAN	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	9.39958e+06
Q9HD33	RM47_HUMAN	MRPL47	Large ribosomal subunit protein uL29m	7.63832e+06
Q9HD34	LYRM4_HUMAN	LYRM4	LYR motif-containing protein 4	6.27525e+06
Q9HD40	SPCS_HUMAN	SEPSECS	O-phosphoseryl-tRNA(Sec) selenium transferase	2.25666e+06
Q9HD45	TM9S3_HUMAN	TM9SF3	Transmembrane 9 superfamily member 3	3.23015e+07
Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	5.73003e+07
Q9NNW5	WDR6_HUMAN	WDR6	tRNA (34-2'-O)-methyltransferase regulator WDR6	1.09482e+06
Q9NNW7	TRXR2_HUMAN	TXNRD2	Thioredoxin reductase 2, mitochondrial	2.70004e+07
Q9NP58	ABCB6_HUMAN	ABCB6	ATP-binding cassette sub-family B member 6	9.02415e+06
Q9NP61	ARFG3_HUMAN	ARFGAP3	ADP-ribosylation factor GTPase-activating protein 3	1.40497e+08
Q9NP72	RAB18_HUMAN	RAB18	Ras-related protein Rab-18	1.82856e+07
Q9NP73	ALG13_HUMAN	ALG13	Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13	5.99509e+06
Q9NP77	SSU72_HUMAN	SSU72	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	986792
Q9NP79	VTA1_HUMAN	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	1.49169e+07
Q9NP80	PLPL8_HUMAN	PNPLA8	Calcium-independent phospholipase A2-gamma	1.04241e+06
Q9NP81	SYSM_HUMAN	SARS2	Serine--tRNA ligase, mitochondrial	5.14496e+07
Q9NP97	DLRB1_HUMAN	DYNLRB1	Dynein light chain roadblock-type 1	6.10858e+07
Q9NPA0	EMC7_HUMAN	EMC7	ER membrane protein complex subunit 7	1.47945e+07
Q9NPA8	ENY2_HUMAN	ENY2	Transcription and mRNA export factor ENY2	2.54246e+07
Q9NPD3	EXOS4_HUMAN	EXOSC4	Exosome complex component RRP41	4.80757e+06
Q9NPF4	OSGEP_HUMAN	OSGEP	tRNA N6-adenosine threonylcarbamoyltransferase	1.49943e+07
Q9NPH2	INO1_HUMAN	ISYNA1	Inositol-3-phosphate synthase 1	7.76585e+07
Q9NPJ3	ACO13_HUMAN	ACOT13	Acyl-coenzyme A thioesterase 13	4.60246e+07
Q9NPJ6	MED4_HUMAN	MED4	Mediator of RNA polymerase II transcription subunit 4	7.46477e+06
Q9NPQ8	RIC8A_HUMAN	RIC8A	Synembryn-A	9.34012e+06
Q9NPR2	SEM4B_HUMAN	SEMA4B	Semaphorin-4B	4.62108e+06
Q9NPR9	GP108_HUMAN	GPR108	Protein GPR108	750012
Q9NQ29	LUC7L_HUMAN	LUC7L	Putative RNA-binding protein Luc7-like 1	2.08653e+07
Q9NQ48	LZTL1_HUMAN	LZTFL1	Leucine zipper transcription factor-like protein 1	8.46238e+06
Q9NQ79	CRAC1_HUMAN	CRTAC1	Cartilage acidic protein 1	2.58174e+06
Q9NQ88	TIGAR_HUMAN	TIGAR	Fructose-2,6-bisphosphatase TIGAR	8.90612e+06
Q9NQ94	A1CF_HUMAN	A1CF	APOBEC1 complementation factor	8.90711e+07
Q9NQC3	RTN4_HUMAN	RTN4	Reticulon-4	1.41426e+08
Q9NQE9	HINT3_HUMAN	HINT3	Adenosine 5'-monophosphoramidase HINT3	5.75956e+06
Q9NQG5	RPR1B_HUMAN	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B	6.46218e+07
Q9NQH7	XPP3_HUMAN	XPNPEP3	Xaa-Pro aminopeptidase 3	2.3093e+07
Q9NQP4	PFD4_HUMAN	PFDN4	Prefoldin subunit 4	1.52205e+07
Q9NQR4	NIT2_HUMAN	NIT2	Omega-amidase NIT2	5.56826e+07
Q9NQS1	AVEN_HUMAN	AVEN	Cell death regulator Aven	3.00301e+06
Q9NQT8	KI13B_HUMAN	KIF13B	Kinesin-like protein KIF13B	3.14492e+07
