Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\B20190319yix_KRUK_DIA_b5_15.mzML
Q9P2D3	HTR5B_HUMAN	HEATR5B	HEAT repeat-containing protein 5B	236645
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	1.35707e+08
Q9P2G1	AKIB1_HUMAN	ANKIB1	Ankyrin repeat and IBR domain-containing protein 1	189259
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	1.56237e+07
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	1.53099e+07
Q9P2K5	MYEF2_HUMAN	MYEF2	Myelin expression factor 2	1.92767e+06
Q9P2N5	RBM27_HUMAN	RBM27	RNA-binding protein 27	1.18638e+06
Q9P2P1	NYNRI_HUMAN	NYNRIN	Protein NYNRIN	1.41167e+08
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	1.42302e+07
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	6.44196e+06
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	7.89912e+06
Q9P2Y5	UVRAG_HUMAN	UVRAG	UV radiation resistance-associated gene protein	356172
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	3.23348e+06
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	3.06679e+06
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	3.06768e+06
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	1.2228e+06
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	5.94537e+06
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	1.51757e+07
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	9.22382e+06
Q9UBG0	MRC2_HUMAN	MRC2	C-type mannose receptor 2	3.30267e+07
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	5.80717e+07
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	8.48335e+07
Q9UBL3	ASH2L_HUMAN	ASH2L	Set1/Ash2 histone methyltransferase complex subunit ASH2	1.51522e+06
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	2.48499e+07
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	1.04079e+07
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	2.87873e+07
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	7.44699e+07
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	1.96698e+07
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	9.33038e+06
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	1.36542e+06
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	5.22329e+07
Q9UBV8	PEF1_HUMAN	PEF1	Peflin	1.06579e+07
Q9UBW5	BIN2_HUMAN	BIN2	Bridging integrator 2	4.43484e+06
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	2.76781e+06
Q9UBX5	FBLN5_HUMAN	FBLN5	Fibulin-5	2.95273e+07
Q9UDT6	CLIP2_HUMAN	CLIP2	CAP-Gly domain-containing linker protein 2	2.98228e+06
Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	1.89728e+06
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	1.36619e+08
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	1.07754e+06
Q9UEE5	ST17A_HUMAN	STK17A	Serine/threonine-protein kinase 17A	1.20152e+06
Q9UER7	DAXX_HUMAN	DAXX	Death domain-associated protein 6	2.40347e+06
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	7.17439e+06
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	3.06269e+07
Q9UFG5	CS025_HUMAN	C19orf25	UPF0449 protein C19orf25	1.13385e+07
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	4.34445e+06
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	4.68082e+06
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	5.16035e+06
Q9UGI8	TES_HUMAN	TES	Testin	4.36384e+07
Q9UGJ1	GCP4_HUMAN	TUBGCP4	Gamma-tubulin complex component 4	176010
Q9UGL1	KDM5B_HUMAN	KDM5B	Lysine-specific demethylase 5B	318214
Q9UGM5	FETUB_HUMAN	FETUB	Fetuin-B	4.16574e+06
Q9UGN5	PARP2_HUMAN	PARP2	Poly [ADP-ribose] polymerase 2	256357
Q9UGP4	LIMD1_HUMAN	LIMD1	LIM domain-containing protein 1	5.93202e+06
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	4.98032e+06
Q9UGR2	Z3H7B_HUMAN	ZC3H7B	Zinc finger CCCH domain-containing protein 7B	6.49092e+06
Q9UGT4	SUSD2_HUMAN	SUSD2	Sushi domain-containing protein 2	1.55742e+06
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	2.32129e+06
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	2.7257e+06
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	1.34009e+07
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	9.10682e+06
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	2.36856e+07
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	3.26156e+07
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	1.4637e+07
Q9UHD2	TBK1_HUMAN	TBK1	Serine/threonine-protein kinase TBK1	5.94645e+06
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	6.66233e+07
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	4.4611e+06
Q9UHG2	PCS1N_HUMAN	PCSK1N	ProSAAS	2.71667e+06
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	1.72376e+07
Q9UHJ6	SHPK_HUMAN	SHPK	Sedoheptulokinase	4.1e+06
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	1.41731e+07
Q9UHN6	CEIP2_HUMAN	CEMIP2	Inactive cell surface hyaluronidase CEMIP2	679516
Q9UHQ4	BAP29_HUMAN	BCAP29	B-cell receptor-associated protein 29	4.16668e+06
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	1.04695e+07
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	1.14486e+07
Q9UHW9	S12A6_HUMAN	SLC12A6	Solute carrier family 12 member 6	2.5456e+07
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	1.1962e+07
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	5.38643e+06
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	2.61208e+06
Q9UI08	EVL_HUMAN	EVL	Ena/VASP-like protein	1.97574e+07
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	4.08722e+06
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	3.04331e+06
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	1.70703e+07
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	3.52932e+06
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	5.23027e+06
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	1.09296e+07
Q9UIF9	BAZ2A_HUMAN	BAZ2A	Bromodomain adjacent to zinc finger domain protein 2A	1.34869e+08
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	1.32401e+07
Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial	1.89626e+07
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	4.02729e+07
Q9UIL1	SCOC_HUMAN	SCOC	Short coiled-coil protein	2.38185e+06
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	3.45624e+06
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	1.33005e+06
Q9UIW2	PLXA1_HUMAN	PLXNA1	Plexin-A1	2.15866e+06
Q9UJ14	GGT7_HUMAN	GGT7	Glutathione hydrolase 7	1.22119e+06
Q9UJ41	RABX5_HUMAN	RABGEF1	Rab5 GDP/GTP exchange factor	1.84825e+06
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	3.79138e+07
Q9UJC5	SH3L2_HUMAN	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	2.45457e+06
Q9UJS0	S2513_HUMAN	SLC25A13	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial	7.36417e+06
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	3.89532e+07
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	1.1845e+07
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	2.04019e+06
Q9UJX3	APC7_HUMAN	ANAPC7	Anaphase-promoting complex subunit 7	875501
Q9UJY1	HSPB8_HUMAN	HSPB8	Heat shock protein beta-8	8.1196e+06
Q9UJY4	GGA2_HUMAN	GGA2	ADP-ribosylation factor-binding protein GGA2	1.80653e+06
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	1.30678e+07
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	2.75087e+06
Q9UK45	LSM7_HUMAN	LSM7	U6 snRNA-associated Sm-like protein LSm7	1.00977e+07
Q9UK55	ZPI_HUMAN	SERPINA10	Protein Z-dependent protease inhibitor	1.15085e+06
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	4.99966e+06
Q9UK61	TASOR_HUMAN	TASOR	Protein TASOR	404707
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	1.28051e+07
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	1.00217e+07
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	2.59589e+06
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	9.76213e+06
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	5.96195e+06
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	1.87244e+07
Q9UKM7	MA1B1_HUMAN	MAN1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	6.20187e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	5.74858e+07
Q9UKT5	FBX4_HUMAN	FBXO4	F-box only protein 4	680343
Q9UKU7	ACAD8_HUMAN	ACAD8	Isobutyryl-CoA dehydrogenase, mitochondrial	1.95477e+06
Q9UKU9	ANGL2_HUMAN	ANGPTL2	Angiopoietin-related protein 2	942338
Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus	1.7005e+07
Q9UKV8	AGO2_HUMAN	AGO2	Protein argonaute-2	2.45182e+06
Q9UKX5	ITA11_HUMAN	ITGA11	Integrin alpha-11	2.60843e+06
Q9UKX7	NUP50_HUMAN	NUP50	Nuclear pore complex protein Nup50	3.94308e+06
Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog	3.36009e+07
Q9UL15	BAG5_HUMAN	BAG5	BAG family molecular chaperone regulator 5	8.39353e+06
Q9UL18	AGO1_HUMAN	AGO1	Protein argonaute-1	5.94457e+06
Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21	9.67261e+06
Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2	8.3392e+07
Q9UL54	TAOK2_HUMAN	TAOK2	Serine/threonine-protein kinase TAO2	1.03653e+06
Q9ULA0	DNPEP_HUMAN	DNPEP	Aspartyl aminopeptidase	2.71851e+07
Q9ULC3	RAB23_HUMAN	RAB23	Ras-related protein Rab-23	7.47323e+06
Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1	9.58915e+06
Q9ULC5	ACSL5_HUMAN	ACSL5	Long-chain-fatty-acid--CoA ligase 5	2.94547e+06
Q9ULC8	ZDHC8_HUMAN	ZDHHC8	Palmitoyltransferase ZDHHC8	7.26755e+08
Q9ULD5	ZN777_HUMAN	ZNF777	Zinc finger protein 777	5.57944e+06
Q9ULF5	S39AA_HUMAN	SLC39A10	Zinc transporter ZIP10	554915
Q9ULH1	ASAP1_HUMAN	ASAP1	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1	1.9804e+06
Q9ULN7	PNM8B_HUMAN	PNMA8B	Paraneoplastic antigen-like protein 8B	2.94931e+06
Q9ULR0	ISY1_HUMAN	ISY1	Pre-mRNA-splicing factor ISY1 homolog	2.38195e+06
Q9ULT8	HECD1_HUMAN	HECTD1	E3 ubiquitin-protein ligase HECTD1	6.78503e+06
Q9ULU4	ZMYD8_HUMAN	ZMYND8	MYND-type zinc finger-containing chromatin reader ZMYND8	953520
Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C	3.54738e+07
Q9ULX3	NOB1_HUMAN	NOB1	RNA-binding protein NOB1	772159
Q9ULX6	AKP8L_HUMAN	AKAP8L	A-kinase anchor protein 8-like	9.08053e+06
Q9ULZ3	ASC_HUMAN	PYCARD	Apoptosis-associated speck-like protein containing a CARD	2.3801e+07
Q9UM22	EPDR1_HUMAN	EPDR1	Mammalian ependymin-related protein 1	1.0926e+07
Q9UM54	MYO6_HUMAN	MYO6	Unconventional myosin-VI	3.76871e+06
Q9UMS0	NFU1_HUMAN	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	2.22827e+06
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	3.30436e+07
Q9UMS6	SYNP2_HUMAN	SYNPO2	Synaptopodin-2	2.528e+07
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	1.72766e+07
Q9UMX1	SUFU_HUMAN	SUFU	Suppressor of fused homolog	323516
Q9UMX5	NENF_HUMAN	NENF	Neudesin	1.21345e+07
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	1.53143e+07
Q9UN36	NDRG2_HUMAN	NDRG2	Protein NDRG2	1.4789e+06
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	7.73423e+06
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	9.16833e+06
Q9UNE0	EDAR_HUMAN	EDAR	Tumor necrosis factor receptor superfamily member EDAR	1.33472e+06
Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP	3.36262e+06
Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	1.43287e+07
Q9UNF1	MAGD2_HUMAN	MAGED2	Melanoma-associated antigen D2	8.73008e+06
Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6	2.55233e+07
Q9UNK0	STX8_HUMAN	STX8	Syntaxin-8	7.64998e+06
Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	1.42589e+07
Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	1.85282e+07
Q9UNN8	EPCR_HUMAN	PROCR	Endothelial protein C receptor	2.08142e+06
Q9UNQ2	DIM1_HUMAN	DIMT1	Probable dimethyladenosine transferase	2.55854e+06
Q9UNS2	CSN3_HUMAN	COPS3	COP9 signalosome complex subunit 3	5.32068e+06
Q9UNW1	MINP1_HUMAN	MINPP1	Multiple inositol polyphosphate phosphatase 1	829086
Q9UNX3	RL26L_HUMAN	RPL26L1	Ribosomal protein uL24-like	4.68906e+06
Q9UNZ2	NSF1C_HUMAN	NSFL1C	NSFL1 cofactor p47	3.00511e+07
Q9UNZ5	L10K_HUMAN	C19orf53	Leydig cell tumor 10 kDa protein homolog	8.64644e+06
Q9UP83	COG5_HUMAN	COG5	Conserved oligomeric Golgi complex subunit 5	2.66981e+06
Q9UP95	S12A4_HUMAN	SLC12A4	Solute carrier family 12 member 4	1.33406e+06
Q9UPN3	MACF1_HUMAN	MACF1	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5	6.46159e+07
Q9UPN4	CP131_HUMAN	CEP131	Centrosomal protein of 131 kDa	4.19334e+07
Q9UPN7	PP6R1_HUMAN	PPP6R1	Serine/threonine-protein phosphatase 6 regulatory subunit 1	8.07315e+06
Q9UPT5	EXOC7_HUMAN	EXOC7	Exocyst complex component 7	4.30573e+06
Q9UPT8	ZC3H4_HUMAN	ZC3H4	Zinc finger CCCH domain-containing protein 4	1.26327e+06
Q9UPU5	UBP24_HUMAN	USP24	Ubiquitin carboxyl-terminal hydrolase 24	5.11435e+06
Q9UPU7	TBD2B_HUMAN	TBC1D2B	TBC1 domain family member 2B	4.20422e+06
Q9UQ13	SHOC2_HUMAN	SHOC2	Leucine-rich repeat protein SHOC-2	1.95093e+06
Q9UQ16	DYN3_HUMAN	DNM3	Dynamin-3	3.51052e+06
Q9UQ35	SRRM2_HUMAN	SRRM2	Serine/arginine repetitive matrix protein 2	1.57029e+07
Q9UQ80	PA2G4_HUMAN	PA2G4	Proliferation-associated protein 2G4	4.00791e+07
Q9UQE7	SMC3_HUMAN	SMC3	Structural maintenance of chromosomes protein 3	1.73074e+07
Q9UQN3	CHM2B_HUMAN	CHMP2B	Charged multivesicular body protein 2b	1.30499e+07
Q9UQR1	ZN148_HUMAN	ZNF148	Zinc finger protein 148	8.0641e+06
Q9Y217	MTMR6_HUMAN	MTMR6	Myotubularin-related protein 6	2.01495e+06
Q9Y223	GLCNE_HUMAN	GNE	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	651674
Q9Y224	RTRAF_HUMAN	RTRAF	RNA transcription, translation and transport factor protein	1.59802e+07
Q9Y228	T3JAM_HUMAN	TRAF3IP3	TRAF3-interacting JNK-activating modulator	8.81762e+06
Q9Y230	RUVB2_HUMAN	RUVBL2	RuvB-like 2	4.14375e+07
Q9Y232	CDYL_HUMAN	CDYL	Chromodomain Y-like protein	3.19486e+06
Q9Y237	PIN4_HUMAN	PIN4	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	3.66769e+06
Q9Y259	CHKB_HUMAN	CHKB	Choline/ethanolamine kinase	815956
Q9Y262	EIF3L_HUMAN	EIF3L	Eukaryotic translation initiation factor 3 subunit L	1.54098e+07
Q9Y263	PLAP_HUMAN	PLAA	Phospholipase A-2-activating protein	4.77002e+06
Q9Y265	RUVB1_HUMAN	RUVBL1	RuvB-like 1	1.79742e+07
Q9Y266	NUDC_HUMAN	NUDC	Nuclear migration protein nudC	1.08938e+07
Q9Y276	BCS1_HUMAN	BCS1L	Mitochondrial chaperone BCS1	1.14922e+06
Q9Y277	VDAC3_HUMAN	VDAC3	Voltage-dependent anion-selective channel protein 3	8.73862e+06
Q9Y279	VSIG4_HUMAN	VSIG4	V-set and immunoglobulin domain-containing protein 4	2.50673e+06
Q9Y281	COF2_HUMAN	CFL2	Cofilin-2	3.41057e+06
Q9Y282	ERGI3_HUMAN	ERGIC3	Endoplasmic reticulum-Golgi intermediate compartment protein 3	3.87573e+06
Q9Y285	SYFA_HUMAN	FARSA	Phenylalanine--tRNA ligase alpha subunit	9.19754e+06
Q9Y295	DRG1_HUMAN	DRG1	Developmentally-regulated GTP-binding protein 1	1.16672e+07
Q9Y296	TPPC4_HUMAN	TRAPPC4	Trafficking protein particle complex subunit 4	4.04943e+06
Q9Y2A7	NCKP1_HUMAN	NCKAP1	Nck-associated protein 1	4.66684e+07
Q9Y2B0	CNPY2_HUMAN	CNPY2	Protein canopy homolog 2	2.31035e+07
Q9Y2D5	AKAP2_HUMAN	AKAP2	A-kinase anchor protein 2	1.7376e+08
Q9Y2E4	DIP2C_HUMAN	DIP2C	Disco-interacting protein 2 homolog C	778773
Q9Y2E5	MA2B2_HUMAN	MAN2B2	Epididymis-specific alpha-mannosidase	9.83106e+06
Q9Y2G5	OFUT2_HUMAN	POFUT2	GDP-fucose protein O-fucosyltransferase 2	290999
Q9Y2H0	DLGP4_HUMAN	DLGAP4	Disks large-associated protein 4	1.13611e+06
Q9Y2H1	ST38L_HUMAN	STK38L	Serine/threonine-protein kinase 38-like	1.44575e+06
Q9Y2H6	FND3A_HUMAN	FNDC3A	Fibronectin type-III domain-containing protein 3A	4.45658e+06
Q9Y2I1	NISCH_HUMAN	NISCH	Nischarin	3.9903e+06
Q9Y2I8	WDR37_HUMAN	WDR37	WD repeat-containing protein 37	5.61292e+06
Q9Y2J2	E41L3_HUMAN	EPB41L3	Band 4.1-like protein 3	2.43857e+07
Q9Y2K2	SIK3_HUMAN	SIK3	Serine/threonine-protein kinase SIK3	3.38215e+06
Q9Y2L1	RRP44_HUMAN	DIS3	Exosome complex exonuclease RRP44	1.9465e+07
Q9Y2L9	LRCH1_HUMAN	LRCH1	Leucine-rich repeat and calponin homology domain-containing protein 1	1.87118e+06
Q9Y2Q3	GSTK1_HUMAN	GSTK1	Glutathione S-transferase kappa 1	2.32301e+07
Q9Y2Q5	LTOR2_HUMAN	LAMTOR2	Ragulator complex protein LAMTOR2	3.25976e+06
Q9Y2Q9	RT28_HUMAN	MRPS28	Small ribosomal subunit protein bS1m	3.06823e+06
Q9Y2R5	RT17_HUMAN	MRPS17	Small ribosomal subunit protein uS17m	1.99814e+06
Q9Y2R9	RT07_HUMAN	MRPS7	Small ribosomal subunit protein uS7m	5.39498e+06
Q9Y2S2	CRYL1_HUMAN	CRYL1	Lambda-crystallin homolog	2.4202e+07
Q9Y2S6	TMA7_HUMAN	TMA7	Translation machinery-associated protein 7	3.37326e+07
Q9Y2S7	PDIP2_HUMAN	POLDIP2	Polymerase delta-interacting protein 2	2.48683e+06
Q9Y2T2	AP3M1_HUMAN	AP3M1	AP-3 complex subunit mu-1	5.31706e+06
Q9Y2U8	MAN1_HUMAN	LEMD3	Inner nuclear membrane protein Man1	791443
Q9Y2V2	CHSP1_HUMAN	CARHSP1	Calcium-regulated heat-stable protein 1	1.29758e+07
Q9Y2V7	COG6_HUMAN	COG6	Conserved oligomeric Golgi complex subunit 6	3.27217e+07
Q9Y2W1	TR150_HUMAN	THRAP3	Thyroid hormone receptor-associated protein 3	1.73738e+07
Q9Y2W2	WBP11_HUMAN	WBP11	WW domain-binding protein 11	3.65656e+06
Q9Y2X3	NOP58_HUMAN	NOP58	Nucleolar protein 58	1.51315e+07
Q9Y2X7	GIT1_HUMAN	GIT1	ARF GTPase-activating protein GIT1	5.85831e+06
Q9Y2Z0	SGT1_HUMAN	SUGT1	Protein SGT1 homolog	9.25376e+06
Q9Y2Z2	MTO1_HUMAN	MTO1	Protein MTO1 homolog, mitochondrial	4.28237e+07
Q9Y303	NAGA_HUMAN	AMDHD2	N-acetylglucosamine-6-phosphate deacetylase	6.29179e+06
Q9Y305	ACOT9_HUMAN	ACOT9	Acyl-coenzyme A thioesterase 9, mitochondrial	5.09448e+07
Q9Y312	AAR2_HUMAN	AAR2	Protein AAR2 homolog	494502
Q9Y314	NOSIP_HUMAN	NOSIP	Nitric oxide synthase-interacting protein	3.16639e+06
Q9Y315	DEOC_HUMAN	DERA	Deoxyribose-phosphate aldolase	1.00755e+07
Q9Y316	MEMO1_HUMAN	MEMO1	Protein MEMO1	3.58939e+06
Q9Y320	TMX2_HUMAN	TMX2	Thioredoxin-related transmembrane protein 2	5.19342e+06
Q9Y333	LSM2_HUMAN	LSM2	U6 snRNA-associated Sm-like protein LSm2	7.90749e+06
Q9Y343	SNX24_HUMAN	SNX24	Sorting nexin-24	686214
Q9Y365	STA10_HUMAN	STARD10	START domain-containing protein 10	3.41618e+06
Q9Y371	SHLB1_HUMAN	SH3GLB1	Endophilin-B1	7.51749e+06
Q9Y376	CAB39_HUMAN	CAB39	Calcium-binding protein 39	8.93347e+06
Q9Y383	LC7L2_HUMAN	LUC7L2	Putative RNA-binding protein Luc7-like 2	2.62564e+07
Q9Y394	DHRS7_HUMAN	DHRS7	Dehydrogenase/reductase SDR family member 7	1.54876e+07
Q9Y3A5	SBDS_HUMAN	SBDS	Ribosome maturation protein SBDS	1.6874e+07
Q9Y3A6	TMED5_HUMAN	TMED5	Transmembrane emp24 domain-containing protein 5	2.42703e+07
Q9Y3B3	TMED7_HUMAN	TMED7	Transmembrane emp24 domain-containing protein 7	2.06908e+07
Q9Y3B4	SF3B6_HUMAN	SF3B6	Splicing factor 3B subunit 6	5.57793e+06
Q9Y3B7	RM11_HUMAN	MRPL11	Large ribosomal subunit protein uL11m	7.54164e+06
Q9Y3B8	ORN_HUMAN	REXO2	Oligoribonuclease, mitochondrial	8.31323e+06
Q9Y3B9	RRP15_HUMAN	RRP15	RRP15-like protein	1.92639e+06
Q9Y3C0	WASC3_HUMAN	WASHC3	WASH complex subunit 3	5.06792e+06
Q9Y3C4	TPRKB_HUMAN	TPRKB	EKC/KEOPS complex subunit TPRKB	1.00204e+06
Q9Y3C6	PPIL1_HUMAN	PPIL1	Peptidyl-prolyl cis-trans isomerase-like 1	1.29037e+07
Q9Y3C8	UFC1_HUMAN	UFC1	Ubiquitin-fold modifier-conjugating enzyme 1	1.20215e+07
Q9Y3D0	CIA2B_HUMAN	CIAO2B	Cytosolic iron-sulfur assembly component 2B	4.49184e+06
Q9Y3D2	MSRB2_HUMAN	MSRB2	Methionine-R-sulfoxide reductase B2, mitochondrial	1.2457e+07
Q9Y3D6	FIS1_HUMAN	FIS1	Mitochondrial fission 1 protein	4.87983e+06
Q9Y3D9	RT23_HUMAN	MRPS23	Small ribosomal subunit protein mS23	2.67812e+06
Q9Y3E1	HDGR3_HUMAN	HDGFL3	Hepatoma-derived growth factor-related protein 3	1.46055e+07
Q9Y3E5	PTH2_HUMAN	PTRH2	Peptidyl-tRNA hydrolase 2, mitochondrial	1.90226e+06
Q9Y3E7	CHMP3_HUMAN	CHMP3	Charged multivesicular body protein 3	5.82237e+06
Q9Y3F4	STRAP_HUMAN	STRAP	Serine-threonine kinase receptor-associated protein	1.87743e+07
Q9Y3I0	RTCB_HUMAN	RTCB	RNA-splicing ligase RtcB homolog	4.73897e+07
Q9Y3L3	3BP1_HUMAN	SH3BP1	SH3 domain-binding protein 1	9.12398e+06
Q9Y3L5	RAP2C_HUMAN	RAP2C	Ras-related protein Rap-2c	1.69677e+06
Q9Y3M8	STA13_HUMAN	STARD13	StAR-related lipid transfer protein 13	411698
Q9Y3P8	SIT1_HUMAN	SIT1	Signaling threshold-regulating transmembrane adapter 1	3.11634e+06
