Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200930yuanch_Connie_TCPA_60minDIA_b3-1.mzML
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	1.14345e+08
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	2.31264e+07
Q9UI14	PRAF1_HUMAN	RABAC1	Prenylated Rab acceptor protein 1	4.20054e+06
Q9UI17	M2GD_HUMAN	DMGDH	Dimethylglycine dehydrogenase, mitochondrial	1.86726e+07
Q9UI26	IPO11_HUMAN	IPO11	Importin-11	1.45712e+06
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	8.8302e+06
Q9UI32	GLSL_HUMAN	GLS2	Glutaminase liver isoform, mitochondrial	1.07826e+06
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	1.20497e+07
Q9UIB8	SLAF5_HUMAN	CD84	SLAM family member 5	1.18033e+06
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	1.74529e+07
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	3.63102e+06
Q9UIF9	BAZ2A_HUMAN	BAZ2A	Bromodomain adjacent to zinc finger domain protein 2A	1.29289e+08
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	7.58583e+06
Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial	5.23896e+06
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	3.58922e+07
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	9.61457e+06
Q9UIS9	MBD1_HUMAN	MBD1	Methyl-CpG-binding domain protein 1	2.33288e+06
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	5.59671e+06
Q9UJ14	GGT7_HUMAN	GGT7	Glutathione hydrolase 7	1.78287e+06
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	6.46804e+06
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	6.89385e+07
Q9UJ83	HACL1_HUMAN	HACL1	2-hydroxyacyl-CoA lyase 1	6.00491e+06
Q9UJA5	TRM6_HUMAN	TRMT6	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	3.61151e+06
Q9UJC5	SH3L2_HUMAN	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	5.37406e+06
Q9UJJ9	GNPTG_HUMAN	GNPTG	N-acetylglucosamine-1-phosphotransferase subunit gamma	2.93334e+06
Q9UJS0	S2513_HUMAN	SLC25A13	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial	5.95077e+07
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	1.94082e+08
Q9UJV9	DDX41_HUMAN	DDX41	Probable ATP-dependent RNA helicase DDX41	2.99906e+06
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	1.11292e+07
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	8.60078e+06
Q9UJX3	APC7_HUMAN	ANAPC7	Anaphase-promoting complex subunit 7	4.21561e+06
Q9UJX4	APC5_HUMAN	ANAPC5	Anaphase-promoting complex subunit 5	1.30855e+06
Q9UJY1	HSPB8_HUMAN	HSPB8	Heat shock protein beta-8	2.68022e+06
Q9UJY4	GGA2_HUMAN	GGA2	ADP-ribosylation factor-binding protein GGA2	1.65572e+07
Q9UJY5	GGA1_HUMAN	GGA1	ADP-ribosylation factor-binding protein GGA1	5.44942e+06
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	3.12714e+07
Q9UK22	FBX2_HUMAN	FBXO2	F-box only protein 2	7.1861e+06
Q9UK39	NOCT_HUMAN	NOCT	Nocturnin	3.14317e+06
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	5.21923e+06
Q9UK45	LSM7_HUMAN	LSM7	U6 snRNA-associated Sm-like protein LSm7	1.37498e+07
Q9UK58	CCNL1_HUMAN	CCNL1	Cyclin-L1	805288
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	4.57258e+07
Q9UK61	TASOR_HUMAN	TASOR	Protein TASOR	1.94058e+06
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	3.2861e+07
Q9UK99	FBX3_HUMAN	FBXO3	F-box only protein 3	2.17546e+06
Q9UKB3	DJC12_HUMAN	DNAJC12	DnaJ homolog subfamily C member 12	7.85598e+06
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	2.31609e+08
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	1.54353e+07
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	3.37092e+07
Q9UKG9	OCTC_HUMAN	CROT	Peroxisomal carnitine O-octanoyltransferase	5.0159e+06
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	2.45517e+07
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	3.37683e+07
Q9UKL0	RCOR1_HUMAN	RCOR1	REST corepressor 1	4.15655e+06
Q9UKM7	MA1B1_HUMAN	MAN1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	2.29449e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	4.63259e+07
Q9UKN1	MUC12_HUMAN	MUC12	Mucin-12	2.85234e+06
Q9UKN8	TF3C4_HUMAN	GTF3C4	General transcription factor 3C polypeptide 4	3.46227e+06
Q9UKS6	PACN3_HUMAN	PACSIN3	Protein kinase C and casein kinase substrate in neurons protein 3	6.11207e+06
Q9UKT5	FBX4_HUMAN	FBXO4	F-box only protein 4	822720
Q9UKU7	ACAD8_HUMAN	ACAD8	Isobutyryl-CoA dehydrogenase, mitochondrial	1.00884e+07
Q9UKU9	ANGL2_HUMAN	ANGPTL2	Angiopoietin-related protein 2	3.60228e+06
Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus	1.25924e+07
Q9UKV5	AMFR_HUMAN	AMFR	E3 ubiquitin-protein ligase AMFR	1.62032e+06
Q9UKV8	AGO2_HUMAN	AGO2	Protein argonaute-2	8.47328e+06
Q9UKX7	NUP50_HUMAN	NUP50	Nuclear pore complex protein Nup50	9.67582e+06
Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog	3.95646e+07
Q9UL03	INT6_HUMAN	INTS6	Integrator complex subunit 6	9.73008e+06
Q9UL12	SARDH_HUMAN	SARDH	Sarcosine dehydrogenase, mitochondrial	5.77837e+07
Q9UL18	AGO1_HUMAN	AGO1	Protein argonaute-1	6.5561e+06
Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21	2.21472e+07
Q9UL26	RB22A_HUMAN	RAB22A	Ras-related protein Rab-22A	4.98822e+06
Q9UL33	TPC2L_HUMAN	TRAPPC2L	Trafficking protein particle complex subunit 2-like protein	3.91008e+06
Q9UL40	ZN346_HUMAN	ZNF346	Zinc finger protein 346	2.01114e+06
Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2	1.3363e+08
Q9UL54	TAOK2_HUMAN	TAOK2	Serine/threonine-protein kinase TAO2	1.80668e+06
Q9UL68	MYT1L_HUMAN	MYT1L	Myelin transcription factor 1-like protein	1.5428e+08
Q9ULA0	DNPEP_HUMAN	DNPEP	Aspartyl aminopeptidase	3.44541e+07
Q9ULC3	RAB23_HUMAN	RAB23	Ras-related protein Rab-23	4.63549e+06
Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1	1.46838e+07
Q9ULC5	ACSL5_HUMAN	ACSL5	Long-chain-fatty-acid--CoA ligase 5	1.3235e+07
Q9ULD2	MTUS1_HUMAN	MTUS1	Microtubule-associated tumor suppressor 1	2.30932e+06
Q9ULE6	PALD_HUMAN	PALD1	Paladin	1.07326e+06
Q9ULF5	S39AA_HUMAN	SLC39A10	Zinc transporter ZIP10	1.51116e+06
Q9ULH0	KDIS_HUMAN	KIDINS220	Kinase D-interacting substrate of 220 kDa	1.24678e+06
Q9ULH1	ASAP1_HUMAN	ASAP1	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1	8.64537e+06
Q9ULH7	MRTFB_HUMAN	MRTFB	Myocardin-related transcription factor B	4.53254e+06
Q9ULK4	MED23_HUMAN	MED23	Mediator of RNA polymerase II transcription subunit 23	3.72184e+06
Q9ULP9	TBC24_HUMAN	TBC1D24	TBC1 domain family member 24	1.4843e+06
Q9ULQ1	TPC1_HUMAN	TPCN1	Two pore channel protein 1	1.37841e+06
Q9ULT8	HECD1_HUMAN	HECTD1	E3 ubiquitin-protein ligase HECTD1	6.89892e+06
Q9ULU4	ZMYD8_HUMAN	ZMYND8	MYND-type zinc finger-containing chromatin reader ZMYND8	2.26046e+06
Q9ULV0	MYO5B_HUMAN	MYO5B	Unconventional myosin-Vb	1.30733e+07
Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C	8.08974e+07
Q9ULW3	ABT1_HUMAN	ABT1	Activator of basal transcription 1	908531
Q9ULX3	NOB1_HUMAN	NOB1	RNA-binding protein NOB1	2.67002e+06
Q9ULX6	AKP8L_HUMAN	AKAP8L	A-kinase anchor protein 8-like	4.68844e+06
Q9ULX9	MAFF_HUMAN	MAFF	Transcription factor MafF	907579
Q9ULZ3	ASC_HUMAN	PYCARD	Apoptosis-associated speck-like protein containing a CARD	5.92365e+07
Q9UM00	TMCO1_HUMAN	TMCO1	Calcium load-activated calcium channel	8.37903e+06
Q9UM07	PADI4_HUMAN	PADI4	Protein-arginine deiminase type-4	3.39789e+06
Q9UM22	EPDR1_HUMAN	EPDR1	Mammalian ependymin-related protein 1	1.64259e+07
Q9UM54	MYO6_HUMAN	MYO6	Unconventional myosin-VI	1.09292e+07
Q9UMD9	COHA1_HUMAN	COL17A1	Collagen alpha-1(XVII) chain	7.61047e+06
Q9UMR2	DD19B_HUMAN	DDX19B	ATP-dependent RNA helicase DDX19B	388749
Q9UMS0	NFU1_HUMAN	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	1.28493e+07
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	3.47205e+07
Q9UMS6	SYNP2_HUMAN	SYNPO2	Synaptopodin-2	2.52397e+07
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	2.98311e+07
Q9UMX5	NENF_HUMAN	NENF	Neudesin	1.26481e+07
Q9UMY1	NOL7_HUMAN	NOL7	Nucleolar protein 7	3.87753e+06
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	2.50026e+07
Q9UMZ2	SYNRG_HUMAN	SYNRG	Synergin gamma	3.14975e+06
Q9UN36	NDRG2_HUMAN	NDRG2	Protein NDRG2	1.17505e+07
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	1.17058e+07
Q9UN81	LORF1_HUMAN	L1RE1	LINE-1 retrotransposable element ORF1 protein	1.54964e+06
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	1.44214e+07
Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP	1.24475e+07
Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	2.63634e+07
Q9UNF1	MAGD2_HUMAN	MAGED2	Melanoma-associated antigen D2	8.63905e+06
Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6	2.45058e+07
Q9UNI6	DUS12_HUMAN	DUSP12	Dual specificity protein phosphatase 12	1.63776e+06
Q9UNK0	STX8_HUMAN	STX8	Syntaxin-8	3.81403e+07
Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	3.68113e+07
Q9UNL4	ING4_HUMAN	ING4	Inhibitor of growth protein 4	613497
Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	6.0229e+07
Q9UNN5	FAF1_HUMAN	FAF1	FAS-associated factor 1	3.93019e+06
Q9UNN8	EPCR_HUMAN	PROCR	Endothelial protein C receptor	8.23647e+06
Q9UNP4	SIAT9_HUMAN	ST3GAL5	Lactosylceramide alpha-2,3-sialyltransferase	4.80868e+07
Q9UNP9	PPIE_HUMAN	PPIE	Peptidyl-prolyl cis-trans isomerase E	1.99011e+07
Q9UNQ2	DIM1_HUMAN	DIMT1	Probable dimethyladenosine transferase	4.11375e+06
Q9UNS2	CSN3_HUMAN	COPS3	COP9 signalosome complex subunit 3	8.56166e+06
Q9UNX3	RL26L_HUMAN	RPL26L1	Ribosomal protein uL24-like	8.32958e+06
Q9UNX4	WDR3_HUMAN	WDR3	WD repeat-containing protein 3	3.2876e+06
Q9UNZ2	NSF1C_HUMAN	NSFL1C	NSFL1 cofactor p47	8.1485e+07
Q9UNZ5	L10K_HUMAN	C19orf53	Leydig cell tumor 10 kDa protein homolog	9.37294e+06
Q9UP83	COG5_HUMAN	COG5	Conserved oligomeric Golgi complex subunit 5	3.95877e+07
Q9UP95	S12A4_HUMAN	SLC12A4	Solute carrier family 12 member 4	8.2259e+06
Q9UPN3	MACF1_HUMAN	MACF1	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5	6.14519e+07
Q9UPN6	SCAF8_HUMAN	SCAF8	SR-related and CTD-associated factor 8	3.27353e+06
Q9UPN7	PP6R1_HUMAN	PPP6R1	Serine/threonine-protein phosphatase 6 regulatory subunit 1	7.92428e+06
Q9UPN9	TRI33_HUMAN	TRIM33	E3 ubiquitin-protein ligase TRIM33	2.12587e+06
Q9UPQ9	TNR6B_HUMAN	TNRC6B	Trinucleotide repeat-containing gene 6B protein	7.4481e+06
Q9UPT5	EXOC7_HUMAN	EXOC7	Exocyst complex component 7	1.33823e+07
Q9UPT8	ZC3H4_HUMAN	ZC3H4	Zinc finger CCCH domain-containing protein 4	1.12897e+07
Q9UPU5	UBP24_HUMAN	USP24	Ubiquitin carboxyl-terminal hydrolase 24	5.05365e+06
Q9UPU7	TBD2B_HUMAN	TBC1D2B	TBC1 domain family member 2B	3.9509e+06
Q9UPU9	SMAG1_HUMAN	SAMD4A	Protein Smaug homolog 1	3.54953e+06
Q9UPX8	SHAN2_HUMAN	SHANK2	SH3 and multiple ankyrin repeat domains protein 2	1.79481e+07
Q9UPY8	MARE3_HUMAN	MAPRE3	Microtubule-associated protein RP/EB family member 3	2.52454e+06
Q9UQ10	DHDH_HUMAN	DHDH	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase	1.48299e+06
Q9UQ13	SHOC2_HUMAN	SHOC2	Leucine-rich repeat protein SHOC-2	2.62421e+06
Q9UQ35	SRRM2_HUMAN	SRRM2	Serine/arginine repetitive matrix protein 2	8.28127e+07
Q9UQ80	PA2G4_HUMAN	PA2G4	Proliferation-associated protein 2G4	9.24958e+07
Q9UQ90	SPG7_HUMAN	SPG7	Paraplegin	3.47395e+06
Q9UQB8	BAIP2_HUMAN	BAIAP2	Brain-specific angiogenesis inhibitor 1-associated protein 2	1.06843e+07
Q9UQE7	SMC3_HUMAN	SMC3	Structural maintenance of chromosomes protein 3	2.12437e+07
Q9UQN3	CHM2B_HUMAN	CHMP2B	Charged multivesicular body protein 2b	1.57148e+07
Q9Y217	MTMR6_HUMAN	MTMR6	Myotubularin-related protein 6	4.49461e+06
Q9Y221	NIP7_HUMAN	NIP7	60S ribosome subunit biogenesis protein NIP7 homolog	3.38581e+06
Q9Y223	GLCNE_HUMAN	GNE	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	4.41428e+07
Q9Y224	RTRAF_HUMAN	RTRAF	RNA transcription, translation and transport factor protein	2.92625e+07
Q9Y228	T3JAM_HUMAN	TRAF3IP3	TRAF3-interacting JNK-activating modulator	2.02981e+07
Q9Y230	RUVB2_HUMAN	RUVBL2	RuvB-like 2	4.57964e+07
Q9Y232	CDYL_HUMAN	CDYL	Chromodomain Y-like protein	2.5286e+06
Q9Y237	PIN4_HUMAN	PIN4	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	1.54767e+07
Q9Y240	CLC11_HUMAN	CLEC11A	C-type lectin domain family 11 member A	5.30303e+06
Q9Y244	POMP_HUMAN	POMP	Proteasome maturation protein	3.42683e+06
Q9Y259	CHKB_HUMAN	CHKB	Choline/ethanolamine kinase	7.64867e+06
Q9Y262	EIF3L_HUMAN	EIF3L	Eukaryotic translation initiation factor 3 subunit L	2.29138e+07
Q9Y263	PLAP_HUMAN	PLAA	Phospholipase A-2-activating protein	8.06147e+06
Q9Y265	RUVB1_HUMAN	RUVBL1	RuvB-like 1	3.47065e+07
Q9Y266	NUDC_HUMAN	NUDC	Nuclear migration protein nudC	1.01295e+08
Q9Y276	BCS1_HUMAN	BCS1L	Mitochondrial chaperone BCS1	7.88261e+06
Q9Y277	VDAC3_HUMAN	VDAC3	Voltage-dependent anion-selective channel protein 3	4.52054e+07
Q9Y282	ERGI3_HUMAN	ERGIC3	Endoplasmic reticulum-Golgi intermediate compartment protein 3	8.72858e+06
Q9Y285	SYFA_HUMAN	FARSA	Phenylalanine--tRNA ligase alpha subunit	2.45184e+07
Q9Y291	RT33_HUMAN	MRPS33	Small ribosomal subunit protein mS33	2.93874e+06
Q9Y295	DRG1_HUMAN	DRG1	Developmentally-regulated GTP-binding protein 1	1.41688e+07
Q9Y296	TPPC4_HUMAN	TRAPPC4	Trafficking protein particle complex subunit 4	2.93127e+06
Q9Y2A7	NCKP1_HUMAN	NCKAP1	Nck-associated protein 1	1.25711e+07
Q9Y2B0	CNPY2_HUMAN	CNPY2	Protein canopy homolog 2	3.22058e+07
Q9Y2B9	IPKG_HUMAN	PKIG	cAMP-dependent protein kinase inhibitor gamma	1.23108e+06
Q9Y2C4	EXOG_HUMAN	EXOG	Nuclease EXOG, mitochondrial	612729
Q9Y2D0	CAH5B_HUMAN	CA5B	Carbonic anhydrase 5B, mitochondrial	4.19137e+06
Q9Y2D4	EXC6B_HUMAN	EXOC6B	Exocyst complex component 6B	7.02197e+06
Q9Y2D5	AKAP2_HUMAN	AKAP2	A-kinase anchor protein 2	1.72265e+08
Q9Y2E5	MA2B2_HUMAN	MAN2B2	Epididymis-specific alpha-mannosidase	1.96802e+07
Q9Y2G5	OFUT2_HUMAN	POFUT2	GDP-fucose protein O-fucosyltransferase 2	1.52012e+07
Q9Y2H0	DLGP4_HUMAN	DLGAP4	Disks large-associated protein 4	3.3344e+07
Q9Y2H1	ST38L_HUMAN	STK38L	Serine/threonine-protein kinase 38-like	4.8559e+06
Q9Y2H5	PKHA6_HUMAN	PLEKHA6	Pleckstrin homology domain-containing family A member 6	9.62957e+06
Q9Y2H6	FND3A_HUMAN	FNDC3A	Fibronectin type-III domain-containing protein 3A	1.06212e+07
Q9Y2I1	NISCH_HUMAN	NISCH	Nischarin	6.07538e+06
Q9Y2I8	WDR37_HUMAN	WDR37	WD repeat-containing protein 37	3.4161e+06
Q9Y2J2	E41L3_HUMAN	EPB41L3	Band 4.1-like protein 3	1.82396e+07
Q9Y2J8	PADI2_HUMAN	PADI2	Protein-arginine deiminase type-2	2.88111e+06
Q9Y2K7	KDM2A_HUMAN	KDM2A	Lysine-specific demethylase 2A	3.54679e+06
Q9Y2L1	RRP44_HUMAN	DIS3	Exosome complex exonuclease RRP44	1.14118e+07
Q9Y2L5	TPPC8_HUMAN	TRAPPC8	Trafficking protein particle complex subunit 8	6.82879e+07
Q9Y2L9	LRCH1_HUMAN	LRCH1	Leucine-rich repeat and calponin homology domain-containing protein 1	5.12446e+07
Q9Y2P8	RCL1_HUMAN	RCL1	RNA 3'-terminal phosphate cyclase-like protein	3.08976e+06
Q9Y2Q3	GSTK1_HUMAN	GSTK1	Glutathione S-transferase kappa 1	7.71393e+07
Q9Y2Q5	LTOR2_HUMAN	LAMTOR2	Ragulator complex protein LAMTOR2	5.7352e+06
Q9Y2Q9	RT28_HUMAN	MRPS28	Small ribosomal subunit protein bS1m	6.70325e+06
Q9Y2R0	COA3_HUMAN	COA3	Cytochrome c oxidase assembly factor 3 homolog, mitochondrial	1.54364e+07
Q9Y2R5	RT17_HUMAN	MRPS17	Small ribosomal subunit protein uS17m	5.15156e+06
Q9Y2R9	RT07_HUMAN	MRPS7	Small ribosomal subunit protein uS7m	1.15314e+07
Q9Y2S2	CRYL1_HUMAN	CRYL1	Lambda-crystallin homolog	2.05697e+07
Q9Y2S6	TMA7_HUMAN	TMA7	Translation machinery-associated protein 7	2.47669e+07
Q9Y2S7	PDIP2_HUMAN	POLDIP2	Polymerase delta-interacting protein 2	1.9767e+07
Q9Y2T2	AP3M1_HUMAN	AP3M1	AP-3 complex subunit mu-1	8.30114e+06
Q9Y2T3	GUAD_HUMAN	GDA	Guanine deaminase	7.03914e+06
Q9Y2U8	MAN1_HUMAN	LEMD3	Inner nuclear membrane protein Man1	3.18895e+06
Q9Y2V2	CHSP1_HUMAN	CARHSP1	Calcium-regulated heat-stable protein 1	3.0906e+07
Q9Y2V7	COG6_HUMAN	COG6	Conserved oligomeric Golgi complex subunit 6	2.30441e+07
Q9Y2W1	TR150_HUMAN	THRAP3	Thyroid hormone receptor-associated protein 3	3.55534e+07
Q9Y2W2	WBP11_HUMAN	WBP11	WW domain-binding protein 11	1.53803e+07
Q9Y2X3	NOP58_HUMAN	NOP58	Nucleolar protein 58	3.4034e+07
Q9Y2X7	GIT1_HUMAN	GIT1	ARF GTPase-activating protein GIT1	6.31387e+06
Q9Y2Y0	AR2BP_HUMAN	ARL2BP	ADP-ribosylation factor-like protein 2-binding protein	3.80677e+06
Q9Y2Z0	SGT1_HUMAN	SUGT1	Protein SGT1 homolog	1.3472e+07
Q9Y2Z4	SYYM_HUMAN	YARS2	Tyrosine--tRNA ligase, mitochondrial	5.37491e+06
Q9Y2Z9	COQ6_HUMAN	COQ6	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial	4.17651e+06
Q9Y303	NAGA_HUMAN	AMDHD2	N-acetylglucosamine-6-phosphate deacetylase	5.06757e+06
Q9Y305	ACOT9_HUMAN	ACOT9	Acyl-coenzyme A thioesterase 9, mitochondrial	1.0049e+09
Q9Y312	AAR2_HUMAN	AAR2	Protein AAR2 homolog	659227
Q9Y314	NOSIP_HUMAN	NOSIP	Nitric oxide synthase-interacting protein	1.34022e+07
Q9Y315	DEOC_HUMAN	DERA	Deoxyribose-phosphate aldolase	1.98769e+07
Q9Y316	MEMO1_HUMAN	MEMO1	Protein MEMO1	9.17615e+06
Q9Y320	TMX2_HUMAN	TMX2	Thioredoxin-related transmembrane protein 2	1.04842e+07
Q9Y324	FCF1_HUMAN	FCF1	rRNA-processing protein FCF1 homolog	4.05136e+06
Q9Y333	LSM2_HUMAN	LSM2	U6 snRNA-associated Sm-like protein LSm2	1.17346e+07
Q9Y365	STA10_HUMAN	STARD10	START domain-containing protein 10	2.57346e+07
Q9Y371	SHLB1_HUMAN	SH3GLB1	Endophilin-B1	1.49066e+07
Q9Y376	CAB39_HUMAN	CAB39	Calcium-binding protein 39	1.12938e+07
Q9Y383	LC7L2_HUMAN	LUC7L2	Putative RNA-binding protein Luc7-like 2	3.04366e+07
Q9Y385	UB2J1_HUMAN	UBE2J1	Ubiquitin-conjugating enzyme E2 J1	8.43574e+06
Q9Y394	DHRS7_HUMAN	DHRS7	Dehydrogenase/reductase SDR family member 7	3.28876e+07
Q9Y399	RT02_HUMAN	MRPS2	Small ribosomal subunit protein uS2m	9.52357e+06
Q9Y3A2	UTP11_HUMAN	UTP11	Probable U3 small nucleolar RNA-associated protein 11	1.20709e+06
Q9Y3A5	SBDS_HUMAN	SBDS	Ribosome maturation protein SBDS	1.647e+08
Q9Y3A6	TMED5_HUMAN	TMED5	Transmembrane emp24 domain-containing protein 5	2.3825e+07
Q9Y3B3	TMED7_HUMAN	TMED7	Transmembrane emp24 domain-containing protein 7	3.50002e+07
Q9Y3B4	SF3B6_HUMAN	SF3B6	Splicing factor 3B subunit 6	1.42534e+07
Q9Y3B6	EMC9_HUMAN	EMC9	ER membrane protein complex subunit 9	788947
Q9Y3B7	RM11_HUMAN	MRPL11	Large ribosomal subunit protein uL11m	1.20388e+08
Q9Y3B8	ORN_HUMAN	REXO2	Oligoribonuclease, mitochondrial	8.34833e+06
Q9Y3B9	RRP15_HUMAN	RRP15	RRP15-like protein	6.62223e+06
Q9Y3C0	WASC3_HUMAN	WASHC3	WASH complex subunit 3	6.5105e+06
Q9Y3C1	NOP16_HUMAN	NOP16	Nucleolar protein 16	4.06324e+06
Q9Y3C4	TPRKB_HUMAN	TPRKB	EKC/KEOPS complex subunit TPRKB	4.73623e+06
Q9Y3C6	PPIL1_HUMAN	PPIL1	Peptidyl-prolyl cis-trans isomerase-like 1	2.76869e+07
Q9Y3C8	UFC1_HUMAN	UFC1	Ubiquitin-fold modifier-conjugating enzyme 1	5.0407e+07
Q9Y3D0	CIA2B_HUMAN	CIAO2B	Cytosolic iron-sulfur assembly component 2B	3.67628e+06
Q9Y3D3	RT16_HUMAN	MRPS16	Small ribosomal subunit protein bS16m	6.60435e+06
Q9Y3D6	FIS1_HUMAN	FIS1	Mitochondrial fission 1 protein	2.68752e+07
Q9Y3D9	RT23_HUMAN	MRPS23	Small ribosomal subunit protein mS23	1.01921e+07
Q9Y3E1	HDGR3_HUMAN	HDGFL3	Hepatoma-derived growth factor-related protein 3	9.87415e+06
Q9Y3E2	BOLA1_HUMAN	BOLA1	BolA-like protein 1	1.08971e+06
Q9Y3E5	PTH2_HUMAN	PTRH2	Peptidyl-tRNA hydrolase 2, mitochondrial	5.06421e+06
Q9Y3E7	CHMP3_HUMAN	CHMP3	Charged multivesicular body protein 3	9.70045e+06
Q9Y3F4	STRAP_HUMAN	STRAP	Serine-threonine kinase receptor-associated protein	2.63425e+07
Q9Y3I0	RTCB_HUMAN	RTCB	RNA-splicing ligase RtcB homolog	4.61911e+07
Q9Y3I1	FBX7_HUMAN	FBXO7	F-box only protein 7	2.54449e+06
Q9Y3L3	3BP1_HUMAN	SH3BP1	SH3 domain-binding protein 1	1.17788e+07
Q9Y3L5	RAP2C_HUMAN	RAP2C	Ras-related protein Rap-2c	2.13745e+06
Q9Y3M8	STA13_HUMAN	STARD13	StAR-related lipid transfer protein 13	1.11097e+06
Q9Y3P8	SIT1_HUMAN	SIT1	Signaling threshold-regulating transmembrane adapter 1	1.78545e+06
Q9Y3P9	RBGP1_HUMAN	RABGAP1	Rab GTPase-activating protein 1	4.70865e+06
Q9Y3Q3	TMED3_HUMAN	TMED3	Transmembrane emp24 domain-containing protein 3	2.15369e+07
Q9Y3Q8	T22D4_HUMAN	TSC22D4	TSC22 domain family protein 4	6.47165e+06
Q9Y3T9	NOC2L_HUMAN	NOC2L	Nucleolar complex protein 2 homolog	5.09443e+07
Q9Y3U8	RL36_HUMAN	RPL36	Large ribosomal subunit protein eL36	1.68565e+08
Q9Y3X0	CCDC9_HUMAN	CCDC9	Coiled-coil domain-containing protein 9	1.15402e+07
Q9Y3Y2	CHTOP_HUMAN	CHTOP	Chromatin target of PRMT1 protein	1.99074e+07
Q9Y3Z3	SAMH1_HUMAN	SAMHD1	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	7.53274e+07
