Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-15.mzML
Q9NXD2	MTMRA_HUMAN	MTMR10	Myotubularin-related protein 10	451211
Q9NXE4	NSMA3_HUMAN	SMPD4	Sphingomyelin phosphodiesterase 4	3.56697e+08
Q9NXG2	THUM1_HUMAN	THUMPD1	THUMP domain-containing protein 1	2.10833e+07
Q9NXH8	TOR4A_HUMAN	TOR4A	Torsin-4A	1.06815e+07
Q9NXH9	TRM1_HUMAN	TRMT1	tRNA (guanine(26)-N(2))-dimethyltransferase	561424
Q9NXN4	GDAP2_HUMAN	GDAP2	Ganglioside-induced differentiation-associated protein 2	1.71952e+06
Q9NXR7	BABA2_HUMAN	BABAM2	BRISC and BRCA1-A complex member 2	1.43066e+07
Q9NXU5	ARL15_HUMAN	ARL15	ADP-ribosylation factor-like protein 15	7.89338e+06
Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12	1.5489e+06
Q9NXX6	NSE4A_HUMAN	NSMCE4A	Non-structural maintenance of chromosomes element 4 homolog A	2.15356e+06
Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1	9.89521e+06
Q9NY15	STAB1_HUMAN	STAB1	Stabilin-1	8.14936e+06
Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3	4.5546e+07
Q9NYA1	SPHK1_HUMAN	SPHK1	Sphingosine kinase 1	1.21343e+06
Q9NYB0	TE2IP_HUMAN	TERF2IP	Telomeric repeat-binding factor 2-interacting protein 1	6.40224e+06
Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	8.98772e+06
Q9NYH9	UTP6_HUMAN	UTP6	U3 small nucleolar RNA-associated protein 6 homolog	1.12626e+06
Q9NYJ1	COA4_HUMAN	COA4	Cytochrome c oxidase assembly factor 4 homolog, mitochondrial	1.43291e+07
Q9NYK5	RM39_HUMAN	MRPL39	Large ribosomal subunit protein mL39	1.05643e+07
Q9NYL2	M3K20_HUMAN	MAP3K20	Mitogen-activated protein kinase kinase kinase 20	1.52084e+06
Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11	2.41357e+07
Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3	5.66838e+07
Q9NYM9	BET1L_HUMAN	BET1L	BET1-like protein	1.35586e+06
Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	4.91863e+07
Q9NYY8	FAKD2_HUMAN	FASTKD2	FAST kinase domain-containing protein 2, mitochondrial	476625
Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase	1.95678e+07
Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	3.22596e+07
Q9NZ32	ARP10_HUMAN	ACTR10	Actin-related protein 10	4.8446e+06
Q9NZ43	USE1_HUMAN	USE1	Vesicle transport protein USE1	6.6268e+06
Q9NZ45	CISD1_HUMAN	CISD1	CDGSH iron-sulfur domain-containing protein 1	1.48575e+07
Q9NZA1	CLIC5_HUMAN	CLIC5	Chloride intracellular channel protein 5	5.19892e+06
Q9NZB2	F120A_HUMAN	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1	2.25807e+07
Q9NZD8	SPG21_HUMAN	SPG21	Maspardin	1.5808e+07
Q9NZE8	RM35_HUMAN	MRPL35	Large ribosomal subunit protein bL35m	2.50836e+06
Q9NZH0	GPC5B_HUMAN	GPRC5B	G-protein coupled receptor family C group 5 member B	3.32809e+06
Q9NZJ7	MTCH1_HUMAN	MTCH1	Mitochondrial carrier homolog 1	1.13778e+07
Q9NZJ9	NUDT4_HUMAN	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2	4.6086e+06
Q9NZK5	ADA2_HUMAN	ADA2	Adenosine deaminase 2	6.54987e+07
Q9NZL4	HPBP1_HUMAN	HSPBP1	Hsp70-binding protein 1	8.74095e+06
Q9NZL9	MAT2B_HUMAN	MAT2B	Methionine adenosyltransferase 2 subunit beta	3.44924e+07
Q9NZM1	MYOF_HUMAN	MYOF	Myoferlin	6.76085e+08
Q9NZM3	ITSN2_HUMAN	ITSN2	Intersectin-2	7.41699e+06
Q9NZN3	EHD3_HUMAN	EHD3	EH domain-containing protein 3	1.75963e+07
Q9NZN4	EHD2_HUMAN	EHD2	EH domain-containing protein 2	6.32988e+07
Q9NZN5	ARHGC_HUMAN	ARHGEF12	Rho guanine nucleotide exchange factor 12	1.81326e+07
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	8.86268e+06
Q9NZQ3	SPN90_HUMAN	NCKIPSD	NCK-interacting protein with SH3 domain	5.20024e+06
Q9NZT2	OGFR_HUMAN	OGFR	Opioid growth factor receptor	1.45034e+07
Q9NZU5	LMCD1_HUMAN	LMCD1	LIM and cysteine-rich domains protein 1	4.52544e+07
Q9NZW5	PALS2_HUMAN	PALS2	Protein PALS2	1.0176e+07
Q9NZZ3	CHMP5_HUMAN	CHMP5	Charged multivesicular body protein 5	9.88662e+08
Q9P000	COMD9_HUMAN	COMMD9	COMM domain-containing protein 9	9.93373e+06
Q9P003	CNIH4_HUMAN	CNIH4	Protein cornichon homolog 4	1.36855e+07
Q9P015	RM15_HUMAN	MRPL15	Large ribosomal subunit protein uL15m	1.00914e+07
Q9P016	THYN1_HUMAN	THYN1	Thymocyte nuclear protein 1	1.76032e+07
Q9P032	NDUF4_HUMAN	NDUFAF4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	3.4569e+07
Q9P035	HACD3_HUMAN	HACD3	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	1.54856e+07
Q9P0J0	NDUAD_HUMAN	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	3.76749e+07
Q9P0J1	PDP1_HUMAN	PDP1	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	2.16573e+07
Q9P0K7	RAI14_HUMAN	RAI14	Ankycorbin	1.42467e+07
Q9P0L0	VAPA_HUMAN	VAPA	Vesicle-associated membrane protein-associated protein A	5.08647e+07
Q9P0M6	H2AW_HUMAN	MACROH2A2	Core histone macro-H2A.2	9.36335e+07
Q9P0P8	MRES1_HUMAN	MTRES1	Mitochondrial transcription rescue factor 1	6.03487e+06
Q9P0R6	GSKIP_HUMAN	GSKIP	GSK3B-interacting protein	2.42375e+07
Q9P0V3	SH3B4_HUMAN	SH3BP4	SH3 domain-binding protein 4	3.79925e+06
Q9P0V9	SEP10_HUMAN	SEPTIN10	Septin-10	1.07373e+07
Q9P121	NTRI_HUMAN	NTM	Neurotrimin	9.70641e+06
Q9P1U1	ARP3B_HUMAN	ACTR3B	Actin-related protein 3B	732502
Q9P1Y5	CAMP3_HUMAN	CAMSAP3	Calmodulin-regulated spectrin-associated protein 3	6.64372e+06
Q9P206	K1522_HUMAN	KIAA1522	Uncharacterized protein KIAA1522	5.79983e+06
Q9P253	VPS18_HUMAN	VPS18	Vacuolar protein sorting-associated protein 18 homolog	6.28725e+06
Q9P258	RCC2_HUMAN	RCC2	Protein RCC2	1.75879e+07
Q9P265	DIP2B_HUMAN	DIP2B	Disco-interacting protein 2 homolog B	6.88921e+06
Q9P281	BAHC1_HUMAN	BAHCC1	BAH and coiled-coil domain-containing protein 1	1.09374e+08
Q9P287	BCCIP_HUMAN	BCCIP	BRCA2 and CDKN1A-interacting protein	2.5388e+06
Q9P289	STK26_HUMAN	STK26	Serine/threonine-protein kinase 26	1.25574e+07
Q9P291	ARMX1_HUMAN	ARMCX1	Armadillo repeat-containing X-linked protein 1	2.26169e+06
Q9P2A4	ABI3_HUMAN	ABI3	ABI gene family member 3	4.27456e+06
Q9P2B2	FPRP_HUMAN	PTGFRN	Prostaglandin F2 receptor negative regulator	2.12911e+07
Q9P2D3	HTR5B_HUMAN	HEATR5B	HEAT repeat-containing protein 5B	3.53995e+06
Q9P2E3	ZNFX1_HUMAN	ZNFX1	NFX1-type zinc finger-containing protein 1	5.70181e+07
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	1.74365e+08
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	4.38223e+07
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	2.16807e+07
Q9P2K3	RCOR3_HUMAN	RCOR3	REST corepressor 3	3.99527e+06
Q9P2K5	MYEF2_HUMAN	MYEF2	Myelin expression factor 2	4.85056e+06
Q9P2L0	WDR35_HUMAN	WDR35	WD repeat-containing protein 35	3.42764e+06
Q9P2M7	CING_HUMAN	CGN	Cingulin	1.28876e+07
Q9P2N5	RBM27_HUMAN	RBM27	RNA-binding protein 27	2.59925e+06
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	1.95042e+07
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	4.08975e+07
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	1.16635e+07
Q9P2X3	IMPCT_HUMAN	IMPACT	Protein IMPACT	834139
Q9P2Y5	UVRAG_HUMAN	UVRAG	UV radiation resistance-associated gene protein	6.24195e+06
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	8.38226e+06
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	1.08654e+07
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	3.59369e+06
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	1.71395e+06
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	8.1254e+07
Q9UBC5	MYO1A_HUMAN	MYO1A	Unconventional myosin-Ia	4.85461e+06
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	1.65235e+07
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	4.06693e+07
Q9UBF8	PI4KB_HUMAN	PI4KB	Phosphatidylinositol 4-kinase beta	727912
Q9UBG0	MRC2_HUMAN	MRC2	C-type mannose receptor 2	2.05744e+07
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	1.47197e+07
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	8.20081e+07
Q9UBK7	RBL2A_HUMAN	RABL2A	Rab-like protein 2A	1.03822e+07
Q9UBK8	MTRR_HUMAN	MTRR	Methionine synthase reductase	1.46719e+06
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	3.14426e+06
Q9UBL3	ASH2L_HUMAN	ASH2L	Set1/Ash2 histone methyltransferase complex subunit ASH2	2.50463e+08
Q9UBL6	CPNE7_HUMAN	CPNE7	Copine-7	1.12532e+09
Q9UBM7	DHCR7_HUMAN	DHCR7	7-dehydrocholesterol reductase	6.51101e+06
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	1.58734e+07
Q9UBP9	GULP1_HUMAN	GULP1	PTB domain-containing engulfment adapter protein 1	4.52827e+06
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	2.40869e+07
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	5.29473e+07
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	1.44861e+08
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	5.49795e+07
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	2.2473e+07
Q9UBS8	RNF14_HUMAN	RNF14	E3 ubiquitin-protein ligase RNF14	4.8318e+06
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	2.42198e+07
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	8.54499e+06
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	1.06289e+07
Q9UBV7	B4GT7_HUMAN	B4GALT7	Beta-1,4-galactosyltransferase 7	3.23228e+07
Q9UBV8	PEF1_HUMAN	PEF1	Peflin	3.71419e+06
Q9UBW5	BIN2_HUMAN	BIN2	Bridging integrator 2	589240
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	1.06164e+07
Q9UBX1	CATF_HUMAN	CTSF	Cathepsin F	2.2568e+06
Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier	1.16035e+07
Q9UBX5	FBLN5_HUMAN	FBLN5	Fibulin-5	1.72115e+08
Q9UD71	PPR1B_HUMAN	PPP1R1B	Protein phosphatase 1 regulatory subunit 1B	1.17517e+07
Q9UDT6	CLIP2_HUMAN	CLIP2	CAP-Gly domain-containing linker protein 2	1.32275e+07
Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	4.0792e+06
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	2.36393e+08
Q9UDY8	MALT1_HUMAN	MALT1	Mucosa-associated lymphoid tissue lymphoma translocation protein 1	2.62467e+06
Q9UER7	DAXX_HUMAN	DAXX	Death domain-associated protein 6	3.88431e+06
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	1.03867e+07
Q9UEW8	STK39_HUMAN	STK39	STE20/SPS1-related proline-alanine-rich protein kinase	5.4983e+06
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	4.881e+07
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	1.53309e+06
Q9UFG5	CS025_HUMAN	C19orf25	UPF0449 protein C19orf25	8.88701e+06
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	1.8438e+07
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	1.95586e+06
Q9UG56	PISD_HUMAN	PISD	Phosphatidylserine decarboxylase proenzyme, mitochondrial	5.02998e+06
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	1.52245e+07
Q9UGI8	TES_HUMAN	TES	Testin	3.58169e+07
Q9UGJ0	AAKG2_HUMAN	PRKAG2	5'-AMP-activated protein kinase subunit gamma-2	7.09552e+06
Q9UGK3	STAP2_HUMAN	STAP2	Signal-transducing adaptor protein 2	5.28467e+06
Q9UGM3	DMBT1_HUMAN	DMBT1	Deleted in malignant brain tumors 1 protein	1.9786e+08
Q9UGM6	SYWM_HUMAN	WARS2	Tryptophan--tRNA ligase, mitochondrial	5.65065e+06
Q9UGP4	LIMD1_HUMAN	LIMD1	LIM domain-containing protein 1	4.59264e+06
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	3.04408e+07
Q9UGT4	SUSD2_HUMAN	SUSD2	Sushi domain-containing protein 2	3.8741e+07
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	5.77269e+06
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	8.30126e+06
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	1.20313e+07
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	2.24468e+07
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	3.806e+07
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	4.49591e+07
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	1.21327e+07
Q9UHD1	CHRD1_HUMAN	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	3.84562e+06
Q9UHD2	TBK1_HUMAN	TBK1	Serine/threonine-protein kinase TBK1	1.2882e+07
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	8.45868e+07
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	1.37443e+07
Q9UHG2	PCS1N_HUMAN	PCSK1N	ProSAAS	3.97613e+07
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	5.03346e+07
Q9UHJ6	SHPK_HUMAN	SHPK	Sedoheptulokinase	8.8461e+06
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	3.61558e+07
Q9UHN6	CEIP2_HUMAN	CEMIP2	Inactive cell surface hyaluronidase CEMIP2	1.00735e+07
Q9UHP3	UBP25_HUMAN	USP25	Ubiquitin carboxyl-terminal hydrolase 25	977711
Q9UHQ4	BAP29_HUMAN	BCAP29	B-cell receptor-associated protein 29	2.37955e+06
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	3.86119e+07
Q9UHR4	BI2L1_HUMAN	BAIAP2L1	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	2.43126e+07
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	1.96113e+06
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	3.37161e+07
Q9UHW9	S12A6_HUMAN	SLC12A6	Solute carrier family 12 member 6	164704
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	1.99424e+07
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	7.29578e+06
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	1.42844e+07
Q9UI08	EVL_HUMAN	EVL	Ena/VASP-like protein	1.08775e+07
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	2.84277e+07
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	7.96841e+06
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	2.32779e+07
Q9UI14	PRAF1_HUMAN	RABAC1	Prenylated Rab acceptor protein 1	3.61251e+06
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	1.21266e+07
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	2.71416e+07
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	5.80557e+07
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	8.0947e+06
Q9UIF9	BAZ2A_HUMAN	BAZ2A	Bromodomain adjacent to zinc finger domain protein 2A	2.13143e+09
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	4.67016e+06
Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial	183665
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	2.81582e+07
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	2.92888e+07
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	1.1041e+07
Q9UJ14	GGT7_HUMAN	GGT7	Glutathione hydrolase 7	974610
Q9UJ41	RABX5_HUMAN	RABGEF1	Rab5 GDP/GTP exchange factor	2.30092e+06
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	1.10111e+07
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	7.00293e+07
Q9UJ72	ANX10_HUMAN	ANXA10	Annexin A10	1.64197e+08
Q9UJA5	TRM6_HUMAN	TRMT6	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	5.48959e+06
Q9UJC5	SH3L2_HUMAN	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	2.26164e+07
Q9UJF2	NGAP_HUMAN	RASAL2	Ras GTPase-activating protein nGAP	1.37614e+06
Q9UJJ9	GNPTG_HUMAN	GNPTG	N-acetylglucosamine-1-phosphotransferase subunit gamma	5.90185e+06
Q9UJS0	S2513_HUMAN	SLC25A13	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial	6.74803e+07
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	4.35578e+07
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	1.40235e+07
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	1.4754e+06
Q9UJX3	APC7_HUMAN	ANAPC7	Anaphase-promoting complex subunit 7	1.30027e+06
Q9UJX4	APC5_HUMAN	ANAPC5	Anaphase-promoting complex subunit 5	344409
Q9UJX6	ANC2_HUMAN	ANAPC2	Anaphase-promoting complex subunit 2	2.34808e+06
Q9UJY1	HSPB8_HUMAN	HSPB8	Heat shock protein beta-8	1.56801e+07
Q9UJY4	GGA2_HUMAN	GGA2	ADP-ribosylation factor-binding protein GGA2	3.27937e+06
Q9UJY5	GGA1_HUMAN	GGA1	ADP-ribosylation factor-binding protein GGA1	3.61286e+06
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	8.38629e+07
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	3.68902e+07
Q9UK45	LSM7_HUMAN	LSM7	U6 snRNA-associated Sm-like protein LSm7	1.2615e+07
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	1.28442e+07
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	1.51909e+07
Q9UK99	FBX3_HUMAN	FBXO3	F-box only protein 3	1.02853e+08
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	1.95864e+08
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	7.20394e+06
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	4.54039e+07
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	3.88063e+07
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	4.48609e+07
Q9UKL0	RCOR1_HUMAN	RCOR1	REST corepressor 1	4.2444e+06
Q9UKM7	MA1B1_HUMAN	MAN1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	2.10373e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	5.21292e+07
Q9UKS6	PACN3_HUMAN	PACSIN3	Protein kinase C and casein kinase substrate in neurons protein 3	1.56601e+07
Q9UKU7	ACAD8_HUMAN	ACAD8	Isobutyryl-CoA dehydrogenase, mitochondrial	1.16492e+07
Q9UKU9	ANGL2_HUMAN	ANGPTL2	Angiopoietin-related protein 2	1.40194e+07
Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus	1.36148e+07
Q9UKV8	AGO2_HUMAN	AGO2	Protein argonaute-2	2.69049e+07
Q9UKX5	ITA11_HUMAN	ITGA11	Integrin alpha-11	2.1692e+07
Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog	2.91818e+07
Q9UL03	INT6_HUMAN	INTS6	Integrator complex subunit 6	1.05457e+06
Q9UL12	SARDH_HUMAN	SARDH	Sarcosine dehydrogenase, mitochondrial	2.53963e+08
Q9UL18	AGO1_HUMAN	AGO1	Protein argonaute-1	1.11611e+07
Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21	4.18662e+07
Q9UL26	RB22A_HUMAN	RAB22A	Ras-related protein Rab-22A	7.42635e+06
Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2	1.03335e+08
Q9UL54	TAOK2_HUMAN	TAOK2	Serine/threonine-protein kinase TAO2	842354
Q9ULA0	DNPEP_HUMAN	DNPEP	Aspartyl aminopeptidase	8.18234e+07
Q9ULC3	RAB23_HUMAN	RAB23	Ras-related protein Rab-23	3.33766e+07
Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1	2.2337e+07
Q9ULC5	ACSL5_HUMAN	ACSL5	Long-chain-fatty-acid--CoA ligase 5	2.26323e+07
Q9ULF5	S39AA_HUMAN	SLC39A10	Zinc transporter ZIP10	1.25084e+06
Q9ULG1	INO80_HUMAN	INO80	Chromatin-remodeling ATPase INO80	1.84038e+06
Q9ULH0	KDIS_HUMAN	KIDINS220	Kinase D-interacting substrate of 220 kDa	1.82469e+06
Q9ULH1	ASAP1_HUMAN	ASAP1	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1	4.81568e+06
Q9ULH7	MRTFB_HUMAN	MRTFB	Myocardin-related transcription factor B	6.18335e+06
Q9ULJ3	ZBT21_HUMAN	ZBTB21	Zinc finger and BTB domain-containing protein 21	9.60339e+06
Q9ULN7	PNM8B_HUMAN	PNMA8B	Paraneoplastic antigen-like protein 8B	742190
Q9ULP9	TBC24_HUMAN	TBC1D24	TBC1 domain family member 24	1.40415e+06
Q9ULQ1	TPC1_HUMAN	TPCN1	Two pore channel protein 1	1.12292e+06
Q9ULR0	ISY1_HUMAN	ISY1	Pre-mRNA-splicing factor ISY1 homolog	3.07672e+06
Q9ULT0	TTC7A_HUMAN	TTC7A	Tetratricopeptide repeat protein 7A	2.80976e+06
Q9ULT8	HECD1_HUMAN	HECTD1	E3 ubiquitin-protein ligase HECTD1	9.90676e+06
Q9ULU4	ZMYD8_HUMAN	ZMYND8	MYND-type zinc finger-containing chromatin reader ZMYND8	3.48529e+06
Q9ULU8	CAPS1_HUMAN	CADPS	Calcium-dependent secretion activator 1	8.78227e+06
Q9ULV0	MYO5B_HUMAN	MYO5B	Unconventional myosin-Vb	1.30547e+06
Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C	8.88035e+07
Q9ULX9	MAFF_HUMAN	MAFF	Transcription factor MafF	2.54211e+06
Q9ULZ3	ASC_HUMAN	PYCARD	Apoptosis-associated speck-like protein containing a CARD	4.02339e+07
Q9UM00	TMCO1_HUMAN	TMCO1	Calcium load-activated calcium channel	6.91987e+06
Q9UM22	EPDR1_HUMAN	EPDR1	Mammalian ependymin-related protein 1	3.67403e+07
Q9UM54	MYO6_HUMAN	MYO6	Unconventional myosin-VI	1.74383e+07
Q9UMD9	COHA1_HUMAN	COL17A1	Collagen alpha-1(XVII) chain	7.50392e+06
Q9UMS0	NFU1_HUMAN	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	9.53717e+06
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	2.41083e+07
Q9UMS6	SYNP2_HUMAN	SYNPO2	Synaptopodin-2	3.8936e+07
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	3.82248e+07
Q9UMX3	BOK_HUMAN	BOK	Bcl-2-related ovarian killer protein	5.07981e+06
Q9UMX5	NENF_HUMAN	NENF	Neudesin	1.99984e+07
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	2.58355e+07
Q9UMZ2	SYNRG_HUMAN	SYNRG	Synergin gamma	3.14134e+06
Q9UN36	NDRG2_HUMAN	NDRG2	Protein NDRG2	2.27795e+07
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	2.17901e+07
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	1.58626e+07
Q9UNA1	RHG26_HUMAN	ARHGAP26	Rho GTPase-activating protein 26	4.36863e+06
