Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200929yuanch_Connie_TCPA_60minDIA_b2-2.mzML
Q9NRN5	OLFL3_HUMAN	OLFML3	Olfactomedin-like protein 3	1.26687e+07
Q9NRN7	ADPPT_HUMAN	AASDHPPT	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	1.11537e+07
Q9NRR5	UBQL4_HUMAN	UBQLN4	Ubiquilin-4	8.31975e+06
Q9NRS6	SNX15_HUMAN	SNX15	Sorting nexin-15	3.3653e+06
Q9NRV9	HEBP1_HUMAN	HEBP1	Heme-binding protein 1	4.54427e+07
Q9NRW3	ABC3C_HUMAN	APOBEC3C	DNA dC->dU-editing enzyme APOBEC-3C	1.06433e+07
Q9NRW7	VPS45_HUMAN	VPS45	Vacuolar protein sorting-associated protein 45	1.30452e+07
Q9NRX2	RM17_HUMAN	MRPL17	Large ribosomal subunit protein bL17m	7.06817e+06
Q9NRX4	PHP14_HUMAN	PHPT1	14 kDa phosphohistidine phosphatase	6.02308e+07
Q9NRY2	SOSSC_HUMAN	INIP	SOSS complex subunit C	3.10667e+06
Q9NRY4	RHG35_HUMAN	ARHGAP35	Rho GTPase-activating protein 35	4.92024e+06
Q9NRY5	F1142_HUMAN	FAM114A2	Protein FAM114A2	5.20491e+06
Q9NS69	TOM22_HUMAN	TOMM22	Mitochondrial import receptor subunit TOM22 homolog	5.14912e+06
Q9NS86	LANC2_HUMAN	LANCL2	LanC-like protein 2	1.95785e+06
Q9NSA3	CNBP1_HUMAN	CTNNBIP1	Beta-catenin-interacting protein 1	2.95742e+06
Q9NSD9	SYFB_HUMAN	FARSB	Phenylalanine--tRNA ligase beta subunit	6.76557e+07
Q9NSE4	SYIM_HUMAN	IARS2	Isoleucine--tRNA ligase, mitochondrial	3.16727e+07
Q9NSK0	KLC4_HUMAN	KLC4	Kinesin light chain 4	8.68108e+06
Q9NSK7	CS012_HUMAN	C19orf12	Protein C19orf12	8.81304e+06
Q9NT62	ATG3_HUMAN	ATG3	Ubiquitin-like-conjugating enzyme ATG3	2.36313e+07
Q9NTG7	SIR3_HUMAN	SIRT3	NAD-dependent protein deacetylase sirtuin-3, mitochondrial	3.18435e+06
Q9NTI5	PDS5B_HUMAN	PDS5B	Sister chromatid cohesion protein PDS5 homolog B	1.37022e+07
Q9NTJ4	MA2C1_HUMAN	MAN2C1	Alpha-mannosidase 2C1	7.22789e+06
Q9NTJ5	SAC1_HUMAN	SACM1L	Phosphatidylinositol-3-phosphatase SAC1	3.99906e+07
Q9NTK5	OLA1_HUMAN	OLA1	Obg-like ATPase 1	4.43237e+07
Q9NTX5	ECHD1_HUMAN	ECHDC1	Ethylmalonyl-CoA decarboxylase	4.12001e+07
Q9NTZ6	RBM12_HUMAN	RBM12	RNA-binding protein 12	9.79102e+07
Q9NUB1	ACS2L_HUMAN	ACSS1	Acetyl-coenzyme A synthetase 2-like, mitochondrial	3.65011e+07
Q9NUJ1	ABHDA_HUMAN	ABHD10	Palmitoyl-protein thioesterase ABHD10, mitochondrial	2.8705e+07
Q9NUM3	S39A9_HUMAN	SLC39A9	Zinc transporter ZIP9	2.10604e+06
Q9NUP9	LIN7C_HUMAN	LIN7C	Protein lin-7 homolog C	2.17903e+07
Q9NUQ2	PLCE_HUMAN	AGPAT5	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	8.80285e+06
Q9NUQ6	SPS2L_HUMAN	SPATS2L	SPATS2-like protein	4.84608e+06
Q9NUQ7	UFSP2_HUMAN	UFSP2	Ufm1-specific protease 2	1.62031e+07
Q9NUQ8	ABCF3_HUMAN	ABCF3	ATP-binding cassette sub-family F member 3	1.14896e+07
Q9NUQ9	CYRIB_HUMAN	CYRIB	CYFIP-related Rac1 interactor B	1.74019e+07
Q9NUT2	MITOS_HUMAN	ABCB8	Mitochondrial potassium channel ATP-binding subunit	2.94477e+06
Q9NUU7;Q9UMR2	DD19A_HUMAN;DD19B_HUMAN	DDX19A;DDX19B	ATP-dependent RNA helicase DDX19A	3.61399e+07
Q9NUV9	GIMA4_HUMAN	GIMAP4	GTPase IMAP family member 4	1.53243e+07
Q9NUY8	TBC23_HUMAN	TBC1D23	TBC1 domain family member 23	9.7444e+06
Q9NV31	IMP3_HUMAN	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	5.83398e+06
Q9NV70	EXOC1_HUMAN	EXOC1	Exocyst complex component 1	8.81079e+06
Q9NVA2	SEP11_HUMAN	SEPTIN11	Septin-11	8.62592e+07
Q9NVD7	PARVA_HUMAN	PARVA	Alpha-parvin	3.09142e+07
Q9NVE7	PANK4_HUMAN	PANK4	4'-phosphopantetheine phosphatase	2.59599e+07
Q9NVG8	TBC13_HUMAN	TBC1D13	TBC1 domain family member 13	4.8285e+06
Q9NVH0	EXD2_HUMAN	EXD2	Exonuclease 3'-5' domain-containing protein 2	4.29714e+06
Q9NVH1	DJC11_HUMAN	DNAJC11	DnaJ homolog subfamily C member 11	1.23054e+07
Q9NVH6	TMLH_HUMAN	TMLHE	Trimethyllysine dioxygenase, mitochondrial	8.47159e+06
Q9NVI7	ATD3A_HUMAN	ATAD3A	ATPase family AAA domain-containing protein 3A	2.34268e+08
Q9NVJ2	ARL8B_HUMAN	ARL8B	ADP-ribosylation factor-like protein 8B	1.81925e+07
Q9NVM9	INT13_HUMAN	INTS13	Integrator complex subunit 13	2.76612e+06
Q9NVP1	DDX18_HUMAN	DDX18	ATP-dependent RNA helicase DDX18	3.69209e+07
Q9NVS9	PNPO_HUMAN	PNPO	Pyridoxine-5'-phosphate oxidase	5.3053e+07
Q9NVV4	PAPD1_HUMAN	MTPAP	Poly(A) RNA polymerase, mitochondrial	1.4227e+06
Q9NVX2	NLE1_HUMAN	NLE1	Notchless protein homolog 1	2.52678e+06
Q9NVZ3	NECP2_HUMAN	NECAP2	Adaptin ear-binding coat-associated protein 2	1.65086e+07
Q9NW13	RBM28_HUMAN	RBM28	RNA-binding protein 28	1.56668e+06
Q9NW64	RBM22_HUMAN	RBM22	Pre-mRNA-splicing factor RBM22	8.38091e+06
Q9NW68	BSDC1_HUMAN	BSDC1	BSD domain-containing protein 1	4.69203e+06
Q9NW97	TMM51_HUMAN	TMEM51	Transmembrane protein 51	5.10476e+06
Q9NWB6	ARGL1_HUMAN	ARGLU1	Arginine and glutamate-rich protein 1	1.4447e+07
Q9NWS0	PIHD1_HUMAN	PIH1D1	PIH1 domain-containing protein 1	9.07296e+06
Q9NWU1	OXSM_HUMAN	OXSM	3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial	5.24133e+06
Q9NWU5	RM22_HUMAN	MRPL22	Large ribosomal subunit protein uL22m	1.53853e+07
Q9NWV4	CZIB_HUMAN	CZIB	CXXC motif containing zinc binding protein	1.52825e+07
Q9NWV8	BABA1_HUMAN	BABAM1	BRISC and BRCA1-A complex member 1	5.30727e+06
Q9NWZ3	IRAK4_HUMAN	IRAK4	Interleukin-1 receptor-associated kinase 4	6.6555e+06
Q9NWZ5	UCKL1_HUMAN	UCKL1	Uridine-cytidine kinase-like 1	3.52706e+06
Q9NX04	AIRIM_HUMAN	AIRIM	AFG2-interacting ribosome maturation factor	3.23871e+06
Q9NX14	NDUBB_HUMAN	NDUFB11	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	3.60488e+07
Q9NX20	RM16_HUMAN	MRPL16	Large ribosomal subunit protein uL16m	1.55794e+07
Q9NX24	NHP2_HUMAN	NHP2	H/ACA ribonucleoprotein complex subunit 2	1.57114e+07
Q9NX40	OCAD1_HUMAN	OCIAD1	OCIA domain-containing protein 1	5.0669e+07
Q9NX46	ADPRS_HUMAN	ADPRS	ADP-ribosylhydrolase ARH3	1.75474e+07
Q9NX55	HYPK_HUMAN	HYPK	Huntingtin-interacting protein K	4.12037e+08
Q9NX57	RAB20_HUMAN	RAB20	Ras-related protein Rab-20	1.66834e+07
Q9NX58	LYAR_HUMAN	LYAR	Cell growth-regulating nucleolar protein	5.58549e+06
Q9NX62	IMPA3_HUMAN	BPNT2	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase	7.45204e+06
Q9NX63	MIC19_HUMAN	CHCHD3	MICOS complex subunit MIC19	8.34391e+07
Q9NXA8	SIR5_HUMAN	SIRT5	NAD-dependent protein deacylase sirtuin-5, mitochondrial	7.47146e+06
Q9NXC5	MIO_HUMAN	MIOS	GATOR complex protein MIOS	4.51963e+07
Q9NXE4	NSMA3_HUMAN	SMPD4	Sphingomyelin phosphodiesterase 4	1.6622e+07
Q9NXG2	THUM1_HUMAN	THUMPD1	THUMP domain-containing protein 1	2.31968e+07
Q9NXH8	TOR4A_HUMAN	TOR4A	Torsin-4A	8.55436e+06
Q9NXH9	TRM1_HUMAN	TRMT1	tRNA (guanine(26)-N(2))-dimethyltransferase	1.51112e+06
Q9NXR7	BABA2_HUMAN	BABAM2	BRISC and BRCA1-A complex member 2	4.14307e+06
Q9NXS2	QPCTL_HUMAN	QPCTL	Glutaminyl-peptide cyclotransferase-like protein	1.93678e+07
Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12	3.85795e+06
Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1	1.26001e+07
Q9NY15	STAB1_HUMAN	STAB1	Stabilin-1	3.15981e+06
Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3	4.61414e+07
Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	1.38873e+07
Q9NYK5	RM39_HUMAN	MRPL39	Large ribosomal subunit protein mL39	8.40088e+06
Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11	2.76707e+08
Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3	3.04365e+07
Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	8.72805e+07
Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase	6.9623e+07
Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	2.91105e+07
Q9NZ32	ARP10_HUMAN	ACTR10	Actin-related protein 10	1.13421e+07
Q9NZ43	USE1_HUMAN	USE1	Vesicle transport protein USE1	1.20136e+07
Q9NZ45	CISD1_HUMAN	CISD1	CDGSH iron-sulfur domain-containing protein 1	2.23719e+07
Q9NZB2	F120A_HUMAN	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1	2.12012e+07
Q9NZD2	GLTP_HUMAN	GLTP	Glycolipid transfer protein	6.21917e+06
Q9NZD8	SPG21_HUMAN	SPG21	Maspardin	826993
Q9NZJ7	MTCH1_HUMAN	MTCH1	Mitochondrial carrier homolog 1	2.30717e+07
Q9NZJ9	NUDT4_HUMAN	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2	7.70308e+06
Q9NZL4	HPBP1_HUMAN	HSPBP1	Hsp70-binding protein 1	5.75442e+06
Q9NZL9	MAT2B_HUMAN	MAT2B	Methionine adenosyltransferase 2 subunit beta	4.21123e+07
Q9NZM1	MYOF_HUMAN	MYOF	Myoferlin	3.45109e+07
Q9NZM3	ITSN2_HUMAN	ITSN2	Intersectin-2	4.8208e+06
Q9NZN3	EHD3_HUMAN	EHD3	EH domain-containing protein 3	3.1332e+06
Q9NZN4	EHD2_HUMAN	EHD2	EH domain-containing protein 2	3.25817e+07
Q9NZN5	ARHGC_HUMAN	ARHGEF12	Rho guanine nucleotide exchange factor 12	4.86133e+06
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	7.99846e+06
Q9NZQ3	SPN90_HUMAN	NCKIPSD	NCK-interacting protein with SH3 domain	2.9083e+06
Q9NZT2	OGFR_HUMAN	OGFR	Opioid growth factor receptor	7.19103e+06
Q9NZU5	LMCD1_HUMAN	LMCD1	LIM and cysteine-rich domains protein 1	1.21911e+07
Q9NZW5	PALS2_HUMAN	PALS2	Protein PALS2	2.82648e+06
Q9NZZ3	CHMP5_HUMAN	CHMP5	Charged multivesicular body protein 5	5.76378e+06
Q9P000	COMD9_HUMAN	COMMD9	COMM domain-containing protein 9	7.78559e+06
Q9P015	RM15_HUMAN	MRPL15	Large ribosomal subunit protein uL15m	1.11744e+07
Q9P016	THYN1_HUMAN	THYN1	Thymocyte nuclear protein 1	3.00453e+07
Q9P032	NDUF4_HUMAN	NDUFAF4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	1.55263e+07
Q9P035	HACD3_HUMAN	HACD3	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	1.72996e+07
Q9P0I2	EMC3_HUMAN	EMC3	ER membrane protein complex subunit 3	1.21352e+07
Q9P0J0	NDUAD_HUMAN	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	6.36073e+07
Q9P0J1	PDP1_HUMAN	PDP1	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	1.10272e+07
Q9P0K7	RAI14_HUMAN	RAI14	Ankycorbin	4.15905e+06
Q9P0L0	VAPA_HUMAN	VAPA	Vesicle-associated membrane protein-associated protein A	3.30793e+07
Q9P0M6	H2AW_HUMAN	MACROH2A2	Core histone macro-H2A.2	5.72416e+07
Q9P0M9	RM27_HUMAN	MRPL27	Large ribosomal subunit protein bL27m	7.54271e+06
Q9P0P8	MRES1_HUMAN	MTRES1	Mitochondrial transcription rescue factor 1	4.81613e+06
Q9P0S9	TM14C_HUMAN	TMEM14C	Transmembrane protein 14C	3.01624e+06
Q9P0V3	SH3B4_HUMAN	SH3BP4	SH3 domain-binding protein 4	2.8231e+06
Q9P0V9	SEP10_HUMAN	SEPTIN10	Septin-10	4.68107e+06
Q9P1U1	ARP3B_HUMAN	ACTR3B	Actin-related protein 3B	8.04206e+06
Q9P1Y5	CAMP3_HUMAN	CAMSAP3	Calmodulin-regulated spectrin-associated protein 3	9.59038e+06
Q9P206	K1522_HUMAN	KIAA1522	Uncharacterized protein KIAA1522	4.12733e+06
Q9P253	VPS18_HUMAN	VPS18	Vacuolar protein sorting-associated protein 18 homolog	2.39773e+07
Q9P258	RCC2_HUMAN	RCC2	Protein RCC2	2.06251e+07
Q9P265	DIP2B_HUMAN	DIP2B	Disco-interacting protein 2 homolog B	1.32683e+07
Q9P266	JCAD_HUMAN	JCAD	Junctional cadherin 5-associated protein	579147
Q9P270	SLAI2_HUMAN	SLAIN2	SLAIN motif-containing protein 2	6.33443e+06
Q9P287	BCCIP_HUMAN	BCCIP	BRCA2 and CDKN1A-interacting protein	1.72049e+07
Q9P289;Q9Y6E0	STK24_HUMAN;STK26_HUMAN	STK24;STK26	Serine/threonine-protein kinase 26	3.96869e+06
Q9P291	ARMX1_HUMAN	ARMCX1	Armadillo repeat-containing X-linked protein 1	5.9475e+06
Q9P2B2	FPRP_HUMAN	PTGFRN	Prostaglandin F2 receptor negative regulator	2.42202e+07
Q9P2D3	HTR5B_HUMAN	HEATR5B	HEAT repeat-containing protein 5B	5.81685e+06
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	4.03865e+08
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	7.1587e+06
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	4.6286e+07
Q9P2K3	RCOR3_HUMAN	RCOR3	REST corepressor 3	644041
Q9P2K5	MYEF2_HUMAN	MYEF2	Myelin expression factor 2	1.29785e+07
Q9P2M7	CING_HUMAN	CGN	Cingulin	6.83836e+07
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	1.30728e+07
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	3.18019e+07
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	1.00413e+07
Q9P2W9	STX18_HUMAN	STX18	Syntaxin-18	2.01804e+07
Q9P2X0	DPM3_HUMAN	DPM3	Dolichol-phosphate mannosyltransferase subunit 3	1.70367e+08
Q9P2X3	IMPCT_HUMAN	IMPACT	Protein IMPACT	8.33218e+06
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	6.82776e+06
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	5.17393e+06
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	1.55489e+06
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	3.93894e+07
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	1.21516e+07
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	1.32628e+07
Q9UBF8	PI4KB_HUMAN	PI4KB	Phosphatidylinositol 4-kinase beta	1.23318e+06
Q9UBG0	MRC2_HUMAN	MRC2	C-type mannose receptor 2	1.42942e+07
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	3.93084e+07
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	3.48329e+07
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	3.15023e+06
Q9UBL3	ASH2L_HUMAN	ASH2L	Set1/Ash2 histone methyltransferase complex subunit ASH2	8.1751e+06
Q9UBM7	DHCR7_HUMAN	DHCR7	7-dehydrocholesterol reductase	5.72317e+06
Q9UBN4;Q9UL62	TRPC4_HUMAN;TRPC5_HUMAN	TRPC4;TRPC5	Short transient receptor potential channel 4	1.78534e+07
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	5.70519e+06
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	2.60402e+07
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	8.37219e+07
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	6.30339e+07
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	5.73253e+07
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	5.76385e+07
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	3.1594e+07
Q9UBT7	CTNL1_HUMAN	CTNNAL1	Alpha-catulin	3.42623e+06
Q9UBU3	GHRL_HUMAN	GHRL	Appetite-regulating hormone	1.41855e+07
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	5.43361e+06
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	3.87845e+07
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	1.50423e+07
Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier	1.62742e+07
Q9UBX5	FBLN5_HUMAN	FBLN5	Fibulin-5	4.86341e+07
Q9UD71	PPR1B_HUMAN	PPP1R1B	Protein phosphatase 1 regulatory subunit 1B	1.2027e+07
Q9UDR5	AASS_HUMAN	AASS	Alpha-aminoadipic semialdehyde synthase, mitochondrial	2.23113e+07
Q9UDT6	CLIP2_HUMAN	CLIP2	CAP-Gly domain-containing linker protein 2	3.2781e+06
Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	9.34504e+06
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	1.01159e+07
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	1.15389e+07
Q9UEE9	CFDP1_HUMAN	CFDP1	Craniofacial development protein 1	3.90415e+06
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	5.7186e+06
Q9UEW8	STK39_HUMAN	STK39	STE20/SPS1-related proline-alanine-rich protein kinase	1.93387e+06
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	3.44334e+07
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	1.72712e+06
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	2.94723e+07
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	7.84697e+06
Q9UG56	PISD_HUMAN	PISD	Phosphatidylserine decarboxylase proenzyme, mitochondrial	3.85306e+06
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	9.66661e+06
Q9UGI8	TES_HUMAN	TES	Testin	4.91576e+07
Q9UGM6	SYWM_HUMAN	WARS2	Tryptophan--tRNA ligase, mitochondrial	6.69283e+06
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	5.17881e+07
Q9UGT4	SUSD2_HUMAN	SUSD2	Sushi domain-containing protein 2	1.24744e+07
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	1.13849e+07
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	1.22724e+07
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	7.76138e+07
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	2.69386e+07
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	4.23452e+07
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	4.7141e+07
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	2.56838e+07
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	3.054e+07
Q9UHE5;Q9UHF3	NAT8B_HUMAN;NAT8_HUMAN	NAT8;NAT8B	N-acetyltransferase 8	4.33676e+06
Q9UHG0	DCDC2_HUMAN	DCDC2	Doublecortin domain-containing protein 2	3.1221e+06
Q9UHG2	PCS1N_HUMAN	PCSK1N	ProSAAS	2.22826e+07
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	5.34523e+07
Q9UHJ6	SHPK_HUMAN	SHPK	Sedoheptulokinase	1.89285e+07
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	3.78531e+07
Q9UHQ4	BAP29_HUMAN	BCAP29	B-cell receptor-associated protein 29	7.14885e+06
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	3.06784e+07
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	2.95724e+06
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	2.33393e+07
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	1.54433e+07
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	7.62615e+06
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	1.4916e+07
Q9UI08	EVL_HUMAN	EVL	Ena/VASP-like protein	8.45886e+06
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	3.39364e+07
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	5.98339e+07
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	2.81563e+07
Q9UI14	PRAF1_HUMAN	RABAC1	Prenylated Rab acceptor protein 1	6.06166e+06
Q9UI17	M2GD_HUMAN	DMGDH	Dimethylglycine dehydrogenase, mitochondrial	5.60869e+06
Q9UI26	IPO11_HUMAN	IPO11	Importin-11	1.4189e+06
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	1.0484e+07
Q9UI32	GLSL_HUMAN	GLS2	Glutaminase liver isoform, mitochondrial	2.5804e+06
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	1.80287e+07
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	1.44371e+07
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	1.29964e+07
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	3.96935e+06
Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial	1.09395e+07
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	5.37238e+07
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	7.0099e+06
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	5.96309e+06
Q9UJ14	GGT7_HUMAN	GGT7	Glutathione hydrolase 7	2.92421e+06
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	1.81294e+08
Q9UJ72	ANX10_HUMAN	ANXA10	Annexin A10	6.57134e+06
Q9UJ83	HACL1_HUMAN	HACL1	2-hydroxyacyl-CoA lyase 1	2.59774e+06
Q9UJC3	HOOK1_HUMAN	HOOK1	Protein Hook homolog 1	3.92073e+06
Q9UJC5	SH3L2_HUMAN	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	1.48913e+07
Q9UJS0	S2513_HUMAN	SLC25A13	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial	9.0708e+07
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	2.66249e+08
Q9UJV9	DDX41_HUMAN	DDX41	Probable ATP-dependent RNA helicase DDX41	2.85219e+06
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	1.45508e+07
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	4.32512e+06
Q9UJX3	APC7_HUMAN	ANAPC7	Anaphase-promoting complex subunit 7	3.7671e+06
Q9UJX4	APC5_HUMAN	ANAPC5	Anaphase-promoting complex subunit 5	1.46591e+06
Q9UJY4	GGA2_HUMAN	GGA2	ADP-ribosylation factor-binding protein GGA2	1.07108e+07
Q9UJY5	GGA1_HUMAN	GGA1	ADP-ribosylation factor-binding protein GGA1	2.84874e+06
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	5.67465e+07
Q9UK22	FBX2_HUMAN	FBXO2	F-box only protein 2	1.28285e+07
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	5.41493e+06
Q9UK45	LSM7_HUMAN	LSM7	U6 snRNA-associated Sm-like protein LSm7	1.53337e+07
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	7.72317e+06
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	7.88318e+06
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	2.00037e+07
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	5.98904e+06
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	2.25745e+07
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	4.60817e+06
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	3.24445e+07
Q9UKM7	MA1B1_HUMAN	MAN1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	4.26405e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	4.35377e+07
Q9UKN8	TF3C4_HUMAN	GTF3C4	General transcription factor 3C polypeptide 4	2.91139e+06
