Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200928yuanch_Connie_TCPA_60minDIA_b1-10.mzML
Q9P2N5	RBM27_HUMAN	RBM27	RNA-binding protein 27	5.38648e+06
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	1.39586e+07
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	3.7686e+07
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	1.34603e+07
Q9P2W9	STX18_HUMAN	STX18	Syntaxin-18	1.5475e+07
Q9P2X0	DPM3_HUMAN	DPM3	Dolichol-phosphate mannosyltransferase subunit 3	2.06184e+07
Q9P2X3	IMPCT_HUMAN	IMPACT	Protein IMPACT	4.28636e+06
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	1.41558e+07
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	6.18627e+06
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	6.50617e+06
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	3.42224e+06
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	3.61847e+07
Q9UBC5	MYO1A_HUMAN	MYO1A	Unconventional myosin-Ia	6.58211e+07
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	1.83198e+07
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	6.49016e+06
Q9UBF8	PI4KB_HUMAN	PI4KB	Phosphatidylinositol 4-kinase beta	2.61015e+06
Q9UBG0	MRC2_HUMAN	MRC2	C-type mannose receptor 2	1.08827e+07
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	1.55648e+07
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	4.23626e+07
Q9UBK7;Q9UNT1	RBL2A_HUMAN;RBL2B_HUMAN	RABL2A;RABL2B	Rab-like protein 2A	5.65599e+06
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	4.42466e+06
Q9UBL3	ASH2L_HUMAN	ASH2L	Set1/Ash2 histone methyltransferase complex subunit ASH2	5.56727e+06
Q9UBM7	DHCR7_HUMAN	DHCR7	7-dehydrocholesterol reductase	1.33468e+07
Q9UBN4;Q9UL62	TRPC4_HUMAN;TRPC5_HUMAN	TRPC4;TRPC5	Short transient receptor potential channel 4	3.70989e+06
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	6.73654e+06
Q9UBP0	SPAST_HUMAN	SPAST	Spastin	1.03704e+07
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	1.75641e+07
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	5.64076e+07
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	9.06503e+07
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	8.12371e+07
Q9UBS0	KS6B2_HUMAN	RPS6KB2	Ribosomal protein S6 kinase beta-2	214037
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	2.32926e+07
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	4.34368e+07
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	8.33398e+06
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	1.74007e+07
Q9UBV7	B4GT7_HUMAN	B4GALT7	Beta-1,4-galactosyltransferase 7	3.47538e+06
Q9UBV8	PEF1_HUMAN	PEF1	Peflin	9.43745e+06
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	4.5684e+06
Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier	1.27959e+07
Q9UBX5	FBLN5_HUMAN	FBLN5	Fibulin-5	7.93851e+07
Q9UBX7	KLK11_HUMAN	KLK11	Kallikrein-11	3.1567e+06
Q9UBY9	HSPB7_HUMAN	HSPB7	Heat shock protein beta-7	7.49384e+06
Q9UD71	PPR1B_HUMAN	PPP1R1B	Protein phosphatase 1 regulatory subunit 1B	1.03023e+08
Q9UDT6	CLIP2_HUMAN	CLIP2	CAP-Gly domain-containing linker protein 2	1.15206e+07
Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	4.52336e+06
Q9UDX5	MTFP1_HUMAN	MTFP1	Mitochondrial fission process protein 1	2.48128e+06
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	1.21424e+08
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	5.46451e+06
Q9UEE9	CFDP1_HUMAN	CFDP1	Craniofacial development protein 1	8.75568e+06
Q9UER7	DAXX_HUMAN	DAXX	Death domain-associated protein 6	3.49009e+06
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	9.43505e+06
Q9UEW8	STK39_HUMAN	STK39	STE20/SPS1-related proline-alanine-rich protein kinase	6.89805e+06
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	3.68822e+07
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	1.67444e+06
Q9UFG5	CS025_HUMAN	C19orf25	UPF0449 protein C19orf25	1.62505e+07
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	2.5473e+07
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	6.00833e+06
Q9UG01	IF172_HUMAN	IFT172	Intraflagellar transport protein 172 homolog	794972
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	1.13194e+07
Q9UGI8	TES_HUMAN	TES	Testin	6.43362e+07
Q9UGK3	STAP2_HUMAN	STAP2	Signal-transducing adaptor protein 2	2.73338e+06
Q9UGM3	DMBT1_HUMAN	DMBT1	Deleted in malignant brain tumors 1 protein	1.91038e+08
Q9UGN4	CLM8_HUMAN	CD300A	CMRF35-like molecule 8	2.37001e+06
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	7.02459e+06
Q9UGR2	Z3H7B_HUMAN	ZC3H7B	Zinc finger CCCH domain-containing protein 7B	3.02542e+07
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	5.17203e+06
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	1.2796e+07
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	1.40183e+07
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	3.53599e+07
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	2.67382e+07
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	4.1181e+07
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	2.58535e+07
Q9UHD1	CHRD1_HUMAN	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	1.38359e+07
Q9UHD2	TBK1_HUMAN	TBK1	Serine/threonine-protein kinase TBK1	9.95072e+06
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	7.09757e+07
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	4.44528e+07
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	2.64326e+07
Q9UHK6	AMACR_HUMAN	AMACR	Alpha-methylacyl-CoA racemase	2.28314e+07
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	1.75921e+07
Q9UHN6	CEIP2_HUMAN	CEMIP2	Inactive cell surface hyaluronidase CEMIP2	9.3915e+06
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	3.14492e+07
Q9UHR4	BI2L1_HUMAN	BAIAP2L1	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	4.8794e+07
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	6.87134e+06
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	5.25579e+07
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	2.96152e+07
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	6.11657e+06
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	9.10819e+06
Q9UI08	EVL_HUMAN	EVL	Ena/VASP-like protein	1.42509e+07
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	3.32451e+07
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	8.40966e+06
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	2.14588e+07
Q9UI14	PRAF1_HUMAN	RABAC1	Prenylated Rab acceptor protein 1	6.97981e+06
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	1.28874e+07
Q9UI36	DACH1_HUMAN	DACH1	Dachshund homolog 1	1.23938e+07
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	1.5939e+07
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	1.0685e+07
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	6.45498e+06
Q9UIF9	BAZ2A_HUMAN	BAZ2A	Bromodomain adjacent to zinc finger domain protein 2A	1.65536e+07
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	5.34162e+06
Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial	1.43746e+07
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	5.52055e+07
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	8.24345e+06
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	7.09324e+06
Q9UJ14	GGT7_HUMAN	GGT7	Glutathione hydrolase 7	847545
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	1.57272e+07
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	4.25257e+07
Q9UJC3	HOOK1_HUMAN	HOOK1	Protein Hook homolog 1	3.6287e+06
Q9UJC5	SH3L2_HUMAN	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	2.02022e+07
Q9UJM8	HAOX1_HUMAN	HAO1	2-Hydroxyacid oxidase 1	8.36276e+06
Q9UJS0	S2513_HUMAN	SLC25A13	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial	1.44814e+08
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	2.20387e+08
Q9UJV9	DDX41_HUMAN	DDX41	Probable ATP-dependent RNA helicase DDX41	3.7378e+06
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	1.10561e+07
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	1.21649e+07
Q9UJY1	HSPB8_HUMAN	HSPB8	Heat shock protein beta-8	7.10257e+06
Q9UJY4	GGA2_HUMAN	GGA2	ADP-ribosylation factor-binding protein GGA2	7.52268e+06
Q9UJY5	GGA1_HUMAN	GGA1	ADP-ribosylation factor-binding protein GGA1	6.25072e+06
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	6.30283e+07
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	5.90431e+06
Q9UK45	LSM7_HUMAN	LSM7	U6 snRNA-associated Sm-like protein LSm7	1.49465e+07
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	1.33248e+07
Q9UK61	TASOR_HUMAN	TASOR	Protein TASOR	3.16487e+06
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	8.09746e+07
Q9UK99	FBX3_HUMAN	FBXO3	F-box only protein 3	7.35043e+07
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	6.81978e+06
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	1.71811e+07
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	2.17015e+07
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	5.02281e+07
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	4.90991e+07
Q9UKL0	RCOR1_HUMAN	RCOR1	REST corepressor 1	5.3471e+06
Q9UKL6	PPCT_HUMAN	PCTP	Phosphatidylcholine transfer protein	4.36506e+06
Q9UKM7	MA1B1_HUMAN	MAN1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	5.14362e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	5.63598e+07
Q9UKN8	TF3C4_HUMAN	GTF3C4	General transcription factor 3C polypeptide 4	5.52643e+06
Q9UKS6	PACN3_HUMAN	PACSIN3	Protein kinase C and casein kinase substrate in neurons protein 3	1.73178e+07
Q9UKU7	ACAD8_HUMAN	ACAD8	Isobutyryl-CoA dehydrogenase, mitochondrial	1.50941e+07
Q9UKU9	ANGL2_HUMAN	ANGPTL2	Angiopoietin-related protein 2	3.12197e+06
Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus	2.40099e+07
Q9UKV8	AGO2_HUMAN	AGO2	Protein argonaute-2	1.28158e+07
Q9UKX7	NUP50_HUMAN	NUP50	Nuclear pore complex protein Nup50	1.03471e+07
Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog	3.86247e+07
Q9UKZ1	CNO11_HUMAN	CNOT11	CCR4-NOT transcription complex subunit 11	2.17713e+06
Q9UL03	INT6_HUMAN	INTS6	Integrator complex subunit 6	1.50719e+07
Q9UL12	SARDH_HUMAN	SARDH	Sarcosine dehydrogenase, mitochondrial	2.79234e+06
Q9UL18	AGO1_HUMAN	AGO1	Protein argonaute-1	1.36581e+07
Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21	3.4405e+07
Q9UL26	RB22A_HUMAN	RAB22A	Ras-related protein Rab-22A	3.45355e+06
Q9UL40	ZN346_HUMAN	ZNF346	Zinc finger protein 346	2.7211e+06
Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2	1.52122e+08
Q9ULA0	DNPEP_HUMAN	DNPEP	Aspartyl aminopeptidase	4.82341e+07
Q9ULC3	RAB23_HUMAN	RAB23	Ras-related protein Rab-23	1.35352e+07
Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1	2.27539e+07
Q9ULC5	ACSL5_HUMAN	ACSL5	Long-chain-fatty-acid--CoA ligase 5	1.10248e+07
Q9ULG1	INO80_HUMAN	INO80	Chromatin-remodeling ATPase INO80	472381
Q9ULH0	KDIS_HUMAN	KIDINS220	Kinase D-interacting substrate of 220 kDa	2.51635e+06
Q9ULK4	MED23_HUMAN	MED23	Mediator of RNA polymerase II transcription subunit 23	3.42641e+06
Q9ULP9	TBC24_HUMAN	TBC1D24	TBC1 domain family member 24	1.12933e+06
Q9ULR0	ISY1_HUMAN	ISY1	Pre-mRNA-splicing factor ISY1 homolog	6.55464e+06
Q9ULR3	PPM1H_HUMAN	PPM1H	Protein phosphatase 1H	1.34687e+07
Q9ULT0	TTC7A_HUMAN	TTC7A	Tetratricopeptide repeat protein 7A	4.81863e+06
Q9ULT8	HECD1_HUMAN	HECTD1	E3 ubiquitin-protein ligase HECTD1	7.01315e+06
Q9ULU4	ZMYD8_HUMAN	ZMYND8	MYND-type zinc finger-containing chromatin reader ZMYND8	2.9952e+06
Q9ULV0	MYO5B_HUMAN	MYO5B	Unconventional myosin-Vb	2.21517e+07
Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C	7.40292e+07
Q9ULW8	PADI3_HUMAN	PADI3	Protein-arginine deiminase type-3	7.75704e+06
Q9ULX3	NOB1_HUMAN	NOB1	RNA-binding protein NOB1	4.01514e+06
Q9ULX6	AKP8L_HUMAN	AKAP8L	A-kinase anchor protein 8-like	3.20974e+06
Q9ULX9	MAFF_HUMAN	MAFF	Transcription factor MafF	2.37545e+06
Q9ULZ3	ASC_HUMAN	PYCARD	Apoptosis-associated speck-like protein containing a CARD	5.11702e+07
Q9UM00	TMCO1_HUMAN	TMCO1	Calcium load-activated calcium channel	1.35951e+07
Q9UM22	EPDR1_HUMAN	EPDR1	Mammalian ependymin-related protein 1	3.30309e+07
Q9UM54	MYO6_HUMAN	MYO6	Unconventional myosin-VI	4.95973e+07
Q9UMS0	NFU1_HUMAN	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	1.52942e+07
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	5.66184e+07
Q9UMS6	SYNP2_HUMAN	SYNPO2	Synaptopodin-2	1.6835e+07
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	4.11574e+07
Q9UMX5	NENF_HUMAN	NENF	Neudesin	1.41256e+07
Q9UMY1	NOL7_HUMAN	NOL7	Nucleolar protein 7	1.79236e+06
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	2.00987e+07
Q9UMZ2	SYNRG_HUMAN	SYNRG	Synergin gamma	8.07675e+06
Q9UN36	NDRG2_HUMAN	NDRG2	Protein NDRG2	4.28524e+07
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	1.61425e+07
Q9UN81	LORF1_HUMAN	L1RE1	LINE-1 retrotransposable element ORF1 protein	1.74259e+07
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	4.20709e+07
Q9UNA1	RHG26_HUMAN	ARHGAP26	Rho GTPase-activating protein 26	1.79819e+06
Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP	1.10024e+07
Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	3.81604e+07
Q9UNF1	MAGD2_HUMAN	MAGED2	Melanoma-associated antigen D2	2.30509e+07
Q9UNH6	SNX7_HUMAN	SNX7	Sorting nexin-7	6.12881e+06
Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6	2.6669e+07
Q9UNI6	DUS12_HUMAN	DUSP12	Dual specificity protein phosphatase 12	1.42589e+06
Q9UNK0	STX8_HUMAN	STX8	Syntaxin-8	5.90554e+06
Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	2.39812e+07
Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	4.46168e+07
Q9UNN5	FAF1_HUMAN	FAF1	FAS-associated factor 1	7.91783e+06
Q9UNN8	EPCR_HUMAN	PROCR	Endothelial protein C receptor	4.75228e+06
Q9UNP9	PPIE_HUMAN	PPIE	Peptidyl-prolyl cis-trans isomerase E	1.06943e+07
Q9UNS2	CSN3_HUMAN	COPS3	COP9 signalosome complex subunit 3	9.70052e+06
Q9UNW1	MINP1_HUMAN	MINPP1	Multiple inositol polyphosphate phosphatase 1	7.86875e+06
Q9UNX3	RL26L_HUMAN	RPL26L1	Ribosomal protein uL24-like	1.24159e+07
Q9UNX4	WDR3_HUMAN	WDR3	WD repeat-containing protein 3	1.2524e+06
Q9UNY4	TTF2_HUMAN	TTF2	Transcription termination factor 2	665167
Q9UNZ2	NSF1C_HUMAN	NSFL1C	NSFL1 cofactor p47	3.18283e+07
Q9UP83	COG5_HUMAN	COG5	Conserved oligomeric Golgi complex subunit 5	7.88018e+06
Q9UPN3	MACF1_HUMAN	MACF1	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5	2.8426e+07
Q9UPN6	SCAF8_HUMAN	SCAF8	SR-related and CTD-associated factor 8	1.14319e+07
Q9UPN7	PP6R1_HUMAN	PPP6R1	Serine/threonine-protein phosphatase 6 regulatory subunit 1	6.33951e+07
Q9UPN9	TRI33_HUMAN	TRIM33	E3 ubiquitin-protein ligase TRIM33	8.31231e+06
Q9UPQ0	LIMC1_HUMAN	LIMCH1	LIM and calponin homology domains-containing protein 1	7.51834e+06
Q9UPQ7	PZRN3_HUMAN	PDZRN3	E3 ubiquitin-protein ligase PDZRN3	2.19027e+06
Q9UPQ9	TNR6B_HUMAN	TNRC6B	Trinucleotide repeat-containing gene 6B protein	2.40378e+06
Q9UPR3	SMG5_HUMAN	SMG5	Nonsense-mediated mRNA decay factor SMG5	2.24808e+06
Q9UPT5	EXOC7_HUMAN	EXOC7	Exocyst complex component 7	9.54039e+06
Q9UPT8	ZC3H4_HUMAN	ZC3H4	Zinc finger CCCH domain-containing protein 4	3.68969e+06
Q9UPU5	UBP24_HUMAN	USP24	Ubiquitin carboxyl-terminal hydrolase 24	3.90071e+06
Q9UPU7	TBD2B_HUMAN	TBC1D2B	TBC1 domain family member 2B	2.97258e+06
Q9UQ13	SHOC2_HUMAN	SHOC2	Leucine-rich repeat protein SHOC-2	3.98771e+06
Q9UQ35	SRRM2_HUMAN	SRRM2	Serine/arginine repetitive matrix protein 2	4.47442e+07
Q9UQ80	PA2G4_HUMAN	PA2G4	Proliferation-associated protein 2G4	1.4111e+08
Q9UQ90	SPG7_HUMAN	SPG7	Paraplegin	4.60033e+06
Q9UQB8	BAIP2_HUMAN	BAIAP2	Brain-specific angiogenesis inhibitor 1-associated protein 2	2.52346e+06
Q9UQE7	SMC3_HUMAN	SMC3	Structural maintenance of chromosomes protein 3	2.52528e+07
Q9UQN3	CHM2B_HUMAN	CHMP2B	Charged multivesicular body protein 2b	1.66221e+07
Q9Y217	MTMR6_HUMAN	MTMR6	Myotubularin-related protein 6	4.65418e+06
Q9Y223	GLCNE_HUMAN	GNE	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	9.55596e+06
Q9Y224	RTRAF_HUMAN	RTRAF	RNA transcription, translation and transport factor protein	3.06161e+07
Q9Y230	RUVB2_HUMAN	RUVBL2	RuvB-like 2	8.47347e+07
Q9Y237	PIN4_HUMAN	PIN4	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	7.33766e+06
Q9Y240	CLC11_HUMAN	CLEC11A	C-type lectin domain family 11 member A	1.20282e+07
Q9Y259	CHKB_HUMAN	CHKB	Choline/ethanolamine kinase	5.17631e+06
Q9Y262	EIF3L_HUMAN	EIF3L	Eukaryotic translation initiation factor 3 subunit L	1.77117e+07
Q9Y263	PLAP_HUMAN	PLAA	Phospholipase A-2-activating protein	9.54616e+06
Q9Y265	RUVB1_HUMAN	RUVBL1	RuvB-like 1	5.72015e+07
Q9Y266	NUDC_HUMAN	NUDC	Nuclear migration protein nudC	3.1308e+07
Q9Y276	BCS1_HUMAN	BCS1L	Mitochondrial chaperone BCS1	5.9288e+06
Q9Y277	VDAC3_HUMAN	VDAC3	Voltage-dependent anion-selective channel protein 3	1.02084e+08
Q9Y285	SYFA_HUMAN	FARSA	Phenylalanine--tRNA ligase alpha subunit	3.15378e+07
Q9Y295	DRG1_HUMAN	DRG1	Developmentally-regulated GTP-binding protein 1	1.75516e+07
Q9Y296	TPPC4_HUMAN	TRAPPC4	Trafficking protein particle complex subunit 4	1.19203e+07
Q9Y2A7	NCKP1_HUMAN	NCKAP1	Nck-associated protein 1	2.70492e+07
Q9Y2A9	B3GN3_HUMAN	B3GNT3	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 3	7.23555e+06
Q9Y2B0	CNPY2_HUMAN	CNPY2	Protein canopy homolog 2	1.55913e+08
Q9Y2C4	EXOG_HUMAN	EXOG	Nuclease EXOG, mitochondrial	2.58444e+06
Q9Y2D4	EXC6B_HUMAN	EXOC6B	Exocyst complex component 6B	2.17975e+06
Q9Y2D5	AKAP2_HUMAN	AKAP2	A-kinase anchor protein 2	2.22903e+06
Q9Y2E4	DIP2C_HUMAN	DIP2C	Disco-interacting protein 2 homolog C	2.75385e+06
Q9Y2G5	OFUT2_HUMAN	POFUT2	GDP-fucose protein O-fucosyltransferase 2	2.60384e+06
Q9Y2H0	DLGP4_HUMAN	DLGAP4	Disks large-associated protein 4	7.51739e+06
Q9Y2H1	ST38L_HUMAN	STK38L	Serine/threonine-protein kinase 38-like	5.34031e+06
Q9Y2H5	PKHA6_HUMAN	PLEKHA6	Pleckstrin homology domain-containing family A member 6	3.80363e+07
Q9Y2H6	FND3A_HUMAN	FNDC3A	Fibronectin type-III domain-containing protein 3A	9.86901e+06
Q9Y2I8	WDR37_HUMAN	WDR37	WD repeat-containing protein 37	1.27572e+07
Q9Y2J2	E41L3_HUMAN	EPB41L3	Band 4.1-like protein 3	1.37164e+07
Q9Y2J8	PADI2_HUMAN	PADI2	Protein-arginine deiminase type-2	6.93319e+06
Q9Y2L1	RRP44_HUMAN	DIS3	Exosome complex exonuclease RRP44	1.39274e+07
Q9Y2L5	TPPC8_HUMAN	TRAPPC8	Trafficking protein particle complex subunit 8	6.79866e+06
Q9Y2P5	S27A5_HUMAN	SLC27A5	Long-chain fatty acid transport protein 5	8.55055e+06
Q9Y2P8	RCL1_HUMAN	RCL1	RNA 3'-terminal phosphate cyclase-like protein	2.78638e+06
Q9Y2Q3	GSTK1_HUMAN	GSTK1	Glutathione S-transferase kappa 1	2.75218e+08
Q9Y2Q5	LTOR2_HUMAN	LAMTOR2	Ragulator complex protein LAMTOR2	7.95081e+06
Q9Y2Q9	RT28_HUMAN	MRPS28	Small ribosomal subunit protein bS1m	1.27646e+07
Q9Y2R0	COA3_HUMAN	COA3	Cytochrome c oxidase assembly factor 3 homolog, mitochondrial	2.83274e+07
Q9Y2R4	DDX52_HUMAN	DDX52	Probable ATP-dependent RNA helicase DDX52	5.82019e+06
Q9Y2R5	RT17_HUMAN	MRPS17	Small ribosomal subunit protein uS17m	6.17601e+06
Q9Y2R9	RT07_HUMAN	MRPS7	Small ribosomal subunit protein uS7m	7.45893e+07
Q9Y2S2	CRYL1_HUMAN	CRYL1	Lambda-crystallin homolog	6.58438e+07
Q9Y2S7	PDIP2_HUMAN	POLDIP2	Polymerase delta-interacting protein 2	5.63137e+07
Q9Y2T2	AP3M1_HUMAN	AP3M1	AP-3 complex subunit mu-1	8.28202e+06
Q9Y2T3	GUAD_HUMAN	GDA	Guanine deaminase	4.14072e+07
Q9Y2U8	MAN1_HUMAN	LEMD3	Inner nuclear membrane protein Man1	3.37998e+07
Q9Y2V2	CHSP1_HUMAN	CARHSP1	Calcium-regulated heat-stable protein 1	6.12749e+07
Q9Y2V7	COG6_HUMAN	COG6	Conserved oligomeric Golgi complex subunit 6	7.66274e+06
Q9Y2W1	TR150_HUMAN	THRAP3	Thyroid hormone receptor-associated protein 3	5.06698e+07
Q9Y2W2	WBP11_HUMAN	WBP11	WW domain-binding protein 11	2.37146e+07
Q9Y2X3	NOP58_HUMAN	NOP58	Nucleolar protein 58	3.60717e+07
Q9Y2X7	GIT1_HUMAN	GIT1	ARF GTPase-activating protein GIT1	1.49376e+07
Q9Y2Y0	AR2BP_HUMAN	ARL2BP	ADP-ribosylation factor-like protein 2-binding protein	8.7764e+06
Q9Y2Z0	SGT1_HUMAN	SUGT1	Protein SGT1 homolog	3.25762e+07
