Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-4.mzML
Q9H270	VPS11_HUMAN	VPS11	Vacuolar protein sorting-associated protein 11 homolog	3.71768e+06
Q9H299	SH3L3_HUMAN	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3	1.60398e+08
Q9H2D6	TARA_HUMAN	TRIOBP	TRIO and F-actin-binding protein	9.97386e+06
Q9H2G2	SLK_HUMAN	SLK	STE20-like serine/threonine-protein kinase	5.90584e+06
Q9H2H8	PPIL3_HUMAN	PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3	7.79689e+06
Q9H2J4	PDCL3_HUMAN	PDCL3	Phosducin-like protein 3	6.77993e+06
Q9H2M3	BHMT2_HUMAN	BHMT2	S-methylmethionine--homocysteine S-methyltransferase BHMT2	9.25323e+06
Q9H2M9	RBGPR_HUMAN	RAB3GAP2	Rab3 GTPase-activating protein non-catalytic subunit	9.73366e+06
Q9H2P0	ADNP_HUMAN	ADNP	Activity-dependent neuroprotector homeobox protein	2.25055e+07
Q9H2U1	DHX36_HUMAN	DHX36	ATP-dependent DNA/RNA helicase DHX36	8.25461e+06
Q9H2U2	IPYR2_HUMAN	PPA2	Inorganic pyrophosphatase 2, mitochondrial	1.29234e+07
Q9H307	PININ_HUMAN	PNN	Pinin	3.22806e+07
Q9H3F6	BACD3_HUMAN	KCTD10	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3	650801
Q9H3G5	CPVL_HUMAN	CPVL	Probable serine carboxypeptidase CPVL	4.90402e+07
Q9H3H3	CK068_HUMAN	C11orf68	UPF0696 protein C11orf68	5.94873e+06
Q9H3K6	BOLA2_HUMAN	BOLA2	BolA-like protein 2	1.40704e+07
Q9H3N1	TMX1_HUMAN	TMX1	Thioredoxin-related transmembrane protein 1	4.00695e+07
Q9H3P2	NELFA_HUMAN	NELFA	Negative elongation factor A	1.27054e+07
Q9H3P7	GCP60_HUMAN	ACBD3	Golgi resident protein GCP60	8.58772e+06
Q9H3S7	PTN23_HUMAN	PTPN23	Tyrosine-protein phosphatase non-receptor type 23	9.93627e+06
Q9H3U1	UN45A_HUMAN	UNC45A	Protein unc-45 homolog A	8.85826e+06
Q9H3U7	SMOC2_HUMAN	SMOC2	SPARC-related modular calcium-binding protein 2	1.16944e+07
Q9H410	DSN1_HUMAN	DSN1	Kinetochore-associated protein DSN1 homolog	3.82099e+06
Q9H425	CA198_HUMAN	C1orf198	Uncharacterized protein C1orf198	1.51383e+07
Q9H444	CHM4B_HUMAN	CHMP4B	Charged multivesicular body protein 4b	3.40269e+07
Q9H479	FN3K_HUMAN	FN3K	Fructosamine-3-kinase	6.75712e+06
Q9H488	OFUT1_HUMAN	POFUT1	GDP-fucose protein O-fucosyltransferase 1	3.69333e+07
Q9H492	MLP3A_HUMAN	MAP1LC3A	Microtubule-associated proteins 1A/1B light chain 3A	1.36056e+07
Q9H4A3	WNK1_HUMAN	WNK1	Serine/threonine-protein kinase WNK1	5.84397e+06
Q9H4A4	AMPB_HUMAN	RNPEP	Aminopeptidase B	2.37159e+07
Q9H4B0	OSGL1_HUMAN	OSGEPL1	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial	3.62992e+06
Q9H4F8	SMOC1_HUMAN	SMOC1	SPARC-related modular calcium-binding protein 1	4.16522e+07
Q9H4G0	E41L1_HUMAN	EPB41L1	Band 4.1-like protein 1	2.14052e+06
Q9H4G4	GAPR1_HUMAN	GLIPR2	Golgi-associated plant pathogenesis-related protein 1	2.63255e+07
Q9H4L4	SENP3_HUMAN	SENP3	Sentrin-specific protease 3	2.52798e+06
Q9H4L7	SMRCD_HUMAN	SMARCAD1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1	1.84148e+06
Q9H4M9	EHD1_HUMAN	EHD1	EH domain-containing protein 1	7.52258e+06
Q9H4W6	COE3_HUMAN	EBF3	Transcription factor COE3	1.47626e+07
Q9H4Z3	CAPAM_HUMAN	PCIF1	mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase	1.83722e+07
Q9H501	ESF1_HUMAN	ESF1	ESF1 homolog	3.13204e+06
Q9H582	ZN644_HUMAN	ZNF644	Zinc finger protein 644	9.92299e+06
Q9H583	HEAT1_HUMAN	HEATR1	HEAT repeat-containing protein 1	5.7585e+06
Q9H5H4	ZN768_HUMAN	ZNF768	Zinc finger protein 768	3.97566e+06
Q9H5N1	RABE2_HUMAN	RABEP2	Rab GTPase-binding effector protein 2	1.53938e+06
Q9H5X1	CIA2A_HUMAN	CIAO2A	Cytosolic iron-sulfur assembly component 2A	3.61205e+06
Q9H5Z1	DHX35_HUMAN	DHX35	Probable ATP-dependent RNA helicase DHX35	8.39803e+06
Q9H6B4	CLMP_HUMAN	CLMP	CXADR-like membrane protein	1.01107e+07
Q9H6E4	CC134_HUMAN	CCDC134	Coiled-coil domain-containing protein 134	5.61254e+06
Q9H6F5	CCD86_HUMAN	CCDC86	Coiled-coil domain-containing protein 86	4.99521e+06
Q9H6H4	REEP4_HUMAN	REEP4	Receptor expression-enhancing protein 4	1.23603e+06
Q9H6R4	NOL6_HUMAN	NOL6	Nucleolar protein 6	9.06623e+06
Q9H6T3	RPAP3_HUMAN	RPAP3	RNA polymerase II-associated protein 3	5.01559e+06
Q9H6U6	BCAS3_HUMAN	BCAS3	BCAS3 microtubule associated cell migration factor	3.53484e+06
Q9H6W3	RIOX1_HUMAN	RIOX1	Ribosomal oxygenase 1	9.20217e+06
Q9H6X2	ANTR1_HUMAN	ANTXR1	Anthrax toxin receptor 1	1.48715e+07
Q9H6Z4	RANB3_HUMAN	RANBP3	Ran-binding protein 3	2.66604e+07
Q9H773	DCTP1_HUMAN	DCTPP1	dCTP pyrophosphatase 1	5.74163e+06
Q9H7B2	RPF2_HUMAN	RPF2	Ribosome production factor 2 homolog	1.50091e+07
Q9H7B4	SMYD3_HUMAN	SMYD3	Histone-lysine N-methyltransferase SMYD3	2.01358e+07
Q9H7C9	AAMDC_HUMAN	AAMDC	Mth938 domain-containing protein	7.0358e+06
Q9H7D7	WDR26_HUMAN	WDR26	WD repeat-containing protein 26	2.95309e+06
Q9H7E9	CH033_HUMAN	C8orf33	UPF0488 protein C8orf33	4.00344e+06
Q9H7H0	MET17_HUMAN	METTL17	Methyltransferase-like protein 17, mitochondrial	3.84142e+06
Q9H7J1	PPR3E_HUMAN	PPP1R3E	Protein phosphatase 1 regulatory subunit 3E	6.2384e+06
Q9H7L9	SDS3_HUMAN	SUDS3	Sin3 histone deacetylase corepressor complex component SDS3	5.16064e+06
Q9H7P6	MB12B_HUMAN	MVB12B	Multivesicular body subunit 12B	6.33471e+06
Q9H7P9	PKHG2_HUMAN	PLEKHG2	Pleckstrin homology domain-containing family G member 2	748566
Q9H7Z3	NRDE2_HUMAN	NRDE2	Nuclear exosome regulator NRDE2	709682
Q9H7Z6	KAT8_HUMAN	KAT8	Histone acetyltransferase KAT8	8.75408e+06
Q9H7Z7	PGES2_HUMAN	PTGES2	Prostaglandin E synthase 2	1.66755e+07
Q9H814	PHAX_HUMAN	PHAX	Phosphorylated adapter RNA export protein	8.16256e+06
Q9H832	UBE2Z_HUMAN	UBE2Z	Ubiquitin-conjugating enzyme E2 Z	7.35114e+06
Q9H845	ACAD9_HUMAN	ACAD9	Complex I assembly factor ACAD9, mitochondrial	6.91552e+06
Q9H857	NT5D2_HUMAN	NT5DC2	5'-nucleotidase domain-containing protein 2	4.15503e+06
Q9H871	RMD5A_HUMAN	RMND5A	E3 ubiquitin-protein transferase RMND5A	3.17903e+06
Q9H898	ZMAT4_HUMAN	ZMAT4	Zinc finger matrin-type protein 4	3.75221e+06
Q9H8H0	NOL11_HUMAN	NOL11	Nucleolar protein 11	3.20796e+06
Q9H8H2	DDX31_HUMAN	DDX31	Probable ATP-dependent RNA helicase DDX31	2.4705e+06
Q9H8M2	BRD9_HUMAN	BRD9	Bromodomain-containing protein 9	1.98069e+06
Q9H8Y5	ANKZ1_HUMAN	ANKZF1	tRNA endonuclease ANKZF1	4.06608e+06
Q9H8Y8	GORS2_HUMAN	GORASP2	Golgi reassembly-stacking protein 2	3.02727e+07
Q9H900	ZWILC_HUMAN	ZWILCH	Protein zwilch homolog	2.54461e+06
Q9H910	JUPI2_HUMAN	JPT2	Jupiter microtubule associated homolog 2	1.87657e+07
Q9H936	GHC1_HUMAN	SLC25A22	Mitochondrial glutamate carrier 1	7.11883e+06
Q9H944	MED20_HUMAN	MED20	Mediator of RNA polymerase II transcription subunit 20	4.92667e+06
Q9H974	QTRT2_HUMAN	QTRT2	Queuine tRNA-ribosyltransferase accessory subunit 2	3.25062e+06
Q9H9A5	CNO10_HUMAN	CNOT10	CCR4-NOT transcription complex subunit 10	3.24915e+06
Q9H9A6	LRC40_HUMAN	LRRC40	Leucine-rich repeat-containing protein 40	1.31889e+07
Q9H9B1	EHMT1_HUMAN	EHMT1	Histone-lysine N-methyltransferase EHMT1	1.21544e+07
Q9H9E3	COG4_HUMAN	COG4	Conserved oligomeric Golgi complex subunit 4	5.37305e+06
Q9H9G7	AGO3_HUMAN	AGO3	Protein argonaute-3	6.88093e+06
Q9H9H4	VP37B_HUMAN	VPS37B	Vacuolar protein sorting-associated protein 37B	1.01818e+07
Q9H9P8	L2HDH_HUMAN	L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial	2.33143e+06
Q9H9Q2	CSN7B_HUMAN	COPS7B	COP9 signalosome complex subunit 7b	1.50731e+07
Q9H9T3	ELP3_HUMAN	ELP3	Elongator complex protein 3	1.26125e+08
Q9H9Y2	RPF1_HUMAN	RPF1	Ribosome production factor 1	3.44513e+06
Q9H9Y6	RPA2_HUMAN	POLR1B	DNA-directed RNA polymerase I subunit RPA2	3.77416e+06
Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	3.64635e+07
Q9HA65	TBC17_HUMAN	TBC1D17	TBC1 domain family member 17	7.12385e+06
Q9HA77	SYCM_HUMAN	CARS2	Probable cysteine--tRNA ligase, mitochondrial	8.23625e+06
Q9HAB8	PPCS_HUMAN	PPCS	Phosphopantothenate--cysteine ligase	4.78173e+06
Q9HAH1	ZN556_HUMAN	ZNF556	Zinc finger protein 556	2.20982e+06
Q9HAN9	NMNA1_HUMAN	NMNAT1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	1.43845e+06
Q9HAU5	RENT2_HUMAN	UPF2	Regulator of nonsense transcripts 2	1.36581e+07
Q9HAV4	XPO5_HUMAN	XPO5	Exportin-5	1.8567e+07
Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial	6.62831e+06
Q9HB07	MYG1_HUMAN	MYG1	MYG1 exonuclease	2.52219e+07
Q9HB40	RISC_HUMAN	SCPEP1	Retinoid-inducible serine carboxypeptidase	1.25248e+07
Q9HB71	CYBP_HUMAN	CACYBP	Calcyclin-binding protein	2.68415e+07
Q9HB90;Q9NQL2	RRAGC_HUMAN;RRAGD_HUMAN	RRAGC;RRAGD	Ras-related GTP-binding protein C	7.6916e+06
Q9HBE1	PATZ1_HUMAN	PATZ1	POZ-, AT hook-, and zinc finger-containing protein 1	4.10486e+06
Q9HBH1	DEFM_HUMAN	PDF	Peptide deformylase, mitochondrial	6.40484e+06
Q9HBH5	RDH14_HUMAN	RDH14	Retinol dehydrogenase 14	1.16161e+07
Q9HBI1	PARVB_HUMAN	PARVB	Beta-parvin	1.05243e+06
Q9HBL0	TENS1_HUMAN	TNS1	Tensin-1	2.62899e+07
Q9HBL7	PLRKT_HUMAN	PLGRKT	Plasminogen receptor (KT)	1.2867e+07
Q9HBL8	NMRL1_HUMAN	NMRAL1	NmrA-like family domain-containing protein 1	2.14152e+06
Q9HBM1	SPC25_HUMAN	SPC25	Kinetochore protein Spc25	1.08229e+07
Q9HC35	EMAL4_HUMAN	EML4	Echinoderm microtubule-associated protein-like 4	2.07061e+07
Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4	5.30317e+07
Q9HC52	CBX8_HUMAN	CBX8	Chromobox protein homolog 8	1.60893e+07
Q9HCB6	SPON1_HUMAN	SPON1	Spondin-1	7.87967e+06
Q9HCC0	MCCB_HUMAN	MCCC2	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	1.44651e+07
Q9HCD5	NCOA5_HUMAN	NCOA5	Nuclear receptor coactivator 5	1.3139e+07
Q9HCD6	TANC2_HUMAN	TANC2	Protein TANC2	9.40616e+06
Q9HCE1	MOV10_HUMAN	MOV10	Helicase MOV-10	8.61474e+06
Q9HCE7	SMUF1_HUMAN	SMURF1	E3 ubiquitin-protein ligase SMURF1	6.17076e+06
Q9HCG8	CWC22_HUMAN	CWC22	Pre-mRNA-splicing factor CWC22 homolog	3.8533e+06
Q9HCK8	CHD8_HUMAN	CHD8	Chromodomain-helicase-DNA-binding protein 8	2.21677e+07
Q9HCM4	E41L5_HUMAN	EPB41L5	Band 4.1-like protein 5	4.61985e+06
Q9HCM7	FBSL_HUMAN	FBRSL1	Fibrosin-1-like protein	3.58464e+06
Q9HCN4	GPN1_HUMAN	GPN1	GPN-loop GTPase 1	1.05146e+07
Q9HCS7	SYF1_HUMAN	XAB2	Pre-mRNA-splicing factor SYF1	6.55324e+06
Q9HCU0	CD248_HUMAN	CD248	Endosialin	1.60829e+06
Q9HCU5	PREB_HUMAN	PREB	Prolactin regulatory element-binding protein	6.42186e+06
Q9HD15	SRA1_HUMAN	SRA1	Steroid receptor RNA activator 1	5.68932e+06
Q9HD20	AT131_HUMAN	ATP13A1	Endoplasmic reticulum transmembrane helix translocase	1.17066e+07
Q9HD26	GOPC_HUMAN	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	3.68865e+06
Q9HD34	LYRM4_HUMAN	LYRM4	LYR motif-containing protein 4	1.67916e+06
Q9HD42	CHM1A_HUMAN	CHMP1A	Charged multivesicular body protein 1a	8.65733e+06
Q9HDC5	JPH1_HUMAN	JPH1	Junctophilin-1	4.50547e+06
Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	1.81474e+08
Q9NNW7	TRXR2_HUMAN	TXNRD2	Thioredoxin reductase 2, mitochondrial	1.1745e+06
Q9NP58	ABCB6_HUMAN	ABCB6	ATP-binding cassette sub-family B member 6	4.40578e+06
Q9NP61	ARFG3_HUMAN	ARFGAP3	ADP-ribosylation factor GTPase-activating protein 3	5.53963e+06
Q9NP66	HM20A_HUMAN	HMG20A	High mobility group protein 20A	5.38949e+06
Q9NP72	RAB18_HUMAN	RAB18	Ras-related protein Rab-18	7.03016e+06
Q9NP74	PALMD_HUMAN	PALMD	Palmdelphin	1.19973e+07
Q9NP77	SSU72_HUMAN	SSU72	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	5.38546e+06
Q9NP79	VTA1_HUMAN	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	8.12386e+06
Q9NP81	SYSM_HUMAN	SARS2	Serine--tRNA ligase, mitochondrial	1.79841e+07
Q9NP87	DPOLM_HUMAN	POLM	DNA-directed DNA/RNA polymerase mu	617956
Q9NP97	DLRB1_HUMAN	DYNLRB1	Dynein light chain roadblock-type 1	2.63118e+07
Q9NPA8	ENY2_HUMAN	ENY2	Transcription and mRNA export factor ENY2	7.7898e+06
Q9NPD3	EXOS4_HUMAN	EXOSC4	Exosome complex component RRP41	1.01189e+07
Q9NPE3	NOP10_HUMAN	NOP10	H/ACA ribonucleoprotein complex subunit 3	6.45748e+06
Q9NPF2	CHSTB_HUMAN	CHST11	Carbohydrate sulfotransferase 11	1.66135e+06
Q9NPF4	OSGEP_HUMAN	OSGEP	tRNA N6-adenosine threonylcarbamoyltransferase	1.57068e+07
Q9NPF5	DMAP1_HUMAN	DMAP1	DNA methyltransferase 1-associated protein 1	4.22877e+06
Q9NPH2	INO1_HUMAN	ISYNA1	Inositol-3-phosphate synthase 1	1.99533e+07
Q9NPI1	BRD7_HUMAN	BRD7	Bromodomain-containing protein 7	2.02737e+06
Q9NPI6	DCP1A_HUMAN	DCP1A	mRNA-decapping enzyme 1A	2.18641e+06
Q9NPJ3	ACO13_HUMAN	ACOT13	Acyl-coenzyme A thioesterase 13	1.21239e+07
Q9NPJ6	MED4_HUMAN	MED4	Mediator of RNA polymerase II transcription subunit 4	2.71787e+06
Q9NPQ8	RIC8A_HUMAN	RIC8A	Synembryn-A	1.4932e+07
Q9NPY3;Q9UHG2	C1QR1_HUMAN;PCS1N_HUMAN	CD93;PCSK1N	Complement component C1q receptor	3.60572e+06
Q9NQ29	LUC7L_HUMAN	LUC7L	Putative RNA-binding protein Luc7-like 1	1.0292e+07
Q9NQ48	LZTL1_HUMAN	LZTFL1	Leucine zipper transcription factor-like protein 1	1.94358e+06
Q9NQ55	SSF1_HUMAN	PPAN	Suppressor of SWI4 1 homolog	3.42165e+06
Q9NQ88	TIGAR_HUMAN	TIGAR	Fructose-2,6-bisphosphatase TIGAR	4.75066e+06
Q9NQB0	TF7L2_HUMAN	TCF7L2	Transcription factor 7-like 2	3.45438e+06
Q9NQC3	RTN4_HUMAN	RTN4	Reticulon-4	1.09769e+08
Q9NQE9	HINT3_HUMAN	HINT3	Adenosine 5'-monophosphoramidase HINT3	4.99198e+06
Q9NQG5	RPR1B_HUMAN	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B	5.84796e+07
Q9NQP4	PFD4_HUMAN	PFDN4	Prefoldin subunit 4	2.65092e+07
Q9NQR4	NIT2_HUMAN	NIT2	Omega-amidase NIT2	1.98763e+07
Q9NQT4	EXOS5_HUMAN	EXOSC5	Exosome complex component RRP46	5.56382e+06
Q9NQT8	KI13B_HUMAN	KIF13B	Kinesin-like protein KIF13B	8.94038e+06
Q9NQV6	PRD10_HUMAN	PRDM10	PR domain zinc finger protein 10	2.9478e+06
Q9NQW7	XPP1_HUMAN	XPNPEP1	Xaa-Pro aminopeptidase 1	1.85459e+07
Q9NQZ2	SAS10_HUMAN	UTP3	Something about silencing protein 10	8.7386e+06
Q9NQZ5	STAR7_HUMAN	STARD7	StAR-related lipid transfer protein 7, mitochondrial	1.65635e+06
Q9NR09	BIRC6_HUMAN	BIRC6	Baculoviral IAP repeat-containing protein 6	4.32745e+06
Q9NR12	PDLI7_HUMAN	PDLIM7	PDZ and LIM domain protein 7	3.21461e+07
Q9NR19	ACSA_HUMAN	ACSS2	Acetyl-coenzyme A synthetase, cytoplasmic	5.69363e+06
Q9NR28	DBLOH_HUMAN	DIABLO	Diablo IAP-binding mitochondrial protein	2.88896e+07
Q9NR30	DDX21_HUMAN	DDX21	Nucleolar RNA helicase 2	2.48429e+07
Q9NR31	SAR1A_HUMAN	SAR1A	GTP-binding protein SAR1a	2.96734e+07
Q9NR34	MA1C1_HUMAN	MAN1C1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC	5.54059e+06
Q9NR45	SIAS_HUMAN	NANS	Sialic acid synthase	3.04735e+07
Q9NR46	SHLB2_HUMAN	SH3GLB2	Endophilin-B2	3.61676e+06
Q9NR50	EI2BG_HUMAN	EIF2B3	Translation initiation factor eIF-2B subunit gamma	1.2903e+07
Q9NR99	MXRA5_HUMAN	MXRA5	Matrix-remodeling-associated protein 5	1.9035e+07
Q9NRF8	PYRG2_HUMAN	CTPS2	CTP synthase 2	1.55028e+07
Q9NRG0	CHRC1_HUMAN	CHRAC1	Chromatin accessibility complex protein 1	7.97015e+06
Q9NRG1	PRDC1_HUMAN	PRTFDC1	Phosphoribosyltransferase domain-containing protein 1	2.99729e+06
Q9NRG9	AAAS_HUMAN	AAAS	Aladin	1.22468e+07
Q9NRK6	ABCBA_HUMAN	ABCB10	ATP-binding cassette sub-family B member 10, mitochondrial	3.09203e+06
Q9NRL3	STRN4_HUMAN	STRN4	Striatin-4	6.4955e+06
Q9NRN5	OLFL3_HUMAN	OLFML3	Olfactomedin-like protein 3	4.62194e+07
Q9NRN7	ADPPT_HUMAN	AASDHPPT	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	2.78808e+07
Q9NRN9	METL5_HUMAN	METTL5	rRNA N6-adenosine-methyltransferase METTL5	1.90845e+06
Q9NRR5	UBQL4_HUMAN	UBQLN4	Ubiquilin-4	1.31735e+07
Q9NRV9	HEBP1_HUMAN	HEBP1	Heme-binding protein 1	1.47142e+07
Q9NRW7	VPS45_HUMAN	VPS45	Vacuolar protein sorting-associated protein 45	1.19044e+07
Q9NRX1	PNO1_HUMAN	PNO1	RNA-binding protein PNO1	9.77582e+06
Q9NRX4	PHP14_HUMAN	PHPT1	14 kDa phosphohistidine phosphatase	3.62753e+07
Q9NRY4	RHG35_HUMAN	ARHGAP35	Rho GTPase-activating protein 35	8.61628e+06
Q9NRY5	F1142_HUMAN	FAM114A2	Protein FAM114A2	6.49255e+06
Q9NRZ9	HELLS_HUMAN	HELLS	Lymphoid-specific helicase	552468
Q9NS69	TOM22_HUMAN	TOMM22	Mitochondrial import receptor subunit TOM22 homolog	5.68538e+06
Q9NS86	LANC2_HUMAN	LANCL2	LanC-like protein 2	1.22139e+07
Q9NSA3	CNBP1_HUMAN	CTNNBIP1	Beta-catenin-interacting protein 1	3.17758e+06
Q9NSC5	HOME3_HUMAN	HOMER3	Homer protein homolog 3	1.35433e+07
Q9NSD9	SYFB_HUMAN	FARSB	Phenylalanine--tRNA ligase beta subunit	5.3748e+07
Q9NSE4	SYIM_HUMAN	IARS2	Isoleucine--tRNA ligase, mitochondrial	2.54587e+07
Q9NSK0	KLC4_HUMAN	KLC4	Kinesin light chain 4	8.52345e+06
Q9NSK7	CS012_HUMAN	C19orf12	Protein C19orf12	3.56262e+06
Q9NT22	EMIL3_HUMAN	EMILIN3	EMILIN-3	9.43065e+07
Q9NT62	ATG3_HUMAN	ATG3	Ubiquitin-like-conjugating enzyme ATG3	8.59398e+06
Q9NTG7	SIR3_HUMAN	SIRT3	NAD-dependent protein deacetylase sirtuin-3, mitochondrial	2.1909e+06
Q9NTI5	PDS5B_HUMAN	PDS5B	Sister chromatid cohesion protein PDS5 homolog B	2.07244e+07
Q9NTJ3	SMC4_HUMAN	SMC4	Structural maintenance of chromosomes protein 4	4.06142e+06
Q9NTJ4	MA2C1_HUMAN	MAN2C1	Alpha-mannosidase 2C1	4.69459e+06
Q9NTJ5	SAC1_HUMAN	SACM1L	Phosphatidylinositol-3-phosphatase SAC1	1.18948e+07
Q9NTK5	OLA1_HUMAN	OLA1	Obg-like ATPase 1	8.64791e+07
Q9NTM9	CUTC_HUMAN	CUTC	Copper homeostasis protein cutC homolog	1.03068e+06
Q9NTX5	ECHD1_HUMAN	ECHDC1	Ethylmalonyl-CoA decarboxylase	1.74661e+07
Q9NTZ6	RBM12_HUMAN	RBM12	RNA-binding protein 12	3.3302e+07
Q9NU22	MDN1_HUMAN	MDN1	Midasin	5.24776e+06
Q9NUB1	ACS2L_HUMAN	ACSS1	Acetyl-coenzyme A synthetase 2-like, mitochondrial	3.79321e+07
Q9NUD5	ZCHC3_HUMAN	ZCCHC3	Zinc finger CCHC domain-containing protein 3	2.98357e+07
Q9NUG6	PDRG1_HUMAN	PDRG1	p53 and DNA damage-regulated protein 1	8.74294e+06
Q9NUJ1	ABHDA_HUMAN	ABHD10	Palmitoyl-protein thioesterase ABHD10, mitochondrial	5.99856e+06
Q9NUM4	T106B_HUMAN	TMEM106B	Transmembrane protein 106B	2.57013e+07
Q9NUP9	LIN7C_HUMAN	LIN7C	Protein lin-7 homolog C	1.30403e+07
Q9NUQ2	PLCE_HUMAN	AGPAT5	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	2.18784e+07
Q9NUQ6	SPS2L_HUMAN	SPATS2L	SPATS2-like protein	1.50763e+07
Q9NUQ7	UFSP2_HUMAN	UFSP2	Ufm1-specific protease 2	5.56794e+06
Q9NUQ8	ABCF3_HUMAN	ABCF3	ATP-binding cassette sub-family F member 3	5.41721e+06
Q9NUQ9	CYRIB_HUMAN	CYRIB	CYFIP-related Rac1 interactor B	2.85322e+07
Q9NUU7	DD19A_HUMAN	DDX19A	ATP-dependent RNA helicase DDX19A	1.12178e+07
Q9NUW8	TYDP1_HUMAN	TDP1	Tyrosyl-DNA phosphodiesterase 1	3.13926e+06
Q9NV06	DCA13_HUMAN	DCAF13	DDB1- and CUL4-associated factor 13	1.25014e+07
Q9NV31	IMP3_HUMAN	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	1.92557e+07
Q9NV70	EXOC1_HUMAN	EXOC1	Exocyst complex component 1	6.59045e+06
Q9NV88	INT9_HUMAN	INTS9	Integrator complex subunit 9	3.4406e+06
Q9NV96	CC50A_HUMAN	TMEM30A	Cell cycle control protein 50A	6.22358e+06
Q9NVA2	SEP11_HUMAN	SEPTIN11	Septin-11	1.2536e+08
Q9NVA4	T184C_HUMAN	TMEM184C	Transmembrane protein 184C	4.15659e+06
Q9NVC6	MED17_HUMAN	MED17	Mediator of RNA polymerase II transcription subunit 17	3.24658e+06
Q9NVD7	PARVA_HUMAN	PARVA	Alpha-parvin	1.38815e+08
Q9NVE7	PANK4_HUMAN	PANK4	4'-phosphopantetheine phosphatase	7.1601e+06
Q9NVG8	TBC13_HUMAN	TBC1D13	TBC1 domain family member 13	5.31783e+06
Q9NVH0	EXD2_HUMAN	EXD2	Exonuclease 3'-5' domain-containing protein 2	4.70382e+06
Q9NVH1	DJC11_HUMAN	DNAJC11	DnaJ homolog subfamily C member 11	1.49792e+07
Q9NVH2	INT7_HUMAN	INTS7	Integrator complex subunit 7	1.99347e+07
Q9NVH6	TMLH_HUMAN	TMLHE	Trimethyllysine dioxygenase, mitochondrial	5.04387e+06
Q9NVI7	ATD3A_HUMAN	ATAD3A	ATPase family AAA domain-containing protein 3A	3.1993e+07
Q9NVJ2	ARL8B_HUMAN	ARL8B	ADP-ribosylation factor-like protein 8B	8.30147e+06
Q9NVM6	DJC17_HUMAN	DNAJC17	DnaJ homolog subfamily C member 17	3.88184e+06
Q9NVM9	INT13_HUMAN	INTS13	Integrator complex subunit 13	1.0963e+07
Q9NVP1	DDX18_HUMAN	DDX18	ATP-dependent RNA helicase DDX18	2.67047e+07
Q9NVR2	INT10_HUMAN	INTS10	Integrator complex subunit 10	2.82745e+06
Q9NVS9	PNPO_HUMAN	PNPO	Pyridoxine-5'-phosphate oxidase	8.23093e+06
Q9NVT9	ARMC1_HUMAN	ARMC1	Armadillo repeat-containing protein 1	3.48616e+06
Q9NVU7	SDA1_HUMAN	SDAD1	Protein SDA1 homolog	3.13766e+06
Q9NVX2	NLE1_HUMAN	NLE1	Notchless protein homolog 1	3.91598e+07
Q9NVZ3	NECP2_HUMAN	NECAP2	Adaptin ear-binding coat-associated protein 2	6.57275e+06
Q9NW07	ZN358_HUMAN	ZNF358	Zinc finger protein 358	4.83459e+06
Q9NW13	RBM28_HUMAN	RBM28	RNA-binding protein 28	1.09047e+07
Q9NW64	RBM22_HUMAN	RBM22	Pre-mRNA-splicing factor RBM22	1.51082e+07
Q9NW82	WDR70_HUMAN	WDR70	WD repeat-containing protein 70	6.69255e+06
Q9NWB6	ARGL1_HUMAN	ARGLU1	Arginine and glutamate-rich protein 1	1.2779e+07
Q9NWH9	SLTM_HUMAN	SLTM	SAFB-like transcription modulator	1.50441e+07
Q9NWM8	FKB14_HUMAN	FKBP14	Peptidyl-prolyl cis-trans isomerase FKBP14	3.61478e+06
Q9NWS6	F118A_HUMAN	FAM118A	Protein FAM118A	4.38808e+06
Q9NWS8	RMND1_HUMAN	RMND1	Required for meiotic nuclear division protein 1 homolog	3.0227e+06
