Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200928yuanch_Connie_TCPA_60minDIA_b1-8.mzML
Q9NUB1	ACS2L_HUMAN	ACSS1	Acetyl-coenzyme A synthetase 2-like, mitochondrial	4.4078e+07
Q9NUI1	DECR2_HUMAN	DECR2	Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]	9.92152e+06
Q9NUJ1	ABHDA_HUMAN	ABHD10	Palmitoyl-protein thioesterase ABHD10, mitochondrial	2.17238e+07
Q9NUP9	LIN7C_HUMAN	LIN7C	Protein lin-7 homolog C	2.9538e+07
Q9NUQ6	SPS2L_HUMAN	SPATS2L	SPATS2-like protein	4.09912e+06
Q9NUQ7	UFSP2_HUMAN	UFSP2	Ufm1-specific protease 2	1.82666e+07
Q9NUQ8	ABCF3_HUMAN	ABCF3	ATP-binding cassette sub-family F member 3	1.24358e+07
Q9NUQ9	CYRIB_HUMAN	CYRIB	CYFIP-related Rac1 interactor B	2.32937e+07
Q9NUT2	MITOS_HUMAN	ABCB8	Mitochondrial potassium channel ATP-binding subunit	6.22054e+06
Q9NUU7	DD19A_HUMAN	DDX19A	ATP-dependent RNA helicase DDX19A	2.52311e+07
Q9NUV9	GIMA4_HUMAN	GIMAP4	GTPase IMAP family member 4	1.92031e+07
Q9NUY8	TBC23_HUMAN	TBC1D23	TBC1 domain family member 23	6.02732e+06
Q9NV31	IMP3_HUMAN	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	4.99115e+06
Q9NV70	EXOC1_HUMAN	EXOC1	Exocyst complex component 1	1.08053e+07
Q9NVA2	SEP11_HUMAN	SEPTIN11	Septin-11	4.22664e+07
Q9NVD7	PARVA_HUMAN	PARVA	Alpha-parvin	3.86258e+07
Q9NVE7	PANK4_HUMAN	PANK4	4'-phosphopantetheine phosphatase	1.49807e+07
Q9NVH0	EXD2_HUMAN	EXD2	Exonuclease 3'-5' domain-containing protein 2	8.57941e+06
Q9NVH1	DJC11_HUMAN	DNAJC11	DnaJ homolog subfamily C member 11	1.58381e+07
Q9NVH6	TMLH_HUMAN	TMLHE	Trimethyllysine dioxygenase, mitochondrial	9.95839e+06
Q9NVI7	ATD3A_HUMAN	ATAD3A	ATPase family AAA domain-containing protein 3A	1.65686e+08
Q9NVJ2	ARL8B_HUMAN	ARL8B	ADP-ribosylation factor-like protein 8B	2.65218e+07
Q9NVM9	INT13_HUMAN	INTS13	Integrator complex subunit 13	6.04839e+06
Q9NVP1	DDX18_HUMAN	DDX18	ATP-dependent RNA helicase DDX18	1.11585e+07
Q9NVS9	PNPO_HUMAN	PNPO	Pyridoxine-5'-phosphate oxidase	6.09908e+07
Q9NVX2	NLE1_HUMAN	NLE1	Notchless protein homolog 1	8.71052e+07
Q9NVZ3	NECP2_HUMAN	NECAP2	Adaptin ear-binding coat-associated protein 2	1.71001e+07
Q9NW64	RBM22_HUMAN	RBM22	Pre-mRNA-splicing factor RBM22	2.38858e+06
Q9NWB6	ARGL1_HUMAN	ARGLU1	Arginine and glutamate-rich protein 1	1.06405e+07
Q9NWH9	SLTM_HUMAN	SLTM	SAFB-like transcription modulator	1.64692e+07
Q9NWS0	PIHD1_HUMAN	PIH1D1	PIH1 domain-containing protein 1	6.79734e+06
Q9NWT1	PK1IP_HUMAN	PAK1IP1	p21-activated protein kinase-interacting protein 1	1.09384e+07
Q9NWU1	OXSM_HUMAN	OXSM	3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial	5.39739e+06
Q9NWU2	GID8_HUMAN	GID8	Glucose-induced degradation protein 8 homolog	2.12977e+06
Q9NWU5	RM22_HUMAN	MRPL22	Large ribosomal subunit protein uL22m	1.11211e+07
Q9NWV4	CZIB_HUMAN	CZIB	CXXC motif containing zinc binding protein	1.78459e+07
Q9NWV8	BABA1_HUMAN	BABAM1	BRISC and BRCA1-A complex member 1	5.13176e+06
Q9NWZ3	IRAK4_HUMAN	IRAK4	Interleukin-1 receptor-associated kinase 4	2.36154e+07
Q9NWZ5	UCKL1_HUMAN	UCKL1	Uridine-cytidine kinase-like 1	4.77422e+06
Q9NX05	F120C_HUMAN	FAM120C	Constitutive coactivator of PPAR-gamma-like protein 2	7.29296e+06
Q9NX14	NDUBB_HUMAN	NDUFB11	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	2.01757e+07
Q9NX20	RM16_HUMAN	MRPL16	Large ribosomal subunit protein uL16m	1.90791e+07
Q9NX24	NHP2_HUMAN	NHP2	H/ACA ribonucleoprotein complex subunit 2	9.8343e+06
Q9NX40	OCAD1_HUMAN	OCIAD1	OCIA domain-containing protein 1	9.42381e+06
Q9NX46	ADPRS_HUMAN	ADPRS	ADP-ribosylhydrolase ARH3	2.47805e+07
Q9NX55	HYPK_HUMAN	HYPK	Huntingtin-interacting protein K	5.17049e+08
Q9NX62	IMPA3_HUMAN	BPNT2	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase	5.20146e+06
Q9NX63	MIC19_HUMAN	CHCHD3	MICOS complex subunit MIC19	4.49521e+07
Q9NXA8	SIR5_HUMAN	SIRT5	NAD-dependent protein deacylase sirtuin-5, mitochondrial	5.80184e+06
Q9NXC5	MIO_HUMAN	MIOS	GATOR complex protein MIOS	4.2098e+07
Q9NXG2	THUM1_HUMAN	THUMPD1	THUMP domain-containing protein 1	2.7478e+07
Q9NXR7	BABA2_HUMAN	BABAM2	BRISC and BRCA1-A complex member 2	3.57325e+06
Q9NXS2	QPCTL_HUMAN	QPCTL	Glutaminyl-peptide cyclotransferase-like protein	3.32566e+07
Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12	2.76939e+06
Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1	9.16317e+06
Q9NY15	STAB1_HUMAN	STAB1	Stabilin-1	7.26972e+06
Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3	5.02032e+07
Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	1.52051e+07
Q9NYK5	RM39_HUMAN	MRPL39	Large ribosomal subunit protein mL39	8.36674e+06
Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11	3.08874e+08
Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3	4.28337e+07
Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	1.01e+08
Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase	4.91932e+07
Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	3.31378e+07
Q9NZ32	ARP10_HUMAN	ACTR10	Actin-related protein 10	2.24569e+07
Q9NZ43	USE1_HUMAN	USE1	Vesicle transport protein USE1	1.63587e+07
Q9NZ45	CISD1_HUMAN	CISD1	CDGSH iron-sulfur domain-containing protein 1	2.74948e+07
Q9NZB2	F120A_HUMAN	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1	3.20723e+07
Q9NZD8	SPG21_HUMAN	SPG21	Maspardin	1.12802e+06
Q9NZJ7	MTCH1_HUMAN	MTCH1	Mitochondrial carrier homolog 1	2.56485e+07
Q9NZJ9	NUDT4_HUMAN	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2	8.12681e+06
Q9NZL4	HPBP1_HUMAN	HSPBP1	Hsp70-binding protein 1	7.03621e+06
Q9NZL9	MAT2B_HUMAN	MAT2B	Methionine adenosyltransferase 2 subunit beta	4.34288e+07
Q9NZM1	MYOF_HUMAN	MYOF	Myoferlin	1.12796e+08
Q9NZM3	ITSN2_HUMAN	ITSN2	Intersectin-2	5.13571e+06
Q9NZN3	EHD3_HUMAN	EHD3	EH domain-containing protein 3	1.2528e+07
Q9NZN4	EHD2_HUMAN	EHD2	EH domain-containing protein 2	6.66563e+07
Q9NZN5	ARHGC_HUMAN	ARHGEF12	Rho guanine nucleotide exchange factor 12	6.18037e+06
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	1.11397e+07
Q9NZQ3	SPN90_HUMAN	NCKIPSD	NCK-interacting protein with SH3 domain	904496
Q9NZT2	OGFR_HUMAN	OGFR	Opioid growth factor receptor	2.09833e+07
Q9NZU5	LMCD1_HUMAN	LMCD1	LIM and cysteine-rich domains protein 1	1.62468e+07
Q9NZW5	PALS2_HUMAN	PALS2	Protein PALS2	1.23667e+07
Q9P000	COMD9_HUMAN	COMMD9	COMM domain-containing protein 9	1.01493e+07
Q9P015	RM15_HUMAN	MRPL15	Large ribosomal subunit protein uL15m	7.22429e+06
Q9P016	THYN1_HUMAN	THYN1	Thymocyte nuclear protein 1	1.72388e+07
Q9P032	NDUF4_HUMAN	NDUFAF4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	5.54036e+06
Q9P035	HACD3_HUMAN	HACD3	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	1.64978e+07
Q9P0I2	EMC3_HUMAN	EMC3	ER membrane protein complex subunit 3	5.0583e+06
Q9P0J0	NDUAD_HUMAN	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	7.6897e+07
Q9P0J1	PDP1_HUMAN	PDP1	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	1.24727e+07
Q9P0K7	RAI14_HUMAN	RAI14	Ankycorbin	6.12878e+07
Q9P0L0	VAPA_HUMAN	VAPA	Vesicle-associated membrane protein-associated protein A	4.0144e+07
Q9P0M6	H2AW_HUMAN	MACROH2A2	Core histone macro-H2A.2	5.91637e+07
Q9P0P8	MRES1_HUMAN	MTRES1	Mitochondrial transcription rescue factor 1	5.90571e+06
Q9P0V9	SEP10_HUMAN	SEPTIN10	Septin-10	7.68381e+06
Q9P1U1	ARP3B_HUMAN	ACTR3B	Actin-related protein 3B	2.40369e+07
Q9P1Y5	CAMP3_HUMAN	CAMSAP3	Calmodulin-regulated spectrin-associated protein 3	1.58079e+07
Q9P206	K1522_HUMAN	KIAA1522	Uncharacterized protein KIAA1522	3.51478e+06
Q9P253	VPS18_HUMAN	VPS18	Vacuolar protein sorting-associated protein 18 homolog	1.04209e+07
Q9P258	RCC2_HUMAN	RCC2	Protein RCC2	1.58424e+07
Q9P265	DIP2B_HUMAN	DIP2B	Disco-interacting protein 2 homolog B	1.66026e+07
Q9P266	JCAD_HUMAN	JCAD	Junctional cadherin 5-associated protein	4.18225e+06
Q9P270	SLAI2_HUMAN	SLAIN2	SLAIN motif-containing protein 2	6.63495e+06
Q9P287	BCCIP_HUMAN	BCCIP	BRCA2 and CDKN1A-interacting protein	5.61587e+06
Q9P289	STK26_HUMAN	STK26	Serine/threonine-protein kinase 26	7.69882e+06
Q9P299	COPZ2_HUMAN	COPZ2	Coatomer subunit zeta-2	2.21865e+06
Q9P2B2	FPRP_HUMAN	PTGFRN	Prostaglandin F2 receptor negative regulator	3.45789e+07
Q9P2D3	HTR5B_HUMAN	HEATR5B	HEAT repeat-containing protein 5B	2.62713e+06
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	7.01999e+08
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	4.4222e+06
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	5.92291e+07
Q9P2K5	MYEF2_HUMAN	MYEF2	Myelin expression factor 2	1.61181e+07
Q9P2K6	KLH42_HUMAN	KLHL42	Kelch-like protein 42	6.00037e+06
Q9P2M7	CING_HUMAN	CGN	Cingulin	2.87861e+07
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	1.39124e+07
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	3.2204e+07
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	5.06352e+06
Q9P2W9	STX18_HUMAN	STX18	Syntaxin-18	2.91885e+06
Q9P2X0	DPM3_HUMAN	DPM3	Dolichol-phosphate mannosyltransferase subunit 3	7.61764e+08
Q9P2X3	IMPCT_HUMAN	IMPACT	Protein IMPACT	3.99228e+06
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	8.4767e+06
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	1.70118e+06
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	2.06714e+06
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	7.6073e+07
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	1.28406e+07
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	2.56281e+07
Q9UBF8	PI4KB_HUMAN	PI4KB	Phosphatidylinositol 4-kinase beta	1.11503e+06
Q9UBG0	MRC2_HUMAN	MRC2	C-type mannose receptor 2	1.47526e+07
Q9UBG7	RBPJL_HUMAN	RBPJL	Recombining binding protein suppressor of hairless-like protein	4.26024e+06
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	2.07031e+07
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	3.87579e+07
Q9UBM7	DHCR7_HUMAN	DHCR7	7-dehydrocholesterol reductase	8.64609e+06
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	5.38963e+06
Q9UBP0	SPAST_HUMAN	SPAST	Spastin	1.06163e+07
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	2.36011e+07
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	9.19027e+07
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	1.16012e+08
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	6.03707e+07
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	8.57014e+07
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	1.58225e+07
Q9UBT7	CTNL1_HUMAN	CTNNAL1	Alpha-catulin	3.39977e+06
Q9UBU3	GHRL_HUMAN	GHRL	Appetite-regulating hormone	1.25317e+07
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	4.71777e+06
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	6.64284e+07
Q9UBV7	B4GT7_HUMAN	B4GALT7	Beta-1,4-galactosyltransferase 7	1.28397e+06
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	2.25867e+07
Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier	1.61128e+07
Q9UBX5	FBLN5_HUMAN	FBLN5	Fibulin-5	5.83864e+07
Q9UBY9	HSPB7_HUMAN	HSPB7	Heat shock protein beta-7	1.13466e+07
Q9UD71	PPR1B_HUMAN	PPP1R1B	Protein phosphatase 1 regulatory subunit 1B	7.81958e+06
Q9UDR5	AASS_HUMAN	AASS	Alpha-aminoadipic semialdehyde synthase, mitochondrial	3.19592e+07
Q9UDT6	CLIP2_HUMAN	CLIP2	CAP-Gly domain-containing linker protein 2	1.30554e+07
Q9UDX3	S14L4_HUMAN	SEC14L4	SEC14-like protein 4	2.79209e+06
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	1.8237e+07
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	1.58132e+07
Q9UEE9	CFDP1_HUMAN	CFDP1	Craniofacial development protein 1	4.35565e+06
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	1.06713e+07
Q9UEW8	STK39_HUMAN	STK39	STE20/SPS1-related proline-alanine-rich protein kinase	6.75276e+06
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	4.98008e+07
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	1.2869e+06
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	2.45573e+07
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	4.70646e+06
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	1.00266e+07
Q9UGI8	TES_HUMAN	TES	Testin	5.08071e+07
Q9UGM6	SYWM_HUMAN	WARS2	Tryptophan--tRNA ligase, mitochondrial	6.89041e+06
Q9UGP4	LIMD1_HUMAN	LIMD1	LIM domain-containing protein 1	2.45338e+06
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	3.92983e+07
Q9UGT4	SUSD2_HUMAN	SUSD2	Sushi domain-containing protein 2	4.6099e+06
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	1.63137e+07
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	1.15198e+07
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	1.1626e+07
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	1.56044e+07
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	3.09816e+07
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	2.16088e+07
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	4.32121e+07
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	2.78021e+07
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	8.91177e+06
Q9UHE5;Q9UHF3	NAT8B_HUMAN;NAT8_HUMAN	NAT8;NAT8B	N-acetyltransferase 8	1.18e+07
Q9UHG2	PCS1N_HUMAN	PCSK1N	ProSAAS	3.84336e+07
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	7.93651e+07
Q9UHJ6	SHPK_HUMAN	SHPK	Sedoheptulokinase	3.22301e+07
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	2.96145e+07
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	3.49603e+07
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	4.21409e+06
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	4.38418e+07
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	1.4942e+07
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	1.11961e+06
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	2.21502e+07
Q9UI08	EVL_HUMAN	EVL	Ena/VASP-like protein	9.05693e+06
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	4.19159e+07
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	4.00384e+07
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	1.24628e+07
Q9UI14	PRAF1_HUMAN	RABAC1	Prenylated Rab acceptor protein 1	8.16147e+06
Q9UI17	M2GD_HUMAN	DMGDH	Dimethylglycine dehydrogenase, mitochondrial	5.52301e+07
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	9.33221e+06
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	1.99841e+07
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	1.90234e+07
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	7.94186e+07
Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial	1.18309e+07
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	6.31366e+07
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	5.80955e+06
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	4.5816e+06
Q9UJ14	GGT7_HUMAN	GGT7	Glutathione hydrolase 7	1.99441e+06
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	1.61854e+07
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	7.08055e+07
Q9UJ72	ANX10_HUMAN	ANXA10	Annexin A10	9.8313e+06
Q9UJ83	HACL1_HUMAN	HACL1	2-hydroxyacyl-CoA lyase 1	1.41633e+07
Q9UJC3	HOOK1_HUMAN	HOOK1	Protein Hook homolog 1	5.05754e+06
Q9UJC5	SH3L2_HUMAN	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	1.40501e+07
Q9UJS0	S2513_HUMAN	SLC25A13	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial	8.59927e+07
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	1.09545e+08
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	1.62629e+07
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	1.71548e+06
Q9UJX4	APC5_HUMAN	ANAPC5	Anaphase-promoting complex subunit 5	1.88214e+06
Q9UJY4	GGA2_HUMAN	GGA2	ADP-ribosylation factor-binding protein GGA2	1.00897e+07
Q9UJY5	GGA1_HUMAN	GGA1	ADP-ribosylation factor-binding protein GGA1	3.57591e+06
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	5.89172e+07
Q9UK22	FBX2_HUMAN	FBXO2	F-box only protein 2	2.09171e+07
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	3.84348e+06
Q9UK45	LSM7_HUMAN	LSM7	U6 snRNA-associated Sm-like protein LSm7	1.01732e+07
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	1.59088e+07
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	5.22368e+06
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	3.75745e+06
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	7.55881e+06
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	3.45948e+07
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	4.52911e+06
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	3.36052e+07
Q9UKM7	MA1B1_HUMAN	MAN1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	2.38999e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	3.26147e+07
Q9UKS6	PACN3_HUMAN	PACSIN3	Protein kinase C and casein kinase substrate in neurons protein 3	2.13192e+07
Q9UKU0	ACSL6_HUMAN	ACSL6	Long-chain-fatty-acid--CoA ligase 6	1.49989e+07
Q9UKU7	ACAD8_HUMAN	ACAD8	Isobutyryl-CoA dehydrogenase, mitochondrial	1.80166e+07
Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus	1.46263e+07
Q9UKV8	AGO2_HUMAN	AGO2	Protein argonaute-2	9.56039e+06
Q9UKX7	NUP50_HUMAN	NUP50	Nuclear pore complex protein Nup50	3.07529e+06
Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog	3.12817e+07
Q9UL12	SARDH_HUMAN	SARDH	Sarcosine dehydrogenase, mitochondrial	1.90211e+08
Q9UL18	AGO1_HUMAN	AGO1	Protein argonaute-1	1.73857e+07
Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21	4.05429e+07
Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2	8.14199e+07
Q9ULA0	DNPEP_HUMAN	DNPEP	Aspartyl aminopeptidase	6.93314e+07
Q9ULC3	RAB23_HUMAN	RAB23	Ras-related protein Rab-23	9.0116e+06
Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1	4.17423e+07
Q9ULC5	ACSL5_HUMAN	ACSL5	Long-chain-fatty-acid--CoA ligase 5	1.19392e+07
Q9ULK4	MED23_HUMAN	MED23	Mediator of RNA polymerase II transcription subunit 23	1.62776e+06
Q9ULP9	TBC24_HUMAN	TBC1D24	TBC1 domain family member 24	2.15117e+07
Q9ULR0	ISY1_HUMAN	ISY1	Pre-mRNA-splicing factor ISY1 homolog	4.7457e+06
Q9ULU8	CAPS1_HUMAN	CADPS	Calcium-dependent secretion activator 1	1.17752e+07
Q9ULV0	MYO5B_HUMAN	MYO5B	Unconventional myosin-Vb	7.02695e+06
Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C	1.01215e+08
Q9ULX3	NOB1_HUMAN	NOB1	RNA-binding protein NOB1	4.19018e+06
Q9ULZ3	ASC_HUMAN	PYCARD	Apoptosis-associated speck-like protein containing a CARD	9.13298e+06
Q9UM00	TMCO1_HUMAN	TMCO1	Calcium load-activated calcium channel	8.30237e+06
Q9UM54	MYO6_HUMAN	MYO6	Unconventional myosin-VI	1.28057e+07
Q9UMS0	NFU1_HUMAN	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	1.15805e+07
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	2.52273e+07
Q9UMS6	SYNP2_HUMAN	SYNPO2	Synaptopodin-2	5.53437e+07
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	4.46275e+07
Q9UMX5	NENF_HUMAN	NENF	Neudesin	1.79945e+07
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	4.22436e+07
Q9UMZ2	SYNRG_HUMAN	SYNRG	Synergin gamma	2.70271e+06
Q9UN36	NDRG2_HUMAN	NDRG2	Protein NDRG2	3.10116e+07
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	2.61559e+07
Q9UN71;Q9Y5F8;Q9Y5F9;Q9Y5G1;Q9Y5G2;Q9Y5G3	PCDGD_HUMAN;PCDGE_HUMAN;PCDGF_HUMAN;PCDGG_HUMAN;PCDGI_HUMAN;PCDGJ_HUMAN	PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB6;PCDHGB7	Protocadherin gamma-B4	1.7176e+06
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	1.11032e+07
Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP	1.12094e+07
Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	6.75708e+07
Q9UNF1	MAGD2_HUMAN	MAGED2	Melanoma-associated antigen D2	8.8619e+06
Q9UNH6	SNX7_HUMAN	SNX7	Sorting nexin-7	3.60085e+06
Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6	1.30351e+07
Q9UNI6	DUS12_HUMAN	DUSP12	Dual specificity protein phosphatase 12	1.87831e+06
Q9UNK0	STX8_HUMAN	STX8	Syntaxin-8	1.57676e+08
Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	1.22852e+08
Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	3.31217e+07
