Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-5.mzML
Q9NZM1	MYOF_HUMAN	MYOF	Myoferlin	2.44691e+08
Q9NZM3	ITSN2_HUMAN	ITSN2	Intersectin-2	6.62468e+06
Q9NZN3	EHD3_HUMAN	EHD3	EH domain-containing protein 3	1.8e+07
Q9NZN4	EHD2_HUMAN	EHD2	EH domain-containing protein 2	1.42187e+08
Q9NZN5	ARHGC_HUMAN	ARHGEF12	Rho guanine nucleotide exchange factor 12	7.98221e+06
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	1.10508e+07
Q9NZP8	C1RL_HUMAN	C1RL	Complement C1r subcomponent-like protein	3.1534e+07
Q9NZQ3	SPN90_HUMAN	NCKIPSD	NCK-interacting protein with SH3 domain	8.6792e+06
Q9NZT2	OGFR_HUMAN	OGFR	Opioid growth factor receptor	1.96087e+07
Q9NZU5	LMCD1_HUMAN	LMCD1	LIM and cysteine-rich domains protein 1	5.97269e+06
Q9P015	RM15_HUMAN	MRPL15	Large ribosomal subunit protein uL15m	1.43453e+07
Q9P016	THYN1_HUMAN	THYN1	Thymocyte nuclear protein 1	2.0459e+07
Q9P035	HACD3_HUMAN	HACD3	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	1.80378e+07
Q9P0J0	NDUAD_HUMAN	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	3.83388e+07
Q9P0J1	PDP1_HUMAN	PDP1	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	1.06886e+07
Q9P0K7	RAI14_HUMAN	RAI14	Ankycorbin	4.08807e+07
Q9P0L0	VAPA_HUMAN	VAPA	Vesicle-associated membrane protein-associated protein A	2.05031e+07
Q9P0M6	H2AW_HUMAN	MACROH2A2	Core histone macro-H2A.2	7.85361e+07
Q9P0M9	RM27_HUMAN	MRPL27	Large ribosomal subunit protein bL27m	3.69698e+06
Q9P0P8	MRES1_HUMAN	MTRES1	Mitochondrial transcription rescue factor 1	8.44496e+06
Q9P0R6	GSKIP_HUMAN	GSKIP	GSK3B-interacting protein	5.37051e+06
Q9P0V9	SEP10_HUMAN	SEPTIN10	Septin-10	1.02997e+07
Q9P1Z0	ZBTB4_HUMAN	ZBTB4	Zinc finger and BTB domain-containing protein 4	3.87381e+06
Q9P227	RHG23_HUMAN	ARHGAP23	Rho GTPase-activating protein 23	9.12041e+06
Q9P246	STIM2_HUMAN	STIM2	Stromal interaction molecule 2	9.21452e+06
Q9P253	VPS18_HUMAN	VPS18	Vacuolar protein sorting-associated protein 18 homolog	2.33868e+07
Q9P258	RCC2_HUMAN	RCC2	Protein RCC2	3.45905e+07
Q9P265	DIP2B_HUMAN	DIP2B	Disco-interacting protein 2 homolog B	1.39269e+07
Q9P266	JCAD_HUMAN	JCAD	Junctional cadherin 5-associated protein	2.0893e+07
Q9P270	SLAI2_HUMAN	SLAIN2	SLAIN motif-containing protein 2	7.66969e+06
Q9P287	BCCIP_HUMAN	BCCIP	BRCA2 and CDKN1A-interacting protein	3.70959e+06
Q9P289;Q9Y6E0	STK24_HUMAN;STK26_HUMAN	STK24;STK26	Serine/threonine-protein kinase 26	4.59165e+06
Q9P291	ARMX1_HUMAN	ARMCX1	Armadillo repeat-containing X-linked protein 1	3.11417e+06
Q9P299	COPZ2_HUMAN	COPZ2	Coatomer subunit zeta-2	1.35016e+07
Q9P2A4	ABI3_HUMAN	ABI3	ABI gene family member 3	8.31138e+07
Q9P2B2	FPRP_HUMAN	PTGFRN	Prostaglandin F2 receptor negative regulator	3.48884e+07
Q9P2B4	CT2NL_HUMAN	CTTNBP2NL	CTTNBP2 N-terminal-like protein	6.64376e+06
Q9P2D3	HTR5B_HUMAN	HEATR5B	HEAT repeat-containing protein 5B	1.12303e+06
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	1.80152e+08
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	3.83678e+06
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	3.42881e+07
Q9P2K3	RCOR3_HUMAN	RCOR3	REST corepressor 3	4.96384e+06
Q9P2K8	E2AK4_HUMAN	EIF2AK4	eIF-2-alpha kinase GCN2	7.82164e+06
Q9P2N5	RBM27_HUMAN	RBM27	RNA-binding protein 27	2.95631e+06
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	2.99081e+07
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	1.62455e+07
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	5.12328e+06
Q9P2W9	STX18_HUMAN	STX18	Syntaxin-18	8.16559e+06
Q9P2X3	IMPCT_HUMAN	IMPACT	Protein IMPACT	1.83254e+06
Q9P2Y5	UVRAG_HUMAN	UVRAG	UV radiation resistance-associated gene protein	5.52724e+06
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	1.53295e+07
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	1.26868e+07
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	1.00561e+07
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	1.96117e+06
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	5.03865e+07
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	5.48589e+07
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	2.21363e+07
Q9UBF8	PI4KB_HUMAN	PI4KB	Phosphatidylinositol 4-kinase beta	2.11918e+06
Q9UBG0	MRC2_HUMAN	MRC2	C-type mannose receptor 2	7.07843e+07
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	6.52124e+06
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	1.3469e+08
Q9UBI9	HDC_HUMAN	HECA	Headcase protein homolog	4.64287e+06
Q9UBK7;Q9UNT1	RBL2A_HUMAN;RBL2B_HUMAN	RABL2A;RABL2B	Rab-like protein 2A	4.17662e+07
Q9UBK8	MTRR_HUMAN	MTRR	Methionine synthase reductase	2.58079e+06
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	6.92871e+06
Q9UBN4	TRPC4_HUMAN	TRPC4	Short transient receptor potential channel 4	1.06216e+07
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	5.21253e+06
Q9UBP9	GULP1_HUMAN	GULP1	PTB domain-containing engulfment adapter protein 1	1.25569e+07
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	2.3532e+07
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	6.10911e+07
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	5.96938e+07
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	4.14321e+07
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	3.012e+07
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	5.6182e+07
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	1.12539e+07
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	1.20935e+07
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	2.01922e+07
Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier	1.3017e+06
Q9UBX5	FBLN5_HUMAN	FBLN5	Fibulin-5	1.79256e+08
Q9UBY9	HSPB7_HUMAN	HSPB7	Heat shock protein beta-7	2.24242e+07
Q9UD71	PPR1B_HUMAN	PPP1R1B	Protein phosphatase 1 regulatory subunit 1B	5.47224e+06
Q9UDR5	AASS_HUMAN	AASS	Alpha-aminoadipic semialdehyde synthase, mitochondrial	1.28464e+07
Q9UDT6	CLIP2_HUMAN	CLIP2	CAP-Gly domain-containing linker protein 2	8.40558e+06
Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	2.98528e+06
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	1.76366e+06
Q9UER7	DAXX_HUMAN	DAXX	Death domain-associated protein 6	6.60023e+06
Q9UET6	TRM7_HUMAN	FTSJ1	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	4.26856e+06
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	6.2532e+06
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	8.14568e+07
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	4.33537e+06
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	3.02036e+07
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	8.39966e+06
Q9UG56	PISD_HUMAN	PISD	Phosphatidylserine decarboxylase proenzyme, mitochondrial	3.68829e+06
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	1.50357e+07
Q9UGI8	TES_HUMAN	TES	Testin	2.87951e+07
Q9UGK8	SRGEF_HUMAN	SERGEF	Secretion-regulating guanine nucleotide exchange factor	2.02341e+07
Q9UGM5	FETUB_HUMAN	FETUB	Fetuin-B	1.00402e+07
Q9UGN5	PARP2_HUMAN	PARP2	Poly [ADP-ribose] polymerase 2	1.25901e+06
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	8.31871e+06
Q9UGR2	Z3H7B_HUMAN	ZC3H7B	Zinc finger CCCH domain-containing protein 7B	4.66963e+07
Q9UGT4	SUSD2_HUMAN	SUSD2	Sushi domain-containing protein 2	4.20323e+06
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	1.59916e+07
Q9UH03	SEPT3_HUMAN	SEPTIN3	Neuronal-specific septin-3	3.00512e+06
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	1.07782e+07
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	1.60711e+07
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	7.56938e+07
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	5.03104e+07
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	2.94927e+07
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	1.71919e+07
Q9UHD2	TBK1_HUMAN	TBK1	Serine/threonine-protein kinase TBK1	1.83169e+07
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	1.25454e+08
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	4.82268e+07
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	1.35816e+08
Q9UHJ6	SHPK_HUMAN	SHPK	Sedoheptulokinase	1.2631e+07
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	5.47224e+07
Q9UHQ4	BAP29_HUMAN	BCAP29	B-cell receptor-associated protein 29	3.18476e+06
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	2.9576e+07
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	4.60176e+06
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	4.01884e+07
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	2.99602e+07
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	1.66765e+07
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	2.06798e+07
Q9UI08	EVL_HUMAN	EVL	Ena/VASP-like protein	1.04696e+07
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	3.7055e+07
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	1.11528e+07
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	1.03388e+07
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	1.67078e+07
Q9UI36	DACH1_HUMAN	DACH1	Dachshund homolog 1	4.06492e+06
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	4.22519e+07
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	7.27995e+07
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	5.06882e+06
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	3.54179e+07
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	3.26328e+07
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	1.0116e+07
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	1.47312e+07
Q9UJ14	GGT7_HUMAN	GGT7	Glutathione hydrolase 7	2.34395e+06
Q9UJ41	RABX5_HUMAN	RABGEF1	Rab5 GDP/GTP exchange factor	4.81407e+06
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	1.30436e+07
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	8.90228e+07
Q9UJC5	SH3L2_HUMAN	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	2.07911e+07
Q9UJS0	S2513_HUMAN	SLC25A13	Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial	6.85534e+07
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	2.97202e+07
Q9UJV9	DDX41_HUMAN	DDX41	Probable ATP-dependent RNA helicase DDX41	2.61794e+06
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	2.28086e+07
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	2.94988e+06
Q9UJX3	APC7_HUMAN	ANAPC7	Anaphase-promoting complex subunit 7	5.07272e+06
Q9UJX4	APC5_HUMAN	ANAPC5	Anaphase-promoting complex subunit 5	1.33478e+06
Q9UJY4	GGA2_HUMAN	GGA2	ADP-ribosylation factor-binding protein GGA2	1.18197e+07
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	3.6049e+07
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	7.91538e+06
Q9UK45	LSM7_HUMAN	LSM7	U6 snRNA-associated Sm-like protein LSm7	1.00145e+07
Q9UK55	ZPI_HUMAN	SERPINA10	Protein Z-dependent protease inhibitor	4.09734e+06
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	6.28324e+06
Q9UK61	TASOR_HUMAN	TASOR	Protein TASOR	7.50003e+06
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	4.34042e+06
Q9UKA9	PTBP2_HUMAN	PTBP2	Polypyrimidine tract-binding protein 2	1.05659e+08
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	1.965e+07
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	1.04778e+07
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	3.22354e+07
Q9UKG9	OCTC_HUMAN	CROT	Peroxisomal carnitine O-octanoyltransferase	6.97148e+06
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	1.17804e+07
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	2.89848e+07
Q9UKM7	MA1B1_HUMAN	MAN1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	2.93642e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	1.07131e+08
Q9UKN8	TF3C4_HUMAN	GTF3C4	General transcription factor 3C polypeptide 4	3.51899e+06
Q9UKS6	PACN3_HUMAN	PACSIN3	Protein kinase C and casein kinase substrate in neurons protein 3	3.23129e+07
Q9UKU7	ACAD8_HUMAN	ACAD8	Isobutyryl-CoA dehydrogenase, mitochondrial	1.10079e+07
Q9UKU9	ANGL2_HUMAN	ANGPTL2	Angiopoietin-related protein 2	5.10218e+06
Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus	2.20701e+07
Q9UKV8	AGO2_HUMAN	AGO2	Protein argonaute-2	2.79164e+07
Q9UKX5	ITA11_HUMAN	ITGA11	Integrin alpha-11	7.55446e+06
Q9UKY0	PRND_HUMAN	PRND	Prion-like protein doppel	1.93611e+07
Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog	2.01733e+07
Q9UL03	INT6_HUMAN	INTS6	Integrator complex subunit 6	1.80569e+06
Q9UL12	SARDH_HUMAN	SARDH	Sarcosine dehydrogenase, mitochondrial	1.2135e+07
Q9UL18	AGO1_HUMAN	AGO1	Protein argonaute-1	3.65079e+07
Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21	2.98774e+07
Q9UL26	RB22A_HUMAN	RAB22A	Ras-related protein Rab-22A	1.11156e+07
Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2	1.02018e+08
Q9UL54	TAOK2_HUMAN	TAOK2	Serine/threonine-protein kinase TAO2	5.95991e+06
Q9ULA0	DNPEP_HUMAN	DNPEP	Aspartyl aminopeptidase	1.16213e+08
Q9ULC3	RAB23_HUMAN	RAB23	Ras-related protein Rab-23	2.90712e+07
Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1	2.66324e+07
Q9ULE3	DEN2A_HUMAN	DENND2A	DENN domain-containing protein 2A	1.79364e+07
Q9ULE6	PALD_HUMAN	PALD1	Paladin	2.812e+06
Q9ULF5	S39AA_HUMAN	SLC39A10	Zinc transporter ZIP10	3.72538e+06
Q9ULH1	ASAP1_HUMAN	ASAP1	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1	3.11307e+06
Q9ULL0	K1210_HUMAN	KIAA1210	Acrosomal protein KIAA1210	1.36588e+07
Q9ULN7	PNM8B_HUMAN	PNMA8B	Paraneoplastic antigen-like protein 8B	782249
Q9ULP9	TBC24_HUMAN	TBC1D24	TBC1 domain family member 24	3.90641e+06
Q9ULQ1	TPC1_HUMAN	TPCN1	Two pore channel protein 1	1.25385e+07
Q9ULR0	ISY1_HUMAN	ISY1	Pre-mRNA-splicing factor ISY1 homolog	6.35219e+06
Q9ULR3	PPM1H_HUMAN	PPM1H	Protein phosphatase 1H	2.4663e+06
Q9ULT8	HECD1_HUMAN	HECTD1	E3 ubiquitin-protein ligase HECTD1	4.17228e+06
Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C	9.55491e+07
Q9ULX3	NOB1_HUMAN	NOB1	RNA-binding protein NOB1	3.18328e+06
Q9ULX6	AKP8L_HUMAN	AKAP8L	A-kinase anchor protein 8-like	8.11803e+06
Q9ULX9	MAFF_HUMAN	MAFF	Transcription factor MafF	1.27473e+06
Q9ULZ3	ASC_HUMAN	PYCARD	Apoptosis-associated speck-like protein containing a CARD	4.86643e+07
Q9UM54	MYO6_HUMAN	MYO6	Unconventional myosin-VI	6.85934e+06
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	3.14971e+07
Q9UMS6	SYNP2_HUMAN	SYNPO2	Synaptopodin-2	6.38737e+07
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	4.52413e+07
Q9UMX5	NENF_HUMAN	NENF	Neudesin	2.91787e+07
Q9UMY1	NOL7_HUMAN	NOL7	Nucleolar protein 7	4.95184e+06
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	2.19159e+07
Q9UN36	NDRG2_HUMAN	NDRG2	Protein NDRG2	1.88537e+07
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	2.25257e+07
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	7.85535e+06
Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP	1.67482e+07
Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	2.1197e+07
Q9UNF1	MAGD2_HUMAN	MAGED2	Melanoma-associated antigen D2	4.84977e+07
Q9UNH6	SNX7_HUMAN	SNX7	Sorting nexin-7	1.77499e+06
Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6	6.31473e+07
Q9UNI6	DUS12_HUMAN	DUSP12	Dual specificity protein phosphatase 12	2.4815e+06
Q9UNK0	STX8_HUMAN	STX8	Syntaxin-8	7.73542e+06
Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	2.8365e+07
Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	2.28923e+07
Q9UNN5	FAF1_HUMAN	FAF1	FAS-associated factor 1	7.69404e+06
Q9UNN8	EPCR_HUMAN	PROCR	Endothelial protein C receptor	6.2849e+07
Q9UNP9	PPIE_HUMAN	PPIE	Peptidyl-prolyl cis-trans isomerase E	4.62775e+06
Q9UNQ2	DIM1_HUMAN	DIMT1	Probable dimethyladenosine transferase	8.06278e+06
Q9UNS2	CSN3_HUMAN	COPS3	COP9 signalosome complex subunit 3	3.32938e+07
Q9UNX3	RL26L_HUMAN	RPL26L1	Ribosomal protein uL24-like	8.78167e+07
Q9UNX4	WDR3_HUMAN	WDR3	WD repeat-containing protein 3	3.88912e+06
Q9UNZ2	NSF1C_HUMAN	NSFL1C	NSFL1 cofactor p47	2.38692e+07
Q9UP83	COG5_HUMAN	COG5	Conserved oligomeric Golgi complex subunit 5	7.9252e+06
Q9UP95	S12A4_HUMAN	SLC12A4	Solute carrier family 12 member 4	1.29448e+07
Q9UPN3	MACF1_HUMAN	MACF1	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5	1.73685e+08
Q9UPQ9	TNR6B_HUMAN	TNRC6B	Trinucleotide repeat-containing gene 6B protein	2.45591e+06
Q9UPT5	EXOC7_HUMAN	EXOC7	Exocyst complex component 7	2.0066e+07
Q9UPU5	UBP24_HUMAN	USP24	Ubiquitin carboxyl-terminal hydrolase 24	2.87787e+06
Q9UPU7	TBD2B_HUMAN	TBC1D2B	TBC1 domain family member 2B	5.55605e+06
Q9UQ03	COR2B_HUMAN	CORO2B	Coronin-2B	3.30502e+07
Q9UQ13	SHOC2_HUMAN	SHOC2	Leucine-rich repeat protein SHOC-2	2.77949e+07
Q9UQ16	DYN3_HUMAN	DNM3	Dynamin-3	5.7006e+07
Q9UQ35	SRRM2_HUMAN	SRRM2	Serine/arginine repetitive matrix protein 2	9.99512e+07
Q9UQ80	PA2G4_HUMAN	PA2G4	Proliferation-associated protein 2G4	6.70296e+07
Q9UQB8	BAIP2_HUMAN	BAIAP2	Brain-specific angiogenesis inhibitor 1-associated protein 2	9.15408e+06
Q9UQE7	SMC3_HUMAN	SMC3	Structural maintenance of chromosomes protein 3	3.89552e+07
Q9Y217	MTMR6_HUMAN	MTMR6	Myotubularin-related protein 6	1.08626e+07
Q9Y223	GLCNE_HUMAN	GNE	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	2.55514e+06
Q9Y224	RTRAF_HUMAN	RTRAF	RNA transcription, translation and transport factor protein	5.10922e+07
Q9Y230	RUVB2_HUMAN	RUVBL2	RuvB-like 2	6.2738e+07
Q9Y237	PIN4_HUMAN	PIN4	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	1.20673e+07
Q9Y240	CLC11_HUMAN	CLEC11A	C-type lectin domain family 11 member A	8.54881e+06
Q9Y259	CHKB_HUMAN	CHKB	Choline/ethanolamine kinase	1.65946e+07
Q9Y262	EIF3L_HUMAN	EIF3L	Eukaryotic translation initiation factor 3 subunit L	2.43275e+07
Q9Y263	PLAP_HUMAN	PLAA	Phospholipase A-2-activating protein	1.18183e+07
Q9Y265	RUVB1_HUMAN	RUVBL1	RuvB-like 1	6.09867e+07
Q9Y266	NUDC_HUMAN	NUDC	Nuclear migration protein nudC	2.27759e+07
Q9Y276	BCS1_HUMAN	BCS1L	Mitochondrial chaperone BCS1	1.1417e+07
Q9Y277	VDAC3_HUMAN	VDAC3	Voltage-dependent anion-selective channel protein 3	5.31269e+07
Q9Y285	SYFA_HUMAN	FARSA	Phenylalanine--tRNA ligase alpha subunit	2.02057e+07
Q9Y295	DRG1_HUMAN	DRG1	Developmentally-regulated GTP-binding protein 1	2.61976e+07
Q9Y2A7	NCKP1_HUMAN	NCKAP1	Nck-associated protein 1	4.34392e+07
Q9Y2B0	CNPY2_HUMAN	CNPY2	Protein canopy homolog 2	6.90622e+07
Q9Y2B9	IPKG_HUMAN	PKIG	cAMP-dependent protein kinase inhibitor gamma	8.54606e+06
Q9Y2D4	EXC6B_HUMAN	EXOC6B	Exocyst complex component 6B	7.1107e+06
Q9Y2D5	AKAP2_HUMAN	AKAP2	A-kinase anchor protein 2	2.89145e+08
Q9Y2E4	DIP2C_HUMAN	DIP2C	Disco-interacting protein 2 homolog C	3.93999e+07
Q9Y2E5	MA2B2_HUMAN	MAN2B2	Epididymis-specific alpha-mannosidase	2.1003e+07
Q9Y2G2	CARD8_HUMAN	CARD8	Caspase recruitment domain-containing protein 8	3.61832e+06
Q9Y2G5	OFUT2_HUMAN	POFUT2	GDP-fucose protein O-fucosyltransferase 2	4.21574e+07
Q9Y2G9	SBNO2_HUMAN	SBNO2	Protein strawberry notch homolog 2	2.3881e+07
Q9Y2H0	DLGP4_HUMAN	DLGAP4	Disks large-associated protein 4	1.04321e+07
Q9Y2H1	ST38L_HUMAN	STK38L	Serine/threonine-protein kinase 38-like	8.86592e+06
Q9Y2H5	PKHA6_HUMAN	PLEKHA6	Pleckstrin homology domain-containing family A member 6	7.09618e+07
Q9Y2H6	FND3A_HUMAN	FNDC3A	Fibronectin type-III domain-containing protein 3A	2.914e+07
Q9Y2I8	WDR37_HUMAN	WDR37	WD repeat-containing protein 37	1.1107e+07
Q9Y2J2	E41L3_HUMAN	EPB41L3	Band 4.1-like protein 3	9.86814e+06
Q9Y2L1	RRP44_HUMAN	DIS3	Exosome complex exonuclease RRP44	1.46345e+07
Q9Y2L5	TPPC8_HUMAN	TRAPPC8	Trafficking protein particle complex subunit 8	1.72984e+06
Q9Y2P4	S27A6_HUMAN	SLC27A6	Long-chain fatty acid transport protein 6	2.52209e+06
Q9Y2P8	RCL1_HUMAN	RCL1	RNA 3'-terminal phosphate cyclase-like protein	2.29382e+06
Q9Y2Q3	GSTK1_HUMAN	GSTK1	Glutathione S-transferase kappa 1	6.50871e+07
Q9Y2Q5	LTOR2_HUMAN	LAMTOR2	Ragulator complex protein LAMTOR2	2.44811e+07
Q9Y2Q9	RT28_HUMAN	MRPS28	Small ribosomal subunit protein bS1m	9.97771e+06
Q9Y2R0	COA3_HUMAN	COA3	Cytochrome c oxidase assembly factor 3 homolog, mitochondrial	1.07197e+07
Q9Y2R5	RT17_HUMAN	MRPS17	Small ribosomal subunit protein uS17m	5.84909e+06
