Protein.Group	Protein.Names	Genes	First.Protein.Description	C:\Users\Administrator\Desktop\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R02\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R02.mzML
Q8TD08	MK15_HUMAN	MAPK15	Mitogen-activated protein kinase 15	4.09978e+07
Q8TD16	BICD2_HUMAN	BICD2	Protein bicaudal D homolog 2	499414
Q8TD19	NEK9_HUMAN	NEK9	Serine/threonine-protein kinase Nek9	3.17305e+06
Q8TDD1	DDX54_HUMAN	DDX54	ATP-dependent RNA helicase DDX54	7.02628e+06
Q8TDN6	BRX1_HUMAN	BRIX1	Ribosome biogenesis protein BRX1 homolog	4.83294e+07
Q8TDP1	RNH2C_HUMAN	RNASEH2C	Ribonuclease H2 subunit C	4.11699e+06
Q8TDX7	NEK7_HUMAN	NEK7	Serine/threonine-protein kinase Nek7	821814
Q8TE02	ELP5_HUMAN	ELP5	Elongator complex protein 5	1.26026e+06
Q8TEA8	DTD1_HUMAN	DTD1	D-aminoacyl-tRNA deacylase 1	5.20001e+06
Q8TED0	UTP15_HUMAN	UTP15	U3 small nucleolar RNA-associated protein 15 homolog	6.17395e+06
Q8TEM1	PO210_HUMAN	NUP210	Nuclear pore membrane glycoprotein 210	1.10547e+07
Q8TEQ6	GEMI5_HUMAN	GEMIN5	Gem-associated protein 5	9.51653e+06
Q8TEU7	RPGF6_HUMAN	RAPGEF6	Rap guanine nucleotide exchange factor 6	1.00033e+06
Q8TEX9	IPO4_HUMAN	IPO4	Importin-4	9.52174e+06
Q8TF01	PNISR_HUMAN	PNISR	Arginine/serine-rich protein PNISR	2.73225e+06
Q8TF05	PP4R1_HUMAN	PPP4R1	Serine/threonine-protein phosphatase 4 regulatory subunit 1	1.1606e+06
Q8TF68	ZN384_HUMAN	ZNF384	Zinc finger protein 384	2.28937e+06
Q8TF74	WIPF2_HUMAN	WIPF2	WAS/WASL-interacting protein family member 2	5.29613e+06
Q8TGU7	YB126_YEAST	YBR126W-A	Uncharacterized protein YBR126W-A	2.90966e+06
Q8WTJ4	UBXN6_CAEEL	ubxn-6	UBX domain-containing protein 6	924046
Q8WTM6	ARPC2_CAEEL	arx-4	Probable actin-related protein 2/3 complex subunit 2	3.78463e+06
Q8WTS6	SETD7_HUMAN	SETD7	Histone-lysine N-methyltransferase SETD7	5.22934e+06
Q8WTT2	NOC3L_HUMAN	NOC3L	Nucleolar complex protein 3 homolog	9.34398e+06
Q8WTV0	SCRB1_HUMAN	SCARB1	Scavenger receptor class B member 1	6.58733e+06
Q8WTW3	COG1_HUMAN	COG1	Conserved oligomeric Golgi complex subunit 1	494134
Q8WU76	SCFD2_HUMAN	SCFD2	Sec1 family domain-containing protein 2	2.69185e+06
Q8WU90	ZC3HF_HUMAN	ZC3H15	Zinc finger CCCH domain-containing protein 15	1.2927e+07
Q8WUA2	PPIL4_HUMAN	PPIL4	Peptidyl-prolyl cis-trans isomerase-like 4	3.66033e+06
Q8WUA4	TF3C2_HUMAN	GTF3C2	General transcription factor 3C polypeptide 2	4.39027e+06
Q8WUB8	PHF10_HUMAN	PHF10	PHD finger protein 10	7.74069e+06
Q8WUD4	CCD12_HUMAN	CCDC12	Coiled-coil domain-containing protein 12	1.01731e+06
Q8WUF5	IASPP_HUMAN	PPP1R13L	RelA-associated inhibitor	2.39243e+06
Q8WUM0	NU133_HUMAN	NUP133	Nuclear pore complex protein Nup133	1.05432e+07
Q8WUM4	PDC6I_HUMAN	PDCD6IP	Programmed cell death 6-interacting protein	2.5119e+07
Q8WUQ7	CATIN_HUMAN	CACTIN	Cactin	764446
Q8WUR7	CO040_HUMAN	C15orf40	UPF0235 protein C15orf40	6.47462e+06
Q8WUW1	BRK1_HUMAN	BRK1	Protein BRICK1	2.57293e+06
Q8WUX1	S38A5_HUMAN	SLC38A5	Sodium-coupled neutral amino acid transporter 5	1.32487e+07
Q8WUX2	CHAC2_HUMAN	CHAC2	Glutathione-specific gamma-glutamylcyclotransferase 2	1.46225e+06
Q8WUX9	CHMP7_HUMAN	CHMP7	Charged multivesicular body protein 7	2.12358e+06
Q8WUY1	THEM6_HUMAN	THEM6	Protein THEM6	8.1599e+06
Q8WV22	NSE1_HUMAN	NSMCE1	Non-structural maintenance of chromosomes element 1 homolog	1.57634e+06
Q8WV44	TRI41_HUMAN	TRIM41	E3 ubiquitin-protein ligase TRIM41	1.34389e+06
Q8WV74	NUDT8_HUMAN	NUDT8	Nucleoside diphosphate-linked moiety X motif 8	339707
Q8WVB6	CTF18_HUMAN	CHTF18	Chromosome transmission fidelity protein 18 homolog	7.86071e+06
Q8WVC0	LEO1_HUMAN	LEO1	RNA polymerase-associated protein LEO1	5.38154e+06
Q8WVJ2	NUDC2_HUMAN	NUDCD2	NudC domain-containing protein 2	2.05378e+07
Q8WVK2	SNR27_HUMAN	SNRNP27	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein	3.1006e+06
Q8WVM7	STAG1_HUMAN	STAG1	Cohesin subunit SA-1	2.49581e+06
Q8WVM8	SCFD1_HUMAN	SCFD1	Sec1 family domain-containing protein 1	8.8961e+06
Q8WVV9	HNRLL_HUMAN	HNRNPLL	Heterogeneous nuclear ribonucleoprotein L-like	5.0768e+06
Q8WVX9	FACR1_HUMAN	FAR1	Fatty acyl-CoA reductase 1	1.36376e+06
Q8WVY7	UBCP1_HUMAN	UBLCP1	Ubiquitin-like domain-containing CTD phosphatase 1	7.48478e+06
Q8WW01	SEN15_HUMAN	TSEN15	tRNA-splicing endonuclease subunit Sen15	7.76931e+06
Q8WW12	PCNP_HUMAN	PCNP	PEST proteolytic signal-containing nuclear protein	2.74863e+07
Q8WW22	DNJA4_HUMAN	DNAJA4	DnaJ homolog subfamily A member 4	1.11852e+06
Q8WW59	SPRY4_HUMAN	SPRYD4	SPRY domain-containing protein 4	6.2192e+06
Q8WWC4	MAIP1_HUMAN	MAIP1	m-AAA protease-interacting protein 1, mitochondrial	4.87912e+06
Q8WWH5	TRUB1_HUMAN	TRUB1	Probable tRNA pseudouridine synthase 1	4.5864e+06
Q8WWI1	LMO7_HUMAN	LMO7	LIM domain only protein 7	2.54031e+07
Q8WWI5	CTL1_HUMAN	SLC44A1	Choline transporter-like protein 1	7.50108e+06
Q8WWK9	CKAP2_HUMAN	CKAP2	Cytoskeleton-associated protein 2	1.39209e+06
Q8WWM7	ATX2L_HUMAN	ATXN2L	Ataxin-2-like protein	1.44387e+07
Q8WWQ0	PHIP_HUMAN	PHIP	PH-interacting protein	5.48173e+06
Q8WWV3	RT4I1_HUMAN	RTN4IP1	Reticulon-4-interacting protein 1, mitochondrial	938384
Q8WWY3	PRP31_HUMAN	PRPF31	U4/U6 small nuclear ribonucleoprotein Prp31	1.10336e+07
Q8WX92	NELFB_HUMAN	NELFB	Negative elongation factor B	8.81055e+06
Q8WX93	PALLD_HUMAN	PALLD	Palladin	6.06664e+06
Q8WXA9	SREK1_HUMAN	SREK1	Splicing regulatory glutamine/lysine-rich protein 1	4.27277e+06
Q8WXD5	GEMI6_HUMAN	GEMIN6	Gem-associated protein 6	2.31134e+06
Q8WXF1	PSPC1_HUMAN	PSPC1	Paraspeckle component 1	2.2781e+06
Q8WXG6	MADD_HUMAN	MADD	MAP kinase-activating death domain protein	754194
Q8WXH0	SYNE2_HUMAN	SYNE2	Nesprin-2	1.62456e+06
Q8WXI7	MUC16_HUMAN	MUC16	Mucin-16	1.11278e+07
Q8WXI9	P66B_HUMAN	GATAD2B	Transcriptional repressor p66-beta	5.66654e+06
Q8WXR4	MYO3B_HUMAN	MYO3B	Myosin-IIIb	583461
Q8WXX5	DNJC9_HUMAN	DNAJC9	DnaJ homolog subfamily C member 9	1.09299e+07
Q8WY22	BRI3B_HUMAN	BRI3BP	BRI3-binding protein	6.75864e+06
Q8WY36	BBX_HUMAN	BBX	HMG box transcription factor BBX	1.45028e+06
Q8WYA6	CTBL1_HUMAN	CTNNBL1	Beta-catenin-like protein 1	1.08097e+07
Q8WYP5	ELYS_HUMAN	AHCTF1	Protein ELYS	6.38926e+06
Q8WZ82	OVCA2_HUMAN	OVCA2	Esterase OVCA2	2.15715e+06
Q8WZA0	LZIC_HUMAN	LZIC	Protein LZIC	7.19904e+06
Q92325	LAG2_YEAST	LAG2	Cullin-associated NEDD8-dissociated protein 1 homolog	403625
Q92331	VPS5_YEAST	VPS5	Vacuolar protein sorting-associated protein 5	757254
Q92466	DDB2_HUMAN	DDB2	DNA damage-binding protein 2	6.35425e+06
Q92478	CLC2B_HUMAN	CLEC2B	C-type lectin domain family 2 member B	3.39578e+06
Q92499	DDX1_HUMAN	DDX1	ATP-dependent RNA helicase DDX1	3.09135e+07
Q92506	DHB8_HUMAN	HSD17B8	Estradiol 17-beta-dehydrogenase 8	3.63777e+06
Q92508	PIEZ1_HUMAN	PIEZO1	Piezo-type mechanosensitive ion channel component 1	500438
Q92522	H1X_HUMAN	H1-10	Histone H1.10	9.09478e+07
Q92526	TCPW_HUMAN	CCT6B	T-complex protein 1 subunit zeta-2	2.07254e+07
Q92530	PSMF1_HUMAN	PSMF1	Proteasome inhibitor PI31 subunit	3.06081e+06
Q92536	YLAT2_HUMAN	SLC7A6	Y+L amino acid transporter 2	175758
Q92538	GBF1_HUMAN	GBF1	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1	1.76748e+06
Q92541	RTF1_HUMAN	RTF1	RNA polymerase-associated protein RTF1 homolog	8.82602e+06
Q92542	NICA_HUMAN	NCSTN	Nicastrin	9.46257e+06
Q92544	TM9S4_HUMAN	TM9SF4	Transmembrane 9 superfamily member 4	5.01294e+06
Q92547	TOPB1_HUMAN	TOPBP1	DNA topoisomerase 2-binding protein 1	2.74658e+06
Q92552	RT27_HUMAN	MRPS27	28S ribosomal protein S27, mitochondrial	6.76229e+06
Q92572	AP3S1_HUMAN	AP3S1	AP-3 complex subunit sigma-1	5.34123e+06
Q92575	UBXN4_HUMAN	UBXN4	UBX domain-containing protein 4	1.91228e+06
Q92576	PHF3_HUMAN	PHF3	PHD finger protein 3	8.05399e+06
Q92597	NDRG1_HUMAN	NDRG1	Protein NDRG1	7.86997e+07
Q92598	HS105_HUMAN	HSPH1	Heat shock protein 105 kDa	1.7151e+07
Q92599	SEPT8_HUMAN	SEPTIN8	Septin-8	7.46783e+06
Q92600	CNOT9_HUMAN	CNOT9	CCR4-NOT transcription complex subunit 9	3.15642e+06
Q92604	LGAT1_HUMAN	LPGAT1	Acyl-CoA:lysophosphatidylglycerol acyltransferase 1	159507
Q92609	TBCD5_HUMAN	TBC1D5	TBC1 domain family member 5	1.74943e+06
Q92613	JADE3_HUMAN	JADE3	Protein Jade-3	363474
Q92614	MY18A_HUMAN	MYO18A	Unconventional myosin-XVIIIa	1.8788e+06
Q92615	LAR4B_HUMAN	LARP4B	La-related protein 4B	2.97568e+06
Q92616	GCN1_HUMAN	GCN1	eIF-2-alpha kinase activator GCN1	2.24905e+07
Q92620	PRP16_HUMAN	DHX38	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16	1.10878e+07
Q92621	NU205_HUMAN	NUP205	Nuclear pore complex protein Nup205	7.83273e+06
Q92625	ANS1A_HUMAN	ANKS1A	Ankyrin repeat and SAM domain-containing protein 1A	680719
Q92643	GPI8_HUMAN	PIGK	GPI-anchor transamidase	5.22299e+06
Q92665	RT31_HUMAN	MRPS31	28S ribosomal protein S31, mitochondrial	4.89409e+06
Q92667	AKAP1_HUMAN	AKAP1	A-kinase anchor protein 1, mitochondrial	2.32157e+06
Q92685	ALG3_HUMAN	ALG3	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase	2.57623e+06
Q92688	AN32B_HUMAN	ANP32B	Acidic leucine-rich nuclear phosphoprotein 32 family member B	1.23218e+08
Q92696	PGTA_HUMAN	RABGGTA	Geranylgeranyl transferase type-2 subunit alpha	1.61727e+06
Q92733	PRCC_HUMAN	PRCC	Proline-rich protein PRCC	3.46131e+06
Q92734	TFG_HUMAN	TFG	Protein TFG	2.9047e+07
Q92743	HTRA1_HUMAN	HTRA1	Serine protease HTRA1	244722
Q92747	ARC1A_HUMAN	ARPC1A	Actin-related protein 2/3 complex subunit 1A	7.62081e+06
Q92759	TF2H4_HUMAN	GTF2H4	General transcription factor IIH subunit 4	3.99999e+06
Q92766	RREB1_HUMAN	RREB1	Ras-responsive element-binding protein 1	1.04656e+06
Q92769	HDAC2_HUMAN	HDAC2	Histone deacetylase 2	2.98198e+07
Q92783	STAM1_HUMAN	STAM	Signal transducing adapter molecule 1	5.09802e+06
Q92785	REQU_HUMAN	DPF2	Zinc finger protein ubi-d4	1.1259e+06
Q92796	DLG3_HUMAN	DLG3	Disks large homolog 3	4.31514e+06
Q92797	SYMPK_HUMAN	SYMPK	Symplekin	1.72144e+07
Q92804	RBP56_HUMAN	TAF15	TATA-binding protein-associated factor 2N	6.19194e+07
Q92817	EVPL_HUMAN	EVPL	Envoplakin	831186
Q92820	GGH_HUMAN	GGH	Gamma-glutamyl hydrolase	1.93636e+07
Q92841	DDX17_HUMAN	DDX17	Probable ATP-dependent RNA helicase DDX17	1.41323e+08
Q92878	RAD50_HUMAN	RAD50	DNA repair protein RAD50	1.11946e+07
Q92879	CELF1_HUMAN	CELF1	CUGBP Elav-like family member 1	1.45767e+07
Q92882	OSTF1_HUMAN	OSTF1	Osteoclast-stimulating factor 1	5.79624e+06
Q92887	MRP2_HUMAN	ABCC2	Canalicular multispecific organic anion transporter 1	2.22019e+06
Q92888	ARHG1_HUMAN	ARHGEF1	Rho guanine nucleotide exchange factor 1	5.4991e+06
Q92889	XPF_HUMAN	ERCC4	DNA repair endonuclease XPF	1.48702e+06
Q92890	UFD1_HUMAN	UFD1	Ubiquitin recognition factor in ER-associated degradation protein 1	3.71704e+06
Q92896	GSLG1_HUMAN	GLG1	Golgi apparatus protein 1	5.46444e+06
Q92900	RENT1_HUMAN	UPF1	Regulator of nonsense transcripts 1	1.46927e+07
Q92905	CSN5_HUMAN	COPS5	COP9 signalosome complex subunit 5	2.10844e+07
Q92917	GPKOW_HUMAN	GPKOW	G-patch domain and KOW motifs-containing protein	7.72043e+06
Q92922	SMRC1_HUMAN	SMARCC1	SWI/SNF complex subunit SMARCC1	9.40053e+07
Q92925	SMRD2_HUMAN	SMARCD2	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2	1.33918e+06
Q92930	RAB8B_HUMAN	RAB8B	Ras-related protein Rab-8B	3.3787e+06
Q92945	FUBP2_HUMAN	KHSRP	Far upstream element-binding protein 2	6.95146e+07
Q92947	GCDH_HUMAN	GCDH	Glutaryl-CoA dehydrogenase, mitochondrial	3.08735e+06
Q92973	TNPO1_HUMAN	TNPO1	Transportin-1	3.81513e+07
Q92974	ARHG2_HUMAN	ARHGEF2	Rho guanine nucleotide exchange factor 2	6.27922e+06
Q92979	NEP1_HUMAN	EMG1	Ribosomal RNA small subunit methyltransferase NEP1	1.9503e+07
Q92989	CLP1_HUMAN	CLP1	Polyribonucleotide 5'-hydroxyl-kinase Clp1	4.31805e+06
Q92990	GLMN_HUMAN	GLMN	Glomulin	5.23423e+06
Q92995	UBP13_HUMAN	USP13	Ubiquitin carboxyl-terminal hydrolase 13	1.90835e+06
Q93008	USP9X_HUMAN	USP9X	Probable ubiquitin carboxyl-terminal hydrolase FAF-X	5.22425e+06
Q93009	UBP7_HUMAN	USP7	Ubiquitin carboxyl-terminal hydrolase 7	1.54027e+07
Q93034	CUL5_HUMAN	CUL5	Cullin-5	1.48561e+06
Q93045	STMN2_HUMAN	STMN2	Stathmin-2	9.32857e+07
Q93050	VPP1_HUMAN	ATP6V0A1	V-type proton ATPase 116 kDa subunit a1	2.6374e+06
Q93052	LPP_HUMAN	LPP	Lipoma-preferred partner	6.53791e+06
Q93077	H2A1C_HUMAN	H2AC6	Histone H2A type 1-C	8.19013e+07
Q93096	TP4A1_HUMAN	PTP4A1	Protein tyrosine phosphatase type IVA 1	7.00831e+06
Q93100	KPBB_HUMAN	PHKB	Phosphorylase b kinase regulatory subunit beta	1.9591e+06
Q93169	MTNA_CAEEL	C01G10.9	Methylthioribose-1-phosphate isomerase	1.83167e+06
Q93235	AT1B1_CAEEL	nkb-1	Sodium/potassium-transporting ATPase subunit beta-1	6.94044e+06
Q93243	NAS37_CAEEL	nas-37	Zinc metalloproteinase nas-37	1.59733e+06
Q93244	CYSK1_CAEEL	cysl-1	Cysteine synthase 1	8.65234e+06
Q93353	IDH3B_CAEEL	idhb-1	Probable isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	8.00205e+06
Q93379	GSHR_CAEEL	gsr-1	Glutathione reductase, mitochondrial	1.92058e+07
Q93408	YRGK_CAEEL	D2005.3	Uncharacterized protein D2005.3	1.367e+06
Q93454	RAE1_CAEEL	rae-1	mRNA export factor rae-1	5.58927e+07
Q93459	NUBP1_CAEEL	nubp-1	Cytosolic Fe-S cluster assembly factor NUBP1 homolog	5.36047e+06
Q93572	RLA0_CAEEL	rla-0	60S acidic ribosomal protein P0	2.13386e+08
Q93573	TCTP_CAEEL	tct-1	Translationally-controlled tumor protein homolog	6.58588e+07
Q93594	NCBP2_CAEEL	ncbp-2	Nuclear cap-binding protein subunit 2	1.05275e+06
Q93615	ETFA_CAEEL	F27D4.1	Probable electron transfer flavoprotein subunit alpha, mitochondrial	4.60716e+07
Q93618	ZC3HF_CAEEL	F27D4.4	Zinc finger CCCH domain-containing protein 15 homolog	2.07295e+06
Q93714	IDH3A_CAEEL	idha-1	Probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	2.46059e+07
Q93725	NEDD8_CAEEL	ned-8	NEDD8	2.40935e+06
Q93761	YXEK_CAEEL	F53C11.3	Uncharacterized oxidoreductase F53C11.3	3.18061e+06
Q93796	NRF5_CAEEL	nrf-5	Nose resistant to fluoxetine protein 5	1.0249e+06
Q93841	PLC1_CAEEL	acl-1	Putative 1-acyl-sn-glycerol-3-phosphate acyltransferase acl-1	4.51182e+07
Q93873	NDUS2_CAEEL	gas-1	Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	4.84185e+06
Q94045	TCP4_CAEEL	T13F2.2	Putative RNA polymerase II transcriptional coactivator	1.35951e+06
Q94051	CAV1_CAEEL	cav-1	Caveolin-1	1.95622e+06
Q94053	MSP78_CAEEL	msp-78	Major sperm protein 78	4.59894e+06
Q94148	RAB10_CAEEL	rab-10	Ras-related protein Rab-10	3.68819e+06
Q94218	UFSP_CAEEL	odr-8	Ufm1-specific protease	1.47721e+06
Q94231	ARF11_CAEEL	arf-1.1	ADP-ribosylation factor 1-like 1	5.11576e+06
Q94261	EIF3M_CAEEL	cif-1	COP9/Signalosome and eIF3 complex-shared subunit 1	6.2412e+06
Q94300	RL111_CAEEL	rpl-11.1	60S ribosomal protein L11-1	3.06776e+07
Q94360	NDUS7_CAEEL	nduf-7	Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	8.04217e+06
Q94392	NSF_CAEEL	nsf-1	Vesicle-fusing ATPase	7.094e+06
Q94417	CLC91_CAEEL	clec-91	C-type lectin domain-containing protein 91	1.61578e+06
Q95003	GPX3_CAEEL	gpx-3	Glutathione peroxidase 3	5.05895e+06
Q95005	PSA7_CAEEL	pas-4	Proteasome subunit alpha type-7	3.72302e+07
Q95008	PSA5_CAEEL	pas-5	Proteasome subunit alpha type-5	6.92109e+07
Q95017	UBC9_CAEEL	ubc-9	SUMO-conjugating enzyme UBC9	7.62536e+06
Q95NM6	NUCG_CAEEL	cps-6	Endonuclease G, mitochondrial	2.08991e+06
Q95PZ0	CSN6_CAEEL	csn-6	COP9 signalosome complex subunit 6	1.08815e+06
Q95Q11	RT07_CAEEL	mrps-7	28S ribosomal protein S7, mitochondrial	1.86375e+06
Q95Q18	LACB2_CAEEL	Y53F4B.39	Beta-lactamase-like protein 2 homolog	1.73357e+06
Q95QA6	PAT12_CAEEL	pat-12	Protein pat-12	1.14599e+07
Q95QW0	EIF3L_CAEEL	eif-3.L	Eukaryotic translation initiation factor 3 subunit L	6.01115e+06
Q95QZ9	NPL42_CAEEL	npl-4.2	Nuclear protein localization protein 4 homolog 2	3.55495e+06
Q95XN2	MPPA_CAEEL	mppa-1	Mitochondrial-processing peptidase subunit alpha	2.23623e+06
Q95XQ8	MCM4_CAEEL	mcm-4	DNA replication licensing factor mcm-4	945363
Q95XX0	UBC13_CAEEL	ubc-13	Ubiquitin-conjugating enzyme E2 13	2.45457e+07
Q95XX1	PNCB_CAEEL	nprt-1	Nicotinate phosphoribosyltransferase	439443
Q95Y04	RS28_CAEEL	rps-28	40S ribosomal protein S28	1.91394e+08
Q95Y71	RM45_CAEEL	mrpl-45	Probable 39S ribosomal protein L45, mitochondrial	1.62001e+06
Q95Y72	DSS1_CAEEL	dss-1	Probable 26S proteasome complex subunit dss-1	5.19817e+06
Q95Y89	PESC_CAEEL	lpd-7	Pescadillo homolog	1.76459e+06
Q95Y90	RL9_CAEEL	rpl-9	60S ribosomal protein L9	7.91554e+07
Q95YF3	CGH1_CAEEL	cgh-1	ATP-dependent RNA helicase cgh-1	2.38247e+07
Q95ZI6	PITH1_CAEEL	ZK353.9	PITH domain-containing protein ZK353.9	2.21243e+06
Q95ZJ1	GALT5_CAEEL	gly-5	Polypeptide N-acetylgalactosaminyltransferase 5	927404
Q95ZQ4	AAPK2_CAEEL	aak-2	5'-AMP-activated protein kinase catalytic subunit alpha-2	1.34098e+06
Q965S8	EIF3I_CAEEL	eif-3.I	Eukaryotic translation initiation factor 3 subunit I	1.29956e+07
Q965W1	FABP9_CAEEL	lbp-9	Fatty acid-binding protein homolog 9	5.37406e+07
Q966C6	RL7A_CAEEL	rpl-7A	60S ribosomal protein L7a	1.06677e+08
Q966L5	SRRT_CAEEL	E01A2.2	Serrate RNA effector molecule homolog	3.68511e+06
Q966L9	GLH2_CAEEL	glh-2	ATP-dependent RNA helicase glh-2	762322
Q969E2	SCAM4_HUMAN	SCAMP4	Secretory carrier-associated membrane protein 4	7.28378e+06
Q969E8	TSR2_HUMAN	TSR2	Pre-rRNA-processing protein TSR2 homolog	3.68496e+06
Q969G3	SMCE1_HUMAN	SMARCE1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	6.87214e+06
Q969G6	RIFK_HUMAN	RFK	Riboflavin kinase	760665
Q969H8	MYDGF_HUMAN	MYDGF	Myeloid-derived growth factor	3.13331e+07
Q969L2	MAL2_HUMAN	MAL2	Protein MAL2	2.81829e+06
Q969M3	YIPF5_HUMAN	YIPF5	Protein YIPF5	4.34897e+06
Q969N2	PIGT_HUMAN	PIGT	GPI transamidase component PIG-T	6.52773e+06
Q969Q0	RL36L_HUMAN	RPL36AL	60S ribosomal protein L36a-like	1.90927e+07
Q969S3	ZN622_HUMAN	ZNF622	Zinc finger protein 622	5.46022e+06
Q969S9	RRF2M_HUMAN	GFM2	Ribosome-releasing factor 2, mitochondrial	736039
Q969T9	WBP2_HUMAN	WBP2	WW domain-binding protein 2	3.70615e+06
Q969U7	PSMG2_HUMAN	PSMG2	Proteasome assembly chaperone 2	9.4888e+06
Q969V3	NCLN_HUMAN	NCLN	Nicalin	2.18122e+07
Q969X5	ERGI1_HUMAN	ERGIC1	Endoplasmic reticulum-Golgi intermediate compartment protein 1	3.99939e+06
Q969X6	UTP4_HUMAN	UTP4	U3 small nucleolar RNA-associated protein 4 homolog	8.13867e+06
Q969Y2	GTPB3_HUMAN	GTPBP3	tRNA modification GTPase GTPBP3, mitochondrial	3.23748e+06
Q969Z0	FAKD4_HUMAN	TBRG4	FAST kinase domain-containing protein 4	6.45196e+06
Q969Z3	MARC2_HUMAN	MTARC2	Mitochondrial amidoxime reducing component 2	1.07306e+06
Q96A26	F162A_HUMAN	FAM162A	Protein FAM162A	4.25357e+07
Q96A33	CCD47_HUMAN	CCDC47	Coiled-coil domain-containing protein 47	5.87481e+06
Q96A35	RM24_HUMAN	MRPL24	39S ribosomal protein L24, mitochondrial	5.83482e+06
Q96A49	SYAP1_HUMAN	SYAP1	Synapse-associated protein 1	8.32325e+06
Q96A65	EXOC4_HUMAN	EXOC4	Exocyst complex component 4	2.02725e+06
Q96AA3	RFT1_HUMAN	RFT1	Protein RFT1 homolog	1.68935e+06
Q96AB3	ISOC2_HUMAN	ISOC2	Isochorismatase domain-containing protein 2	1.20423e+06
Q96AC1	FERM2_HUMAN	FERMT2	Fermitin family homolog 2	8.52041e+06
Q96AE4	FUBP1_HUMAN	FUBP1	Far upstream element-binding protein 1	7.42854e+07
Q96AG4	LRC59_HUMAN	LRRC59	Leucine-rich repeat-containing protein 59	3.66352e+07
Q96AH0;Q9BQ15	SOSB1_HUMAN;SOSB2_HUMAN	NABP1;NABP2	SOSS complex subunit B2	2.84614e+06
Q96AJ9	VTI1A_HUMAN	VTI1A	Vesicle transport through interaction with t-SNAREs homolog 1A	428377
Q96AQ6	PBIP1_HUMAN	PBXIP1	Pre-B-cell leukemia transcription factor-interacting protein 1	989009
Q96AT1	K1143_HUMAN	KIAA1143	Uncharacterized protein KIAA1143	5.32679e+06
Q96AT9	RPE_HUMAN	RPE	Ribulose-phosphate 3-epimerase	5.88354e+06
Q96AX1	VP33A_HUMAN	VPS33A	Vacuolar protein sorting-associated protein 33A	6.15235e+06
Q96AY3	FKB10_HUMAN	FKBP10	Peptidyl-prolyl cis-trans isomerase FKBP10	9.98281e+06
Q96AY4	TTC28_HUMAN	TTC28	Tetratricopeptide repeat protein 28	810964
Q96B23	CR025_HUMAN	C18orf25	Uncharacterized protein C18orf25	524195
Q96B26	EXOS8_HUMAN	EXOSC8	Exosome complex component RRP43	1.39455e+07
Q96B36	AKTS1_HUMAN	AKT1S1	Proline-rich AKT1 substrate 1	3.69835e+06
Q96B54	ZN428_HUMAN	ZNF428	Zinc finger protein 428	351231
Q96B70	LENG9_HUMAN	LENG9	Leukocyte receptor cluster member 9	625409
Q96B97	SH3K1_HUMAN	SH3KBP1	SH3 domain-containing kinase-binding protein 1	4.5941e+06
Q96BD5	PF21A_HUMAN	PHF21A	PHD finger protein 21A	1.2259e+06
Q96BI3	APH1A_HUMAN	APH1A	Gamma-secretase subunit APH-1A	1.29307e+06
Q96BJ3	AIDA_HUMAN	AIDA	Axin interactor, dorsalization-associated protein	1.32558e+06
Q96BJ8	ELMO3_HUMAN	ELMO3	Engulfment and cell motility protein 3	732210
Q96BM9	ARL8A_HUMAN	ARL8A	ADP-ribosylation factor-like protein 8A	3.07084e+06
Q96BN8	OTUL_HUMAN	OTULIN	Ubiquitin thioesterase otulin	9.43901e+06
Q96BP3	PPWD1_HUMAN	PPWD1	Peptidylprolyl isomerase domain and WD repeat-containing protein 1	4.57492e+06
Q96BQ5	CC127_HUMAN	CCDC127	Coiled-coil domain-containing protein 127	4.43921e+06
Q96BR5	COA7_HUMAN	COA7	Cytochrome c oxidase assembly factor 7	8.98911e+06
Q96BW5	PTER_HUMAN	PTER	Phosphotriesterase-related protein	3.03799e+06
Q96BW9	TAM41_HUMAN	TAMM41	Phosphatidate cytidylyltransferase, mitochondrial	5.13111e+06
Q96C01	F136A_HUMAN	FAM136A	Protein FAM136A	3.69992e+06
Q96C19	EFHD2_HUMAN	EFHD2	EF-hand domain-containing protein D2	4.92869e+07
Q96C23	GALM_HUMAN	GALM	Galactose mutarotase	2.81878e+06
Q96C36	P5CR2_HUMAN	PYCR2	Pyrroline-5-carboxylate reductase 2	5.73281e+06
Q96C57	CSTOS_HUMAN	CUSTOS	Protein CUSTOS	1.98765e+06
Q96C86	DCPS_HUMAN	DCPS	m7GpppX diphosphatase	1.625e+07
