Protein.Group	Protein.Names	Genes	First.Protein.Description	C:\Users\Administrator\Desktop\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R01\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R01.mzML
Q9NZN4	EHD2_HUMAN	EHD2	EH domain-containing protein 2	2.69949e+06
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	1.53932e+06
Q9NZQ3	SPN90_HUMAN	NCKIPSD	NCK-interacting protein with SH3 domain	2.21442e+06
Q9NZT2	OGFR_HUMAN	OGFR	Opioid growth factor receptor	1.15048e+07
Q9NZW5	MPP6_HUMAN	MPP6	MAGUK p55 subfamily member 6	6.29225e+06
Q9NZZ3	CHMP5_HUMAN	CHMP5	Charged multivesicular body protein 5	1.96044e+07
Q9P000	COMD9_HUMAN	COMMD9	COMM domain-containing protein 9	3.57558e+06
Q9P003	CNIH4_HUMAN	CNIH4	Protein cornichon homolog 4	3.26328e+06
Q9P013	CWC15_HUMAN	CWC15	Spliceosome-associated protein CWC15 homolog	5.28648e+06
Q9P015	RM15_HUMAN	MRPL15	39S ribosomal protein L15, mitochondrial	5.94543e+06
Q9P016	THYN1_HUMAN	THYN1	Thymocyte nuclear protein 1	9.24621e+06
Q9P021	CRIPT_HUMAN	CRIPT	Cysteine-rich PDZ-binding protein	2.20165e+06
Q9P031	TAP26_HUMAN	CCDC59	Thyroid transcription factor 1-associated protein 26	3.24237e+06
Q9P032	NDUF4_HUMAN	NDUFAF4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	1.3645e+07
Q9P035	HACD3_HUMAN	HACD3	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	1.50524e+07
Q9P0I2	EMC3_HUMAN	EMC3	ER membrane protein complex subunit 3	1.57403e+06
Q9P0J0	NDUAD_HUMAN	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	8.88299e+06
Q9P0L0	VAPA_HUMAN	VAPA	Vesicle-associated membrane protein-associated protein A	6.03503e+07
Q9P0M9	RM27_HUMAN	MRPL27	39S ribosomal protein L27, mitochondrial	6.40027e+06
Q9P0P0	RN181_HUMAN	RNF181	E3 ubiquitin-protein ligase RNF181	5.37915e+06
Q9P0S9	TM14C_HUMAN	TMEM14C	Transmembrane protein 14C	3.18027e+06
Q9P0U3	SENP1_HUMAN	SENP1	Sentrin-specific protease 1	1.52352e+06
Q9P0U4	CXXC1_HUMAN	CXXC1	CXXC-type zinc finger protein 1	1.0813e+06
Q9P0V9	SEP10_HUMAN	SEPTIN10	Septin-10	8.87862e+06
Q9P0W2	HM20B_HUMAN	HMG20B	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related	6.21127e+06
Q9P253	VPS18_HUMAN	VPS18	Vacuolar protein sorting-associated protein 18 homolog	2.35386e+06
Q9P258	RCC2_HUMAN	RCC2	Protein RCC2	7.03628e+07
Q9P260	RELCH_HUMAN	RELCH	RAB11-binding protein RELCH	1.21128e+06
Q9P265	DIP2B_HUMAN	DIP2B	Disco-interacting protein 2 homolog B	1.36081e+06
Q9P275	UBP36_HUMAN	USP36	Ubiquitin carboxyl-terminal hydrolase 36	3.38429e+07
Q9P287	BCCIP_HUMAN	BCCIP	BRCA2 and CDKN1A-interacting protein	1.61125e+07
Q9P289	STK26_HUMAN	STK26	Serine/threonine-protein kinase 26	1.45107e+07
Q9P2B2	FPRP_HUMAN	PTGFRN	Prostaglandin F2 receptor negative regulator	7.97806e+06
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	7.22135e+06
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	7.5439e+06
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	2.86553e+07
Q9P2M4	TBC14_HUMAN	TBC1D14	TBC1 domain family member 14	1.13271e+07
Q9P2N5	RBM27_HUMAN	RBM27	RNA-binding protein 27	6.3786e+06
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	4.56422e+06
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	1.59532e+07
Q9P2S5	WRP73_HUMAN	WRAP73	WD repeat-containing protein WRAP73	4.9975e+06
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	107899
Q9P2X0	DPM3_HUMAN	DPM3	Dolichol-phosphate mannosyltransferase subunit 3	1.08595e+07
Q9P305	IGO2_YEAST	IGO2	mRNA stability protein IGO2	1.69386e+06
Q9TW45	PAR1_CAEEL	par-1	Serine/threonine-protein kinase par-1	1.06262e+06
Q9TXH9	UBXN1_CAEEL	ubxn-1	UBX domain-containing protein 1	6.80247e+06
Q9TXP0	RS27_CAEEL	rps-27	40S ribosomal protein S27	3.28076e+08
Q9TXQ1	TNKS1_CAEEL	tank-1	Poly [ADP-ribose] polymerase tankyrase	729590
Q9TY03	FRDA_CAEEL	frh-1	Frataxin, mitochondrial	1.1011e+06
Q9TYK1	GAR1_CAEEL	Y66H1A.4	Probable H/ACA ribonucleoprotein complex subunit 1-like protein	2.117e+07
Q9TZC4	ILKH_CAEEL	pat-4	Integrin-linked protein kinase homolog pat-4	5.27686e+06
Q9TZL8	PFKA1_CAEEL	pfk-1.1	ATP-dependent 6-phosphofructokinase 1	7.30266e+06
Q9TZQ3	PGL1_CAEEL	pgl-1	Guanyl-specific ribonuclease pgl-1	6.97731e+06
Q9U1Q4	SYV_CAEEL	glp-4	Valine--tRNA ligase	1.42784e+07
Q9U1X4	MSS4_CAEEL	Y62E10A.11	Putative guanine nucleotide exchange factor MSS4 homolog	1.26145e+06
Q9U217	FAAH4_CAEEL	faah-4	Monoglyceride lipase faah-4	2.01587e+06
Q9U256	PA2L_CAEEL	Y52B11A.8	Phospholipase A2-like protein Y52B11A.8	2.46766e+06
Q9U299	XRN2_CAEEL	xrn-2	5'-3' exoribonuclease 2 homolog	1.53144e+06
Q9U2A8	RL37A_CAEEL	rpl-43	60S ribosomal protein L37a	1.70402e+08
Q9U2A9	BOP1_CAEEL	Y48B6A.1	Ribosome biogenesis protein BOP1 homolog	3.6617e+06
Q9U2D6	CNP2_CAEEL	cnp-2	Calcineurin-interacting protein 2	2.55474e+06
Q9U2D9	GYS_CAEEL	gsy-1	Glycogen [starch] synthase	5.36349e+06
Q9U2G0	U520_CAEEL	snrp-200	Putative U5 small nuclear ribonucleoprotein 200 kDa helicase	1.94166e+06
Q9U2H9	EF1B2_CAEEL	eef-1B.2	Probable elongation factor 1-beta/1-delta 2	1.93521e+08
Q9U2M4	HOT_CAEEL	hphd-1	Hydroxyacid-oxoacid transhydrogenase, mitochondrial	2.33759e+07
Q9U2M7	AP4A_CAEEL	ndx-4	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]	653383
Q9U2M8	C2D1_CAEEL	Y37H9A.3	Coiled-coil and C2 domain-containing protein 1-like	1.79427e+06
Q9U2X0	ANM1_CAEEL	prmt-1	Protein arginine N-methyltransferase 1	2.37981e+07
Q9U2Y2	CK5P3_CAEEL	cdkr-3	CDK5RAP3-like protein	1.56345e+06
Q9U332	RL31_CAEEL	rpl-31	60S ribosomal protein L31	9.4426e+07
Q9U3D6	ADR1_CAEEL	adr-1	A-to-I RNA editing regulator adr-1	3.9608e+06
Q9U3F4	ZYX_CAEEL	zyx-1	Zyxin	4.86099e+06
Q9U757	NXT1_CAEEL	nxt-1	NTF2-related export protein	6.45386e+06
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	3.88811e+06
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	7.82619e+06
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	856317
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	1.1824e+07
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	5.6343e+06
Q9UBD5	ORC3_HUMAN	ORC3	Origin recognition complex subunit 3	2.22583e+06
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	2.99443e+07
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	2.88905e+06
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	2.47035e+06
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	1.86081e+07
Q9UBK8	MTRR_HUMAN	MTRR	Methionine synthase reductase	3.5594e+06
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	1.1551e+06
Q9UBL3	ASH2L_HUMAN	ASH2L	Set1/Ash2 histone methyltransferase complex subunit ASH2	3.09265e+06
Q9UBM7	DHCR7_HUMAN	DHCR7	7-dehydrocholesterol reductase	2.31688e+07
Q9UBP0	SPAST_HUMAN	SPAST	Spastin	2.55603e+06
Q9UBP6	TRMB_HUMAN	METTL1	tRNA (guanine-N(7)-)-methyltransferase	3.23037e+06
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	2.77969e+07
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	2.46616e+07
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	2.37955e+07
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	7.36517e+06
Q9UBS0	KS6B2_HUMAN	RPS6KB2	Ribosomal protein S6 kinase beta-2	1.7347e+06
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	1.81142e+07
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	6.58743e+07
Q9UBU8	MO4L1_HUMAN	MORF4L1	Mortality factor 4-like protein 1	1.79907e+06
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	1.21603e+07
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	5.55015e+06
Q9UBV7	B4GT7_HUMAN	B4GALT7	Beta-1,4-galactosyltransferase 7	323880
Q9UBV8	PEF1_HUMAN	PEF1	Peflin	3.53886e+06
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	6.24102e+06
Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier	6.08353e+06
Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	8.64224e+06
Q9UDX5	MTFP1_HUMAN	MTFP1	Mitochondrial fission process protein 1	4.81859e+06
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	2.68664e+06
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	3.86177e+06
Q9UEE9	CFDP1_HUMAN	CFDP1	Craniofacial development protein 1	2.41868e+07
Q9UEG4	ZN629_HUMAN	ZNF629	Zinc finger protein 629	2.02385e+07
Q9UER7	DAXX_HUMAN	DAXX	Death domain-associated protein 6	7.07271e+06
Q9UET6	TRM7_HUMAN	FTSJ1	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	992033
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	2.82866e+06
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	3.65289e+06
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	7.15721e+06
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	1.33353e+07
Q9UGI8	TES_HUMAN	TES	Testin	1.41639e+07
Q9UGJ1	GCP4_HUMAN	TUBGCP4	Gamma-tubulin complex component 4	3.49778e+06
Q9UGN5	PARP2_HUMAN	PARP2	Poly [ADP-ribose] polymerase 2	2.83324e+06
Q9UGP4	LIMD1_HUMAN	LIMD1	LIM domain-containing protein 1	1.09815e+06
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	1.13638e+07
Q9UGU0	TCF20_HUMAN	TCF20	Transcription factor 20	4.18485e+06
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	8.11157e+06
Q9UH17	ABC3B_HUMAN	APOBEC3B	DNA dC->dU-editing enzyme APOBEC-3B	1.16741e+06
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	1.86967e+06
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	7.39062e+06
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	6.2911e+06
Q9UHA3	RLP24_HUMAN	RSL24D1	Probable ribosome biogenesis protein RLP24	7.91504e+06
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	2.79156e+06
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	6.21743e+06
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	1.72513e+07
Q9UHD1	CHRD1_HUMAN	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	1.29487e+07
Q9UHD2	TBK1_HUMAN	TBK1	Serine/threonine-protein kinase TBK1	517052
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	2.11689e+07
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	1.54356e+07
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	1.0593e+07
Q9UHI6	DDX20_HUMAN	DDX20	Probable ATP-dependent RNA helicase DDX20	5.79281e+06
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	1.7644e+06
Q9UHN1	DPOG2_HUMAN	POLG2	DNA polymerase subunit gamma-2, mitochondrial	666957
Q9UHQ1	NARF_HUMAN	NARF	Nuclear prelamin A recognition factor	346689
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	6.24566e+06
Q9UHR4	BI2L1_HUMAN	BAIAP2L1	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	1.2674e+06
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	5.67786e+06
Q9UHR6	ZNHI2_HUMAN	ZNHIT2	Zinc finger HIT domain-containing protein 2	4.9078e+06
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	3.04485e+07
Q9UHW5	GPN3_HUMAN	GPN3	GPN-loop GTPase 3	2.13802e+06
Q9UHW9	S12A6_HUMAN	SLC12A6	Solute carrier family 12 member 6	1.35184e+07
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	3.33345e+07
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	7.50284e+06
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	6.45221e+06
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	2.00946e+06
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	9.7751e+06
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	4.40276e+06
Q9UI26	IPO11_HUMAN	IPO11	Importin-11	6.54754e+06
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	2.21001e+07
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	1.96794e+07
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	4.58542e+06
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	2.86653e+06
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	1.19242e+07
Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial	6.81573e+07
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	3.50475e+06
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	1.69124e+06
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	4.99556e+06
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	1.00465e+06
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	233700
Q9UJ83	HACL1_HUMAN	HACL1	2-hydroxyacyl-CoA lyase 1	3.18083e+06
Q9UJA5	TRM6_HUMAN	TRMT6	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	4.58476e+06
Q9UJC3	HOOK1_HUMAN	HOOK1	Protein Hook homolog 1	988953
Q9UJK0	TSR3_HUMAN	TSR3	18S rRNA aminocarboxypropyltransferase	3.02584e+06
Q9UJS0	CMC2_HUMAN	SLC25A13	Calcium-binding mitochondrial carrier protein Aralar2	1.08485e+07
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	7.41685e+06
Q9UJV9	DDX41_HUMAN	DDX41	Probable ATP-dependent RNA helicase DDX41	3.29401e+06
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	1.40736e+06
Q9UJW7	ZN229_HUMAN	ZNF229	Zinc finger protein 229	6.62551e+06
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	1.80883e+06
Q9UJX3	APC7_HUMAN	ANAPC7	Anaphase-promoting complex subunit 7	5.22327e+06
Q9UJX4	APC5_HUMAN	ANAPC5	Anaphase-promoting complex subunit 5	949866
Q9UJX5	APC4_HUMAN	ANAPC4	Anaphase-promoting complex subunit 4	1.50628e+06
Q9UJX6	ANC2_HUMAN	ANAPC2	Anaphase-promoting complex subunit 2	520857
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	9.76188e+06
Q9UK22	FBX2_HUMAN	FBXO2	F-box only protein 2	579948
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	927486
Q9UK45	LSM7_HUMAN	LSM7	U6 snRNA-associated Sm-like protein LSm7	1.32848e+07
Q9UK53	ING1_HUMAN	ING1	Inhibitor of growth protein 1	1.32088e+06
Q9UK58	CCNL1_HUMAN	CCNL1	Cyclin-L1	1.67228e+06
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	2.38447e+06
Q9UK61	TASOR_HUMAN	TASOR	Protein TASOR	3.32285e+06
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	1.57025e+07
Q9UK99	FBX3_HUMAN	FBXO3	F-box only protein 3	650298
Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog	1.90047e+07
Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3	7.21193e+06
Q9UKG1	DP13A_HUMAN	APPL1	DCC-interacting protein 13-alpha	1.68193e+07
Q9UKJ3	GPTC8_HUMAN	GPATCH8	G patch domain-containing protein 8	1.75481e+06
Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4	1.09448e+06
Q9UKK6	NXT1_HUMAN	NXT1	NTF2-related export protein 1	9.55443e+06
Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase	1.42446e+07
Q9UKL0	RCOR1_HUMAN	RCOR1	REST corepressor 1	7.44327e+06
Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	4.99659e+07
Q9UKN8	TF3C4_HUMAN	GTF3C4	General transcription factor 3C polypeptide 4	6.00473e+06
Q9UKS6	PACN3_HUMAN	PACSIN3	Protein kinase C and casein kinase substrate in neurons protein 3	4.43331e+07
Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus	2.21627e+07
Q9UKV8	AGO2_HUMAN	AGO2	Protein argonaute-2	6.51656e+06
Q9UKX7	NUP50_HUMAN	NUP50	Nuclear pore complex protein Nup50	7.17687e+06
Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog	2.40528e+07
Q9UKZ1	CNO11_HUMAN	CNOT11	CCR4-NOT transcription complex subunit 11	2.92527e+06
Q9UL03	INT6_HUMAN	INTS6	Integrator complex subunit 6	3.60961e+06
Q9UL15	BAG5_HUMAN	BAG5	BAG family molecular chaperone regulator 5	3.74882e+06
Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21	9.9898e+06
Q9UL45	BL1S6_HUMAN	BLOC1S6	Biogenesis of lysosome-related organelles complex 1 subunit 6	1.17777e+06
Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2	1.76413e+07
Q9ULA0	DNPEP_HUMAN	DNPEP	Aspartyl aminopeptidase	1.69016e+07
Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1	1.86524e+07
Q9ULF5	S39AA_HUMAN	SLC39A10	Zinc transporter ZIP10	5.1316e+06
Q9ULH0	KDIS_HUMAN	KIDINS220	Kinase D-interacting substrate of 220 kDa	1.51847e+06
Q9ULJ3	ZBT21_HUMAN	ZBTB21	Zinc finger and BTB domain-containing protein 21	966704
Q9ULK4	MED23_HUMAN	MED23	Mediator of RNA polymerase II transcription subunit 23	2.25672e+06
Q9ULL5	PRR12_HUMAN	PRR12	Proline-rich protein 12	3.61758e+06
Q9ULP9	TBC24_HUMAN	TBC1D24	TBC1 domain family member 24	1.68986e+07
Q9ULR0	ISY1_HUMAN	ISY1	Pre-mRNA-splicing factor ISY1 homolog	3.58173e+06
Q9ULT8	HECD1_HUMAN	HECTD1	E3 ubiquitin-protein ligase HECTD1	4.16097e+06
Q9ULU4	PKCB1_HUMAN	ZMYND8	Protein kinase C-binding protein 1	2.84336e+06
Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C	4.46525e+07
Q9ULW0	TPX2_HUMAN	TPX2	Targeting protein for Xklp2	8.02661e+06
Q9ULW3	ABT1_HUMAN	ABT1	Activator of basal transcription 1	4.97447e+06
Q9ULX3	NOB1_HUMAN	NOB1	RNA-binding protein NOB1	6.56288e+06
Q9ULX6	AKP8L_HUMAN	AKAP8L	A-kinase anchor protein 8-like	6.49305e+06
Q9ULX9	MAFF_HUMAN	MAFF	Transcription factor MafF	1.23403e+07
Q9UM00	TMCO1_HUMAN	TMCO1	Calcium load-activated calcium channel	1.76852e+07
Q9UM22	EPDR1_HUMAN	EPDR1	Mammalian ependymin-related protein 1	532846
Q9UM54	MYO6_HUMAN	MYO6	Unconventional myosin-VI	3.82341e+06
Q9UMS0	NFU1_HUMAN	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	2.08818e+06
Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	7.61794e+07
Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1	2.64422e+07
Q9UMX5	NENF_HUMAN	NENF	Neudesin	9.87684e+06
Q9UMY1	NOL7_HUMAN	NOL7	Nucleolar protein 7	7.70778e+06
Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12	2.49248e+07
Q9UN37	VPS4A_HUMAN	VPS4A	Vacuolar protein sorting-associated protein 4A	6.63206e+06
Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2	3.43306e+07
Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP	4.77395e+06
Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	5.80002e+07
Q9UNF1	MAGD2_HUMAN	MAGED2	Melanoma-associated antigen D2	2.19832e+07
Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6	1.64695e+07
Q9UNI6	DUS12_HUMAN	DUSP12	Dual specificity protein phosphatase 12	3.25394e+06
Q9UNK0	STX8_HUMAN	STX8	Syntaxin-8	1.15839e+07
Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	2.95957e+06
Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	1.53814e+07
Q9UNN5	FAF1_HUMAN	FAF1	FAS-associated factor 1	1.22655e+07
Q9UNN8	EPCR_HUMAN	PROCR	Endothelial protein C receptor	2.09019e+06
Q9UNP9	PPIE_HUMAN	PPIE	Peptidyl-prolyl cis-trans isomerase E	5.40956e+06
Q9UNQ2	DIM1_HUMAN	DIMT1	Probable dimethyladenosine transferase	5.07859e+06
Q9UNS1	TIM_HUMAN	TIMELESS	Protein timeless homolog	2.25752e+06
Q9UNS2	CSN3_HUMAN	COPS3	COP9 signalosome complex subunit 3	8.65773e+06
Q9UNW1	MINP1_HUMAN	MINPP1	Multiple inositol polyphosphate phosphatase 1	1.21651e+06
Q9UNX3	RL26L_HUMAN	RPL26L1	60S ribosomal protein L26-like 1	1.8658e+07
Q9UNX4	WDR3_HUMAN	WDR3	WD repeat-containing protein 3	9.28642e+06
Q9UNZ2	NSF1C_HUMAN	NSFL1C	NSFL1 cofactor p47	1.37208e+07
Q9UNZ5	L10K_HUMAN	C19orf53	Leydig cell tumor 10 kDa protein homolog	1.91602e+07
Q9UP95	S12A4_HUMAN	SLC12A4	Solute carrier family 12 member 4	2.12922e+06
Q9UPN3	MACF1_HUMAN	MACF1	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	1.5064e+07
Q9UPN6	SCAF8_HUMAN	SCAF8	SR-related and CTD-associated factor 8	2.09548e+06
Q9UPN7	PP6R1_HUMAN	PPP6R1	Serine/threonine-protein phosphatase 6 regulatory subunit 1	2.08266e+06
Q9UPN9	TRI33_HUMAN	TRIM33	E3 ubiquitin-protein ligase TRIM33	4.38494e+06
Q9UPQ0	LIMC1_HUMAN	LIMCH1	LIM and calponin homology domains-containing protein 1	8.05403e+06
Q9UPT5	EXOC7_HUMAN	EXOC7	Exocyst complex component 7	2.48665e+06
Q9UPT8	ZC3H4_HUMAN	ZC3H4	Zinc finger CCCH domain-containing protein 4	8.05727e+06
Q9UPT9	UBP22_HUMAN	USP22	Ubiquitin carboxyl-terminal hydrolase 22	686100
Q9UPU5	UBP24_HUMAN	USP24	Ubiquitin carboxyl-terminal hydrolase 24	2.56333e+06
Q9UPY5	XCT_HUMAN	SLC7A11	Cystine/glutamate transporter	2.77263e+06
Q9UPZ3	HPS5_HUMAN	HPS5	Hermansky-Pudlak syndrome 5 protein	1.24422e+06
Q9UQ13	SHOC2_HUMAN	SHOC2	Leucine-rich repeat protein SHOC-2	1.51306e+06
Q9UQ16	DYN3_HUMAN	DNM3	Dynamin-3	1.68961e+06
Q9UQ35	SRRM2_HUMAN	SRRM2	Serine/arginine repetitive matrix protein 2	3.55416e+07
Q9UQ80	PA2G4_HUMAN	PA2G4	Proliferation-associated protein 2G4	1.69748e+08
Q9UQE7	SMC3_HUMAN	SMC3	Structural maintenance of chromosomes protein 3	2.05562e+07
Q9UQR0	SCML2_HUMAN	SCML2	Sex comb on midleg-like protein 2	9.56754e+06
Q9URQ5	HTL1_YEAST	HTL1	High temperature lethal protein 1	1.20777e+06
Q9XTI0	3HIDH_CAEEL	B0250.5	Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial	1.48537e+07
Q9XTQ6	TBH1_CAEEL	tbh-1	Tyramine beta-hydroxylase	893570
Q9XTT9	PRS8_CAEEL	rpt-6	26S proteasome regulatory subunit 8	1.38157e+07
Q9XTU6	RUXE_CAEEL	snr-6	Probable small nuclear ribonucleoprotein E	1.32114e+07
Q9XUE6	PMM_CAEEL	F52B11.2	Probable phosphomannomutase	2.08914e+06
